station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
1.5, 100.0, 0.0, 0.5, 10.5, 1989-12-25 07:30:00, None, None, 0.0
4.0, 99.0, None, 1.5, 4.0, 1989-12-25 16:00:00, None, None, None
4.0, 95.0, 0.0, 1.0, 7.0, 1989-12-26 07:30:00, None, None, 0.0
6.0, 97.0, None, 4.0, 6.0, 1989-12-26 16:00:00, None, None, None
2.5, 95.0, 0.0, 2.0, 9.0, 1989-12-27 07:30:00, None, None, 0.0
5.0, 95.0, None, 2.5, 5.0, 1989-12-27 16:00:00, None, None, None
2.0, 95.0, 0.0, 1.5, 5.0, 1989-12-28 07:30:00, None, None, 0.0
3.0, 93.0, None, 2.0, 3.0, 1989-12-28 16:00:00, None, None, None
4.0, 96.0, 0.0, 1.5, 5.5, 1989-12-29 07:30:00, None, None, 0.0
5.0, 95.0, None, 4.0, 5.0, 1989-12-29 16:00:00, None, None, None
5.0, 95.0, 0.0, 3.0, 5.5, 1989-12-30 07:30:00, None, None, 0.0
6.0, 78.0, None, 5.0, 6.0, 1989-12-30 16:00:00, None, None, None
3.0, 90.0, 0.0, 3.0, 7.5, 1989-12-31 07:30:00, None, None, 0.0
8.0, 70.0, None, 3.0, 8.0, 1989-12-31 16:00:00, None, None, None
2.0, 95.0, None, 0.0, 9.5, 1990-01-01 07:05:00, 0.0, None, None
5.5, 90.0, 0.0, 3.0, 10.5, 1990-01-01 07:30:00, 3.0, None, 0.0
6.0, 75.0, None, 5.5, 6.0, 1990-01-01 16:00:00, None, None, None
0.0, 95.0, 0.0, -1.0, 10.0, 1990-01-02 07:30:00, 6.0, None, 0.0
3.0, 80.0, None, 0.0, 3.0, 1990-01-02 16:00:00, None, None, None
2.5, 100.0, 0.0, -0.5, 5.0, 1990-01-03 07:30:00, 4.0, None, 0.0
2.5, 80.0, 0.0, 2.0, 3.0, 1990-01-03 16:20:00, 0.0, None, 0.0
4.0, 90.0, 0.0, 2.0, 4.5, 1990-01-04 07:30:00, 11.0, None, 0.0
10.0, 65.0, 0.0, 4.0, 10.0, 1990-01-04 16:00:00, 1.0, None, 0.0
5.0, 100.0, 0.0, 3.0, 10.0, 1990-01-05 07:30:00, 2.0, None, 0.0
11.0, 75.0, 0.0, 4.0, 12.5, 1990-01-05 15:30:00, 5.0, None, 0.0
10.0, 62.0, None, 9.0, 11.0, 1990-01-06 07:00:00, None, None, None
9.0, 70.0, None, 9.0, 10.0, 1990-01-06 16:00:00, None, None, None
11.0, 65.0, None, 9.0, 11.0, 1990-01-07 06:00:00, None, None, None
11.0, 60.0, None, 10.0, 11.0, 1990-01-07 16:00:00, None, None, None
8.0, 95.0, 0.0, 6.0, 12.0, 1990-01-08 07:30:00, 5.0, None, 0.0
9.0, 80.0, 0.0, 7.5, 11.0, 1990-01-08 16:05:00, 6.0, None, 0.0
5.0, 100.0, 0.0, 3.0, 11.0, 1990-01-09 06:55:00, 13.0, None, 0.0
5.0, 82.0, None, 4.0, 5.0, 1990-01-09 16:00:00, None, None, None
4.0, 65.0, 0.0, 4.0, 8.0, 1990-01-10 06:25:00, 5.0, None, 0.0
8.0, 71.0, None, 4.0, 8.0, 1990-01-10 16:00:00, None, None, None
3.0, 45.0, 0.0, 3.0, 8.0, 1990-01-11 06:30:00, 0.0, None, 0.0
5.5, 45.0, 0.0, 3.0, 6.0, 1990-01-11 16:00:00, 0.0, None, 0.0
5.0, 90.0, 0.0, 4.0, 7.0, 1990-01-12 06:25:00, 0.0, None, 0.0
6.5, 65.0, 0.0, 4.0, 7.0, 1990-01-12 15:45:00, 0.0, None, 0.0
5.0, 85.0, 0.0, 4.5, 8.0, 1990-01-13 06:25:00, 2.0, None, 0.0
5.0, 90.0, None, 4.0, 5.0, 1990-01-13 16:00:00, None, None, None
6.0, 90.0, 0.0, 4.0, 7.5, 1990-01-14 06:00:00, None, None, 0.0
5.5, 85.0, None, 5.0, 6.0, 1990-01-14 16:00:00, None, None, None
6.0, 95.0, 0.0, 2.0, 8.0, 1990-01-15 07:00:00, 0.0, None, 0.0
6.5, 95.0, 0.0, 5.0, 7.0, 1990-01-15 16:00:00, 3.0, None, 0.0
6.0, 85.0, 0.0, 4.0, 7.0, 1990-01-16 06:25:00, 2.0, None, 0.0
9.5, 45.0, 0.0, 5.0, 10.5, 1990-01-16 15:55:00, 0.0, None, 0.0
3.0, 45.0, 0.0, 3.0, 11.0, 1990-01-17 06:45:00, 0.0, None, 0.0
5.0, 50.0, 0.0, 3.0, 6.5, 1990-01-17 15:55:00, 0.0, None, 0.0
0.0, 40.0, 0.0, -2.0, 7.0, 1990-01-18 06:35:00, 0.0, None, 0.0
4.5, 60.0, 0.0, 0.0, 5.5, 1990-01-18 16:10:00, 0.0, None, 0.0
0.0, 60.0, 0.0, -2.0, 5.0, 1990-01-19 06:50:00, 0.0, None, 0.0
4.5, 60.0, 0.0, 0.0, 7.0, 1990-01-19 16:00:00, 0.0, None, 0.0
-1.0, 70.0, 0.0, -4.0, 7.0, 1990-01-20 06:00:00, None, None, 0.0
1.0, 77.0, None, -1.0, 1.0, 1990-01-20 16:00:00, None, None, None
4.0, 95.0, 0.0, 0.0, 7.0, 1990-01-21 06:10:00, 1.0, None, 0.0
3.0, 95.0, None, 3.0, 3.0, 1990-01-21 16:00:00, None, None, None
8.0, 100.0, 0.0, 5.0, 8.0, 1990-01-22 06:50:00, 3.0, None, 0.0
5.5, 85.0, 0.0, 5.0, 8.5, 1990-01-22 16:05:00, 4.0, None, 0.0
6.0, 65.0, 0.0, 5.0, 8.0, 1990-01-23 06:30:00, 8.0, None, 0.0
7.0, 50.0, 0.0, 6.0, 7.5, 1990-01-23 16:00:00, 0.0, None, 0.0
5.0, 80.0, 0.0, 4.0, 7.0, 1990-01-24 06:30:00, 12.0, None, 0.0
7.0, 79.0, 0.0, 3.0, 7.0, 1990-01-24 16:00:00, 9.0, None, 0.0
7.0, 60.0, 0.0, 4.0, 9.0, 1990-01-25 06:30:00, 13.0, None, 0.0
6.0, 75.0, 0.0, 5.0, 7.0, 1990-01-25 16:00:00, 3.0, None, 0.0
5.0, 60.0, 0.0, 5.0, 8.0, 1990-01-26 06:30:00, 3.0, None, 0.0
5.0, 70.0, 0.0, 2.5, 6.0, 1990-01-26 16:10:00, 2.0, None, 0.0
0.0, 96.0, 0.0, 0.0, 6.0, 1990-01-27 06:25:00, 5.0, None, 0.0
6.0, 75.0, 0.0, 0.0, 7.0, 1990-01-27 16:00:00, 4.0, None, 0.0
5.0, 85.0, 0.0, 0.0, 7.0, 1990-01-28 06:00:00, None, None, 0.0
8.0, 80.0, 0.0, 1.0, 8.0, 1990-01-28 16:00:00, 12.0, None, 0.0
6.0, 65.0, 0.0, -5.0, 8.0, 1990-01-29 06:30:00, 15.0, None, 0.0
4.0, 89.0, 0.0, 3.0, 7.0, 1990-01-29 16:10:00, 9.0, None, 0.0
1.0, 95.0, 0.0, 0.0, 7.0, 1990-01-30 06:55:00, 7.0, None, 0.0
3.0, 87.0, 0.0, 1.0, 3.0, 1990-01-30 16:05:00, 2.0, None, 0.0
-5.0, 60.0, 0.0, -5.0, 4.0, 1990-01-31 06:00:00, None, None, 0.0
-7.0, 80.0, 0.0, -7.5, -5.5, 1990-01-31 16:00:00, 0.0, None, 0.0
-5.0, 90.0, 10.0, -5.0, -5.0, 1990-02-01 06:30:00, 0.0, None, 10.0
-2.0, 90.0, 0.0, -5.0, -2.0, 1990-02-01 16:10:00, 0.0, None, 0.0
5.0, 95.0, 0.0, -4.0, 7.0, 1990-02-02 06:30:00, 10.0, None, 0.0
9.0, 61.0, 0.0, 5.0, 9.5, 1990-02-02 16:15:00, 2.0, None, 0.0
9.0, 60.0, 0.0, 3.0, 11.0, 1990-02-03 06:00:00, 4.0, None, 0.0
5.0, 94.0, 0.0, 4.0, 6.0, 1990-02-03 16:00:00, 4.0, None, 0.0
5.0, 75.0, 0.0, 2.5, 6.0, 1990-02-04 06:10:00, 6.0, None, 0.0
7.0, 53.0, 0.0, 4.0, 8.0, 1990-02-04 16:00:00, 0.0, None, 0.0
5.0, 80.0, 0.0, 3.0, 8.0, 1990-02-05 06:30:00, 6.0, None, 0.0
7.0, 62.0, 0.0, 4.5, 7.0, 1990-02-05 16:10:00, 3.0, None, 0.0
4.0, 85.0, 0.0, 3.0, 7.0, 1990-02-06 06:00:00, 4.0, None, 0.0
4.0, 65.0, 0.0, 3.0, 5.0, 1990-02-06 16:10:00, 2.0, None, 0.0
4.0, 60.0, 0.0, 0.0, 5.0, 1990-02-07 06:30:00, 5.0, None, 0.0
4.0, 71.0, 0.0, 0.0, 4.5, 1990-02-07 16:00:00, 2.0, None, 0.0
3.0, 70.0, 0.0, 0.0, 4.0, 1990-02-08 06:30:00, 3.0, None, 0.0
3.0, 92.0, 0.0, 1.0, 3.0, 1990-02-08 16:00:00, 1.0, None, 0.0
2.0, 95.0, 0.0, 1.0, 3.0, 1990-02-09 06:30:00, 7.0, None, 0.0
8.0, 80.0, 0.0, 2.0, 8.0, 1990-02-09 16:15:00, 2.0, None, 0.0
9.0, 84.0, 0.0, 1.0, 9.5, 1990-02-10 05:20:00, 24.0, None, 0.0
10.0, 80.0, 0.0, 9.0, 11.0, 1990-02-10 16:15:00, 22.0, None, 0.0
7.0, 80.0, 0.0, 6.0, 11.5, 1990-02-11 06:00:00, 25.0, None, 0.0
5.0, 50.0, 0.0, 5.0, 7.0, 1990-02-11 16:00:00, 1.0, None, 0.0
2.0, 70.0, None, 0.0, 6.0, 1990-02-12 06:45:00, 1.0, None, None
3.0, 41.0, 0.0, 0.0, 4.5, 1990-02-12 16:10:00, 0.0, None, None
-4.0, 35.0, None, -4.0, 5.0, 1990-02-13 06:30:00, 0.0, None, None
-1.0, 32.0, 0.0, -4.0, 0.0, 1990-02-13 16:10:00, 0.0, None, None
-6.0, 65.0, None, -7.0, 0.0, 1990-02-14 06:20:00, 0.0, None, None
-2.5, 75.0, 0.0, -7.0, -2.0, 1990-02-14 16:10:00, 0.0, None, None
-3.5, 94.0, None, -3.5, -3.0, 1990-02-15 16:00:00, None, None, None
-3.0, 95.0, 18.0, -4.0, -2.0, 1990-02-15 17:40:00, 0.0, None, 18.0
-2.0, 57.0, None, -3.5, -1.0, 1990-02-16 07:00:00, None, None, None
-2.0, 51.0, 0.0, -3.5, -2.0, 1990-02-16 16:15:00, 0.0, None, None
-11.0, 46.0, None, -11.0, -2.0, 1990-02-17 07:00:00, None, None, None
-4.0, 40.0, None, -11.0, -4.0, 1990-02-17 16:30:00, 0.0, None, None
0.0, 40.0, None, -4.0, 1.0, 1990-02-18 07:10:00, None, None, None
-1.0, 46.0, None, -9.0, 0.0, 1990-02-18 17:00:00, 0.0, None, None
-4.0, 80.0, 0.0, -9.0, 1.0, 1990-02-19 06:15:00, 0.0, None, 30.0
3.0, 60.0, 0.0, -4.0, 3.5, 1990-02-19 16:10:00, 0.0, None, None
1.0, 100.0, 10.0, -4.0, 4.0, 1990-02-20 06:15:00, 3.0, None, 25.0
4.0, 91.0, 0.0, 0.5, 4.5, 1990-02-20 15:55:00, 11.0, None, None
5.0, 95.0, None, 0.0, 8.0, 1990-02-21 06:35:00, 12.0, None, None
6.0, 85.0, 0.0, 4.0, 7.0, 1990-02-21 16:10:00, 0.0, None, None
2.0, 100.0, None, 1.0, 7.0, 1990-02-22 06:25:00, 0.0, None, None
11.0, 47.0, 0.0, 2.0, 11.5, 1990-02-22 16:00:00, 0.0, None, None
6.0, 75.0, None, 3.0, 12.0, 1990-02-23 06:30:00, 0.0, None, None
12.0, 61.0, 0.0, 4.5, 14.0, 1990-02-23 16:15:00, 0.0, None, None
6.0, 95.0, None, 4.0, 14.0, 1990-02-24 06:00:00, 5.0, None, None
7.0, 94.0, None, 5.0, 8.0, 1990-02-24 16:00:00, 1.0, None, None
6.0, 95.0, None, 1.0, 8.0, 1990-02-25 06:00:00, 2.0, None, None
9.0, 78.0, None, 6.0, 10.0, 1990-02-25 16:00:00, 0.0, None, None
6.0, 62.0, None, 2.0, 10.0, 1990-02-26 05:00:00, 0.0, None, None
13.0, 32.0, 0.0, 6.0, 14.5, 1990-02-26 16:10:00, 0.0, None, None
7.0, 35.0, None, 6.0, 15.0, 1990-02-27 06:30:00, 0.0, None, None
15.0, 31.0, 0.0, 7.0, 15.5, 1990-02-27 16:05:00, 0.0, None, None
5.0, 55.0, None, 4.0, 15.0, 1990-02-28 06:30:00, 0.0, None, None
12.0, 37.0, 0.0, 4.5, 15.0, 1990-02-28 16:20:00, 0.0, None, None
5.0, 60.0, None, 3.0, 15.0, 1990-03-01 06:35:00, 0.0, None, None
12.0, 40.0, 0.0, 4.0, 15.0, 1990-03-01 16:20:00, 0.0, None, None
4.0, 60.0, None, 0.0, 16.0, 1990-03-02 06:30:00, 0.0, None, None
13.0, 37.0, 0.0, 4.0, 15.0, 1990-03-02 16:20:00, 0.0, None, None
4.0, 58.0, 0.0, 1.0, 13.0, 1990-03-03 06:00:00, 0.0, None, None
12.0, 51.0, None, 4.0, 12.0, 1990-03-03 16:00:00, 0.0, None, None
6.0, 85.0, None, -9.0, 13.0, 1990-03-04 06:00:00, 0.0, None, None
13.0, 59.0, None, 6.0, 13.0, 1990-03-04 16:00:00, None, None, None
7.0, 90.0, None, 4.0, 16.0, 1990-03-05 06:30:00, 0.0, None, None
10.0, 77.0, 0.0, 6.0, 10.5, 1990-03-05 16:05:00, 0.0, None, None
9.0, 70.0, None, 6.0, 12.0, 1990-03-06 06:40:00, 1.0, None, None
8.0, 90.0, 0.0, 6.5, 10.0, 1990-03-06 16:10:00, 2.0, None, None
6.0, 95.0, None, 4.0, 10.0, 1990-03-07 06:35:00, 13.0, None, None
4.0, 91.0, 0.0, 3.5, 7.0, 1990-03-07 16:05:00, 11.0, None, None
3.0, 90.0, None, 2.0, 7.0, 1990-03-08 06:35:00, 16.0, None, None
3.0, 94.0, 0.0, 1.0, 4.0, 1990-03-08 16:25:00, 4.0, None, None
3.0, 95.0, None, 0.0, 5.0, 1990-03-09 05:35:00, 6.0, None, None
4.0, 94.0, 0.0, 2.0, 4.0, 1990-03-09 16:30:00, 10.0, None, None
6.0, 68.0, None, 3.0, 7.0, 1990-03-10 06:00:00, 25.0, None, None
7.0, 42.0, None, 5.0, 7.0, 1990-03-10 16:00:00, None, None, None
3.0, 92.0, None, 2.0, 9.5, 1990-03-11 06:00:00, 0.0, None, None
7.0, 71.0, None, 3.0, 7.0, 1990-03-11 16:00:00, None, None, None
4.0, 80.0, None, 3.0, 10.0, 1990-03-12 06:00:00, 0.0, None, None
11.0, 44.0, 0.0, 3.0, 11.0, 1990-03-12 14:55:00, 0.0, None, None
1.0, 95.0, None, -1.0, 11.0, 1990-03-13 05:40:00, 0.0, None, None
10.0, 45.0, 0.0, -1.0, 10.5, 1990-03-13 15:40:00, 0.0, None, None
8.0, 94.0, 0.0, 3.0, 11.0, 1990-03-14 05:40:00, 10.0, None, None
7.0, 93.0, 0.0, 3.0, 8.0, 1990-03-14 14:40:00, 2.0, None, None
6.0, 87.0, 0.0, 3.0, 7.0, 1990-03-15 06:25:00, 5.0, None, None
13.0, 55.0, 0.0, 6.0, 13.0, 1990-03-15 14:40:00, 0.0, None, None
7.0, 72.0, 0.0, 6.0, 13.0, 1990-03-16 06:55:00, 0.0, None, None
17.0, 42.0, 0.0, 7.0, 17.0, 1990-03-16 14:30:00, 0.0, None, None
13.0, 50.0, None, 7.0, 17.0, 1990-03-17 05:30:00, 0.0, None, None
12.0, 63.0, None, 9.0, 13.0, 1990-03-17 14:00:00, 8.0, None, None
9.0, 95.0, None, 4.0, 14.0, 1990-03-18 05:30:00, 8.0, None, None
14.0, 55.0, None, 9.0, 14.0, 1990-03-18 14:00:00, None, None, None
9.0, 75.0, None, 8.0, 17.0, 1990-03-19 07:20:00, 0.0, None, None
10.0, 80.0, 0.0, 8.5, 10.0, 1990-03-19 14:30:00, 0.0, None, 0.0
8.0, 95.0, 0.0, 8.0, 10.0, 1990-03-20 07:10:00, 4.0, None, None
14.0, 59.0, 0.0, 8.0, 15.0, 1990-03-20 14:25:00, 1.0, None, None
8.0, 88.0, 0.0, 7.0, 15.0, 1990-03-21 07:10:00, 7.0, None, None
14.0, 51.0, 0.0, 7.5, 14.5, 1990-03-21 14:40:00, 0.0, None, None
4.0, 30.0, None, 4.0, 18.0, 1990-03-22 07:05:00, 0.0, None, None
3.0, 40.0, None, 2.5, 7.0, 1990-03-22 15:45:00, 0.0, None, None
1.0, 55.0, None, 1.0, 3.0, 1990-03-23 06:50:00, 0.0, None, None
7.0, 37.0, 0.0, 1.0, 11.0, 1990-03-23 14:40:00, 0.0, None, None
7.0, 33.0, None, 6.0, 9.0, 1990-03-24 07:00:00, None, None, None
13.0, 20.0, None, 7.0, 13.0, 1990-03-24 15:10:00, None, None, None
5.0, 60.0, None, 5.0, 13.0, 1990-03-25 07:00:00, 0.0, None, None
13.0, 28.0, None, 5.0, 13.0, 1990-03-25 15:00:00, 0.0, None, None
5.0, 95.0, None, 5.0, 15.0, 1990-03-26 07:03:00, 0.0, None, None
13.0, 36.0, 0.0, -1.0, 15.5, 1990-03-26 15:10:00, 0.0, None, None
1.0, 80.0, None, -1.0, 16.0, 1990-03-27 07:15:00, 0.0, None, None
17.0, 32.0, 0.0, 1.0, 20.0, 1990-03-27 15:05:00, 0.0, None, None
9.0, 65.0, None, 1.0, 20.0, 1990-03-28 07:00:00, 0.0, None, None
16.0, 36.0, 0.0, 9.0, 19.0, 1990-03-28 14:55:00, 0.0, None, None
2.0, 90.0, None, 0.0, 16.0, 1990-03-29 07:00:00, 0.0, None, None
14.0, 46.0, 0.0, 1.0, 17.0, 1990-03-29 14:45:00, 0.0, None, None
8.0, 95.0, None, 8.0, 16.0, 1990-03-30 07:10:00, 0.0, None, None
12.0, 59.0, 0.0, 8.0, 14.5, 1990-03-30 14:45:00, 0.0, None, None
14.0, 85.0, None, 8.0, 14.0, 1990-03-31 07:10:00, 0.0, None, None
15.0, 60.0, None, 14.0, 15.0, 1990-03-31 14:45:00, 0.0, None, None
7.0, 85.0, None, 5.0, 15.0, 1990-04-01 07:15:00, 0.0, None, None
13.0, 80.0, None, 7.0, 13.0, 1990-04-01 14:50:00, 0.0, None, None
7.0, 85.0, None, 1.0, 15.0, 1990-04-02 07:05:00, 4.0, None, None
13.0, 49.0, 0.0, 7.0, 15.0, 1990-04-02 14:50:00, 0.0, None, None
1.0, 95.0, None, 1.0, 16.0, 1990-04-03 06:55:00, 0.0, None, None
15.0, 40.0, 0.0, 1.0, 17.0, 1990-04-03 14:45:00, 0.0, None, None
1.0, 92.0, None, 0.0, 17.0, 1990-04-04 07:00:00, 0.0, None, None
16.0, 40.0, 0.0, 1.0, 19.0, 1990-04-04 15:00:00, 0.0, None, None
10.0, 90.0, None, 1.0, 19.0, 1990-04-05 07:15:00, 0.0, None, None
16.0, 42.0, 0.0, 2.0, 18.0, 1990-04-05 14:55:00, 0.0, None, None
1.0, 95.0, 0.0, 1.0, 18.0, 1990-04-06 07:10:00, 0.0, None, None
15.0, 45.0, 0.0, 1.0, 18.0, 1990-04-06 14:45:00, 0.0, None, None
10.0, 95.0, 0.0, 9.5, 15.0, 1990-04-07 07:10:00, 0.0, None, None
13.0, 58.0, None, 10.0, 15.0, 1990-04-07 14:50:00, None, None, None
13.0, 85.0, 0.0, 1.0, 13.0, 1990-04-08 07:20:00, 0.0, None, None
12.0, 65.0, 0.0, 6.0, 14.0, 1990-04-08 14:45:00, 0.0, None, None
8.0, 93.0, None, 8.0, 12.0, 1990-04-09 07:00:00, 3.0, None, None
11.0, 35.0, 0.0, 8.0, 14.0, 1990-04-09 14:55:00, 0.0, None, None
11.0, 50.0, None, 5.0, 14.0, 1990-04-10 07:05:00, 0.0, None, None
18.0, 29.0, 0.0, 11.0, 20.5, 1990-04-10 15:10:00, 0.0, None, None
16.0, 85.0, None, 16.0, 22.0, 1990-04-11 07:05:00, 5.0, None, None
13.0, 78.0, None, 13.0, 16.0, 1990-04-11 14:00:00, None, None, None
8.0, 95.0, None, 8.0, 16.0, 1990-04-12 07:00:00, 10.0, None, None
14.0, 41.0, 0.0, 8.0, 16.5, 1990-04-12 15:05:00, 0.0, None, None
13.0, 85.0, None, 9.0, 19.0, 1990-04-13 07:30:00, 0.0, None, None
15.0, 95.0, None, 13.0, 17.0, 1990-04-13 17:00:00, 0.0, None, None
11.0, 75.0, None, 9.0, 15.0, 1990-04-14 07:30:00, 0.0, None, None
21.0, 48.0, None, 11.0, 24.0, 1990-04-14 17:00:00, 0.0, None, None
13.0, 80.0, None, 10.0, 21.0, 1990-04-15 07:45:00, 0.0, None, None
25.0, 35.0, None, 13.0, 27.0, 1990-04-15 16:45:00, 0.0, None, None
19.0, 41.0, None, 19.0, 25.0, 1990-04-16 07:30:00, None, None, None
26.0, 25.0, None, 19.0, 26.0, 1990-04-16 17:00:00, None, None, None
9.0, 95.0, None, 6.0, 26.0, 1990-04-17 07:10:00, 4.0, None, None
15.0, 58.0, 0.0, 9.0, 18.0, 1990-04-17 14:50:00, 3.0, None, None
12.0, 90.0, None, 6.0, 18.0, 1990-04-18 07:05:00, 0.0, None, None
10.0, 65.0, 0.0, 6.0, 13.0, 1990-04-18 14:55:00, 0.0, None, None
12.0, 95.0, None, 7.0, 14.0, 1990-04-19 06:55:00, 7.0, None, None
10.0, 85.0, 0.0, 7.0, 13.0, 1990-04-19 14:50:00, 5.0, None, None
8.0, 95.0, None, 8.0, 13.0, 1990-04-20 07:00:00, 4.0, None, None
12.0, 80.0, 0.0, 8.0, 14.0, 1990-04-20 14:55:00, 2.0, None, None
11.0, 90.0, None, 9.0, 17.0, 1990-04-21 07:10:00, 0.0, None, None
14.0, 60.0, None, 11.0, 16.0, 1990-04-21 15:00:00, 0.0, None, None
10.0, 85.0, None, 9.0, 14.0, 1990-04-22 07:35:00, None, None, None
7.0, 89.0, 0.0, 6.0, 15.0, 1990-04-23 07:15:00, 15.0, None, None
9.0, 76.0, 0.0, 7.0, 15.0, 1990-04-23 15:00:00, 1.0, None, None
5.0, 75.0, 0.0, 4.5, 12.0, 1990-04-24 07:15:00, 2.0, None, None
11.0, 43.0, 0.0, 5.0, 13.5, 1990-04-24 14:55:00, 0.0, None, None
3.0, 96.0, 0.0, 3.0, 13.0, 1990-04-25 07:15:00, 17.0, None, None
10.0, 50.0, 0.0, 3.0, 13.5, 1990-04-25 14:55:00, 4.0, None, None
5.0, 81.0, 0.0, 4.5, 13.5, 1990-04-26 07:15:00, 1.0, None, None
9.0, 50.0, 0.0, 5.0, 11.5, 1990-04-26 14:45:00, 0.0, None, None
4.0, 98.0, 0.0, 3.5, 12.0, 1990-04-27 07:15:00, 1.0, None, None
5.0, 92.0, 0.0, 4.0, 8.5, 1990-04-27 14:45:00, 4.0, None, None
2.0, 85.0, None, 1.0, 15.0, 1990-04-30 07:05:00, 0.0, None, None
15.0, 38.0, 0.0, 2.5, 18.0, 1990-04-30 14:50:00, 0.0, None, None
7.0, 85.0, None, 2.0, 15.0, 1990-05-01 07:05:00, 0.0, None, None
9.0, 90.0, None, 6.0, 10.0, 1990-05-01 15:00:00, 2.0, None, None
14.0, 50.0, None, None, 17.0, 1990-10-01 15:22:00, 0.0, None, None
6.0, 90.0, None, None, 14.0, 1990-10-02 06:53:00, 0.0, None, None
13.0, 50.0, None, None, 14.0, 1990-10-02 15:10:00, 0.0, None, None
5.0, 95.0, None, 5.0, 14.0, 1990-10-03 06:55:00, 9.0, None, None
11.0, 95.0, None, 5.0, 14.0, 1990-10-03 15:40:00, 5.0, None, None
12.0, 93.0, None, 11.0, 16.0, 1990-10-04 07:00:00, 26.0, None, None
7.0, 90.0, None, 7.0, 14.0, 1990-10-04 16:40:00, 26.0, None, None
3.0, 95.0, None, 2.0, 10.0, 1990-10-05 06:55:00, 5.0, None, None
11.0, 45.0, None, 3.0, 14.0, 1990-10-05 15:20:00, 1.0, None, None
10.0, 80.0, None, 6.0, 13.0, 1990-10-06 07:00:00, None, None, None
10.0, 60.0, None, 6.0, 13.0, 1990-10-06 15:00:00, None, None, None
10.0, 95.0, None, 10.0, 10.0, 1990-10-07 07:00:00, None, None, None
10.0, 80.0, None, 9.0, 10.0, 1990-10-07 15:00:00, None, None, None
11.0, 80.0, 0.0, None, None, 1990-10-08 06:55:00, 0.0, None, 0.0
None, 80.0, 0.0, None, None, 1990-10-08 13:00:00, 0.0, None, 0.0
6.0, 90.0, None, 3.0, 14.0, 1990-10-09 06:55:00, 0.0, None, None
8.0, 95.0, None, 6.0, 11.0, 1990-10-09 15:30:00, 9.0, None, None
6.0, 70.0, None, 6.0, 12.0, 1990-10-10 06:55:00, 4.0, None, None
10.0, 55.0, None, 6.0, 12.0, 1990-10-10 15:20:00, 0.0, None, None
3.0, 90.0, None, 3.0, 12.0, 1990-10-11 06:55:00, 0.0, None, None
12.0, 70.0, None, 3.0, 13.0, 1990-10-11 15:30:00, 0.0, None, None
6.0, 80.0, None, 3.0, 12.0, 1990-10-12 07:00:00, 21.0, None, None
11.0, 60.0, None, 6.0, 14.0, 1990-10-12 15:50:00, 1.0, None, None
12.5, 80.0, None, 12.5, 12.5, 1990-10-13 07:00:00, None, None, None
12.0, 75.0, None, 12.0, 12.5, 1990-10-13 15:00:00, None, None, None
12.0, 80.0, None, 12.0, 12.0, 1990-10-14 07:00:00, None, None, None
11.0, 90.0, None, 11.0, 12.0, 1990-10-14 15:00:00, None, None, None
5.0, 85.0, None, 4.0, 12.0, 1990-10-15 07:00:00, 0.0, None, None
7.0, 80.0, None, 5.0, 10.0, 1990-10-15 15:00:00, 1.0, None, None
