station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-1.0, 0.0, -2.0, 0.0, 1990-12-06 06:00:00, None, 17.0
3.5, 0.0, -1.0, 4.5, 1990-12-06 14:00:00, None, 15.0
-4.5, 0.0, -4.5, 3.5, 1990-12-07 06:00:00, None, 14.0
-4.0, 0.0, -4.0, 0.0, 1990-12-07 07:00:00, 0.0, 24.0
2.5, 0.0, -5.5, 4.0, 1990-12-07 14:00:00, None, 14.0
-1.0, 0.0, -5.5, 4.5, 1990-12-08 06:00:00, None, 14.0
0.5, 0.0, -1.0, 1.0, 1990-12-08 14:00:00, None, 13.0
-0.5, 2.0, -0.5, 1.5, 1990-12-09 05:55:00, None, 15.0
0.5, 1.0, -0.5, 1.0, 1990-12-09 14:00:00, None, 17.0
0.0, 2.0, -0.5, 1.0, 1990-12-10 07:15:00, None, 17.0
1.0, 0.0, -0.5, 2.5, 1990-12-10 14:30:00, None, 15.0
0.5, 1.0, -0.5, 1.5, 1990-12-11 06:00:00, None, 16.0
2.5, 0.0, 0.0, 3.5, 1990-12-11 14:00:00, None, 15.0
-4.5, 0.0, -6.0, 3.0, 1990-12-12 06:00:00, None, 15.0
-2.0, 0.0, -7.0, -1.5, 1990-12-12 14:00:00, None, 15.0
-4.0, 0.0, -5.0, 0.5, 1990-12-13 06:00:00, None, 15.0
-1.0, 1.0, -4.0, -0.5, 1990-12-13 14:00:00, None, 15.0
-4.0, 0.0, -6.0, 0.5, 1990-12-14 06:00:00, None, 16.0
-1.5, 0.0, -4.5, -1.0, 1990-12-14 14:00:00, None, 16.0
-2.5, 2.0, -4.5, -1.0, 1990-12-15 06:00:00, None, 18.0
-0.5, 14.0, -2.5, 0.0, 1990-12-15 14:00:00, None, 32.0
-8.0, 1.0, -9.0, 0.0, 1990-12-16 07:00:00, None, 31.0
-3.5, 0.1, -8.0, -3.0, 1990-12-16 14:00:00, None, 31.0
-4.0, 14.0, -5.0, -2.5, 1990-12-17 06:00:00, None, 40.0
-2.5, 10.0, -4.5, -2.0, 1990-12-17 14:00:00, None, 51.0
-2.0, 5.0, -3.0, 1.0, 1990-12-18 06:00:00, None, 53.0
-10.5, 0.0, -10.5, -1.0, 1990-12-18 14:00:00, None, 50.0
-25.5, 0.0, -25.5, -9.5, 1990-12-19 06:00:00, None, 49.0
-14.0, 0.0, -27.0, -9.5, 1990-12-19 14:00:00, None, 49.0
-30.0, 0.0, -30.0, -14.0, 1990-12-20 06:00:00, None, 49.0
-18.0, 0.0, -31.0, -16.0, 1990-12-20 14:00:00, None, 48.0
-31.0, 0.0, -32.0, -18.0, 1990-12-21 06:00:00, None, 48.0
-20.5, 0.0, -31.0, -19.5, 1990-12-21 14:00:00, None, 37.0
-22.0, 0.1, -27.0, -20.5, 1990-12-22 06:00:00, None, 37.0
-19.0, 0.0, -23.0, -16.0, 1990-12-22 14:00:00, None, 37.0
-23.0, 0.0, -28.0, -18.0, 1990-12-23 06:30:00, None, 37.0
-16.0, 0.0, -23.0, -15.0, 1990-12-23 14:00:00, None, 37.0
-14.0, 7.0, -16.0, -13.0, 1990-12-24 06:00:00, None, 42.0
-10.5, 1.0, -14.0, -10.0, 1990-12-24 14:00:00, None, 742.0
-13.0, 8.0, -18.0, -9.0, 1990-12-25 08:00:00, None, 50.0
-10.0, 7.0, -13.0, -9.0, 1990-12-25 16:00:00, None, 55.0
-11.0, 0.0, -14.0, -9.0, 1990-12-26 06:30:00, None, 52.0
-9.0, 6.0, -11.0, -8.5, 1990-12-26 16:00:00, None, 57.0
-9.0, 13.0, -11.0, -8.0, 1990-12-27 07:00:00, None, 65.0
-6.0, 1.0, -11.0, -5.5, 1990-12-27 14:50:00, None, 64.0
-18.0, 0.0, -18.0, -4.5, 1990-12-28 06:00:00, None, 50.0
-19.0, 0.0, -20.0, -17.0, 1990-12-28 14:05:00, None, 50.0
-37.0, 0.0, -37.0, -19.0, 1990-12-29 06:30:00, None, 50.0
-23.5, 0.1, -37.5, -22.5, 1990-12-29 14:30:00, None, 50.0
-21.5, 3.0, -23.5, -20.5, 1990-12-30 06:30:00, None, 53.0
-18.0, 6.0, -22.0, -17.5, 1990-12-30 14:30:00, None, 56.0
-16.0, 23.0, -21.5, -15.5, 1990-12-31 07:00:00, None, 79.0
-12.0, 8.0, -16.0, -11.5, 1990-12-31 14:30:00, None, 82.0
-12.5, 2.0, -13.0, -11.0, 1991-01-01 07:00:00, None, 78.0
-9.5, 0.1, -14.0, -7.0, 1991-01-01 14:30:00, None, 74.0
-16.0, 2.0, -16.0, -9.5, 1991-01-02 08:00:00, None, 71.0
-9.5, 0.0, -18.0, -7.0, 1991-01-02 15:00:00, None, 68.0
-13.0, 0.1, -19.0, -9.0, 1991-01-03 06:00:00, None, 66.0
-11.0, 0.1, -13.0, -10.0, 1991-01-03 14:30:00, None, 64.0
-14.5, 0.1, -14.5, -9.5, 1991-01-04 06:00:00, None, 62.0
-13.5, 0.0, -15.5, -11.5, 1991-01-04 14:30:00, None, 61.0
-17.0, 0.0, -17.0, -12.0, 1991-01-05 07:00:00, None, 60.0
-15.0, 0.0, -17.0, -13.5, 1991-01-05 15:30:00, None, 59.0
-27.0, 0.0, -27.0, -15.0, 1991-01-06 06:30:00, None, 59.0
-18.0, 0.0, -28.5, -17.0, 1991-01-06 14:30:00, None, 58.0
-17.0, 3.0, -17.0, -16.0, 1991-01-07 06:30:00, None, 58.0
-13.0, 2.0, -17.0, -13.0, 1991-01-07 14:30:00, None, 61.0
-19.0, 3.0, -19.0, -12.0, 1991-01-08 07:30:00, None, 64.0
-13.0, 0.0, -19.0, -9.0, 1991-01-08 14:30:00, None, 64.0
-16.5, 0.1, -22.0, -12.0, 1991-01-09 05:30:00, None, 63.0
-12.0, 6.0, -16.5, -11.0, 1991-01-09 14:30:00, None, 70.0
-10.0, 3.0, -12.0, -9.0, 1991-01-10 05:30:00, None, 68.0
-6.0, 0.0, -10.0, -5.5, 1991-01-10 14:30:00, None, 67.0
-6.0, 3.0, -8.0, -5.5, 1991-01-11 05:30:00, None, 69.0
-3.0, 3.0, -7.0, 0.0, 1991-01-11 14:50:00, None, 72.0
-1.5, 4.0, -7.0, -1.0, 1991-01-12 08:00:00, None, 74.0
0.5, 1.0, -1.5, 1.0, 1991-01-12 15:00:00, None, 73.0
-1.0, 0.0, -1.0, 1.5, 1991-01-13 05:00:00, None, 70.0
1.5, 0.0, -1.0, 5.0, 1991-01-13 14:30:00, None, 67.0
0.0, 0.0, -0.5, 2.5, 1991-01-14 06:00:00, None, 63.0
0.5, 0.0, -0.5, 1.5, 1991-01-14 14:30:00, None, 60.0
0.0, 0.0, 0.0, 1.5, 1991-01-15 05:30:00, None, 57.0
2.0, 0.0, -0.5, 3.0, 1991-01-15 14:30:00, None, 55.0
-0.5, 1.0, -0.5, 2.0, 1991-01-16 05:45:00, None, 53.0
1.5, 0.0, -0.5, 2.0, 1991-01-16 14:45:00, None, 52.0
0.0, 0.0, 0.0, 2.0, 1991-01-17 05:30:00, None, 50.0
3.0, 0.0, 0.0, 3.0, 1991-01-17 14:00:00, None, 50.0
0.5, 0.0, -0.5, 3.0, 1991-01-18 05:30:00, None, 47.0
4.0, 0.0, -0.5, 4.5, 1991-01-18 14:30:00, None, 45.0
-10.0, 0.0, -10.0, 4.0, 1991-01-19 05:45:00, None, 45.0
-1.0, 0.0, -10.0, -0.5, 1991-01-19 14:30:00, None, 44.0
-15.5, 0.0, -15.5, -1.0, 1991-01-20 06:30:00, None, 44.0
-4.0, 0.0, -17.0, -3.0, 1991-01-20 15:00:00, None, 44.0
-16.0, 0.0, -16.0, -3.0, 1991-01-21 07:00:00, None, 44.0
-6.5, 0.0, -16.0, -5.5, 1991-01-21 14:30:00, None, 44.0
-12.0, 0.0, -16.0, -5.5, 1991-01-22 05:30:00, None, 44.0
-5.0, 0.0, -12.0, -4.0, 1991-01-22 14:00:00, None, 44.0
-12.0, 0.0, -15.0, -4.0, 1991-01-23 05:30:00, None, 44.0
-6.5, 0.0, -12.5, -5.5, 1991-01-23 15:30:00, None, 44.0
-14.0, 1.0, -14.0, -5.5, 1991-01-24 05:30:00, None, 45.0
-6.0, 0.0, -16.0, -5.0, 1991-01-24 16:00:00, None, 46.0
-14.0, 1.0, -16.0, -4.0, 1991-01-25 05:30:00, None, 46.0
-5.5, 0.0, -14.5, -4.0, 1991-01-25 15:00:00, None, 46.0
-9.5, 0.0, -12.0, -4.0, 1991-01-26 06:30:00, None, 46.0
-5.5, 0.0, -10.0, -5.0, 1991-01-26 15:00:00, None, 46.0
-9.5, 0.0, -12.0, -4.0, 1991-01-27 06:30:00, None, 46.0
-11.5, 0.0, -15.0, -4.5, 1991-01-27 06:45:00, None, 46.0
-5.0, 0.0, -12.0, -3.0, 1991-01-27 15:30:00, None, 45.0
-17.0, 0.0, -18.0, -5.0, 1991-01-28 06:45:00, None, 45.0
-4.0, 0.0, -19.0, -3.0, 1991-01-28 14:30:00, None, 45.0
-20.5, 0.0, -22.0, -3.0, 1991-01-29 05:30:00, None, 45.0
-4.0, 0.0, -21.0, -3.0, 1991-01-29 16:50:00, None, 45.0
-13.0, 0.0, -21.0, -3.0, 1991-01-30 06:00:00, None, 45.0
-7.0, 0.1, -13.0, -6.5, 1991-01-30 16:00:00, None, 45.0
-7.0, 18.0, -8.5, -6.0, 1991-01-31 05:30:00, None, 63.0
-4.0, 8.0, -7.0, -4.0, 1991-01-31 15:30:00, None, 71.0
-3.5, 0.0, -6.0, -3.0, 1991-02-01 06:00:00, None, 69.0
0.5, 0.0, -3.5, 1.0, 1991-02-01 14:30:00, None, 67.0
1.0, 0.0, 0.0, 3.5, 1991-02-02 06:30:00, None, 57.0
3.0, 0.0, 1.0, 3.5, 1991-02-02 15:15:00, None, 53.0
0.0, 0.0, 0.0, 3.0, 1991-02-03 07:00:00, None, 51.0
3.5, 0.0, 0.0, 4.5, 1991-02-03 14:50:00, None, 51.0
1.0, 0.0, 0.0, 4.5, 1991-02-04 07:00:00, None, 49.0
3.0, None, 1.0, 5.0, 1991-02-04 15:00:00, None, 47.0
0.5, 0.0, 0.5, 4.5, 1991-02-05 05:30:00, None, 43.0
8.5, None, 0.5, 8.5, 1991-02-05 14:50:00, None, 43.0
-3.0, 0.0, -3.0, 8.5, 1991-02-06 05:30:00, None, 38.0
3.5, 0.0, -3.0, 7.0, 1991-02-06 15:30:00, None, 38.0
0.0, 0.0, -3.0, 4.0, 1991-02-07 05:30:00, None, 38.0
2.0, 0.0, 0.0, 2.0, 1991-02-07 15:30:00, None, 37.0
0.5, 0.0, 0.5, 3.0, 1991-02-08 05:30:00, None, 34.0
3.0, 0.0, 0.0, 4.5, 1991-02-08 14:30:00, None, 33.0
0.0, 0.0, 0.0, 4.0, 1991-02-09 07:30:00, None, 32.0
3.0, 0.0, 0.0, 5.0, 1991-02-09 16:30:00, None, 31.0
0.0, 0.0, 0.0, 3.5, 1991-02-10 07:15:00, None, 31.0
4.0, 0.0, 0.0, 5.0, 1991-02-10 15:00:00, None, 29.0
0.0, 0.0, -0.5, 5.0, 1991-02-11 07:00:00, None, 28.0
2.5, 0.0, -0.5, 3.0, 1991-02-11 16:30:00, None, 28.0
0.0, 0.0, 0.0, 3.0, 1991-02-12 05:30:00, None, 27.0
1.5, 0.0, 0.0, 4.0, 1991-02-12 17:00:00, None, 26.0
-0.5, 0.0, -0.5, 3.0, 1991-02-13 05:15:00, None, 25.0
3.0, 0.0, -0.5, 5.5, 1991-02-13 15:30:00, None, 25.0
0.0, 0.0, 0.0, 4.0, 1991-02-14 05:00:00, None, 24.0
2.0, 0.0, 0.0, 2.5, 1991-02-14 15:30:00, None, 21.0
0.5, 0.0, 0.0, 2.5, 1991-02-15 07:00:00, None, 20.0
2.5, 0.0, 0.0, 3.5, 1991-02-15 15:00:00, None, 20.0
0.5, 0.0, 0.5, 3.5, 1991-02-16 07:00:00, None, 19.0
5.0, 0.0, 0.5, 5.5, 1991-02-16 15:30:00, None, 18.0
0.0, 0.0, 0.0, 5.0, 1991-02-17 06:45:00, None, 17.0
4.0, 0.0, 0.0, 4.5, 1991-02-17 15:45:00, None, 16.0
0.0, 0.0, 0.0, 4.5, 1991-02-18 07:00:00, None, 17.0
3.0, 0.0, 0.0, 4.0, 1991-02-18 15:00:00, None, 16.0
0.0, 0.1, 0.0, 4.0, 1991-02-19 07:30:00, None, 15.0
2.5, 0.0, 0.0, 4.5, 1991-02-19 15:45:00, None, 14.0
0.0, 0.0, -0.5, 3.5, 1991-02-20 07:00:00, None, 13.0
3.0, 0.0, 0.0, 3.5, 1991-02-20 15:00:00, None, 12.0
-2.0, 0.0, -2.0, 4.0, 1991-02-21 06:30:00, None, 12.0
4.0, 0.0, -2.0, 4.5, 1991-02-21 14:50:00, None, 12.0
-1.5, 0.0, -2.0, 4.0, 1991-02-22 07:00:00, None, 11.0
7.0, 0.0, -2.0, 7.5, 1991-02-22 15:15:00, None, 10.0
-4.0, 0.0, -5.0, 7.0, 1991-02-23 07:00:00, None, 10.0
6.0, 0.0, -4.5, 6.0, 1991-02-23 15:00:00, None, 9.0
-5.0, 0.0, -6.0, 7.0, 1991-02-24 07:15:00, None, 9.0
4.0, 0.0, -5.5, 8.0, 1991-02-24 16:45:00, None, 8.0
-6.0, 0.0, -7.0, 5.0, 1991-02-25 07:00:00, None, 8.0
6.0, 0.0, -6.5, 7.5, 1991-02-25 15:00:00, None, 6.0
-6.5, 0.0, -7.0, 7.0, 1991-02-26 07:00:00, None, 8.0
3.0, 0.0, -6.5, 9.0, 1991-02-26 17:00:00, None, 7.0
-4.0, 0.0, -5.0, 4.0, 1991-02-27 07:00:00, None, 6.0
8.0, 0.0, -4.5, 9.5, 1991-02-27 15:30:00, None, 5.0
-1.0, 0.0, -4.5, 9.0, 1991-02-28 07:00:00, None, 4.0
1.0, 0.0, -1.0, 1.5, 1991-02-28 15:50:00, None, 4.0
-5.0, 0.0, -5.0, 1.5, 1991-03-01 07:00:00, None, 3.0
-4.0, 0.0, -5.0, -2.5, 1991-03-01 15:00:00, None, 3.0
-6.0, 1.0, -7.0, -4.0, 1991-03-02 07:00:00, None, 4.0
-3.0, 1.0, -6.5, -2.0, 1991-03-02 16:00:00, None, 5.0
-4.5, 2.0, -4.5, -2.0, 1991-03-03 06:15:00, None, 6.0
0.0, 4.0, -4.5, 0.0, 1991-03-03 16:30:00, None, 9.0
-2.5, 6.0, -4.5, 0.5, 1991-03-04 07:00:00, None, 14.0
2.5, 0.0, -3.0, 3.0, 1991-03-04 14:30:00, None, 8.0
-5.5, 0.0, -5.5, 3.5, 1991-03-05 07:00:00, None, 8.0
1.5, 0.0, -7.0, 3.0, 1991-03-05 14:30:00, None, 3.0
-4.0, 7.0, -5.0, 2.0, 1991-03-06 07:15:00, None, 10.0
2.0, 0.0, -4.0, 4.0, 1991-03-06 16:00:00, None, 4.0
-2.0, 1.0, -3.0, 3.0, 1991-03-07 07:30:00, None, 5.0
2.5, 0.0, -2.0, 4.0, 1991-03-07 16:00:00, None, 3.0
-1.0, 0.0, -2.0, 3.0, 1991-03-08 07:00:00, None, 3.0
6.0, 0.0, -1.0, 8.0, 1991-03-08 14:00:00, None, 2.0
-1.5, 0.0, -2.5, 7.0, 1991-03-09 07:00:00, None, 2.0
9.0, 0.0, -1.5, 11.0, 1991-03-09 15:45:00, None, 1.0
1.0, 0.0, 0.0, 9.0, 1991-03-10 08:00:00, None, 0.0
7.0, 0.0, 1.0, 7.5, 1991-03-10 15:00:00, None, 0.0
-3.0, 0.0, -4.0, 8.0, 1991-03-11 07:00:00, None, 0.0
2.5, 0.0, -3.0, 6.5, 1991-03-11 15:30:00, None, 0.0
-0.5, 0.1, -1.0, 4.0, 1991-03-12 07:00:00, None, 0.1
6.5, 0.0, -1.0, 7.5, 1991-03-12 15:45:00, None, 0.0
-4.0, 0.0, -5.0, 7.0, 1991-03-13 07:00:00, None, 0.0
4.0, 0.0, -4.0, 9.0, 1991-03-13 17:15:00, None, 0.0
-1.0, 0.0, -2.0, 5.0, 1991-03-14 07:00:00, None, 0.0
7.0, 0.0, -1.0, 9.0, 1991-03-14 16:00:00, None, 0.0
-1.5, 4.0, -2.0, 7.0, 1991-03-15 07:00:00, None, 4.0
9.0, 0.0, -2.0, 9.5, 1991-03-15 15:30:00, None, 0.0
-7.5, 0.0, -8.0, 9.0, 1991-03-16 07:00:00, None, 0.0
8.0, 0.0, -7.5, 11.5, 1991-03-16 17:00:00, None, 0.0
-7.5, 0.0, -7.5, 8.0, 1991-03-17 06:00:00, None, 0.0
8.0, 0.0, -8.0, 12.0, 1991-03-17 17:00:00, None, 0.0
-6.5, 0.0, -7.0, 8.5, 1991-03-18 07:00:00, None, 0.0
11.0, 0.0, -6.5, 14.0, 1991-03-18 16:30:00, None, 0.0
0.0, 0.0, -2.5, 12.0, 1991-03-19 07:00:00, None, 0.0
7.0, 0.0, 0.0, 10.0, 1991-03-19 17:00:00, None, 0.0
2.0, 0.0, 1.5, 8.5, 1991-03-20 07:30:00, None, 0.0
7.0, 0.0, 2.0, 8.0, 1991-03-20 16:30:00, None, 0.0
1.0, 0.0, -0.5, 7.5, 1991-03-21 07:30:00, None, 0.0
8.0, 0.0, 1.0, 14.0, 1991-03-21 17:00:00, None, 0.0
2.0, 0.0, 1.0, 9.0, 1991-03-22 07:30:00, None, 0.0
7.0, 0.0, 2.0, 11.0, 1991-03-22 16:30:00, None, 0.0
-2.5, 0.0, -5.0, 8.0, 1991-03-23 07:30:00, None, 0.0
9.5, 0.0, -2.5, 9.5, 1991-03-23 15:00:00, None, 0.0
-1.0, 0.0, -4.5, 9.5, 1991-03-24 07:30:00, None, 0.0
9.0, 0.0, -1.0, 11.5, 1991-03-24 16:00:00, None, 0.0
-2.5, 0.0, -4.0, 11.0, 1991-03-25 07:00:00, None, 0.0
5.5, 0.0, -2.5, 6.5, 1991-03-25 16:00:00, None, 0.0
-7.5, 0.0, -8.5, 6.5, 1991-03-26 07:00:00, None, 0.0
6.0, 0.0, -7.5, 6.5, 1991-03-26 16:00:00, None, 0.0
-6.5, 0.0, -7.5, 6.5, 1991-03-27 07:00:00, None, 0.0
11.0, 0.0, -6.5, 12.0, 1991-03-27 16:15:00, None, 0.0
-2.0, 0.0, -5.0, 11.5, 1991-03-28 07:00:00, None, 0.0
8.0, 0.0, -2.0, 9.0, 1991-03-28 15:00:00, None, 0.0
0.0, 0.0, -1.0, 9.0, 1991-03-29 07:00:00, None, 0.0
8.5, 0.0, -0.5, 9.5, 1991-03-29 16:00:00, None, 0.0
2.0, 0.0, -1.5, 9.5, 1991-03-30 07:30:00, None, 0.0
15.0, 0.0, 2.0, 17.0, 1991-03-30 16:00:00, None, 0.0
3.0, 0.0, 1.0, 15.0, 1991-03-31 08:00:00, None, 0.0
20.5, 0.0, 3.0, 21.0, 1991-03-31 15:00:00, None, 0.0
5.5, 0.0, 4.0, 21.0, 1991-04-01 07:00:00, None, 0.0
14.0, 0.0, 5.5, 15.5, 1991-04-01 16:00:00, None, 0.0
4.0, 0.0, 2.5, 15.0, 1991-04-02 07:00:00, None, 0.0
9.0, 0.0, 4.0, 11.0, 1991-04-02 15:15:00, None, 0.0
3.0, 0.0, 2.0, 10.0, 1991-04-03 07:00:00, None, 0.0
5.0, 0.0, 3.0, 8.0, 1991-04-03 16:00:00, None, 0.0
3.0, 0.0, 2.0, 6.0, 1991-04-04 07:30:00, None, 0.0
8.0, 0.0, 3.0, 12.0, 1991-04-04 17:30:00, None, 0.0
3.5, 0.0, 3.0, 9.0, 1991-04-05 07:30:00, None, 0.0
10.0, 0.0, 3.0, 11.0, 1991-04-05 16:00:00, None, 0.0
3.5, 0.0, 1.0, 10.5, 1991-04-06 07:30:00, None, 0.0
8.0, 0.0, 3.0, 12.5, 1991-04-06 16:30:00, None, 0.0
0.5, 4.0, -1.0, 9.0, 1991-04-07 07:45:00, None, 5.0
9.0, 0.0, 0.5, 12.0, 1991-04-07 16:00:00, None, 0.0
2.5, 0.0, 1.5, 10.0, 1991-04-08 07:00:00, None, 0.0
10.0, 0.0, 2.0, 10.5, 1991-04-08 16:00:00, None, 0.0
2.5, 0.0, 1.5, 11.0, 1991-04-09 07:00:00, None, 0.0
8.0, 0.0, 2.5, 8.0, 1991-04-09 16:00:00, None, 0.0
2.5, 0.0, 2.0, 9.0, 1991-04-10 07:00:00, None, 0.0
9.5, 0.0, 2.0, 10.5, 1991-04-10 16:00:00, None, 0.0
-4.0, 0.0, -4.5, 10.5, 1991-04-11 07:30:00, None, 0.0
15.0, 0.0, -4.0, 15.5, 1991-04-11 16:00:00, None, 0.0
-3.5, 0.0, -4.0, 15.5, 1991-04-12 07:00:00, None, 0.0
18.5, 0.0, -3.5, 19.0, 1991-04-12 15:30:00, None, 0.0
-1.0, 0.0, -3.0, 18.5, 1991-04-13 07:30:00, None, 0.0
17.5, 0.0, -1.0, 20.0, 1991-04-13 16:30:00, None, 0.0
-1.0, 0.0, -1.0, 19.0, 1991-04-14 06:30:00, None, 0.0
17.0, 0.0, -1.0, 19.0, 1991-04-14 16:00:00, None, 0.0
1.5, 0.0, 1.0, 18.0, 1991-04-15 07:00:00, None, 0.0
16.5, 0.0, 1.5, 20.0, 1991-04-15 16:00:00, None, 0.0
-2.0, 0.0, -3.0, 18.0, 1991-04-16 07:30:00, None, 0.0
19.0, 0.0, -2.0, 20.0, 1991-04-16 17:00:00, None, 0.0
-1.0, 0.0, -3.5, 19.0, 1991-04-17 07:30:00, None, 0.0
20.5, 0.0, -1.0, 21.0, 1991-04-17 16:00:00, None, 0.0
-2.0, 0.0, -2.5, 21.0, 1991-04-18 07:00:00, None, 0.0
21.5, 0.0, -2.0, 22.0, 1991-04-18 17:00:00, None, 0.0
0.0, 0.0, -2.0, 22.0, 1991-04-19 07:50:00, None, 0.0
21.0, 0.0, -2.0, 22.0, 1991-04-19 14:50:00, None, 0.0
0.0, 0.0, -2.0, 23.0, 1991-04-20 07:15:00, None, 0.0
23.0, 0.0, 0.0, 25.0, 1991-04-20 14:30:00, None, 0.0
-1.0, 0.0, -1.5, 23.0, 1991-04-21 07:00:00, None, 0.0
24.0, 0.0, -1.0, 25.0, 1991-04-21 16:30:00, None, 0.0
3.0, 0.0, 0.5, 25.0, 1991-04-22 07:00:00, None, 0.0
23.0, 0.0, 3.0, 24.0, 1991-04-22 16:30:00, None, 0.0
5.0, 0.0, 4.0, 23.0, 1991-04-23 07:00:00, None, 0.0
21.0, 0.0, 5.0, 21.0, 1991-04-23 16:00:00, None, 0.0
8.5, 0.0, 7.5, 21.0, 1991-04-24 07:30:00, None, 0.0
7.0, 0.0, 5.5, 11.0, 1991-04-24 16:30:00, None, 0.0
3.0, 0.0, 1.0, 9.0, 1991-04-25 07:00:00, None, 0.0
11.0, 0.0, 3.0, 13.0, 1991-04-25 16:00:00, None, 0.0
5.0, 0.0, 3.0, 12.0, 1991-04-26 07:00:00, None, 0.0
9.0, 0.0, 5.0, 11.0, 1991-04-26 19:00:00, None, 0.0
1.0, 0.0, -1.0, 9.0, 1991-04-27 07:45:00, None, 0.0
14.0, 0.0, 1.0, 15.0, 1991-04-27 16:00:00, None, 0.0
0.0, 0.0, -3.0, 15.0, 1991-04-28 07:30:00, None, 0.0
15.0, 0.0, 0.0, 16.0, 1991-04-28 16:30:00, None, 0.0
2.5, 0.0, 0.0, 15.0, 1991-04-29 07:00:00, None, 0.0
15.5, 0.0, 2.5, 18.5, 1991-04-29 17:00:00, None, 0.0
0.0, 0.0, -2.0, 15.5, 1991-04-30 07:00:00, None, 0.0
18.5, 0.0, 0.0, 19.0, 1991-04-30 14:45:00, None, 0.0
5.0, 0.0, None, None, 1991-10-01 07:30:00, 0.0, 0.0
20.0, 0.0, 5.0, 22.0, 1991-10-01 17:15:00, 0.0, 0.0
-1.0, 0.0, -1.0, 20.0, 1991-10-02 07:00:00, 0.0, 0.0
18.0, 0.0, -1.5, 20.0, 1991-10-02 17:00:00, 0.0, 0.0
0.0, 0.0, -0.5, 19.0, 1991-10-03 07:00:00, 0.0, 0.0
14.5, 0.0, 0.0, 17.0, 1991-10-03 17:00:00, 0.0, 0.0
-4.5, 0.0, -4.5, 15.5, 1991-10-04 07:00:00, 0.0, 0.0
13.5, 0.0, -5.0, 16.0, 1991-10-04 17:20:00, 0.0, 0.0
-3.0, 0.0, -3.0, 13.5, 1991-10-05 06:45:00, 0.0, 0.0
13.0, 0.0, -3.5, 19.5, 1991-10-05 17:45:00, 0.0, 0.0
-2.0, 0.0, -3.0, 13.0, 1991-10-06 06:35:00, 0.0, 0.0
15.0, 0.0, -2.5, 20.5, 1991-10-06 17:40:00, 0.0, 0.0
-1.0, 0.0, -1.0, 15.0, 1991-10-07 07:30:00, 0.0, 0.0
14.5, 0.0, -1.0, 19.0, 1991-10-07 17:40:00, 0.0, 0.0
-3.5, 0.0, -4.0, 15.0, 1991-10-08 07:30:00, 0.0, 0.0
13.5, 0.0, -3.5, 17.0, 1991-10-08 17:15:00, 0.0, 0.0
4.5, 0.0, 4.0, 13.5, 1991-10-09 08:00:00, 0.0, 0.0
17.0, 0.0, 4.5, 20.0, 1991-10-09 16:30:00, 0.0, 0.0
1.0, 0.0, 1.0, 17.0, 1991-10-10 07:30:00, 0.0, 0.0
16.5, 0.0, 1.0, 24.0, 1991-10-10 17:30:00, 0.0, 0.0
1.5, 0.0, 1.5, 16.5, 1991-10-11 05:30:00, 0.0, 0.0
15.0, 0.0, 1.5, 24.0, 1991-10-11 17:50:00, 0.0, 0.0
10.5, 0.0, 1.0, 15.5, 1991-10-12 07:45:00, 4.0, 0.0
18.5, 0.0, 10.0, 19.5, 1991-10-12 16:00:00, 0.0, 0.0
0.0, 0.0, -3.0, 18.5, 1991-10-13 07:20:00, 0.0, 0.0
15.0, 0.0, 0.0, 15.0, 1991-10-13 16:15:00, 0.0, 0.0
6.5, 0.0, 5.0, 16.0, 1991-10-14 07:40:00, 0.0, 0.0
19.0, 0.0, 6.5, 21.0, 1991-10-14 16:45:00, 0.0, 0.0
1.5, 0.0, 1.0, 19.0, 1991-10-15 07:25:00, 0.0, 0.0
16.0, 0.0, 1.5, 19.0, 1991-10-15 17:00:00, 0.0, 0.0
9.0, 0.0, 9.0, 16.0, 1991-10-16 07:35:00, 0.0, 0.0
7.0, 0.0, 6.0, 16.0, 1991-10-16 17:00:00, 3.0, 0.0
-1.5, 0.0, -1.5, 8.0, 1991-10-17 07:45:00, 0.0, 0.0
9.5, 0.0, -1.5, 10.5, 1991-10-17 16:00:00, 0.0, 0.0
-3.5, 0.0, -5.0, 10.5, 1991-10-18 07:30:00, 0.0, 0.0
6.0, 0.0, -3.5, 8.0, 1991-10-18 17:30:00, 0.0, 0.0
3.5, 0.0, 3.0, 7.0, 1991-10-19 07:30:00, 0.0, 0.0
13.0, 0.0, 3.5, 16.0, 1991-10-19 17:00:00, 0.0, 0.0
3.5, 0.0, 3.0, 13.0, 1991-10-20 07:30:00, 0.0, 0.0
11.0, 0.0, 3.5, 12.0, 1991-10-20 16:30:00, 0.0, 0.0
7.5, 0.0, 6.5, 11.0, 1991-10-21 07:50:00, 4.0, 0.0
7.5, 0.0, 6.5, 8.5, 1991-10-21 16:15:00, 6.0, 0.0
2.0, 0.0, 2.0, 8.5, 1991-10-22 07:45:00, 2.0, 0.0
4.0, 0.0, 2.0, 5.0, 1991-10-22 16:45:00, 1.0, 0.0
1.0, 0.0, 1.0, 4.0, 1991-10-23 07:50:00, 0.0, 0.0
3.0, 0.0, 1.0, 5.0, 1991-10-23 17:30:00, 0.0, 0.0
