station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-1.0, 75.0, -1.0, 0.0, 1984-12-09 06:00:00, 0.0, None
-1.0, 65.0, -1.0, 1.0, 1984-12-09 18:00:00, 0.0, None
-2.0, 87.0, -2.0, -1.0, 1984-12-10 06:00:00, 3.0, None
-3.0, 92.0, -3.0, None, 1984-12-10 18:00:00, 0.0, None
-4.0, 95.0, -4.0, -3.0, 1984-12-11 07:00:00, 0.0, None
-3.0, 94.0, -4.0, -2.5, 1984-12-11 18:00:00, 2.0, None
-4.0, 95.0, -4.0, -3.0, 1984-12-12 07:00:00, 3.0, None
-3.0, 93.0, -5.0, -2.0, 1984-12-12 18:00:00, 1.0, None
-3.0, 95.0, -3.0, -3.0, 1984-12-13 07:00:00, 0.0, None
-2.0, 87.0, -3.0, -2.0, 1984-12-13 18:00:00, 2.0, None
-1.5, 92.0, -2.0, -0.5, 1984-12-14 07:00:00, 27.0, None
-1.5, 85.0, -2.5, -1.0, 1984-12-14 18:00:00, 18.0, None
-3.0, 93.0, -3.0, -1.0, 1984-12-15 07:00:00, 0.0, None
-9.0, 52.0, -9.0, -2.5, 1984-12-15 18:00:00, 0.0, None
-12.0, 54.0, -13.0, -9.0, 1984-12-16 07:00:00, 0.0, None
-12.0, 49.0, -12.0, -10.0, 1984-12-16 18:00:00, 0.0, None
-15.5, 46.0, -15.5, -12.0, 1984-12-17 07:00:00, 0.0, None
-18.0, 55.0, None, -12.0, 1984-12-17 18:00:00, 0.0, None
-20.0, 70.0, -21.0, -18.0, 1984-12-18 06:00:00, 0.0, None
-18.0, 62.0, -21.0, -11.5, 1984-12-18 18:00:00, 0.0, None
-17.0, 69.0, -20.0, -17.0, 1984-12-19 06:00:00, 0.0, None
-15.0, 73.0, -18.0, -12.0, 1984-12-19 18:00:00, 0.0, None
-13.0, 90.0, -16.0, -13.0, 1984-12-20 06:00:00, 0.0, None
-7.0, 92.0, -13.0, -6.5, 1984-12-20 18:00:00, 0.0, None
-6.0, 93.0, -7.0, -5.0, 1984-12-21 06:00:00, 0.0, None
-3.0, 93.0, -6.0, -3.0, 1984-12-21 18:00:00, 0.0, None
-1.0, 83.0, -3.0, -1.0, 1984-12-22 06:00:00, 0.0, None
-2.0, 91.0, -2.0, -0.5, 1984-12-22 18:00:00, 2.0, None
-1.0, 85.0, -2.0, -1.0, 1984-12-23 06:00:00, 1.0, None
-6.0, 68.0, -6.0, 0.0, 1984-12-23 18:00:00, 0.0, None
-9.0, 81.0, -10.0, -6.0, 1984-12-24 06:00:00, 0.0, None
-2.0, 82.0, None, -2.0, 1984-12-24 18:00:00, 0.0, None
-3.0, 91.0, -3.0, -1.0, 1984-12-25 06:00:00, 0.0, None
-2.0, 91.0, -4.0, -1.0, 1984-12-25 18:00:00, 0.0, None
-4.5, 91.0, -4.5, -2.0, 1984-12-26 06:00:00, 1.0, None
-9.0, 82.0, -9.0, -4.5, 1984-12-26 18:00:00, 0.0, None
-11.5, 55.0, -12.0, -9.0, 1984-12-27 06:00:00, 0.0, None
-10.0, 55.0, -11.5, -8.0, 1984-12-27 18:00:00, 0.0, None
-14.0, 60.0, -14.0, -10.0, 1984-12-28 06:00:00, 0.0, None
-16.0, 60.0, -16.0, -13.0, 1984-12-28 18:00:00, 0.0, None
-20.5, 65.0, -20.5, -16.0, 1984-12-29 06:00:00, 1.0, None
-21.0, 72.0, -21.0, -20.0, 1984-12-29 18:00:00, 0.0, None
-21.5, 67.0, -21.5, -21.0, 1984-12-30 06:00:00, 4.0, None
-21.0, 60.0, -22.0, -20.5, 1984-12-30 18:00:00, 0.0, None
-25.0, 65.0, -25.0, -21.0, 1984-12-31 06:00:00, 0.0, None
-23.5, 62.0, -23.5, -21.0, 1984-12-31 18:00:00, 0.0, None
-22.0, 67.0, -23.5, -22.0, 1985-01-01 06:00:00, 0.0, None
-16.0, 65.0, -22.0, -16.0, 1985-01-01 18:00:00, 0.0, None
-16.0, 77.0, -16.0, -15.5, 1985-01-02 06:00:00, 0.0, None
-14.0, 75.0, -18.0, -9.5, 1985-01-02 18:00:00, 0.0, None
-15.0, 83.0, -15.0, -13.0, 1985-01-03 06:00:00, 0.0, None
-11.0, 80.0, -15.0, -5.5, 1985-01-03 18:00:00, 0.0, None
-13.0, 88.0, -13.0, -11.0, 1985-01-04 06:00:00, 0.0, None
-10.0, 78.0, -13.5, -8.0, 1985-01-04 18:00:00, 0.0, None
-9.0, 85.0, -10.0, -9.0, 1985-01-05 06:00:00, 0.0, None
-6.0, 85.0, -9.0, 1.0, 1985-01-05 18:00:00, 0.0, None
-6.0, 80.0, -7.0, -6.0, 1985-01-06 06:00:00, 0.0, None
-5.0, 70.0, -6.0, -3.0, 1985-01-06 18:00:00, 0.0, None
-8.0, 75.0, -8.0, -5.0, 1985-01-07 06:00:00, 0.0, None
-5.0, 68.0, None, 0.0, 1985-01-07 18:00:00, 0.0, None
-7.0, 80.0, -8.0, -5.0, 1985-01-08 06:00:00, 0.0, None
-7.0, 73.0, -8.0, -2.0, 1985-01-08 18:00:00, 0.0, None
-10.0, 83.0, -11.0, -7.0, 1985-01-09 06:00:00, 0.0, None
-8.0, 75.0, -10.0, -6.5, 1985-01-09 18:00:00, 0.0, None
-10.0, 80.0, -10.5, -8.0, 1985-01-10 06:00:00, 0.0, None
-8.0, 72.0, -10.0, -5.0, 1985-01-10 18:00:00, 0.0, None
-13.0, 91.0, -13.0, -8.0, 1985-01-11 06:00:00, 0.0, None
-8.0, 76.0, -14.0, -5.0, 1985-01-11 18:00:00, 0.0, None
-8.0, 85.0, -9.0, -8.0, 1985-01-12 06:00:00, 0.0, None
-6.0, 71.0, -8.0, -1.0, 1985-01-12 18:00:00, 0.0, None
-7.0, 82.0, -8.0, -6.0, 1985-01-13 06:00:00, 0.0, None
-4.0, 70.0, -7.0, -2.5, 1985-01-13 18:00:00, 0.0, None
-5.0, 85.0, -5.0, -4.0, 1985-01-14 06:00:00, 0.0, None
None, 94.0, -1.0, 0.0, 1985-01-14 18:00:00, 0.0, None
0.0, 90.0, -1.5, 0.5, 1985-01-15 06:00:00, 0.0, None
0.0, 90.0, -1.5, 2.0, 1985-01-15 18:00:00, 0.0, None
-3.0, 93.0, -3.0, 0.0, 1985-01-16 06:00:00, 0.0, None
1.0, 80.0, -3.0, 5.0, 1985-01-16 18:00:00, 0.0, None
0.0, 93.0, -2.0, 2.0, 1985-01-17 06:00:00, 2.0, None
0.0, 95.0, -0.5, 0.5, 1985-01-17 18:00:00, 0.0, None
-2.5, 95.0, -2.5, 0.0, 1985-01-18 06:00:00, 0.0, None
-2.0, 94.0, -3.0, -1.0, 1985-01-18 18:00:00, 0.0, None
-1.5, 95.0, -2.0, -1.5, 1985-01-19 06:00:00, 0.0, None
0.5, 95.0, -1.0, 1.5, 1985-01-19 18:00:00, 1.0, None
-1.0, 95.0, -1.0, 0.5, 1985-01-20 06:00:00, 6.0, None
0.0, 91.0, -1.5, 6.0, 1985-01-20 18:00:00, 0.0, None
-3.5, 95.0, -3.5, 0.0, 1985-01-21 06:00:00, 0.0, None
-3.0, 91.0, None, 2.5, 1985-01-21 18:00:00, 0.0, None
-5.5, 92.0, -5.5, -3.0, 1985-01-22 06:00:00, 0.0, None
-3.0, 84.0, -6.0, 3.0, 1985-01-22 18:00:00, 0.0, None
-6.0, 95.0, -6.0, -3.0, 1985-01-23 06:00:00, 0.0, None
-2.0, 70.0, -6.5, 2.0, 1985-01-23 18:00:00, 0.0, None
-6.0, 90.0, -6.0, -2.0, 1985-01-24 06:00:00, 0.0, None
-4.0, 82.0, -7.0, 3.0, 1985-01-24 18:00:00, 0.0, None
-7.0, 92.0, -7.0, -4.0, 1985-01-25 06:00:00, 0.0, None
-3.0, 65.0, -7.5, 1.5, 1985-01-25 18:00:00, 0.0, None
-9.0, 92.0, -9.0, -3.0, 1985-01-26 06:00:00, 0.0, None
-5.0, 70.0, -9.0, 0.0, 1985-01-26 18:00:00, 0.0, None
-9.0, 90.0, -9.0, -5.0, 1985-01-27 06:00:00, 0.0, None
-5.0, 65.0, -9.0, -2.5, 1985-01-27 18:00:00, 0.0, None
-10.0, 93.0, -10.0, -5.0, 1985-01-28 06:00:00, 0.0, None
-4.0, 70.0, None, -1.0, 1985-01-28 18:00:00, 0.0, None
-8.0, 79.0, -8.0, -4.0, 1985-01-29 06:00:00, 0.0, None
-5.0, 43.0, -8.0, 2.0, 1985-01-29 18:00:00, 0.0, None
-9.0, 66.0, -9.0, -5.0, 1985-01-30 06:00:00, 0.0, None
-6.0, 54.0, -11.0, -0.5, 1985-01-30 18:00:00, 0.0, None
-8.5, 87.0, -9.0, -5.0, 1985-01-31 06:00:00, 0.0, None
-5.0, 40.0, -8.5, 3.5, 1985-01-31 18:00:00, 0.0, None
-7.0, 94.0, -7.0, -5.0, 1985-02-01 06:00:00, 1.0, None
-5.5, 60.0, -8.0, -1.0, 1985-02-01 18:00:00, 1.0, None
-7.5, 65.0, -7.5, -5.5, 1985-02-02 06:00:00, 0.0, None
-5.5, 48.0, -8.0, 0.5, 1985-02-02 18:00:00, 0.0, None
-12.5, 78.0, -12.5, -5.5, 1985-02-03 06:00:00, 0.0, None
-8.0, 55.0, -13.0, -2.0, 1985-02-03 18:00:00, 0.0, None
-15.0, 90.0, -15.0, -8.0, 1985-02-04 06:00:00, 0.0, None
-8.0, 89.0, None, -7.5, 1985-02-04 18:00:00, 0.0, None
-8.0, 94.0, -8.0, -7.5, 1985-02-05 06:00:00, 1.0, None
-6.5, 90.0, -9.0, 0.0, 1985-02-05 07:00:00, 0.0, None
-8.5, 95.0, -8.5, -6.5, 1985-02-06 06:00:00, 0.0, None
-9.0, 92.0, -9.0, -5.0, 1985-02-06 18:00:00, 5.0, None
-9.0, 92.0, -9.0, -8.0, 1985-02-07 06:00:00, 32.0, None
-7.5, 80.0, -9.0, -4.0, 1985-02-07 18:00:00, 1.0, None
-12.5, 65.0, -12.5, -7.5, 1985-02-08 06:00:00, 1.0, None
-11.5, 53.0, -13.0, -7.5, 1985-02-08 18:00:00, 0.0, None
-15.0, 62.0, -15.0, -11.5, 1985-02-09 06:00:00, 0.0, None
-14.0, 75.0, -16.0, -13.0, 1985-02-09 18:00:00, 0.0, None
-16.5, 85.0, -16.5, -14.0, 1985-02-10 06:00:00, 9.0, None
-13.0, 87.0, -16.5, -13.0, 1985-02-10 18:00:00, 8.0, None
-12.5, 90.0, -13.0, -12.5, 1985-02-11 06:00:00, 13.0, None
-1.0, 90.0, -11.0, -1.0, 1985-02-11 18:00:00, 16.0, None
-2.0, 83.0, -2.0, 0.0, 1985-02-12 06:00:00, 1.0, None
-2.0, 91.0, -2.5, 0.0, 1985-02-12 18:00:00, 2.0, None
-3.0, 88.0, -3.0, -2.0, 1985-02-13 06:00:00, 2.0, None
-2.0, 85.0, -3.0, 2.5, 1985-02-13 18:00:00, 0.0, None
-8.0, 95.0, -8.0, -2.0, 1985-02-14 06:00:00, 0.0, None
-0.5, 94.0, -8.0, -0.5, 1985-02-14 18:00:00, 10.0, None
0.0, 60.0, -0.5, 1.0, 1985-02-15 06:00:00, 2.0, None
-1.0, 80.0, -1.5, 2.0, 1985-02-15 18:00:00, 1.0, None
-2.0, 80.0, -2.5, -1.0, 1985-02-16 06:00:00, 0.0, None
0.0, 70.0, -2.0, 1.0, 1985-02-16 18:00:00, 1.0, None
1.0, 82.0, -1.5, 1.0, 1985-02-17 06:00:00, 0.0, None
1.5, 62.0, -1.0, 3.0, 1985-02-17 18:00:00, 1.0, None
-2.0, 85.0, -2.0, 1.5, 1985-02-18 06:00:00, 0.0, None
2.0, 55.0, 1.5, 6.0, 1985-02-18 18:00:00, 0.0, None
-1.0, 90.0, -1.0, 2.0, 1985-02-19 06:00:00, 0.0, None
-1.0, 92.0, -1.5, 0.5, 1985-02-19 18:00:00, 1.0, None
-1.0, 87.0, -1.0, -1.0, 1985-02-20 06:00:00, 0.0, None
0.5, 70.0, -1.5, 1.5, 1985-02-20 18:00:00, 0.0, None
1.0, 79.0, 0.0, 1.0, 1985-02-21 06:00:00, 1.0, None
1.0, 85.0, 0.0, 2.5, 1985-02-21 18:00:00, 0.0, None
-1.0, 96.0, -1.0, 1.0, 1985-02-22 06:00:00, 1.0, None
2.0, 80.0, -1.0, 6.0, 1985-02-22 18:00:00, 0.0, None
1.0, 82.0, 1.0, 1.5, 1985-02-23 06:00:00, 0.0, None
3.0, 90.0, 2.0, 5.5, 1985-02-23 18:00:00, 2.0, None
2.0, 82.0, 2.0, 3.0, 1985-02-24 06:00:00, 2.0, None
0.0, 90.0, 0.0, 4.5, 1985-02-24 18:00:00, 6.0, None
-2.5, 80.0, -2.5, 0.0, 1985-02-25 06:00:00, 8.0, None
1.0, 60.0, None, 2.0, 1985-02-25 18:00:00, 1.0, None
-2.0, 93.0, -2.0, 1.0, 1985-02-26 06:00:00, 0.0, None
1.5, 65.0, -2.0, 5.0, 1985-02-26 18:00:00, 0.0, None
-4.0, 90.0, -4.0, 1.5, 1985-02-27 06:00:00, 0.0, None
3.0, 60.0, -4.0, 8.0, 1985-02-27 18:00:00, 0.0, None
1.5, 87.0, 1.5, 3.0, 1985-02-28 06:00:00, 0.0, None
3.0, 63.0, 1.5, 5.0, 1985-02-28 18:00:00, 0.0, None
0.0, 92.0, 0.0, 2.0, 1985-11-01 08:00:00, 5.0, None
2.0, 80.0, 0.0, 3.0, 1985-11-01 16:00:00, 10.0, None
1.0, 95.0, 0.0, 2.0, 1985-11-02 08:00:00, 2.0, None
5.0, 94.0, 1.0, 5.0, 1985-11-02 16:00:00, 2.0, None
3.0, 95.0, 3.0, 5.0, 1985-11-03 08:00:00, 3.0, None
5.0, 86.0, 3.0, 5.0, 1985-11-03 16:00:00, 1.0, None
4.0, 93.0, 3.0, 5.0, 1985-11-04 08:00:00, 8.0, None
7.0, 80.0, 4.0, 7.0, 1985-11-04 16:00:00, 1.0, None
2.0, 95.0, 2.0, 7.0, 1985-11-05 08:00:00, 8.0, None
0.0, 51.0, 0.0, 4.0, 1985-11-05 16:00:00, 2.0, None
1.0, 47.0, 0.0, 1.0, 1985-11-06 08:00:00, 1.0, None
0.0, 94.0, 0.0, 2.0, 1985-11-06 16:00:00, 1.0, None
1.0, 92.0, -1.0, 1.0, 1985-11-07 08:00:00, 2.0, None
3.0, 85.0, 1.0, 4.0, 1985-11-07 16:00:00, 5.0, None
1.0, 91.0, 0.0, 2.5, 1985-11-08 08:00:00, 2.0, None
1.0, 90.0, 1.0, 2.0, 1985-11-08 16:00:00, 3.0, None
0.0, 95.0, -0.5, 1.0, 1985-11-09 08:00:00, 1.0, None
0.0, 93.0, -0.5, 1.0, 1985-11-09 16:00:00, 0.0, None
-2.0, 93.0, -2.0, 0.0, 1985-11-10 08:00:00, 0.0, None
-6.0, 60.0, -6.0, -2.0, 1985-11-10 16:00:00, 0.0, None
-8.0, 43.0, -8.0, -6.0, 1985-11-11 08:00:00, 0.0, None
-6.0, 36.0, -8.0, -4.0, 1985-11-11 16:00:00, 0.0, None
-8.0, 50.0, -13.0, -6.0, 1985-11-12 08:00:00, 0.0, None
-5.0, 41.0, -13.0, -4.0, 1985-11-12 16:00:00, 0.0, None
-10.0, 85.0, -10.0, -5.0, 1985-11-13 08:00:00, 0.0, None
-4.0, 60.0, -10.0, 0.0, 1985-11-13 16:00:00, 0.0, None
-7.0, 95.0, -7.0, -3.0, 1985-11-14 08:00:00, 0.0, None
0.0, 65.0, -12.0, 3.0, 1985-11-14 16:00:00, 0.0, None
-3.0, 95.0, -4.0, 0.0, 1985-11-15 08:00:00, 2.0, None
0.0, 94.0, -3.0, 0.0, 1985-11-15 16:00:00, 2.0, None
-1.0, 75.0, -1.0, 1.0, 1985-11-16 08:00:00, 4.0, None
-1.0, 92.0, -1.0, 3.0, 1985-11-16 16:00:00, 1.0, None
-4.0, 85.0, -4.0, -1.0, 1985-11-17 08:00:00, 3.0, None
-4.0, 48.0, -4.0, 2.0, 1985-11-17 16:00:00, 0.0, None
-3.0, 55.0, -14.0, -3.0, 1985-11-18 08:00:00, 0.0, None
-10.0, 45.0, -10.0, -3.0, 1985-11-18 16:00:00, 0.0, None
-14.0, 62.0, -14.0, -10.0, 1985-11-19 08:00:00, 0.0, None
-9.0, 45.0, -14.0, -3.0, 1985-11-19 16:00:00, 0.0, None
-12.0, 49.0, -12.0, -9.0, 1985-11-20 08:00:00, 0.0, None
-11.0, 40.0, -12.0, -7.0, 1985-11-20 16:00:00, 0.0, None
-15.0, 65.0, -16.0, -11.0, 1985-11-21 08:00:00, 0.0, None
-12.0, 40.0, -15.0, -11.0, 1985-11-21 16:00:00, 0.0, None
-18.0, 39.0, -24.0, -12.0, 1985-11-22 08:00:00, 0.0, None
-15.0, 35.0, -19.0, -13.0, 1985-11-22 16:00:00, 0.0, None
-20.0, 68.0, -20.0, -11.0, 1985-11-23 08:00:00, 0.0, None
-15.0, 45.0, -20.0, -13.0, 1985-11-23 16:00:00, 0.0, None
-16.0, 58.0, -16.0, -15.0, 1985-11-24 08:00:00, 0.0, None
-11.0, 49.0, -16.0, -11.0, 1985-11-24 16:00:00, 0.0, None
-16.0, 45.0, -16.0, -11.0, 1985-11-25 08:00:00, 0.0, None
-15.0, 44.0, -15.0, -11.0, 1985-11-25 16:00:00, 0.0, None
-22.0, 48.0, -22.0, -15.0, 1985-11-26 08:00:00, 0.0, None
-22.0, 45.0, -23.0, -22.0, 1985-11-26 16:00:00, 0.0, None
-27.0, 50.0, -28.0, -22.0, 1985-11-27 08:00:00, 0.0, None
-23.0, 45.0, -27.0, -21.0, 1985-11-27 16:00:00, 0.0, None
-25.0, 49.0, -25.0, -24.0, 1985-11-28 08:00:00, 0.0, None
-21.0, 42.0, -25.0, -19.0, 1985-11-28 16:00:00, 0.0, None
-23.0, 49.0, -23.0, -21.0, 1985-11-29 08:00:00, 0.0, None
-18.0, 40.0, -23.0, -16.0, 1985-11-29 16:00:00, 0.0, None
-18.0, 70.0, -18.0, -18.0, 1985-11-30 08:00:00, 0.0, None
-15.0, 50.0, -18.0, -9.0, 1985-11-30 16:00:00, None, None
-19.0, 82.0, -20.0, -6.0, 1985-12-01 08:00:00, 0.0, None
-16.0, 78.0, -20.0, -14.0, 1985-12-01 16:00:00, 0.0, None
-16.0, 82.0, -17.0, -16.0, 1985-12-02 08:00:00, 0.0, None
-13.0, 80.0, -16.0, -13.0, 1985-12-02 16:00:00, 1.0, None
-14.0, 90.0, -14.0, -13.0, 1985-12-03 08:00:00, 5.0, None
0.0, 90.0, -3.0, 0.0, 1985-12-03 16:00:00, 1.0, None
-3.0, 95.0, -3.0, 0.0, 1985-12-04 08:00:00, 6.0, None
-3.0, 95.0, -3.0, -2.0, 1985-12-04 16:00:00, 3.0, None
-1.0, 95.0, -3.0, -1.0, 1985-12-05 08:00:00, 2.0, None
0.0, 95.0, -1.0, 1.0, 1985-12-05 16:00:00, 2.0, None
-1.0, 95.0, -1.0, 0.0, 1985-12-06 08:00:00, 2.0, None
-1.0, 95.0, -1.0, 1.0, 1985-12-06 16:00:00, 2.0, None
-3.0, 95.0, -3.0, -1.0, 1985-12-07 08:00:00, 0.0, None
-2.0, 95.0, -3.0, -2.0, 1985-12-07 16:00:00, 1.0, None
-3.0, 95.0, -3.0, -3.0, 1985-12-08 08:00:00, 0.0, None
-2.0, None, -3.0, -1.0, 1985-12-08 16:00:00, 0.0, None
-7.0, 95.0, -7.0, -2.0, 1985-12-09 08:00:00, 0.0, None
-10.0, 90.0, -17.0, -10.0, 1985-12-09 16:00:00, 0.0, None
-21.0, 87.0, -21.0, -10.0, 1985-12-10 08:00:00, 0.0, None
-14.0, 92.0, -21.0, -14.0, 1985-12-10 16:00:00, 0.0, None
-10.0, 95.0, -14.0, -10.0, 1985-12-11 08:00:00, 0.0, None
-4.0, 97.0, -10.0, -4.0, 1985-12-11 16:00:00, 0.0, None
-11.0, 97.0, -11.0, -4.0, 1985-12-12 08:00:00, 0.0, None
-10.0, 97.0, -11.0, -9.0, 1985-12-12 16:00:00, 0.0, None
-13.0, 94.0, -15.0, -9.0, 1985-12-13 08:00:00, 0.0, None
-9.0, 95.0, -13.0, -9.0, 1985-12-13 16:00:00, 0.0, None
-7.0, 94.0, -9.0, -7.0, 1985-12-14 08:00:00, 0.0, None
-4.0, 98.0, -8.0, -4.0, 1985-12-14 16:00:00, 0.0, None
-6.0, 98.0, -7.0, -6.0, 1985-12-15 08:00:00, 0.0, None
-4.0, 78.0, -7.0, -4.0, 1985-12-15 16:00:00, 0.0, None
-5.0, 98.0, -9.0, -5.0, 1985-12-16 08:00:00, 0.0, None
-4.0, 90.0, -5.0, -4.0, 1985-12-16 16:00:00, 0.0, None
-4.0, 90.0, -4.0, -3.0, 1985-12-17 08:00:00, 0.0, None
-2.0, 75.0, -4.0, -1.0, 1985-12-17 16:00:00, 0.0, None
-2.0, 75.0, -4.0, -2.0, 1985-12-18 08:00:00, 0.0, None
0.0, 70.0, -2.0, 1.0, 1985-12-18 16:00:00, 0.0, None
-3.0, 85.0, -3.0, -1.0, 1985-12-19 08:00:00, 0.0, None
0.0, 70.0, -3.0, 1.0, 1985-12-19 16:00:00, 0.0, None
-5.0, 90.0, -5.0, 0.0, 1985-12-20 08:00:00, 0.0, None
-3.0, 75.0, -5.0, 0.0, 1985-12-20 16:00:00, 0.0, None
-7.0, 95.0, -7.0, -3.0, 1985-12-21 08:00:00, 0.0, None
-5.0, 85.0, -7.0, -3.0, 1985-12-21 16:00:00, 0.0, None
-8.0, 95.0, -8.0, -5.0, 1985-12-22 08:00:00, 0.0, None
-4.0, 75.0, -8.0, -2.0, 1985-12-22 16:00:00, 0.0, None
-6.0, 75.0, -6.0, -4.0, 1985-12-23 08:00:00, 0.0, None
-4.0, 70.0, -5.0, -2.0, 1985-12-23 16:00:00, 0.0, None
-6.0, 85.0, -8.0, -4.0, 1985-12-24 08:00:00, 0.0, None
-5.0, 75.0, -6.0, -4.0, 1985-12-24 16:00:00, 0.0, None
-7.0, 75.0, -7.0, -5.0, 1985-12-25 08:00:00, 0.0, None
-5.0, 68.0, -7.0, -3.0, 1985-12-25 16:00:00, 0.0, None
-8.0, 75.0, -8.0, -6.0, 1985-12-26 08:00:00, 0.0, None
-6.0, 62.0, -8.0, -3.0, 1985-12-26 16:00:00, 0.0, None
-9.0, 75.0, -9.0, -6.0, 1985-12-27 08:00:00, 0.0, None
-7.0, 63.0, -9.0, -4.0, 1985-12-27 16:00:00, 0.0, None
-11.0, 80.0, -11.0, -7.0, 1985-12-28 08:00:00, 0.0, None
-8.0, 62.0, -11.0, -7.0, 1985-12-28 16:00:00, 0.0, None
-9.0, 80.0, -10.0, -8.0, 1985-12-29 08:00:00, 0.0, None
-6.0, 77.0, -9.0, -6.0, 1985-12-29 16:00:00, 0.0, None
-6.0, 80.0, -7.0, -6.0, 1985-12-30 08:00:00, 0.0, None
-5.0, 75.0, -5.0, -3.0, 1985-12-30 16:00:00, 0.0, None
-7.0, 90.0, -7.0, -5.0, 1985-12-31 08:00:00, 0.0, None
-3.0, 95.0, -7.0, -3.0, 1985-12-31 16:00:00, 1.0, None
-3.0, 95.0, -3.0, -2.0, 1986-01-01 08:00:00, 6.0, None
0.0, 90.0, -3.0, 0.0, 1986-01-01 16:00:00, 3.0, None
-3.0, 95.0, -3.0, 0.0, 1986-01-02 08:00:00, 1.0, None
-3.0, 70.0, -3.0, -2.0, 1986-01-02 16:00:00, 0.0, None
-6.0, 90.0, -6.0, -3.0, 1986-01-03 08:00:00, 2.0, None
-6.0, 80.0, -6.0, -4.0, 1986-01-03 16:00:00, 0.0, None
-9.0, 85.0, -9.0, -3.0, 1986-01-04 08:00:00, 0.0, None
-5.0, 65.0, -9.0, -2.0, 1986-01-04 16:00:00, 0.0, None
-8.0, 90.0, -8.0, -5.0, 1986-01-05 08:00:00, 4.0, None
-5.0, 85.0, -7.0, -2.0, 1986-01-05 16:00:00, 2.0, None
-3.0, 98.0, -5.0, -1.0, 1986-01-06 08:00:00, 4.0, None
-1.0, 95.0, -1.0, 1.0, 1986-01-06 16:00:00, 0.0, None
-4.0, 97.0, -4.0, -2.0, 1986-01-07 08:00:00, 0.0, None
-1.0, 90.0, -4.0, 2.0, 1986-01-07 16:00:00, 0.0, None
5.0, 50.0, -2.0, 6.0, 1986-01-08 08:00:00, 20.0, None
2.0, 52.0, 2.0, 6.0, 1986-01-08 16:00:00, 1.0, None
-1.0, 95.0, -1.0, 3.0, 1986-01-09 08:00:00, 2.0, None
0.0, 95.0, -1.0, 0.0, 1986-01-09 16:00:00, 0.0, None
0.0, 95.0, 0.0, 1.0, 1986-01-10 08:00:00, 5.0, None
5.0, 92.0, 0.0, 5.0, 1986-01-10 16:00:00, 5.0, None
1.0, 92.0, 1.0, 5.0, 1986-01-11 08:00:00, 19.0, None
1.0, 92.0, 0.0, 3.0, 1986-01-11 16:00:00, 0.0, None
-3.0, 95.0, -3.0, 1.0, 1986-01-12 08:00:00, 1.0, None
-1.0, 90.0, -3.0, 0.0, 1986-01-12 16:00:00, 0.0, None
-4.0, 95.0, -4.0, -1.0, 1986-01-13 08:00:00, 0.0, None
-2.0, 95.0, -4.5, -2.0, 1986-01-13 16:00:00, 0.0, None
1.0, 98.0, 0.0, 2.0, 1986-01-14 08:00:00, 3.0, None
3.0, 98.0, 1.0, 3.0, 1986-01-14 16:00:00, 0.0, None
0.0, 96.0, -1.0, 0.0, 1986-01-15 08:00:00, 0.0, None
1.0, 95.0, -1.0, 1.0, 1986-01-15 16:00:00, 0.0, None
1.0, 95.0, 0.0, 2.0, 1986-01-16 08:00:00, 5.0, None
3.0, 100.0, 1.0, 3.0, 1986-01-16 16:00:00, 4.0, None
0.0, 100.0, 0.0, 3.0, 1986-01-17 08:00:00, 19.0, None
4.0, 100.0, 0.0, 4.0, 1986-01-17 16:00:00, 3.0, None
0.0, 100.0, 0.0, 4.0, 1986-01-18 08:00:00, 54.0, None
0.5, None, None, None, 1986-01-18 11:45:00, 65.0, 5.0
-2.0, 95.0, -4.0, -1.0, 1986-01-18 16:00:00, 52.0, None
4.0, 100.0, 1.0, 4.0, 1986-01-19 08:00:00, 16.0, 0.0
3.0, 80.0, 1.0, 3.0, 1986-01-19 16:00:00, 0.0, 0.0
2.0, 85.0, 2.0, 4.0, 1986-01-20 08:00:00, 0.0, 0.0
2.0, 65.0, 2.0, 4.0, 1986-01-20 16:00:00, 0.0, 0.0
0.0, 92.0, 0.0, 3.0, 1986-01-21 08:00:00, 0.0, 0.0
2.0, 85.0, 0.0, 3.0, 1986-01-21 16:00:00, 0.0, 0.0
0.0, 95.0, 0.0, 2.0, 1986-01-22 08:00:00, 0.0, 0.0
0.0, 95.0, 0.0, 1.0, 1986-01-22 16:00:00, 8.0, 0.0
1.0, 95.0, 0.0, 1.0, 1986-01-23 08:00:00, 11.0, 0.0
4.0, 75.0, 2.0, 6.0, 1986-01-23 16:00:00, 1.0, 0.0
1.0, 95.0, 1.0, 5.0, 1986-01-24 08:00:00, 3.0, 0.0
4.0, 80.0, 1.0, 7.0, 1986-01-24 16:00:00, 0.0, 0.0
-1.0, 92.0, -1.0, 3.0, 1986-01-25 08:00:00, 0.0, 0.0
3.0, 65.0, -1.0, 5.0, 1986-01-25 16:00:00, 0.0, 0.0
-3.0, 95.0, -3.0, 3.0, 1986-01-26 08:00:00, 0.0, 0.0
3.0, 75.0, -3.0, 6.0, 1986-01-26 16:00:00, 0.0, 0.0
1.0, 95.0, 0.0, 3.0, 1986-01-27 08:00:00, 7.0, 0.0
