station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-14.0, None, None, None, 1976-01-12 22:00:00, None
-14.0, None, None, None, 1976-01-13 01:00:00, None
-15.0, None, -15.0, -7.0, 1976-01-13 07:00:00, None
-15.0, None, None, None, 1976-01-13 11:30:00, None
-18.0, None, None, None, 1976-01-13 19:00:00, None
-19.0, None, None, None, 1976-01-14 01:00:00, None
-16.0, None, -19.0, -13.0, 1976-01-14 07:00:00, None
-15.0, None, None, None, 1976-01-14 10:00:00, None
-16.0, None, None, None, 1976-01-14 20:30:00, None
-12.0, None, None, None, 1976-01-15 00:30:00, None
-8.0, None, -18.0, -8.0, 1976-01-15 07:30:00, None
-8.0, None, None, None, 1976-01-15 09:15:00, None
-5.0, None, None, None, 1976-01-15 13:00:00, None
-6.0, None, None, None, 1976-01-15 19:00:00, None
-3.0, None, -9.0, -3.0, 1976-01-16 08:00:00, None
-1.0, None, None, None, 1976-01-16 15:30:00, None
-4.0, None, -4.0, 0.0, 1976-01-17 20:00:00, None
-5.0, None, None, None, 1976-01-18 00:30:00, None
-5.0, None, -5.0, 0.0, 1976-01-18 07:30:00, None
-5.0, None, None, None, 1976-01-18 09:00:00, None
-4.0, None, None, None, 1976-01-18 12:00:00, None
-4.0, None, None, None, 1976-01-18 17:00:00, None
-4.0, None, None, None, 1976-01-18 22:30:00, None
-4.0, None, -4.0, -2.0, 1976-01-19 07:45:00, None
-4.0, None, None, None, 1976-01-19 09:00:00, None
-5.0, None, None, None, 1976-01-19 14:15:00, None
-4.0, None, None, None, 1976-01-19 17:00:00, None
-4.0, None, None, None, 1976-01-19 22:00:00, None
-3.0, None, None, None, 1976-01-20 03:00:00, None
-5.0, None, -5.0, -1.0, 1976-01-20 07:30:00, None
-5.0, None, None, None, 1976-01-20 09:30:00, None
-3.0, None, None, None, 1976-01-20 12:00:00, None
-3.0, None, None, None, 1976-01-20 17:00:00, None
-2.0, None, None, None, 1976-01-20 23:00:00, None
-3.0, None, None, None, 1976-01-21 04:30:00, None
-3.0, None, -5.0, 0.0, 1976-01-21 07:30:00, None
-2.0, None, None, None, 1976-01-21 11:30:00, None
-2.0, None, None, None, 1976-01-21 19:00:00, None
-3.0, None, None, None, 1976-01-21 23:00:00, None
-3.0, None, None, None, 1976-01-22 03:30:00, None
-4.0, None, -4.0, 0.0, 1976-01-22 07:30:00, None
-5.0, None, None, None, 1976-01-22 11:00:00, None
-9.0, None, None, None, 1976-01-22 17:00:00, None
-10.0, None, None, None, 1976-01-22 22:30:00, None
-10.0, None, -10.0, -2.0, 1976-01-23 07:30:00, None
-10.0, None, None, None, 1976-01-23 09:30:00, None
-9.0, None, None, None, 1976-01-23 15:30:00, None
-9.0, None, None, None, 1976-01-23 19:00:00, None
-9.0, None, None, None, 1976-01-23 23:30:00, None
-10.0, None, None, None, 1976-01-24 02:30:00, None
-11.0, None, -11.0, -9.0, 1976-01-24 07:30:00, None
-12.0, None, None, None, 1976-01-24 19:30:00, None
-9.0, None, -12.0, -7.0, 1976-01-25 07:00:00, None
-9.0, None, None, None, 1976-01-25 09:00:00, None
-9.0, None, None, None, 1976-01-25 13:30:00, None
-9.0, None, None, None, 1976-01-25 16:30:00, None
-7.0, None, None, None, 1976-01-25 23:15:00, None
-5.0, None, None, None, 1976-01-26 03:30:00, None
-4.0, None, -9.0, -3.0, 1976-01-26 07:00:00, None
-5.0, None, None, None, 1976-01-26 14:30:00, None
-4.0, None, None, None, 1976-01-26 17:00:00, None
-2.0, None, -5.0, -1.0, 1976-01-27 07:00:00, None
-4.0, None, None, None, 1976-01-27 15:00:00, None
-4.0, None, None, None, 1976-01-27 18:00:00, None
-4.0, None, None, None, 1976-01-27 23:00:00, None
-4.0, None, -4.0, -2.0, 1976-01-28 07:00:00, None
-4.0, None, None, None, 1976-01-28 13:00:00, None
-3.0, None, None, None, 1976-01-28 19:00:00, None
-3.0, None, None, None, 1976-01-29 02:00:00, None
-4.0, None, -4.0, -2.0, 1976-01-29 07:00:00, None
-3.0, None, None, None, 1976-01-29 19:30:00, None
-3.0, None, None, None, 1976-01-29 23:30:00, None
-2.0, None, -3.0, -2.0, 1976-01-30 06:30:00, None
-2.0, None, None, None, 1976-01-30 11:30:00, None
-2.0, None, None, None, 1976-01-31 01:30:00, None
0.0, None, -4.0, 0.0, 1976-01-31 07:30:00, None
-2.0, None, None, None, 1976-01-31 11:00:00, None
-2.0, None, None, None, 1976-01-31 21:30:00, None
-2.0, None, None, None, 1976-02-01 01:15:00, None
-1.0, None, -3.0, 0.0, 1976-02-01 07:45:00, None
-2.0, None, None, None, 1976-02-01 13:30:00, None
-2.0, None, None, None, 1976-02-01 17:30:00, None
-2.0, None, None, None, 1976-02-02 01:00:00, None
-3.0, None, -3.0, 1.0, 1976-02-02 07:30:00, None
-3.0, None, None, None, 1976-02-02 14:00:00, None
-6.0, None, None, None, 1976-02-02 17:00:00, None
-9.0, None, -10.0, -2.0, 1976-02-02 23:30:00, None
-10.0, None, None, None, 1976-02-03 10:00:00, None
-10.0, None, None, None, 1976-02-03 19:00:00, None
-10.0, None, None, None, 1976-02-04 00:30:00, None
-6.0, None, -11.0, -5.0, 1976-02-04 08:00:00, None
-5.0, None, None, None, 1976-02-04 12:30:00, None
-6.0, None, None, None, 1976-02-04 23:00:00, None
-6.0, None, None, None, 1976-02-05 01:30:00, None
-5.0, None, -8.0, 0.0, 1976-02-05 07:45:00, None
-6.0, None, None, None, 1976-02-05 22:00:00, None
-7.0, None, None, None, 1976-02-06 03:00:00, None
-5.0, None, -7.0, 2.0, 1976-02-06 07:30:00, None
-7.0, None, None, None, 1976-02-06 12:30:00, None
-6.0, None, None, None, 1976-02-06 17:00:00, None
-6.0, None, None, None, 1976-02-07 01:00:00, None
-4.0, None, -7.0, -3.0, 1976-02-07 08:00:00, None
-5.0, None, None, None, 1976-02-07 15:00:00, None
-5.0, None, None, None, 1976-02-07 20:00:00, None
-7.0, None, -7.0, -3.0, 1976-02-08 11:30:00, None
-9.0, None, None, None, 1976-02-08 14:00:00, None
-11.0, None, None, None, 1976-02-08 20:30:00, None
-11.0, None, None, None, 1976-02-09 00:45:00, None
-11.0, None, -11.0, -7.0, 1976-02-09 07:00:00, None
-12.0, None, None, None, 1976-02-09 12:00:00, None
-11.0, None, None, None, 1976-02-09 15:00:00, None
-12.0, None, None, None, 1976-02-09 19:30:00, None
-11.0, None, None, None, 1976-02-10 01:00:00, None
-10.0, None, -12.0, -10.0, 1976-02-10 07:30:00, None
-7.0, None, None, None, 1976-02-10 11:45:00, None
-6.0, None, None, None, 1976-02-10 19:00:00, None
-7.0, None, None, None, 1976-02-10 22:30:00, None
-6.0, None, None, None, 1976-02-11 01:30:00, None
-11.0, None, -11.0, -5.0, 1976-02-11 07:30:00, None
-11.0, None, None, None, 1976-02-11 18:30:00, None
-11.0, None, None, None, 1976-02-11 22:30:00, None
-10.0, None, None, None, 1976-02-12 02:30:00, None
-11.0, None, -11.0, -6.0, 1976-02-12 07:30:00, None
-9.0, None, None, None, 1976-02-12 10:30:00, None
-7.0, None, None, None, 1976-02-12 14:00:00, None
-10.0, None, None, None, 1976-02-12 21:00:00, None
-14.0, None, -14.0, -6.0, 1976-02-13 07:30:00, None
-10.0, None, None, None, 1976-02-13 14:00:00, None
-12.0, None, None, None, 1976-02-13 22:00:00, None
-13.0, None, -13.0, -8.0, 1976-02-14 07:00:00, None
-11.0, None, None, None, 1976-02-14 10:00:00, None
-6.0, None, None, None, 1976-02-14 15:30:00, None
-11.0, None, None, None, 1976-02-14 22:30:00, None
-11.0, None, -12.0, -5.0, 1976-02-15 07:00:00, None
-10.0, None, None, None, 1976-02-15 09:30:00, None
-11.0, None, None, None, 1976-02-15 23:00:00, None
-2.0, None, -7.0, -1.0, 1976-02-16 07:00:00, None
-10.0, None, -11.0, -10.0, 1976-02-16 07:30:00, None
-7.0, None, None, None, 1976-02-16 11:45:00, None
-9.0, None, None, None, 1976-02-16 23:00:00, None
-10.0, None, None, None, 1976-02-17 04:00:00, None
-10.0, None, -10.0, -5.0, 1976-02-17 07:00:00, None
-10.0, None, None, None, 1976-02-17 09:15:00, None
-8.0, None, None, None, 1976-02-17 13:30:00, None
-10.0, None, None, None, 1976-02-17 22:00:00, None
-11.0, None, -11.0, -7.0, 1976-02-18 06:30:00, None
-7.0, None, None, None, 1976-02-18 12:00:00, None
-9.0, None, None, None, 1976-02-18 19:00:00, None
-12.0, None, -12.0, -6.0, 1976-02-19 07:00:00, None
-8.0, None, None, None, 1976-02-19 12:00:00, None
-10.0, None, None, None, 1976-02-19 18:00:00, None
-8.0, None, None, None, 1976-02-20 03:00:00, None
-8.0, None, -14.0, -6.0, 1976-02-20 07:00:00, None
None, None, None, -5.0, 1976-02-20 14:00:00, None
None, None, None, -7.0, 1976-02-20 20:00:00, None
-5.0, None, -9.0, -4.0, 1976-02-21 07:00:00, None
-3.0, None, None, None, 1976-02-21 14:00:00, None
-4.0, None, None, None, 1976-02-21 18:00:00, None
-6.0, None, None, None, 1976-02-22 15:30:00, None
-6.0, None, None, None, 1976-02-22 17:00:00, None
-7.0, None, -8.0, -1.0, 1976-02-23 07:00:00, None
-7.0, None, None, None, 1976-02-23 11:30:00, None
-9.0, None, None, None, 1976-02-23 20:45:00, None
-9.0, None, None, None, 1976-02-24 01:30:00, None
-9.0, None, -9.0, -7.0, 1976-02-24 07:00:00, None
-8.0, None, None, None, 1976-02-24 12:00:00, None
-8.0, None, None, None, 1976-02-24 15:00:00, None
-8.0, None, None, None, 1976-02-24 19:45:00, None
-9.0, None, None, None, 1976-02-25 01:00:00, None
-11.0, None, None, None, 1976-02-25 13:00:00, None
-9.0, None, None, None, 1976-02-25 18:00:00, None
-10.0, None, None, None, 1976-02-26 00:45:00, None
-10.0, None, -14.0, -8.0, 1976-02-26 07:00:00, None
-8.0, None, None, None, 1976-02-26 14:30:00, None
-10.0, None, None, None, 1976-02-26 19:00:00, None
-15.0, None, None, None, 1976-02-27 01:00:00, None
-16.0, None, -16.0, -1.0, 1976-02-27 07:15:00, None
-15.0, None, None, None, 1976-02-27 12:00:00, None
-16.0, None, None, None, 1976-02-27 17:00:00, None
-19.0, None, None, None, 1976-02-28 01:30:00, None
-20.0, None, -20.0, -14.0, 1976-02-28 07:00:00, None
-18.0, None, None, None, 1976-02-28 11:00:00, None
-16.0, None, None, None, 1976-02-28 15:00:00, None
-18.0, None, None, None, 1976-02-28 19:30:00, None
-20.0, None, None, None, 1976-02-29 00:45:00, None
-19.0, None, -22.0, -15.0, 1976-02-29 07:15:00, None
-17.0, None, None, None, 1976-02-29 11:45:00, None
-17.0, None, None, None, 1976-02-29 16:00:00, None
-20.0, None, None, None, 1976-03-01 01:00:00, None
-22.0, None, -22.0, -17.0, 1976-03-01 06:15:00, None
-22.0, None, None, None, 1976-03-01 12:00:00, None
-19.0, None, None, None, 1976-03-01 16:30:00, None
-22.0, None, None, None, 1976-03-02 00:30:00, None
-24.0, None, -24.0, -18.0, 1976-03-02 06:00:00, None
-20.0, None, None, None, 1976-03-02 14:30:00, None
-21.0, None, None, None, 1976-03-02 20:30:00, None
-18.0, None, None, None, 1976-03-03 01:00:00, None
-17.0, None, -27.0, -17.0, 1976-03-03 07:00:00, None
-11.0, None, None, None, 1976-03-03 11:30:00, None
-12.0, None, None, None, 1976-03-03 22:00:00, None
-12.0, None, None, None, 1976-03-04 01:00:00, None
-12.0, None, -17.0, -5.0, 1976-03-04 07:00:00, None
-8.0, None, None, None, 1976-03-04 11:10:00, None
-6.0, None, None, None, 1976-03-04 23:00:00, None
-5.0, None, None, None, 1976-03-05 01:00:00, None
-5.0, None, -11.0, -4.0, 1976-03-05 07:15:00, None
-4.0, None, None, None, 1976-03-05 11:30:00, None
-8.0, None, None, None, 1976-03-05 15:30:00, None
-3.0, None, None, None, 1976-03-05 19:00:00, None
-3.0, None, None, None, 1976-03-06 01:00:00, None
-3.0, None, -3.0, -2.0, 1976-03-06 07:00:00, None
-1.0, None, None, None, 1976-03-06 11:30:00, None
-3.0, None, None, None, 1976-03-06 22:30:00, None
-4.0, None, None, None, 1976-03-07 02:00:00, None
-4.0, None, -4.0, -2.0, 1976-03-07 07:00:00, None
-3.0, None, None, None, 1976-03-07 12:00:00, None
-4.0, None, None, None, 1976-03-07 18:30:00, None
-4.0, None, None, None, 1976-03-08 02:00:00, None
-5.0, None, -5.0, -2.0, 1976-03-08 07:30:00, None
-1.0, None, None, None, 1976-03-08 11:30:00, None
-6.0, None, None, None, 1976-03-08 21:30:00, None
-7.0, None, -8.0, 1.0, 1976-03-09 07:30:00, None
-3.0, None, None, None, 1976-03-09 12:00:00, None
-12.0, None, None, None, 1976-03-09 21:30:00, None
-13.0, None, -13.0, -2.0, 1976-03-10 07:30:00, None
-3.0, None, None, None, 1976-03-10 14:30:00, None
-12.0, None, None, None, 1976-03-10 21:30:00, None
-11.0, None, -13.0, -1.0, 1976-03-11 07:30:00, None
-8.0, None, None, None, 1976-03-11 12:00:00, None
-7.0, None, None, None, 1976-03-11 15:00:00, None
-7.0, None, None, None, 1976-03-11 17:00:00, None
-9.0, None, None, None, 1976-03-12 01:15:00, None
-8.0, None, -10.0, -5.0, 1976-03-12 07:30:00, None
-7.0, None, None, None, 1976-03-12 09:00:00, None
-6.0, None, None, None, 1976-03-12 16:30:00, None
-12.0, None, -13.0, -5.0, 1976-03-13 06:00:00, None
-5.0, None, None, None, 1976-03-13 13:30:00, None
-9.0, None, None, None, 1976-03-13 18:00:00, None
-9.0, None, -12.0, -5.0, 1976-03-14 07:00:00, None
-5.0, None, None, None, 1976-03-14 15:00:00, None
-7.0, None, None, None, 1976-03-14 20:00:00, None
-7.0, None, -9.0, -4.0, 1976-03-15 07:00:00, None
-6.0, None, None, None, 1976-03-15 10:00:00, None
-2.0, None, None, None, 1976-03-15 14:15:00, None
0.0, None, None, None, 1976-03-16 14:30:00, None
0.0, None, None, None, 1976-03-16 17:15:00, None
0.0, None, None, None, 1976-03-16 20:30:00, None
-1.0, None, -2.0, 2.0, 1976-03-17 07:00:00, None
-2.0, None, None, None, 1976-03-17 15:00:00, None
-2.0, None, None, None, 1976-03-17 18:00:00, None
-3.0, None, None, None, 1976-03-17 21:00:00, None
-6.0, None, -7.0, 0.0, 1976-03-18 07:15:00, None
-2.0, None, None, None, 1976-03-18 17:00:00, None
-7.0, None, None, None, 1976-03-19 00:15:00, None
-6.0, None, -7.0, -1.0, 1976-03-19 07:15:00, None
-7.0, None, None, None, 1976-03-19 12:00:00, None
-6.0, None, None, None, 1976-03-19 17:00:00, None
-8.0, None, None, None, 1976-03-19 23:30:00, None
-8.0, None, -9.0, -5.0, 1976-03-20 07:00:00, None
-5.0, None, -6.0, 0.0, 1976-03-20 07:15:00, None
-5.0, None, None, None, 1976-03-20 11:00:00, None
-4.0, None, None, None, 1976-03-20 15:00:00, None
-2.0, None, None, None, 1976-03-20 17:00:00, None
-5.0, None, None, None, 1976-03-21 00:15:00, None
-4.0, None, None, None, 1976-03-21 15:00:00, None
-3.0, None, None, None, 1976-03-21 23:00:00, None
-5.0, None, -6.0, -1.0, 1976-03-22 07:15:00, None
-5.0, None, None, None, 1976-03-22 22:15:00, None
-6.0, None, -6.0, 1.0, 1976-03-23 07:15:00, None
-2.0, None, None, None, 1976-03-23 13:00:00, None
-5.0, None, None, None, 1976-03-23 19:00:00, None
-6.0, None, None, None, 1976-03-24 01:15:00, None
-5.0, None, -6.0, 1.0, 1976-03-24 07:15:00, None
0.0, None, None, None, 1976-03-24 13:30:00, None
-6.0, None, None, None, 1976-03-24 22:00:00, None
-6.0, None, None, None, 1976-03-25 04:00:00, None
-6.0, None, -7.0, 2.0, 1976-03-25 07:15:00, None
-5.0, None, None, None, 1976-03-25 13:30:00, None
-6.0, None, -6.0, -2.0, 1976-03-26 07:15:00, None
-1.0, None, None, None, 1976-03-26 11:00:00, None
-6.0, None, None, None, 1976-03-26 22:00:00, None
-6.0, None, None, None, 1976-03-27 04:00:00, None
-6.0, None, -7.0, -2.0, 1976-03-27 07:30:00, None
-5.0, None, None, None, 1976-03-27 10:15:00, None
-6.0, None, None, None, 1976-03-27 19:00:00, None
-7.0, None, None, None, 1976-03-28 01:00:00, None
-6.0, None, -9.0, -3.0, 1976-03-28 07:00:00, None
-6.0, None, None, None, 1976-03-28 13:00:00, None
-8.0, None, None, None, 1976-03-29 01:00:00, None
-8.0, None, -8.0, -4.0, 1976-03-29 07:15:00, None
-2.0, None, None, None, 1976-03-29 13:45:00, None
-6.0, None, None, None, 1976-03-30 00:30:00, None
-11.0, None, -11.0, -3.0, 1976-03-30 07:00:00, None
-8.0, None, None, None, 1976-03-30 12:00:00, None
-8.0, None, None, None, 1976-03-30 17:30:00, None
-10.0, None, None, None, 1976-03-31 04:00:00, None
-11.0, None, -11.0, -6.0, 1976-03-31 07:00:00, None
-7.0, None, None, None, 1976-03-31 15:00:00, None
-9.0, None, None, None, 1976-03-31 20:30:00, None
-10.0, None, -10.0, -5.0, 1976-04-01 07:30:00, None
-6.0, None, None, None, 1976-04-01 10:30:00, None
-6.0, None, None, None, 1976-04-01 21:00:00, None
-6.0, None, -9.0, -3.0, 1976-04-02 07:00:00, None
-3.0, None, None, None, 1976-04-02 12:00:00, None
-4.0, None, -5.0, -3.0, 1976-04-03 07:30:00, None
0.0, None, None, None, 1976-04-03 11:30:00, None
-7.0, None, -8.0, -3.0, 1976-04-04 07:00:00, None
0.0, None, None, None, 1976-04-04 13:30:00, None
-1.0, None, None, None, 1976-04-04 17:15:00, None
-6.0, None, -8.0, 0.0, 1976-04-05 07:00:00, None
-2.0, None, None, None, 1976-04-05 15:00:00, None
0.0, None, -6.0, 0.0, 1976-04-06 08:15:00, None
-2.0, None, None, None, 1976-04-06 12:00:00, None
1.0, None, None, None, 1976-04-06 15:00:00, None
-3.0, None, None, None, 1976-04-06 21:00:00, None
-5.0, None, -5.0, 2.0, 1976-04-07 08:00:00, None
2.0, None, None, None, 1976-04-07 17:00:00, None
2.0, None, -5.0, 6.0, 1976-04-08 08:15:00, None
8.0, None, -1.0, 9.0, 1976-04-09 13:30:00, None
5.0, None, None, None, 1976-04-09 16:00:00, None
-4.0, None, -5.0, 10.0, 1976-04-12 09:00:00, None
0.0, None, -5.0, 5.0, 1976-04-13 09:00:00, None
-2.0, None, None, None, 1976-04-13 15:00:00, None
-3.0, None, None, None, 1976-04-13 21:00:00, None
-6.0, None, -6.0, 1.0, 1976-04-14 08:00:00, None
-3.0, None, None, None, 1976-04-22 15:00:00, None
-5.0, None, -6.0, 1.0, 1976-11-16 09:00:00, None
-4.0, None, -5.0, -3.0, 1976-11-18 12:30:00, None
-5.0, None, -5.0, -5.0, 1976-11-19 09:30:00, None
-4.0, None, -6.0, -3.0, 1976-11-22 14:00:00, None
-4.0, None, -5.0, -1.0, 1976-11-23 10:00:00, None
-4.0, None, None, None, 1976-11-23 15:00:00, None
-6.0, None, None, None, 1976-11-27 02:30:00, None
-5.0, None, -10.0, -3.0, 1976-11-27 06:00:00, None
-4.0, None, -5.0, -4.0, 1976-11-27 10:45:00, None
-1.0, None, None, None, 1976-11-28 01:15:00, None
0.0, None, -4.0, 0.0, 1976-11-28 05:00:00, None
0.0, None, 0.0, 1.0, 1976-11-28 09:30:00, None
0.0, None, None, None, 1976-11-29 00:55:00, None
-1.0, None, -1.0, 3.0, 1976-11-29 06:10:00, None
3.0, None, None, None, 1976-11-29 12:30:00, None
0.0, None, None, None, 1976-11-30 01:20:00, None
0.0, None, -2.0, 5.0, 1976-11-30 05:45:00, None
4.0, None, None, None, 1976-11-30 11:00:00, None
8.0, None, None, None, 1976-11-30 14:00:00, None
-2.0, None, None, None, 1976-12-01 01:20:00, None
-2.0, None, -3.0, 8.0, 1976-12-01 06:00:00, None
-4.0, None, None, None, 1976-12-01 08:00:00, None
-3.0, None, None, None, 1976-12-01 20:15:00, None
-5.0, None, -6.0, -1.0, 1976-12-02 06:30:00, None
-6.0, None, None, None, 1976-12-02 20:00:00, None
-8.0, None, None, None, 1976-12-03 17:05:00, None
-8.0, None, None, None, 1976-12-03 22:00:00, None
-7.0, None, -9.0, -4.0, 1976-12-04 01:00:00, None
-6.0, None, None, None, 1976-12-04 06:45:00, None
-6.0, None, None, None, 1976-12-04 09:35:00, None
-6.0, None, None, None, 1976-12-05 02:00:00, None
-6.0, None, -6.0, -2.0, 1976-12-05 06:00:00, None
-3.0, None, None, None, 1976-12-05 17:25:00, None
-4.0, None, None, None, 1976-12-05 23:30:00, None
-3.0, None, -6.0, -1.0, 1976-12-06 06:30:00, None
-1.0, None, None, None, 1976-12-06 08:30:00, None
-2.0, None, None, None, 1976-12-06 15:00:00, None
-2.0, None, None, None, 1976-12-06 18:15:00, None
-3.0, None, None, None, 1976-12-06 23:15:00, None
-3.0, None, None, None, 1976-12-07 01:00:00, None
-5.0, None, -5.0, -1.0, 1976-12-07 06:30:00, None
-5.0, None, None, None, 1976-12-07 10:30:00, None
-4.0, None, None, None, 1976-12-07 15:00:00, None
-4.0, None, None, None, 1976-12-07 17:15:00, None
-6.0, None, None, None, 1976-12-07 23:30:00, None
-7.0, None, None, None, 1976-12-08 01:00:00, None
-7.0, None, None, None, 1976-12-08 06:30:00, None
-7.0, None, None, None, 1976-12-08 11:00:00, None
-7.0, None, None, None, 1976-12-08 18:00:00, None
-5.0, None, None, None, 1976-12-08 23:30:00, None
-5.0, None, -5.0, -5.0, 1976-12-09 06:00:00, None
-5.0, None, -5.0, -5.0, 1976-12-09 09:45:00, None
-4.0, None, None, None, 1976-12-10 01:00:00, None
None, None, -4.0, -1.0, 1976-12-10 06:00:00, None
-3.0, None, None, None, 1976-12-10 08:30:00, None
-3.0, None, None, None, 1976-12-10 13:30:00, None
-4.0, None, None, None, 1976-12-10 20:00:00, None
-4.0, None, None, None, 1976-12-11 02:00:00, None
-4.0, None, -5.0, -1.0, 1976-12-11 06:00:00, None
-5.0, None, None, None, 1976-12-11 10:14:00, None
-5.0, None, None, None, 1976-12-11 12:30:00, None
-5.0, None, None, None, 1976-12-11 13:30:00, None
-5.0, None, None, None, 1976-12-11 19:00:00, None
-4.0, None, None, None, 1976-12-12 02:00:00, None
-1.0, None, -5.0, -1.0, 1976-12-12 05:45:00, None
0.0, None, None, None, 1976-12-12 08:30:00, None
0.0, None, None, None, 1976-12-12 12:30:00, None
-2.0, None, None, None, 1976-12-12 16:30:00, None
-2.0, None, None, None, 1976-12-13 02:00:00, None
-4.0, None, -4.0, 0.0, 1976-12-13 07:40:00, None
-3.0, None, None, None, 1976-12-13 10:00:00, None
-4.0, None, None, None, 1976-12-13 14:00:00, None
-5.0, None, None, None, 1976-12-13 17:00:00, None
-4.0, None, None, None, 1976-12-13 21:00:00, None
-7.0, None, None, None, 1976-12-14 01:45:00, None
-7.0, None, -7.0, -3.0, 1976-12-14 06:15:00, None
-6.0, None, None, None, 1976-12-14 10:00:00, None
-5.0, None, None, None, 1976-12-14 14:30:00, None
-6.0, None, None, None, 1976-12-14 19:00:00, None
-6.0, None, None, None, 1976-12-15 01:30:00, None
-6.0, None, -6.0, -5.0, 1976-12-15 06:30:00, None
-5.0, None, None, None, 1976-12-15 13:00:00, None
-5.0, None, None, None, 1976-12-15 15:30:00, None
-6.0, None, None, None, 1976-12-15 16:00:00, None
-8.0, None, None, None, 1976-12-15 23:00:00, None
-8.0, None, None, None, 1976-12-16 01:45:00, None
-8.0, None, -8.0, -5.0, 1976-12-16 06:20:00, None
-10.0, None, None, None, 1976-12-16 10:00:00, None
