station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-13.0, 0.1, -16.0, -3.5, 1994-12-10 06:00:00, 26.0
-5.0, 0.0, -14.0, -4.0, 1994-12-10 15:00:00, 26.0
-7.0, 0.0, -14.0, -3.0, 1994-12-11 06:00:00, 20.0
-4.0, None, -7.0, -3.5, 1994-12-11 16:00:00, 17.0
-6.0, 0.0, -10.5, -3.5, 1994-12-12 07:00:00, 17.0
-3.0, 0.0, -6.0, -3.0, 1994-12-12 14:00:00, 17.0
-9.0, 0.0, -12.0, -3.0, 1994-12-13 07:00:00, 17.0
-7.0, 0.0, -10.0, -7.0, 1994-12-13 15:00:00, 17.0
-9.0, 0.1, -9.5, -7.0, 1994-12-14 07:00:00, 18.0
-6.0, 2.0, -14.5, -6.0, 1994-12-14 15:00:00, 20.0
-6.0, 10.0, -9.0, -6.0, 1994-12-15 07:00:00, 21.0
-2.0, 0.0, -6.0, -1.5, 1994-12-15 15:00:00, 27.0
-3.0, 9.0, -3.0, -1.0, 1994-12-16 07:00:00, 30.0
1.0, 3.0, -3.0, 1.5, 1994-12-16 14:00:00, 35.0
0.5, 0.0, 0.0, 2.0, 1994-12-17 06:00:00, 32.0
1.5, 0.0, 0.0, 2.0, 1994-12-17 15:00:00, 25.0
2.0, 0.0, 0.0, 5.0, 1994-12-18 07:00:00, 20.0
3.5, 0.0, 1.0, 4.0, 1994-12-18 15:00:00, 18.0
3.0, 0.0, 2.0, 4.0, 1994-12-19 07:00:00, 17.0
3.0, 0.0, 2.0, 3.0, 1994-12-19 14:00:00, 17.0
4.0, 0.0, 2.5, 5.0, 1994-12-20 07:00:00, 15.0
5.0, 0.0, -3.5, 6.0, 1994-12-20 15:00:00, 12.0
2.0, None, 2.0, 8.0, 1994-12-21 05:00:00, 5.0
4.5, 0.0, 1.5, 5.0, 1994-12-21 14:00:00, 5.0
3.5, 0.0, 3.0, 5.0, 1994-12-22 07:00:00, 4.0
5.0, 0.0, 1.5, 5.5, 1994-12-22 15:00:00, 3.0
1.0, 0.0, -1.0, 6.0, 1994-12-23 07:00:00, 2.0
5.5, 0.0, -2.0, 6.0, 1994-12-23 15:00:00, 2.0
-8.5, 0.0, -9.5, -5.0, 1994-12-24 06:30:00, 2.0
-0.5, 0.0, -9.5, 0.0, 1994-12-24 14:00:00, 2.0
-5.0, 2.0, -8.0, -1.0, 1994-12-25 06:15:00, 2.0
2.5, 2.0, 0.0, 3.0, 1994-12-25 15:00:00, 4.0
-0.5, 1.0, -1.0, 3.0, 1994-12-26 06:00:00, 4.0
0.0, 8.0, -1.0, 0.0, 1994-12-26 16:30:00, 10.0
-0.5, 3.0, -1.0, 1.0, 1994-12-27 06:30:00, 10.0
0.5, 10.0, -1.0, 0.5, 1994-12-27 15:00:00, 17.0
