station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
3.5, 72.0, 0.0, 0.0, 3.0, None, 9.0, 1991-10-22 07:00:00, None, 0.0
4.5, 55.0, 0.0, 0.0, 2.0, None, 6.0, 1991-10-22 15:45:00, None, 0.0
1.0, 73.0, 0.0, 0.0, -0.5, None, 4.5, 1991-10-23 07:00:00, None, 0.0
4.0, 68.0, 0.0, 0.0, 1.0, None, 4.0, 1991-10-23 15:30:00, None, 0.0
3.0, 78.0, 0.0, 0.0, 3.0, None, 4.0, 1991-10-24 07:00:00, None, 0.0
4.0, 80.0, 0.0, 0.0, 3.0, None, 7.0, 1991-10-24 15:30:00, None, 0.0
1.0, 86.0, 0.0, 0.0, 0.5, None, 4.0, 1991-10-25 06:45:00, None, 0.0
4.5, 68.0, 0.0, 0.0, 0.5, None, 5.5, 1991-10-25 15:45:00, None, 0.0
-1.5, 67.0, 0.0, 0.0, -1.5, None, 4.5, 1991-10-26 06:50:00, None, 0.0
4.5, 39.0, 0.0, 0.0, -2.0, None, 5.0, 1991-10-26 15:45:00, None, 0.0
1.0, 52.0, 0.0, 0.0, 1.0, None, 4.5, 1991-10-27 06:50:00, None, 0.0
0.5, 54.0, 0.0, 0.0, 0.5, None, 1.5, 1991-10-27 15:45:00, None, 0.0
-4.0, 50.0, 0.0, 0.0, -4.5, None, 0.5, 1991-10-28 08:00:00, None, 0.0
-0.5, 45.0, 0.0, 0.0, -4.0, None, 1.5, 1991-10-28 15:30:00, None, 0.0
-6.5, 60.0, 0.0, 0.0, -7.0, None, -0.5, 1991-10-29 07:00:00, None, 0.0
-1.0, 38.0, 0.0, 0.0, -6.5, None, 2.0, 1991-10-29 15:30:00, None, 0.0
-3.5, 53.0, 0.0, 0.0, -5.0, None, -1.0, 1991-10-30 07:00:00, None, 0.0
-1.0, 51.0, 0.0, 0.0, -3.5, None, -0.5, 1991-10-30 15:30:00, None, 0.0
-1.0, 66.0, 0.0, 0.0, -2.0, None, -1.0, 1991-10-31 07:00:00, None, 0.0
0.0, 75.0, 0.0, 0.0, -1.0, None, 1.5, 1991-10-31 15:30:00, None, 0.0
-2.5, 62.0, 1.0, 1.0, -3.0, None, 0.0, 1991-11-01 07:00:00, None, 1.0
-0.5, 39.0, 0.0, 0.0, -2.5, None, 2.5, 1991-11-01 15:50:00, None, 0.0
-4.5, 52.0, 0.0, 0.0, -5.0, None, -0.5, 1991-11-02 06:35:00, None, 0.0
-2.0, 45.0, 0.0, 0.0, -5.0, None, 0.5, 1991-11-02 15:40:00, None, 0.0
-3.5, 57.0, 0.0, 0.0, -4.5, None, -2.5, 1991-11-03 06:45:00, None, 0.0
0.0, 53.0, 0.0, 0.0, -4.0, None, 0.5, 1991-11-03 15:45:00, None, 0.0
-2.0, 90.0, 8.0, 8.0, -2.0, None, 0.0, 1991-11-04 07:00:00, None, 8.0
0.5, 83.0, 12.0, 4.0, -2.0, None, 1.0, 1991-11-04 15:30:00, None, 12.0
0.0, 90.0, 1.0, 1.0, -1.0, None, 0.5, 1991-11-05 07:00:00, None, 12.0
-0.5, 90.0, 3.0, 2.0, -0.5, None, 1.0, 1991-11-05 15:30:00, None, 13.0
1.0, 83.0, 1.0, 1.0, -0.5, None, 1.0, 1991-11-06 07:00:00, None, 12.0
1.5, 85.0, 0.0, 0.0, 0.5, None, 5.5, 1991-11-06 15:30:00, None, 10.0
1.0, 69.0, 0.0, 0.0, 0.5, None, 1.5, 1991-11-07 07:00:00, None, 8.0
2.0, 84.0, 0.0, 0.0, 1.0, None, 3.0, 1991-11-07 15:30:00, None, 6.0
2.5, 87.0, 0.0, 0.0, 1.0, None, 3.0, 1991-11-08 07:15:00, None, 3.0
4.0, 87.0, 0.0, 0.0, 2.5, None, 4.0, 1991-11-08 14:20:00, None, 0.0
3.0, 89.0, 0.0, 0.0, 2.0, None, 4.0, 1991-11-09 07:00:00, None, 0.0
4.0, 82.0, 0.0, 0.0, 2.0, None, 6.0, 1991-11-09 18:00:00, None, 0.0
4.0, 86.0, 0.0, 0.0, 3.0, None, 5.5, 1991-11-10 07:05:00, None, 0.0
7.5, 70.0, 0.0, 0.0, 4.0, None, 8.0, 1991-11-10 14:30:00, None, 0.0
4.0, 70.0, 0.0, 0.0, 3.0, None, 7.5, 1991-11-11 07:00:00, None, 0.0
5.0, 85.0, 0.0, 0.0, 3.0, None, 5.5, 1991-11-11 15:00:00, None, 0.0
6.0, 70.0, 0.0, 0.0, 5.0, None, 7.0, 1991-11-12 07:00:00, None, 0.0
8.0, 60.0, 0.0, 0.0, 6.0, None, 11.0, 1991-11-12 15:30:00, None, 0.0
1.0, 89.0, 0.0, 0.0, 1.0, None, 8.0, 1991-11-13 07:00:00, None, 0.0
6.0, 55.0, 0.0, 0.0, 1.0, None, 7.5, 1991-11-13 15:30:00, None, 0.0
1.5, 66.0, 0.0, 0.0, 1.0, None, 6.0, 1991-11-14 07:00:00, None, 0.0
3.5, 50.0, 0.0, 0.0, 1.5, None, 6.0, 1991-11-14 15:30:00, None, 0.0
-1.5, 55.0, 0.0, 0.0, -2.5, None, 3.5, 1991-11-15 07:00:00, None, 0.0
2.0, 60.0, 0.0, 0.0, -1.5, None, 3.0, 1991-11-15 15:30:00, None, 0.0
2.0, 69.0, 0.0, 0.0, 1.0, None, 2.5, 1991-11-16 07:00:00, None, 0.0
1.0, 86.0, 0.1, 0.1, 1.0, None, 3.5, 1991-11-16 15:00:00, None, 0.1
2.0, 87.0, 0.0, 0.0, 1.0, None, 3.0, 1991-11-17 07:00:00, None, 0.0
5.0, 66.0, 0.0, 0.0, 2.0, None, 6.0, 1991-11-17 15:00:00, None, 0.0
3.0, 83.0, 0.0, 0.0, 3.0, None, 5.0, 1991-11-18 07:00:00, None, 0.0
5.5, 67.0, 0.0, 0.0, 3.0, None, 6.5, 1991-11-18 15:30:00, None, 0.0
3.0, 70.0, 0.0, 0.0, 2.0, None, 5.5, 1991-11-19 07:00:00, None, 0.0
3.0, 82.0, 0.0, 0.0, 2.5, None, 3.5, 1991-11-19 15:30:00, None, 0.0
3.0, 86.0, 0.0, 0.0, 2.5, None, 3.0, 1991-11-20 07:00:00, None, 0.0
4.0, 83.0, 0.0, 0.0, 3.0, None, 6.0, 1991-11-20 15:50:00, None, 0.0
1.0, 90.0, 0.0, 0.0, 1.0, None, 4.0, 1991-11-21 07:00:00, None, 0.0
2.5, 70.0, 0.0, 0.0, 1.0, None, 5.0, 1991-11-21 15:30:00, None, 0.0
-1.0, 59.0, 0.0, 0.0, -1.0, None, 2.5, 1991-11-22 07:00:00, None, 0.0
-1.0, 72.0, 0.0, 0.0, -1.0, None, 2.5, 1991-11-22 15:00:00, None, 0.0
-1.0, 69.0, 0.0, 0.0, -2.0, None, -1.0, 1991-11-23 07:00:00, None, 0.0
-1.0, 83.0, 1.0, 1.0, -1.0, None, -0.5, 1991-11-23 16:45:00, None, 1.0
-0.5, 77.0, 2.0, 1.0, -1.0, None, -0.5, 1991-11-24 07:00:00, None, 2.0
1.0, 80.0, 0.0, 0.0, -0.5, None, 2.5, 1991-11-24 15:00:00, None, 1.0
0.5, 95.0, 2.0, 2.0, 0.0, None, 1.0, 1991-11-25 07:00:00, None, 2.0
1.5, 91.0, 0.0, 0.0, 0.5, None, 2.0, 1991-11-25 15:30:00, None, 0.0
1.0, 87.0, 0.0, 0.0, 1.0, None, 2.5, 1991-11-26 07:00:00, None, 0.0
1.0, 81.0, 0.0, 0.0, 1.0, None, 5.5, 1991-11-26 15:30:00, None, 0.0
-1.0, 68.0, 0.0, 0.0, -1.0, None, 1.5, 1991-11-27 07:00:00, None, 0.0
0.0, 58.0, 0.0, 0.0, -1.0, None, 2.5, 1991-11-27 15:30:00, None, 0.0
0.0, 70.0, 0.0, 0.0, -2.5, None, 0.0, 1991-11-28 07:00:00, None, 0.0
-0.5, 87.0, 7.0, 7.0, -0.5, None, 0.0, 1991-11-28 15:30:00, None, 7.0
-4.0, 69.0, 6.0, 2.0, -4.5, None, 0.0, 1991-11-29 07:00:00, None, 6.0
-1.5, 73.0, 0.0, 0.0, -4.0, None, 1.5, 1991-11-29 15:45:00, None, 5.0
-3.0, 64.0, 0.0, 0.0, -5.0, None, -1.5, 1991-11-30 07:00:00, None, 5.0
-1.0, 56.0, 0.0, 0.0, -3.5, None, -1.0, 1991-11-30 15:30:00, None, 4.0
-2.5, 74.0, 1.0, 1.0, -4.0, None, -1.0, 1991-12-01 07:00:00, None, 5.0
-1.5, 85.0, 8.0, 7.0, -4.0, None, -1.0, 1991-12-01 15:30:00, None, 11.0
-1.5, 89.0, 7.0, 1.0, -3.0, None, -1.0, 1991-12-02 07:00:00, None, 11.0
0.0, 86.0, 0.0, 0.0, -1.5, None, 2.0, 1991-12-02 15:30:00, None, 9.0
0.5, 98.0, 2.0, 2.0, 0.0, None, 0.5, 1991-12-03 07:00:00, None, 11.0
1.0, 87.0, 0.0, 0.0, 0.5, None, 2.0, 1991-12-03 15:30:00, None, 9.0
2.0, 89.0, 0.0, 0.0, 0.5, None, 3.0, 1991-12-04 07:00:00, None, 5.0
2.0, 90.0, 0.0, 0.0, 2.0, None, 3.5, 1991-12-04 15:30:00, None, 3.0
2.0, 89.0, 0.0, 0.0, 1.0, None, 2.0, 1991-12-05 07:00:00, None, 0.0
3.5, 87.0, 0.0, 0.0, 2.0, None, 3.5, 1991-12-05 15:30:00, None, 0.0
2.5, 8.0, 0.0, 0.0, 2.0, None, 4.5, 1991-12-06 07:00:00, None, 0.0
4.5, 7.0, 0.0, 0.0, 1.5, None, 6.0, 1991-12-06 15:30:00, None, 0.0
1.0, 85.0, 0.0, 0.0, 0.5, None, 4.5, 1991-12-07 07:30:00, None, 0.0
3.5, 67.0, 0.0, 0.0, 1.5, None, 5.0, 1991-12-07 15:30:00, None, 0.0
-0.5, 86.0, 0.0, 0.0, -1.0, None, 3.5, 1991-12-08 07:00:00, None, 0.0
2.0, 70.0, 0.0, 0.0, -0.5, None, 3.0, 1991-12-08 15:30:00, None, 0.0
5.0, 69.0, 0.0, 0.0, 1.0, None, 5.0, 1991-12-09 07:00:00, None, 0.0
3.0, 85.0, 0.0, 0.0, 3.0, None, 5.0, 1991-12-09 15:30:00, None, 0.0
-0.5, 65.0, 0.0, 0.0, -1.5, None, 3.0, 1991-12-10 07:00:00, None, 0.0
2.0, 46.0, 0.0, 0.0, -0.5, None, 2.0, 1991-12-10 15:30:00, None, 0.0
0.0, 88.0, 6.0, 6.0, 0.0, None, 3.0, 1991-12-11 07:00:00, None, 6.0
0.5, 86.0, 7.0, 3.0, 0.0, None, 1.0, 1991-12-11 15:30:00, None, 7.0
-2.5, 85.0, 6.0, 6.0, -3.0, None, 0.5, 1991-12-12 07:00:00, None, 12.0
0.0, 85.0, 12.0, 6.0, -2.5, None, 0.5, 1991-12-12 15:30:00, None, 17.0
-7.0, 76.0, 0.0, 0.0, -7.0, None, 0.0, 1991-12-13 07:00:00, None, 14.0
-4.5, 60.0, 0.0, 0.0, -7.0, None, -4.5, 1991-12-13 15:30:00, None, 14.0
-4.5, 72.0, 0.0, 0.0, -5.0, None, -4.5, 1991-12-14 07:00:00, None, 13.0
-4.0, 67.0, 0.0, 0.0, -5.0, None, -1.0, 1991-12-14 15:30:00, None, 13.0
-6.5, 70.0, 0.0, 0.0, -8.5, None, -4.0, 1991-12-15 07:00:00, None, 11.0
-2.5, 97.0, 0.0, 0.0, -6.5, None, -2.5, 1991-12-15 15:30:00, None, 10.0
-4.5, 64.0, 0.0, 0.0, -5.0, None, -3.0, 1991-12-16 07:00:00, None, 9.0
-3.0, 65.0, 0.0, 0.0, -4.5, None, -3.0, 1991-12-16 15:30:00, None, 7.0
-5.5, 72.0, 0.0, 0.0, -5.5, None, -3.0, 1991-12-17 07:00:00, None, 7.0
-3.5, 71.0, 0.0, 0.0, -5.5, None, -3.0, 1991-12-17 15:30:00, None, 7.0
-4.0, 78.0, 0.0, 0.0, -5.0, None, -3.5, 1991-12-18 07:00:00, None, 7.0
-2.0, 88.0, 3.0, 3.0, -4.0, None, -2.0, 1991-12-18 15:30:00, None, 10.0
-0.5, 80.0, 6.0, 3.0, -2.0, None, -0.5, 1991-12-19 07:00:00, None, 12.0
-0.5, 85.0, 0.0, 0.0, -0.5, None, 1.5, 1991-12-19 15:30:00, None, 12.0
-1.5, 70.0, 0.0, 0.0, -3.5, None, -0.5, 1991-12-20 07:00:00, None, 12.0
0.5, 65.0, 0.0, 0.0, -2.0, None, 0.5, 1991-12-20 15:30:00, None, 11.0
0.5, 67.0, 0.0, 0.0, -2.5, None, 1.5, 1991-12-21 07:00:00, None, 10.0
1.0, 68.0, 0.0, 0.0, 0.5, None, 1.5, 1991-12-21 15:30:00, None, 10.0
-0.5, 65.0, 0.0, 0.0, -2.0, None, 1.0, 1991-12-22 07:00:00, None, 9.0
1.5, 60.0, 0.0, 0.0, -0.5, None, 2.5, 1991-12-22 15:30:00, None, 8.0
-1.0, 57.0, 0.0, 0.0, -1.0, None, 1.5, 1991-12-23 07:00:00, None, 8.0
0.0, 60.0, 0.0, 0.0, -1.0, None, 0.5, 1991-12-23 15:30:00, None, 8.0
-1.0, 77.0, 0.1, 0.1, -1.0, None, 0.0, 1991-12-24 07:00:00, None, 8.0
1.0, 80.0, 0.1, 0.1, -1.0, None, 1.0, 1991-12-24 15:00:00, None, 7.0
0.0, 83.0, 0.0, 0.0, -0.5, None, 1.0, 1991-12-25 07:00:00, None, 7.0
1.5, 81.0, 0.0, 0.0, 0.0, None, 3.5, 1991-12-25 15:10:00, None, 6.0
0.5, 89.0, 0.0, 0.0, -0.5, None, 1.5, 1991-12-26 07:00:00, None, 6.0
0.0, 89.0, 0.0, 0.0, 0.0, None, 1.5, 1991-12-26 16:15:00, None, 6.0
0.0, 80.0, 0.0, 0.0, -1.5, None, 0.0, 1991-12-27 07:00:00, None, 5.0
1.5, 75.0, 0.0, 0.0, 0.0, None, 1.5, 1991-12-27 15:30:00, None, 5.0
-1.0, 79.0, 0.0, 0.0, -1.5, None, 1.5, 1991-12-28 07:00:00, None, 5.0
-0.5, 77.0, 0.0, 0.0, -1.0, None, 0.5, 1991-12-28 15:30:00, None, 4.0
0.0, 78.0, 0.0, 0.0, -1.0, None, 0.0, 1991-12-29 07:30:00, None, 4.0
1.0, 73.0, 0.0, 0.0, -1.0, None, 1.5, 1991-12-29 15:30:00, None, 3.0
-3.0, 84.0, 0.0, 0.0, -3.0, None, 1.0, 1991-12-30 07:00:00, None, 4.0
0.5, 75.0, 0.0, 0.0, -3.0, None, 1.5, 1991-12-30 15:30:00, None, 3.0
1.0, 69.0, 0.0, 0.0, -1.0, None, 1.0, 1991-12-31 07:00:00, None, 3.0
2.0, 72.0, 0.0, 0.0, 1.0, None, 2.5, 1991-12-31 15:00:00, None, 3.0
1.0, 81.0, 0.0, 0.0, 0.0, None, 2.0, 1992-01-01 07:00:00, None, 3.0
0.0, 76.0, 0.0, 0.0, 0.0, None, 1.0, 1992-01-01 15:30:00, None, 3.0
0.0, 90.0, 4.0, 4.0, -0.5, None, 0.0, 1992-01-02 07:00:00, None, 7.0
0.5, 90.0, 7.0, 3.0, 0.0, None, 1.0, 1992-01-02 15:30:00, None, 11.0
-1.0, 69.0, 0.0, 0.0, -1.0, None, 1.0, 1992-01-03 07:00:00, None, 10.0
0.0, 76.0, 0.0, 0.0, -1.0, None, 1.0, 1992-01-03 15:45:00, None, 9.0
0.0, 87.0, 5.0, 5.0, -1.0, None, 0.0, 1992-01-04 07:30:00, None, 14.0
0.5, 88.0, 3.0, 3.0, 0.0, None, 1.0, 1992-01-04 15:30:00, None, 15.0
0.5, 86.0, 1.0, 1.0, 0.0, None, 1.0, 1992-01-05 07:00:00, None, 14.0
1.0, 85.0, 0.0, 0.0, 0.0, None, 1.5, 1992-01-05 15:30:00, None, 13.0
0.0, 90.0, 8.0, 8.0, -0.5, None, 1.0, 1992-01-06 07:00:00, None, 19.0
1.0, 76.0, 0.0, 0.0, 0.0, None, 1.5, 1992-01-06 15:30:00, None, 18.0
-2.5, 66.0, 0.0, 0.0, -2.5, None, 1.0, 1992-01-07 07:00:00, None, 18.0
-2.5, 59.0, 0.0, 0.0, -2.5, None, -2.0, 1992-01-07 15:30:00, None, 18.0
-4.0, 70.0, 0.0, 0.0, -4.5, None, -2.0, 1992-01-08 07:00:00, None, 17.0
-3.0, 65.0, 0.0, 0.0, -4.5, None, -1.5, 1992-01-08 15:30:00, None, 16.0
-3.0, 84.0, 1.0, 1.0, -5.0, None, -3.0, 1992-01-09 07:00:00, None, 17.0
0.0, 75.0, 0.0, 0.0, -3.0, None, 0.0, 1992-01-09 15:30:00, None, 17.0
0.0, 87.0, 6.0, 6.0, -1.0, None, 0.0, 1992-01-10 07:00:00, None, 21.0
0.5, 85.0, 6.0, 0.0, 0.0, None, 1.0, 1992-01-10 15:30:00, None, 20.0
1.0, 89.0, 0.0, 0.0, 0.5, None, 1.5, 1992-01-11 07:00:00, None, 19.0
2.0, 85.0, 0.1, 0.1, 1.0, None, 3.0, 1992-01-11 15:30:00, None, 14.0
-2.5, 84.0, 0.0, 0.0, -4.5, None, 1.0, 1992-01-12 07:00:00, None, 14.0
0.0, 66.0, 0.0, 0.0, -2.5, None, 1.0, 1992-01-12 15:30:00, None, 14.0
-2.0, 62.0, 0.0, 0.0, -2.0, None, 0.0, 1992-01-13 07:00:00, None, 14.0
0.0, 62.0, 0.0, 0.0, -2.0, None, 0.5, 1992-01-13 15:30:00, None, 14.0
-1.0, 83.0, 2.0, 2.0, -1.0, None, 0.0, 1992-01-14 07:00:00, None, 16.0
0.0, 87.0, 1.0, 1.0, -1.0, None, 1.5, 1992-01-14 15:30:00, None, 15.0
0.0, 78.0, 0.1, 0.1, -1.0, None, 0.0, 1992-01-15 07:00:00, None, 15.0
1.0, 85.0, 0.1, 0.1, 0.0, None, 1.5, 1992-01-15 15:30:00, None, 15.0
0.0, 88.0, 0.0, 0.0, -0.5, None, 1.0, 1992-01-16 07:00:00, None, 14.0
0.5, 72.0, 0.0, 0.0, 0.0, None, 3.0, 1992-01-16 15:30:00, None, 13.0
-4.0, 67.0, 0.0, 0.0, -4.0, None, 0.5, 1992-01-17 07:00:00, None, 13.0
-1.0, 72.0, 0.0, 0.0, -4.0, None, 0.5, 1992-01-17 16:30:00, None, 13.0
-2.0, 63.0, 0.0, 0.0, -2.5, None, -1.0, 1992-01-18 07:00:00, None, 12.0
-0.5, 62.0, 0.0, 0.0, -2.0, None, -0.5, 1992-01-18 15:30:00, None, 12.0
-1.5, 62.0, 0.0, 0.0, -2.0, None, -0.5, 1992-01-19 07:15:00, None, 12.0
-1.0, 55.0, 0.0, 0.0, -1.5, None, 0.5, 1992-01-19 15:00:00, None, 12.0
-3.0, 64.0, 0.0, 0.0, -4.0, None, -1.0, 1992-01-20 07:00:00, None, 11.0
-1.0, 60.0, 0.0, 0.0, -3.0, None, -1.0, 1992-01-20 15:30:00, None, 11.0
-4.0, 83.0, 1.0, 1.0, -4.0, None, -1.0, 1992-01-21 07:00:00, None, 12.0
-1.5, 87.0, 6.0, 5.0, -4.0, None, -1.5, 1992-01-21 15:30:00, None, 18.0
-2.0, 77.0, 7.0, 1.0, -3.0, None, -1.5, 1992-01-22 07:00:00, None, 19.0
0.0, 80.0, 1.0, 1.0, -2.0, None, 0.0, 1992-01-22 15:30:00, None, 18.0
-1.0, 87.0, 7.0, 7.0, -1.0, None, 0.0, 1992-01-23 07:00:00, None, 25.0
0.5, 90.0, 16.0, 11.0, -1.0, None, 0.5, 1992-01-23 15:30:00, None, 32.0
2.0, 90.0, 14.0, 2.0, 0.5, None, 2.0, 1992-01-24 07:00:00, None, 31.0
2.5, 83.0, 0.0, 0.0, 0.5, None, 5.5, 1992-01-24 15:30:00, None, 27.0
1.0, 90.0, 0.0, 0.0, 0.0, None, 2.5, 1992-01-25 07:15:00, None, 26.0
2.0, 89.0, 0.0, 0.0, 1.0, None, 2.0, 1992-01-25 15:30:00, None, 23.0
1.5, 89.0, 0.0, 0.0, 0.0, None, 2.0, 1992-01-26 07:15:00, None, 23.0
3.0, 68.0, 0.0, 0.0, 1.5, None, 5.0, 1992-01-26 15:15:00, None, 21.0
2.0, 88.0, 0.0, 0.0, 0.0, None, 3.0, 1992-01-27 07:00:00, None, 17.0
2.0, 86.0, 0.0, 0.0, 1.0, None, 2.5, 1992-01-27 15:30:00, None, 16.0
3.0, 87.0, 0.0, 0.0, 2.0, None, 3.5, 1992-01-28 07:00:00, None, 11.0
3.5, 86.0, 0.0, 0.0, 3.0, None, 4.0, 1992-01-28 15:30:00, None, 10.0
3.0, 89.0, 0.0, 0.0, 1.0, None, 4.0, 1992-01-29 07:00:00, None, 8.0
4.0, 83.0, 0.0, 0.0, 2.5, None, 5.0, 1992-01-29 15:30:00, None, 7.0
4.0, 84.0, 0.0, 0.0, 2.5, None, 4.0, 1992-01-30 07:00:00, None, 4.0
4.0, 87.0, 0.0, 0.0, 3.5, None, 4.5, 1992-01-30 15:30:00, None, 2.0
4.0, 89.0, 0.0, 0.0, 2.5, None, 4.0, 1992-01-31 07:00:00, None, 0.0
5.0, 85.0, 0.0, 0.0, 4.0, None, 6.0, 1992-01-31 16:00:00, None, 0.0
4.5, 85.0, 0.0, 0.0, 3.5, None, 6.0, 1992-02-01 07:15:00, None, 0.0
4.5, 82.0, 0.0, 0.0, 3.5, None, 5.5, 1992-02-01 15:30:00, None, 0.0
3.5, 90.0, 0.0, 0.0, 3.0, None, 5.0, 1992-02-02 07:00:00, None, 0.0
5.5, 70.0, 0.0, 0.0, 2.0, None, 8.0, 1992-02-02 15:30:00, None, 0.0
0.0, 92.0, 0.0, 0.0, 0.0, None, 5.5, 1992-02-03 07:00:00, None, 0.0
3.0, 76.0, 0.0, 0.0, 0.0, None, 6.0, 1992-02-03 15:30:00, None, 0.0
-1.0, 90.0, 0.0, 0.0, -2.0, None, 3.0, 1992-02-04 07:00:00, None, 0.0
0.0, 90.0, 0.0, 0.0, -1.0, None, 0.0, 1992-02-04 15:30:00, None, 0.0
0.0, 82.0, 0.0, 0.0, -1.0, None, 0.0, 1992-02-05 07:00:00, None, 0.0
0.5, 82.0, 0.0, 0.0, 0.0, None, 0.5, 1992-02-05 15:30:00, None, 0.0
-2.0, 82.0, 0.0, 0.0, -2.0, None, 0.0, 1992-02-06 07:00:00, None, 0.0
0.5, 72.0, 0.0, 0.0, -2.0, None, 1.5, 1992-02-06 15:30:00, None, 0.0
-2.0, 79.0, 0.0, 0.0, -4.0, None, 0.5, 1992-02-07 07:00:00, None, 0.0
1.0, 72.0, 0.0, 0.0, -3.0, None, 3.5, 1992-02-07 15:30:00, None, 0.0
-2.0, 79.0, 0.0, 0.0, -3.0, None, 1.0, 1992-02-08 07:00:00, None, 0.0
0.5, 85.0, 2.0, 2.0, -2.0, None, 0.5, 1992-02-08 15:15:00, None, 2.0
0.5, 88.0, 0.0, 0.0, -1.0, None, 0.5, 1992-02-09 07:00:00, None, 2.0
3.0, 78.0, 0.0, 0.0, 0.5, None, 3.0, 1992-02-09 15:15:00, None, 0.0
1.0, 89.0, 0.0, 0.0, 1.0, None, 3.0, 1992-02-10 07:00:00, None, 0.0
3.0, 82.0, 0.0, 0.0, 1.0, None, 4.0, 1992-02-10 15:30:00, None, 0.0
1.5, 90.0, 0.0, 0.0, 1.0, None, 3.0, 1992-02-11 07:00:00, None, 0.0
4.0, 76.0, 0.0, 0.0, 1.5, None, 4.5, 1992-02-11 15:30:00, None, 0.0
2.0, 90.0, 0.0, 0.0, 1.0, None, 4.0, 1992-02-12 07:00:00, None, 0.0
4.0, 85.0, 0.0, 0.0, 2.0, None, 5.0, 1992-02-12 16:00:00, None, 0.0
2.0, 90.0, 0.0, 0.0, 1.0, None, 4.0, 1992-02-13 07:00:00, None, 0.0
4.0, 86.0, 0.0, 0.0, 2.0, None, 4.5, 1992-02-13 15:30:00, None, 0.0
2.5, 89.0, 0.0, 0.0, 2.0, None, 4.0, 1992-02-14 07:00:00, None, 0.0
5.5, 82.0, 0.0, 0.0, 2.5, None, 5.5, 1992-02-14 14:00:00, None, 0.0
2.0, 87.0, 0.0, 0.0, 1.5, None, 5.5, 1992-02-15 07:00:00, None, 0.0
4.5, 75.0, 0.0, 0.0, 2.0, None, 5.5, 1992-02-15 15:00:00, None, 0.0
3.0, 88.0, 0.0, 0.0, 2.5, None, 4.5, 1992-02-16 07:00:00, None, 0.0
5.0, 73.0, 0.0, 0.0, 3.0, None, 6.0, 1992-02-16 15:00:00, None, 0.0
0.0, 58.0, 0.0, 0.0, -1.0, None, 5.0, 1992-02-17 07:00:00, None, 0.0
4.0, 58.0, 0.0, 0.0, 0.0, None, 4.5, 1992-02-17 15:30:00, None, 0.0
2.0, 85.0, 0.0, 0.0, 1.0, None, 4.0, 1992-02-18 07:00:00, None, 0.0
3.0, 83.0, 0.0, 0.0, 2.0, None, 3.5, 1992-02-18 15:30:00, None, 0.0
-1.0, 85.0, 0.1, 0.1, -2.0, None, 3.0, 1992-02-19 07:00:00, None, 0.1
2.0, 60.0, 0.0, 0.0, -1.0, None, 4.0, 1992-02-19 15:30:00, None, 0.0
-2.0, 64.0, 0.0, 0.0, -3.0, None, 2.0, 1992-02-20 07:00:00, None, 0.0
0.5, 78.0, 0.0, 0.0, -2.0, None, 0.5, 1992-02-20 15:30:00, None, 0.0
0.5, 89.0, 0.0, 0.0, 0.5, None, 0.5, 1992-02-21 07:00:00, None, 0.0
3.0, 87.0, 0.0, 0.0, 0.5, None, 3.0, 1992-02-21 15:45:00, None, 0.0
3.0, 87.0, 0.0, 0.0, 2.0, None, 3.5, 1992-02-22 07:10:00, None, 0.0
5.5, 82.0, 0.0, 0.0, 3.0, None, 6.0, 1992-02-22 15:30:00, None, 0.0
0.5, 90.0, 0.0, 0.0, -1.0, None, 5.5, 1992-02-23 06:45:00, None, 0.0
4.0, 62.0, 0.0, 0.0, 0.5, None, 5.0, 1992-02-23 15:45:00, None, 0.0
1.5, 80.0, 0.0, 0.0, 1.5, None, 4.0, 1992-02-24 07:00:00, None, 0.0
7.0, 50.0, 0.0, 0.0, 1.5, None, 8.0, 1992-02-24 15:30:00, None, 0.0
1.5, 82.0, 0.0, 0.0, 1.0, None, 7.0, 1992-02-25 07:00:00, None, 0.0
7.5, 54.0, 0.0, 0.0, 1.5, None, 7.5, 1992-02-25 15:30:00, None, 0.0
1.0, 87.0, 0.0, 0.0, 0.0, None, 7.5, 1992-02-26 07:00:00, None, 0.0
8.5, 67.0, 0.0, 0.0, 1.0, None, 9.0, 1992-02-26 15:30:00, None, 0.0
2.0, 85.0, 0.0, 0.0, 0.0, None, 8.5, 1992-02-27 07:00:00, None, 0.0
5.0, 74.0, 0.0, 0.0, 2.0, None, 5.0, 1992-02-27 15:30:00, None, 0.0
2.0, 78.0, 0.0, 0.0, 2.0, None, 5.0, 1992-02-28 07:00:00, None, 0.0
3.5, 73.0, 0.0, 0.0, 2.0, None, 4.5, 1992-02-28 16:15:00, None, 0.0
1.0, 86.0, 0.0, 0.0, 1.0, None, 3.5, 1992-02-29 07:15:00, None, 0.0
3.0, 80.0, 0.0, 0.0, 1.0, None, 3.0, 1992-02-29 15:30:00, None, 0.0
2.0, 87.0, 0.0, 0.0, 1.0, None, 3.0, 1992-03-01 07:00:00, None, 0.0
6.0, 74.0, 0.0, 0.0, 2.0, None, 6.0, 1992-03-01 15:30:00, None, 0.0
