station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
0.0, 99.0, None, None, -1.0, 4.0, 1987-04-10 06:00:00, None, None, None
-1.0, 95.0, None, None, -1.0, 6.0, 1987-04-10 18:00:00, None, None, None
-5.5, 75.0, None, None, -5.5, -1.0, 1987-04-11 06:00:00, None, None, None
1.0, 96.0, None, None, -5.5, 1.0, 1987-04-11 18:00:00, None, None, None
-5.5, 65.0, None, None, -5.5, 1.0, 1987-04-12 06:00:00, None, None, None
-0.5, 81.0, None, None, -6.0, 2.0, 1987-04-12 18:00:00, None, None, None
-2.0, 50.0, None, None, -2.5, 0.0, 1987-04-13 06:00:00, None, None, None
7.0, 80.0, None, None, -2.0, 9.0, 1987-04-13 18:00:00, None, None, None
0.5, 65.0, None, None, -0.5, 7.0, 1987-04-14 06:00:00, None, None, None
4.0, 100.0, None, None, 0.0, 7.0, 1987-04-14 18:00:00, None, None, None
-1.0, 80.0, None, None, -1.0, 4.0, 1987-04-15 06:00:00, None, None, None
2.5, 99.0, None, None, -1.0, 3.0, 1987-04-15 18:00:00, None, None, None
0.0, 60.0, None, None, 0.0, 2.5, 1987-04-16 06:00:00, None, None, None
0.0, 89.0, None, None, 0.0, 7.0, 1987-04-16 18:00:00, None, None, None
-5.5, 57.0, None, None, -5.5, 0.0, 1987-04-17 06:00:00, None, None, None
-2.0, 100.0, None, None, -5.5, 2.0, 1987-04-17 18:00:00, None, None, None
-5.5, 94.0, None, None, -5.5, -2.0, 1987-04-18 06:00:00, None, None, None
-3.0, 99.0, None, None, -3.0, 1.0, 1987-04-18 18:00:00, None, None, None
-8.0, 60.0, None, None, -8.0, -3.0, 1987-04-19 06:00:00, None, None, None
-2.0, 96.0, None, None, -8.0, 2.0, 1987-04-19 18:00:00, None, None, None
-5.0, 47.0, None, None, -7.0, -2.0, 1987-04-20 06:00:00, None, None, None
2.0, 94.0, None, None, -5.0, 6.5, 1987-04-20 18:00:00, None, None, None
1.0, 81.0, None, None, -1.0, 2.0, 1987-04-21 06:00:00, None, None, None
2.0, 100.0, None, None, 1.0, 5.5, 1987-04-21 18:00:00, None, None, None
-3.0, 45.0, None, None, -4.0, 2.0, 1987-04-22 06:00:00, None, None, None
3.0, 78.0, None, None, -3.0, 6.0, 1987-04-22 18:00:00, None, None, None
-2.0, 70.0, None, None, -2.0, 3.0, 1987-04-23 06:00:00, None, None, None
3.0, 97.0, None, None, -2.0, 9.0, 1987-04-23 18:00:00, None, None, None
-1.0, 38.0, None, None, -2.5, 3.0, 1987-04-24 06:00:00, None, None, None
5.0, 92.0, None, None, -1.0, 9.0, 1987-04-24 18:00:00, None, None, None
-3.0, 42.0, None, None, -3.5, 5.0, 1987-04-25 06:00:00, None, None, None
3.0, 81.0, None, None, -3.0, 8.5, 1987-04-25 18:00:00, None, None, None
-2.0, 32.0, None, None, -6.0, 3.0, 1987-04-26 06:00:00, None, None, None
8.0, 78.0, None, None, -2.0, 17.0, 1987-04-26 18:00:00, None, None, None
2.0, 34.0, None, None, 1.0, 8.0, 1987-04-27 06:00:00, None, None, None
9.0, 98.0, None, None, 2.0, 21.0, 1987-04-27 18:00:00, None, None, None
3.5, 72.0, None, None, 2.5, 9.0, 1987-04-28 06:00:00, None, None, None
6.0, 100.0, None, None, 3.5, 10.5, 1987-04-28 18:00:00, None, None, None
2.0, 74.0, None, None, 2.0, 6.0, 1987-04-29 06:00:00, None, None, None
7.0, 90.0, None, None, 2.0, 14.0, 1987-04-29 18:00:00, None, None, None
5.0, 100.0, None, None, None, None, 1987-04-30 18:00:00, None, None, None
0.5, 75.0, None, None, 0.5, 5.0, 1987-05-01 06:00:00, None, None, None
1.0, 97.0, None, None, 0.5, 5.0, 1987-05-01 18:00:00, None, None, None
-4.0, 97.0, None, None, -4.0, 1.0, 1987-05-02 06:00:00, None, None, None
2.0, 99.0, None, None, -4.0, 3.5, 1987-05-02 18:00:00, None, None, None
-2.0, 98.0, None, None, -2.0, 2.0, 1987-05-03 06:00:00, None, None, None
6.0, 95.0, None, None, -2.0, 7.0, 1987-05-03 18:00:00, None, None, None
0.0, 86.0, None, None, 0.0, 6.0, 1987-05-04 06:00:00, None, None, None
7.0, 100.0, None, None, 0.0, 10.0, 1987-05-04 18:00:00, None, None, None
-2.0, 45.0, None, None, -2.0, 7.0, 1987-05-05 06:00:00, None, None, None
15.0, 44.0, 0.0, 0.0, -8.0, 20.5, 1987-05-05 13:50:00, None, None, 0.0
-17.5, 76.0, 14.0, 14.0, -31.0, 3.5, 1988-01-30 12:00:00, 0.0, None, 63.0
0.5, 87.0, 6.0, 6.0, -32.5, 1.0, 1988-02-07 12:00:00, 0.0, None, 68.0
-4.0, 88.0, None, None, -4.0, -2.0, 1988-02-07 18:00:00, 0.0, None, None
-13.0, 95.0, None, None, -13.0, -4.0, 1988-02-08 06:00:00, 4.0, None, None
-5.0, 97.0, None, None, -13.0, -4.0, 1988-02-08 18:00:00, 3.0, None, None
-5.0, 95.0, None, None, -5.0, -3.5, 1988-02-09 06:00:00, 1.0, None, None
-3.5, 97.0, None, None, -5.5, -2.5, 1988-02-09 18:00:00, 1.0, None, None
-4.5, 97.0, None, None, -11.0, -3.5, 1988-02-10 06:00:00, 1.0, None, None
-1.0, 95.0, None, None, -4.5, -1.0, 1988-02-10 18:00:00, 0.0, None, None
-1.0, 93.0, None, None, -1.5, -1.0, 1988-02-11 06:00:00, 0.0, None, None
-0.5, 95.0, None, None, -1.0, 1.0, 1988-02-11 18:00:00, 0.0, None, None
-1.0, 95.0, None, None, -1.0, -0.5, 1988-02-12 06:00:00, 0.0, None, None
0.0, 85.0, None, None, -1.0, 3.0, 1988-02-12 18:00:00, 0.0, None, None
-3.0, 95.0, None, None, -3.0, 0.0, 1988-02-13 06:00:00, 1.0, None, None
-6.0, 85.0, None, None, -6.0, -3.0, 1988-02-13 18:00:00, 1.0, None, None
-6.0, 88.0, None, None, -7.0, -6.0, 1988-02-14 06:00:00, 1.0, None, None
-1.0, 77.0, None, None, -6.0, -1.0, 1988-02-14 18:00:00, 1.0, None, None
-6.5, 97.0, None, None, -6.5, -1.0, 1988-02-15 06:00:00, 0.0, None, None
-7.0, 90.0, None, None, -7.0, -4.0, 1988-02-15 18:00:00, 0.0, None, None
-10.0, 97.0, None, None, -10.0, -7.0, 1988-02-16 06:00:00, 0.0, None, None
-5.5, 90.0, None, None, -10.0, -3.5, 1988-02-16 18:00:00, 0.0, None, None
-6.0, 90.0, None, None, -6.0, -5.5, 1988-02-17 06:00:00, 0.0, None, None
-5.5, 90.0, None, None, -6.0, -2.0, 1988-02-17 18:00:00, 0.0, None, None
-11.0, 100.0, None, None, -11.0, -5.5, 1988-02-18 06:00:00, 0.0, None, None
-4.5, 95.0, None, None, -11.0, -1.5, 1988-02-18 18:00:00, 0.0, None, None
-9.0, 98.0, None, None, -9.0, -4.5, 1988-02-19 06:00:00, 0.0, None, None
-3.0, 93.0, None, None, -9.0, 2.0, 1988-02-19 18:00:00, 0.0, None, None
-9.5, 50.0, None, None, -9.5, -3.0, 1988-02-20 06:00:00, 0.0, None, None
3.0, 35.0, None, None, -9.5, 8.5, 1988-02-20 18:00:00, 0.0, None, None
-2.0, 87.0, None, None, -2.0, 4.0, 1988-02-21 06:00:00, 0.0, None, None
-4.0, 85.0, None, None, -4.5, 1.5, 1988-02-21 18:00:00, 0.0, None, None
-10.5, 75.0, None, None, -10.5, -4.0, 1988-02-22 06:00:00, 0.0, None, None
-8.0, 65.0, None, None, -11.5, -4.0, 1988-02-22 18:00:00, 0.0, None, None
-16.0, 90.0, None, None, -16.0, -8.0, 1988-02-23 06:00:00, 0.0, None, None
-6.0, 75.0, None, None, -16.0, -1.0, 1988-02-23 18:00:00, 0.0, None, None
-13.0, 90.0, None, None, -13.0, -6.0, 1988-02-24 06:00:00, 0.0, None, None
-3.5, 85.0, None, None, -13.0, 1.0, 1988-02-24 18:00:00, 0.0, None, None
-12.0, 93.0, None, None, -12.0, -3.5, 1988-02-25 06:00:00, 0.0, None, None
-1.0, 85.0, None, None, -12.0, 6.0, 1988-02-25 18:00:00, 0.0, None, None
-4.0, 100.0, None, None, -4.0, -0.5, 1988-02-26 06:00:00, 0.0, None, None
0.0, 95.0, None, None, -4.0, 9.0, 1988-02-26 18:00:00, 0.0, None, None
2.0, 85.0, None, None, -2.0, 3.0, 1988-02-27 06:00:00, 1.0, None, None
-1.0, 80.0, None, None, -1.0, 3.0, 1988-02-27 18:00:00, 0.0, None, None
-10.0, 95.0, None, None, -10.0, -1.0, 1988-02-28 06:00:00, 0.0, None, None
-1.0, 78.0, None, None, -10.0, 8.5, 1988-02-28 18:00:00, 0.0, None, None
-2.5, 93.0, None, None, -3.5, -1.0, 1988-02-29 06:00:00, 0.0, None, None
2.0, 70.0, None, None, -2.5, 5.0, 1988-02-29 18:00:00, 0.0, None, None
-1.5, 98.0, None, None, -1.5, 2.0, 1988-03-01 06:00:00, 0.0, None, None
0.0, 92.0, None, None, -1.5, 2.5, 1988-03-01 18:00:00, 0.0, None, None
-1.0, 97.0, None, None, -2.0, 0.0, 1988-03-02 06:00:00, 0.0, None, None
-1.0, 95.0, None, None, -1.0, 1.5, 1988-03-02 18:00:00, 1.0, None, None
-5.5, 93.0, None, None, -6.5, -1.0, 1988-03-03 06:00:00, 1.0, None, None
-5.0, 90.0, None, None, -5.5, -1.0, 1988-03-03 18:00:00, 0.0, None, None
-4.0, 72.0, None, None, -9.5, -4.0, 1988-03-04 06:00:00, 0.0, None, None
-4.0, 85.0, None, None, -4.0, -1.0, 1988-03-04 18:00:00, 1.0, None, None
-6.5, 90.0, None, None, -6.5, -4.0, 1988-03-05 06:00:00, 3.0, None, None
-5.0, 96.0, None, None, -6.5, -1.5, 1988-03-05 18:00:00, 0.0, None, None
-7.5, 95.0, None, None, -8.0, -5.0, 1988-03-06 06:00:00, 0.0, None, None
-3.0, 55.0, None, None, -3.0, -2.0, 1988-03-06 18:00:00, 0.0, None, None
-6.0, 90.0, None, None, -7.0, -3.0, 1988-03-07 06:00:00, 0.0, None, None
-2.0, 85.0, None, None, -6.0, -1.0, 1988-03-07 18:00:00, 1.0, None, None
-1.0, 94.0, None, None, -3.0, -1.0, 1988-03-08 06:00:00, 0.0, None, None
-1.0, 100.0, None, None, -1.0, 3.5, 1988-03-08 18:00:00, 7.0, None, None
-5.0, 99.0, None, None, -5.0, -1.0, 1988-03-09 06:00:00, 5.0, None, None
-5.0, 97.0, None, None, -5.0, -2.0, 1988-03-09 18:00:00, 5.0, None, None
-13.0, 95.0, None, None, -13.0, -5.0, 1988-03-10 06:00:00, 0.0, None, None
-8.0, 90.0, None, None, -13.0, -2.0, 1988-03-10 18:00:00, 0.0, None, None
-17.0, 94.0, None, None, -17.0, -8.0, 1988-03-11 06:00:00, 0.0, None, None
-10.0, 72.0, None, None, -17.0, 0.0, 1988-03-11 18:00:00, 0.0, None, None
-9.0, 97.0, None, None, -10.0, -6.0, 1988-03-12 06:00:00, 0.0, None, None
-1.0, 91.0, None, None, -9.0, 2.0, 1988-03-12 18:00:00, 0.0, None, None
-8.0, 100.0, None, None, -8.0, -1.0, 1988-03-13 06:00:00, 6.0, None, None
-0.5, 100.0, None, None, -8.0, 4.5, 1988-03-13 18:00:00, 0.0, None, None
-9.0, 90.0, None, None, -10.0, -0.5, 1988-03-14 06:00:00, 4.0, None, None
-5.0, 80.0, None, None, -10.0, -2.5, 1988-03-14 18:00:00, 0.0, None, None
-13.0, 90.0, None, None, -13.0, -5.0, 1988-03-15 06:00:00, 0.0, None, None
-4.0, 81.0, None, None, -15.0, 0.5, 1988-03-15 18:00:00, 0.0, None, None
-13.0, 95.0, None, None, -13.0, -4.0, 1988-03-16 06:00:00, 0.0, None, None
-4.0, 60.0, None, None, -13.0, 4.5, 1988-03-16 18:00:00, 0.0, None, None
-10.0, 85.0, None, None, -10.0, 4.0, 1988-03-17 06:00:00, -1.0, None, None
1.0, 67.0, None, None, -10.0, 8.0, 1988-03-17 18:00:00, 0.0, None, None
-8.0, 70.0, None, None, -8.0, 1.0, 1988-03-18 06:00:00, 0.0, None, None
4.0, 68.0, None, None, -8.0, 9.5, 1988-03-18 18:00:00, 0.0, None, None
1.0, 83.0, None, None, -1.0, 4.0, 1988-03-19 06:00:00, -1.0, None, None
2.0, 79.0, None, None, 1.0, 5.0, 1988-03-19 18:00:00, 0.0, None, None
2.0, 90.0, None, None, 1.0, 3.0, 1988-03-20 06:00:00, 0.0, None, None
-2.0, 100.0, None, None, -2.0, 4.5, 1988-03-20 18:00:00, 0.0, None, None
-6.0, 97.0, None, None, -6.0, -2.0, 1988-03-21 06:00:00, 0.0, None, None
-5.0, 96.0, None, None, -6.0, 0.5, 1988-03-21 18:00:00, 0.0, None, None
-5.0, 78.0, None, None, -7.5, -5.0, 1988-03-22 06:00:00, 0.0, None, None
-2.5, 100.0, None, None, -6.0, 0.0, 1988-03-22 18:00:00, 3.0, None, None
-3.5, 95.0, None, None, -4.0, -2.0, 1988-03-23 06:00:00, 7.0, None, None
-3.0, 94.0, None, None, -3.5, -1.0, 1988-03-23 18:00:00, 0.0, None, None
-7.0, 90.0, None, None, -7.0, -3.0, 1988-03-24 06:00:00, 0.0, None, None
-3.0, 95.0, None, None, -7.0, -2.0, 1988-03-24 18:00:00, 1.0, None, None
-6.0, 89.0, None, None, -6.0, -3.0, 1988-03-25 06:00:00, 0.0, None, None
-2.0, 98.0, None, None, -6.0, -2.0, 1988-03-25 18:00:00, 2.0, None, None
-4.0, 86.0, None, None, -4.0, -0.5, 1988-03-26 06:00:00, 0.0, None, None
-5.0, 86.0, None, None, -5.0, 0.5, 1988-03-26 18:00:00, 0.0, None, None
-6.5, 89.0, None, None, -10.0, -2.0, 1988-03-27 06:00:00, 5.0, None, None
-6.0, 90.0, None, None, -10.5, -2.0, 1988-03-27 18:00:00, 0.0, None, None
-16.0, 87.0, None, None, -16.0, -6.0, 1988-03-28 06:00:00, 0.0, None, None
-6.0, 97.0, None, None, -16.0, -4.0, 1988-03-28 18:00:00, 4.0, None, None
-5.0, 98.0, None, None, -7.0, -5.0, 1988-03-29 06:00:00, 3.0, None, None
-4.0, 99.0, None, None, -7.0, -2.0, 1988-03-29 18:00:00, 4.0, None, None
-5.5, 99.0, None, None, -5.5, -3.0, 1988-03-30 06:00:00, 2.0, None, None
-4.0, 94.0, None, None, -5.5, 0.0, 1988-03-30 18:00:00, 0.0, None, None
-3.5, 97.0, None, None, -4.0, -3.5, 1988-03-31 06:00:00, 0.0, None, None
1.0, 96.0, None, None, -3.5, 3.0, 1988-03-31 18:00:00, 0.0, None, None
1.0, 85.0, None, None, 0.0, 1.0, 1988-04-01 06:00:00, 0.0, None, None
0.5, 98.0, None, None, 1.0, 4.5, 1988-04-01 18:00:00, 0.0, None, None
-1.0, 94.0, None, None, -1.0, 0.5, 1988-04-02 06:00:00, 0.0, None, None
0.0, 98.0, None, None, -1.0, 4.0, 1988-04-02 18:00:00, 4.0, None, None
-4.5, 86.0, None, None, -4.5, 0.0, 1988-04-03 06:00:00, 2.0, None, None
-6.0, 76.0, None, None, -6.0, 0.0, 1988-04-03 18:00:00, 0.0, None, None
-9.0, 83.0, None, None, -9.0, -6.0, 1988-04-04 06:00:00, 0.0, None, None
-6.0, 75.0, None, None, -9.0, -1.5, 1988-04-04 18:00:00, 0.0, None, None
-7.0, 100.0, None, None, -7.5, -6.0, 1988-04-05 06:00:00, 0.0, None, None
-1.0, 100.0, None, None, -7.0, 0.0, 1988-04-05 18:00:00, 3.0, None, None
-2.0, 100.0, None, None, -2.0, -1.0, 1988-04-06 06:00:00, 9.0, None, None
-4.0, 95.0, None, None, -4.0, 1.0, 1988-04-06 18:00:00, 5.0, None, None
-2.0, 93.0, None, None, -4.0, -2.0, 1988-04-07 06:00:00, 0.0, None, None
-2.0, 96.0, None, None, -2.0, -1.0, 1988-04-07 18:00:00, 0.0, None, None
-2.0, 88.0, None, None, -2.0, 0.0, 1988-04-08 06:00:00, 0.0, None, None
-2.0, 85.0, None, None, -2.0, 0.5, 1988-04-08 18:00:00, 0.0, None, None
-12.5, 90.0, None, None, -12.5, -2.0, 1988-04-09 06:00:00, 0.0, None, None
0.0, 83.0, None, None, -12.5, 5.5, 1988-04-09 18:00:00, 0.0, None, None
-2.0, 70.0, None, None, -3.0, 1.0, 1988-04-10 06:00:00, 0.0, None, None
4.5, 80.0, None, None, -2.0, 11.5, 1988-04-10 18:00:00, 0.0, None, None
-2.5, 97.0, None, None, -2.5, 4.5, 1988-04-11 06:00:00, 0.0, None, None
3.0, 80.0, None, None, -2.5, 9.5, 1988-04-11 18:00:00, 0.0, None, None
-3.0, 96.0, None, None, -3.5, 3.0, 1988-04-12 06:00:00, 0.0, None, None
4.0, 84.0, None, None, -3.0, 12.5, 1988-04-12 18:00:00, 0.0, None, None
-0.5, 99.0, None, None, -1.0, 4.0, 1988-04-13 06:00:00, 0.0, None, None
8.0, 75.0, None, None, -0.5, 16.0, 1988-04-13 18:00:00, 0.0, None, None
0.0, 100.0, None, None, 0.0, 8.0, 1988-04-14 06:00:00, 0.0, None, None
6.0, 80.0, None, None, 0.0, 13.0, 1988-04-14 18:00:00, 0.0, None, None
0.5, 99.0, None, None, 0.5, 6.0, 1988-04-15 06:00:00, 0.0, None, None
5.0, 60.0, None, None, 0.5, 15.5, 1988-04-15 18:00:00, 0.0, None, None
2.0, 100.0, None, None, 1.5, 5.5, 1988-04-16 06:00:00, 2.0, None, None
4.0, 92.0, None, None, 2.0, 12.0, 1988-04-16 18:00:00, 0.0, None, None
0.5, 100.0, None, None, 0.0, 4.0, 1988-04-17 06:00:00, 1.0, None, None
0.5, 100.0, None, None, 0.5, 7.0, 1988-04-17 18:00:00, 19.0, None, None
0.0, 99.0, None, None, 0.0, 0.5, 1988-04-18 06:00:00, 26.0, None, None
2.0, 98.0, None, None, 0.0, 3.0, 1988-04-18 18:00:00, 4.0, None, None
-2.0, 100.0, None, None, -2.0, 2.0, 1988-04-19 06:00:00, 0.0, None, None
3.0, 98.0, None, None, -2.0, 6.0, 1988-04-19 18:00:00, 0.0, None, None
-3.5, 100.0, None, None, -3.5, 3.0, 1988-04-20 06:00:00, 0.0, None, None
4.0, 87.0, None, None, -3.5, 10.5, 1988-04-20 18:00:00, 0.0, None, None
-3.5, 100.0, None, None, -3.5, 4.0, 1988-04-21 06:00:00, 0.0, None, None
5.0, 90.0, None, None, -3.5, 12.0, 1988-04-21 18:00:00, 0.0, None, None
1.5, 95.0, None, None, -1.0, 5.0, 1988-04-22 06:00:00, 0.0, None, None
5.0, 84.0, None, None, 1.5, 8.5, 1988-04-22 18:00:00, 0.0, None, None
0.0, 92.0, None, None, 0.0, 5.0, 1988-04-23 06:00:00, 0.0, None, None
0.0, 86.0, None, None, 0.0, 3.0, 1988-04-23 18:00:00, 2.0, None, None
-5.5, 83.0, None, None, -5.5, 0.0, 1988-04-24 06:00:00, 0.0, None, None
-0.5, 86.0, None, None, -5.5, 1.5, 1988-04-24 18:00:00, 0.0, None, None
-2.5, 98.0, None, None, -3.0, -0.5, 1988-04-25 06:00:00, 1.0, None, None
1.0, 98.0, None, None, -2.5, 3.0, 1988-04-25 18:00:00, 2.0, None, None
-5.0, 100.0, None, None, -5.0, 1.0, 1988-04-26 06:00:00, 0.0, None, None
6.0, 75.0, None, None, -5.0, 8.0, 1988-04-26 18:00:00, 0.0, None, None
-4.0, 98.0, None, None, -4.0, 6.0, 1988-04-27 06:00:00, 0.0, None, None
8.0, 70.0, None, None, -4.0, 10.5, 1988-04-27 18:00:00, 0.0, None, None
1.0, 80.0, None, None, 1.0, 8.0, 1988-04-28 06:00:00, 0.0, None, None
5.0, 99.0, None, None, 1.0, 10.0, 1988-04-28 18:00:00, 4.0, None, None
-1.0, 75.0, None, None, -1.0, 5.0, 1988-04-29 06:00:00, 1.0, None, None
0.0, 90.0, None, None, -1.0, 5.0, 1988-04-29 18:00:00, 0.0, None, None
-4.0, 95.0, None, None, -4.0, 0.0, 1988-04-30 06:00:00, 1.0, None, None
-0.5, 82.0, None, None, -4.0, 5.0, 1988-04-30 18:00:00, 2.0, None, None
-4.5, 93.0, None, None, -4.5, -0.5, 1988-05-01 06:00:00, 1.0, None, None
-1.0, 75.0, None, None, -4.5, 2.5, 1988-05-01 18:00:00, 0.0, None, None
-3.5, 75.0, None, None, -4.0, -1.0, 1988-05-02 06:00:00, 0.0, None, None
-0.5, 100.0, None, None, -3.5, 2.0, 1988-05-02 18:00:00, 4.0, None, None
-2.5, 98.0, None, None, -2.5, -0.5, 1988-05-03 06:00:00, 14.0, None, None
1.0, 99.0, None, None, 1.0, 4.0, 1988-11-04 18:00:00, 0.0, None, None
1.0, 100.0, None, None, 1.0, 2.0, 1988-11-05 06:00:00, 3.0, None, None
4.5, 98.0, None, None, 1.0, 4.5, 1988-11-05 18:00:00, 5.0, None, None
-1.0, 85.0, None, None, -1.0, 4.5, 1988-11-06 06:00:00, 0.0, None, None
-2.0, 92.0, None, None, -2.0, 1.5, 1988-11-06 18:00:00, 0.0, None, None
-3.5, 95.0, None, None, -4.5, -2.0, 1988-11-07 06:00:00, 0.0, None, None
-1.5, 97.0, None, None, -3.5, 1.5, 1988-11-07 18:00:00, 0.0, None, None
-3.5, 88.0, None, None, -3.5, -1.5, 1988-11-08 06:00:00, 1.0, None, None
-1.5, 96.0, None, None, -3.5, -1.0, 1988-11-08 18:00:00, 1.0, None, None
-2.0, 81.0, None, None, -2.0, -1.5, 1988-11-09 06:00:00, 0.0, None, None
-3.0, 96.0, None, None, -3.0, 0.5, 1988-11-09 18:00:00, 1.0, None, None
-1.5, 97.0, None, None, -3.0, -1.5, 1988-11-10 06:00:00, 1.0, None, None
-1.0, 95.0, None, None, -1.5, 0.5, 1988-11-10 18:00:00, 2.0, None, None
-4.0, 93.0, None, None, -4.0, -1.0, 1988-11-11 06:00:00, 0.0, None, None
-3.0, 88.0, None, None, -4.0, -2.0, 1988-11-11 18:00:00, 0.0, None, None
-2.5, 96.0, None, None, -3.0, -2.0, 1988-11-12 06:00:00, 5.0, None, None
-3.0, 95.0, None, None, -3.5, 0.0, 1988-11-12 18:00:00, 0.0, None, None
-9.0, 96.0, None, None, -9.0, -3.0, 1988-11-13 06:00:00, 0.0, None, None
-7.0, 97.0, None, None, -9.0, 0.0, 1988-11-13 18:00:00, 0.0, None, None
-13.0, 95.0, None, None, -13.0, -7.0, 1988-11-14 06:00:00, 0.0, None, None
-4.5, 84.0, None, None, -13.0, -2.0, 1988-11-14 18:00:00, 0.0, None, None
-9.0, 97.0, None, None, -9.0, -4.5, 1988-11-15 06:00:00, 0.0, None, None
-2.0, 95.0, None, None, -9.0, -1.5, 1988-11-15 18:00:00, 0.0, None, None
-3.0, 94.0, None, None, -3.0, -2.0, 1988-11-16 06:00:00, 0.0, None, None
-3.0, 97.0, None, None, -3.0, 0.0, 1988-11-16 18:00:00, 1.0, None, None
-3.0, 99.0, None, None, -4.5, -3.0, 1988-11-17 06:00:00, 2.0, None, None
-12.0, 93.0, None, None, -12.0, -3.0, 1988-11-17 18:00:00, 2.0, None, None
-5.0, 96.0, None, None, -13.0, -5.0, 1988-11-18 06:00:00, 0.0, None, None
-4.0, 95.0, None, None, -5.0, -3.0, 1988-11-18 18:00:00, 2.0, None, None
-3.0, 95.0, None, None, -4.0, -3.0, 1988-11-19 06:00:00, 1.0, None, None
-2.5, 95.0, None, None, -3.0, -1.5, 1988-11-19 18:00:00, 1.0, None, None
-3.0, 98.0, None, None, -3.5, -2.5, 1988-11-20 06:00:00, 1.0, None, None
-2.0, 95.0, None, None, -3.0, 0.5, 1988-11-20 18:00:00, 0.0, None, None
-2.0, 97.0, None, None, -2.5, -2.0, 1988-11-21 06:00:00, 1.0, None, None
-1.0, 97.0, None, None, -2.0, 0.0, 1988-11-21 18:00:00, 1.0, None, None
-4.0, 100.0, None, None, -4.0, -1.0, 1988-11-22 06:00:00, 1.0, None, None
-2.0, 95.0, None, None, -4.0, 0.0, 1988-11-22 18:00:00, 8.0, None, None
-4.5, 90.0, None, None, -4.5, -2.0, 1988-11-23 06:00:00, 0.0, None, None
-9.0, 94.0, None, None, -9.0, -4.5, 1988-11-23 18:00:00, 0.0, None, None
-8.0, 89.0, None, None, -12.0, -7.5, 1988-11-24 18:00:00, 1.0, None, None
-7.0, 94.0, None, None, -8.0, -7.0, 1988-11-25 06:00:00, 3.0, None, None
-10.0, 90.0, None, None, -10.0, -5.0, 1988-11-25 18:00:00, 1.0, None, None
-13.0, 96.0, None, None, -15.0, -10.0, 1988-11-26 06:00:00, 0.0, None, None
-8.0, 81.0, None, None, -13.0, -4.5, 1988-11-26 18:00:00, 0.0, None, None
-11.0, 95.0, None, None, -13.0, -11.0, 1988-11-27 06:00:00, 0.0, None, None
-1.5, 94.0, None, None, -11.0, -1.0, 1988-11-27 18:00:00, 0.0, None, None
-4.0, 95.0, None, None, -4.0, -1.5, 1988-11-28 06:00:00, 0.0, None, None
-9.0, 95.0, None, None, -9.5, -8.0, 1988-11-28 18:00:00, 2.0, None, None
-3.0, 95.0, None, None, -4.0, -3.0, 1988-11-29 06:00:00, 2.0, None, None
-2.0, 95.0, None, None, -3.0, 0.0, 1988-11-29 18:00:00, 1.0, None, None
-5.0, 95.0, None, None, -7.0, -2.0, 1988-11-30 06:00:00, 0.0, None, None
-2.0, 77.0, None, None, -5.0, 1.0, 1988-11-30 18:00:00, 0.0, None, None
-3.5, 75.0, None, None, -3.5, -2.0, 1988-12-01 06:00:00, 0.0, None, None
-2.0, 75.0, None, None, -3.5, 1.0, 1988-12-01 18:00:00, 0.0, None, None
-0.5, 98.0, None, None, -3.0, 0.0, 1988-12-02 06:00:00, 0.0, None, None
-1.0, 95.0, None, None, -1.0, 0.0, 1988-12-02 18:00:00, 0.0, None, None
-2.0, 70.0, None, None, -4.5, -1.0, 1988-12-03 06:00:00, 1.0, None, None
-2.0, 85.0, None, None, -2.0, 4.5, 1988-12-03 18:00:00, 0.0, None, None
-7.0, 99.0, None, None, -7.0, -1.0, 1988-12-04 06:00:00, 0.0, None, None
-4.0, 95.0, None, None, -7.0, 6.0, 1988-12-04 18:00:00, 0.0, None, None
-2.0, 95.0, None, None, -4.0, -2.0, 1988-12-05 06:00:00, 0.0, None, None
0.0, 96.0, None, None, -2.0, 2.5, 1988-12-05 18:00:00, 0.0, None, None
None, None, None, None, None, None, 1988-12-06 06:00:00, 4.0, None, None
-1.0, 100.0, None, None, -1.0, 1.0, 1988-12-06 18:00:00, 0.0, None, None
-4.0, 96.0, None, None, -4.0, -1.0, 1988-12-07 06:00:00, 0.0, None, None
0.0, 98.0, None, None, -5.0, 0.0, 1988-12-07 18:00:00, 0.0, None, None
1.0, 98.0, None, None, 0.0, 1.0, 1988-12-08 06:00:00, 2.0, None, None
2.0, 99.0, None, None, 1.0, 2.5, 1988-12-08 18:00:00, 1.0, None, None
-0.5, 92.0, None, None, -0.5, 2.5, 1988-12-09 06:00:00, 0.0, None, None
-1.0, 95.0, None, None, -1.0, 1.5, 1988-12-09 18:00:00, 0.0, None, None
0.0, 96.0, None, None, -1.0, 1.0, 1988-12-10 06:00:00, 0.0, None, None
-4.0, 87.0, None, None, -4.0, 3.0, 1988-12-10 18:00:00, 0.0, None, None
2.0, 96.0, None, None, -4.0, 2.0, 1988-12-11 06:00:00, 0.0, None, None
2.5, 91.0, None, None, 2.0, 4.0, 1988-12-11 18:00:00, 1.0, None, None
