station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-6.0, None, None, -14.0, None, -4.0, 1980-01-25 14:00:00, 80.0
-22.0, None, None, -30.0, None, -4.0, 1980-01-26 07:00:00, 80.0
-21.0, None, None, -30.0, None, -4.0, 1980-01-26 14:00:00, 80.0
-28.0, None, None, -36.0, None, -10.0, 1980-01-27 07:00:00, 80.0
-14.0, None, None, -29.0, None, -13.0, 1980-01-27 14:00:00, 77.0
-30.0, None, None, -39.0, None, None, 1980-01-28 07:00:00, 77.0
-32.0, None, None, -39.0, None, None, 1980-01-29 07:00:00, 77.0
-24.0, None, None, -31.0, None, None, 1980-01-30 06:00:00, 77.0
-10.0, None, None, -31.0, None, None, 1980-01-30 15:00:00, 77.0
-16.0, None, None, -16.0, None, None, 1980-01-31 07:00:00, 74.0
-7.0, None, 10.0, -7.0, None, -1.0, 1980-02-01 07:00:00, 81.0
-4.0, None, 12.0, -10.0, None, None, 1980-02-01 15:00:00, 90.0
-13.0, None, None, -14.0, None, None, 1980-02-02 16:00:00, 87.0
0.0, None, 6.0, -13.0, None, 1.0, 1980-02-03 07:00:00, 92.0
0.0, None, None, -5.0, None, None, 1980-02-03 13:00:00, 90.0
-2.0, None, 2.0, -2.0, None, None, 1980-02-04 07:00:00, 91.0
2.0, None, None, -4.0, None, None, 1980-02-04 15:00:00, 90.0
-10.0, None, None, -10.0, None, None, 1980-02-05 07:00:00, 87.0
-3.0, None, None, -10.0, None, None, 1980-02-05 15:00:00, 87.0
-2.0, None, 11.0, -4.0, None, None, 1980-02-06 07:00:00, 99.0
2.0, None, None, -4.0, None, None, 1980-02-06 15:00:00, 97.0
-7.0, None, None, -7.0, None, 2.0, 1980-02-07 07:00:00, 97.0
0.0, None, None, -9.0, None, 0.0, 1980-02-07 15:00:00, 96.0
-4.0, None, None, -7.0, None, 0.0, 1980-02-08 07:00:00, 96.0
-4.0, None, None, -4.0, None, -4.0, 1980-02-08 15:00:00, 94.0
-4.0, None, None, -7.0, None, 0.0, 1980-02-09 07:00:00, 96.0
-2.5, None, None, -5.5, None, -2.5, 1980-02-09 14:30:00, 92.0
-3.0, None, None, -14.0, None, -2.0, 1980-02-10 06:00:00, 92.0
-4.0, None, None, -6.0, None, -4.0, 1980-02-10 15:00:00, 92.0
-8.0, None, None, -14.0, None, -4.0, 1980-02-11 06:00:00, 91.0
-4.0, None, None, -8.0, None, -4.0, 1980-02-11 15:00:00, 91.0
-8.0, None, None, -15.0, None, -4.0, 1980-02-12 06:00:00, 91.0
-4.0, None, None, -8.0, None, -4.0, 1980-02-12 15:00:00, 91.0
-9.0, None, 2.0, -20.0, None, -4.0, 1980-02-13 06:00:00, 92.0
-5.0, None, None, -9.0, None, -4.0, 1980-02-13 15:00:00, 92.0
-16.0, None, None, -23.0, None, -5.0, 1980-02-14 06:00:00, 88.0
-12.0, None, None, -16.0, None, -11.0, 1980-02-14 17:00:00, 87.0
-12.0, None, 5.0, -18.0, None, None, 1980-02-15 07:00:00, 91.0
-9.0, None, 9.0, -12.0, None, -9.0, 1980-02-15 15:00:00, 100.0
-10.0, None, 5.0, -15.0, None, None, 1980-02-16 07:00:00, 105.0
-9.0, None, None, -12.0, None, -9.0, 1980-02-16 15:00:00, 105.0
-6.0, None, None, -12.0, None, None, 1980-02-17 07:00:00, 100.0
-2.0, None, 5.0, -7.0, None, -2.0, 1980-02-17 15:00:00, 105.0
0.0, None, 2.0, -3.0, None, None, 1980-02-18 07:00:00, 102.0
2.0, None, None, -1.0, None, 2.0, 1980-02-18 15:00:00, 98.0
1.0, None, None, -2.0, None, 3.0, 1980-02-19 07:00:00, 95.0
0.0, None, 9.0, -4.0, None, 0.0, 1980-02-20 07:00:00, 98.0
1.0, None, 8.0, -1.0, None, 1.0, 1980-02-20 15:00:00, 103.0
-4.0, None, None, -4.0, None, 1.0, 1980-02-21 07:00:00, 100.0
9.0, None, None, -4.0, None, 9.0, 1980-02-21 15:00:00, 97.0
-13.0, None, None, -20.0, None, 9.0, 1980-02-22 07:00:00, 97.0
-16.0, None, None, -25.0, None, 4.0, 1980-02-23 07:00:00, 97.0
1.0, None, None, -16.0, None, 3.0, 1980-02-23 16:00:00, 97.0
-17.0, None, None, -17.0, None, 3.0, 1980-02-24 07:00:00, 95.0
0.0, None, None, -17.0, None, 2.0, 1980-02-24 16:00:00, 95.0
-2.0, None, None, -3.0, None, 0.0, 1980-02-25 07:00:00, 95.0
-2.0, None, None, -4.0, None, -2.0, 1980-02-26 07:00:00, 90.0
3.0, None, None, -3.0, None, 3.0, 1980-02-26 15:00:00, 90.0
4.0, None, None, 2.0, None, 5.0, 1980-02-27 07:00:00, 90.0
5.0, None, None, 2.0, None, 7.0, 1980-02-27 15:00:00, 80.0
2.0, None, None, 0.0, None, 5.0, 1980-02-28 07:00:00, 80.0
2.0, None, None, 1.0, None, 5.0, 1980-02-29 07:00:00, 79.0
5.0, None, None, -4.0, None, 5.0, 1980-03-01 07:00:00, 79.0
-6.0, None, None, -6.0, None, 7.0, 1980-03-01 15:00:00, 72.0
-1.0, None, None, -1.0, None, 8.0, 1980-03-02 07:00:00, 72.0
5.0, None, None, 0.0, None, 6.0, 1980-03-02 15:00:00, 70.0
1.0, None, None, 0.0, None, 6.0, 1980-03-03 07:00:00, 70.0
3.0, None, None, 0.0, None, 3.0, 1980-03-03 15:00:00, 68.0
-8.0, None, 4.0, -8.0, None, 3.0, 1980-03-04 07:00:00, 72.0
-5.0, None, 5.0, -8.0, None, -5.0, 1980-03-04 15:00:00, 77.0
-12.0, None, None, -13.0, None, -5.0, 1980-03-05 07:00:00, 77.0
-18.0, None, None, -18.0, None, -2.0, 1980-03-06 07:00:00, 77.0
-18.0, None, None, -18.5, None, -1.0, 1980-03-07 07:00:00, 75.0
-4.0, None, None, -10.0, None, 3.0, 1980-03-08 07:00:00, 77.0
-4.0, None, None, -10.0, None, 2.0, 1980-03-08 15:00:00, 77.0
-5.0, None, None, -13.0, None, -3.0, 1980-03-09 07:00:00, 77.0
-2.0, None, 3.0, -5.0, None, 3.0, 1980-03-09 15:00:00, 80.0
-2.0, None, 6.0, -4.0, None, -2.0, 1980-03-10 07:00:00, 86.0
0.0, None, None, -2.0, None, 1.0, 1980-03-10 15:00:00, 86.0
0.0, None, 3.0, -3.0, None, 2.0, 1980-03-11 07:00:00, 86.0
4.0, None, 3.0, -2.0, None, 4.0, 1980-03-11 15:00:00, 87.0
-12.0, None, None, -12.0, None, 4.0, 1980-03-12 07:00:00, 86.0
0.0, None, None, -12.0, None, 0.5, 1980-03-12 15:00:00, 86.0
-4.0, None, 7.0, -4.0, None, 2.0, 1980-03-13 07:00:00, 90.0
2.0, None, 6.0, -6.0, None, 2.0, 1980-03-13 15:00:00, 90.0
-2.0, None, 10.0, -4.0, None, 3.0, 1980-03-14 07:00:00, 95.0
-1.0, None, 10.0, -2.0, None, 4.0, 1980-03-14 15:00:00, 98.0
-12.0, None, None, -12.0, None, -1.0, 1980-03-15 07:00:00, 98.0
2.0, None, None, -12.0, None, 2.0, 1980-03-15 15:00:00, 98.0
-20.0, None, None, -20.0, None, 2.0, 1980-03-16 07:00:00, 100.0
2.0, None, None, -20.0, None, 3.0, 1980-03-16 15:00:00, 100.0
-5.0, None, 5.0, -5.0, None, 2.0, 1980-03-17 07:00:00, 105.0
0.5, None, 3.0, -3.5, None, 2.0, 1980-03-17 14:00:00, 105.0
-2.0, None, 3.0, -3.0, None, 1.0, 1980-03-18 07:00:00, 110.0
-6.0, None, None, -6.0, None, 6.0, 1980-03-19 07:00:00, 110.0
-3.0, None, None, -7.0, None, 7.0, 1980-03-20 07:00:00, 108.0
-4.0, None, None, -7.0, None, 7.0, 1980-03-21 07:00:00, 100.0
-5.0, None, None, -7.0, None, 13.0, 1980-03-22 07:00:00, 92.0
9.0, None, None, -6.0, None, 9.5, 1980-03-22 15:00:00, 90.0
-2.0, None, 3.0, -2.0, None, 9.0, 1980-03-23 07:00:00, 93.0
1.5, None, None, -2.0, None, 2.0, 1980-03-23 15:00:00, 90.0
-11.0, None, None, -11.0, None, 3.0, 1980-03-24 07:00:00, 90.0
-12.0, None, None, -14.0, None, 6.0, 1980-03-25 07:00:00, 90.0
-3.0, None, None, -11.0, None, 7.0, 1980-03-26 07:00:00, 89.0
-6.0, None, 4.0, -8.0, None, 0.0, 1980-03-27 07:00:00, 93.0
-8.0, None, None, -12.0, None, 5.0, 1980-03-28 07:00:00, 90.0
0.0, None, None, -8.0, None, 3.0, 1980-03-29 07:00:00, 88.0
-6.0, None, 2.0, -14.0, None, 2.0, 1980-03-30 07:00:00, 90.0
8.0, None, None, -6.0, None, 8.0, 1980-03-30 15:00:00, 90.0
-10.0, None, None, -18.0, None, 7.0, 1980-03-31 07:00:00, 87.0
-1.0, 8.0, 8.0, -1.0, None, 5.0, 1980-11-10 07:00:00, 8.0
1.0, None, 2.0, -1.0, None, 2.0, 1980-11-19 06:30:00, 3.0
-1.0, 5.0, 5.0, -3.0, None, 6.0, 1980-11-20 07:00:00, 7.0
3.0, 1.0, 1.0, -2.0, None, 3.0, 1980-11-20 14:30:00, 8.0
1.5, 4.0, 5.0, 0.0, None, 3.0, 1980-11-21 07:00:00, 6.0
1.0, 10.0, 10.0, 0.0, None, 3.0, 1980-11-21 14:30:00, 10.0
-9.0, 1.0, 1.0, -9.0, None, 1.0, 1980-11-22 06:30:00, 10.0
-4.0, None, None, -9.0, None, -3.0, 1980-11-22 15:00:00, 10.0
-14.5, None, None, -15.0, None, -4.0, 1980-11-23 06:30:00, 10.0
-6.0, None, None, -14.0, None, -6.0, 1980-11-23 15:00:00, 10.0
-8.0, None, None, -10.0, None, -5.0, 1980-11-24 07:00:00, 10.0
-12.0, None, None, -18.0, None, -5.0, 1980-11-24 14:00:00, 10.0
-5.0, 5.0, 5.0, -12.0, None, -4.0, 1980-11-25 07:00:00, 15.0
-6.0, 5.0, 1.0, -6.0, None, -4.0, 1980-11-25 15:00:00, 14.0
-5.0, None, None, -6.0, None, -3.0, 1980-11-26 07:00:00, 14.0
-3.0, None, None, -5.5, None, -2.0, 1980-11-26 14:00:00, 14.0
-1.0, None, None, -4.0, None, -1.0, 1980-11-27 07:00:00, 14.0
0.0, 1.0, 1.0, -1.0, None, 0.0, 1980-11-27 16:00:00, 15.0
-8.0, None, None, -9.0, None, 2.0, 1980-11-28 07:00:00, 15.0
-2.0, None, None, -8.0, None, 0.0, 1980-11-28 13:00:00, 15.0
1.2, 15.0, 15.0, 0.0, None, 2.0, 1980-11-29 07:00:00, 30.0
1.0, None, None, 1.0, None, 3.0, 1980-11-29 14:00:00, 29.0
-1.5, 2.0, 2.0, -3.0, None, 1.0, 1980-11-30 07:00:00, 32.0
-2.0, 2.0, 2.0, -3.0, None, 1.0, 1980-11-30 15:00:00, 31.0
-1.5, 10.0, 10.0, -2.0, None, 1.0, 1980-12-01 07:00:00, 40.0
-3.0, None, 11.0, -4.0, None, -1.5, 1980-12-01 16:00:00, 45.0
-3.0, 15.0, 5.0, -3.0, None, 2.5, 1980-12-02 07:00:00, 50.0
-4.0, None, 5.0, -4.0, None, -3.0, 1980-12-02 15:00:00, 55.0
-1.0, 23.0, 17.0, -5.0, None, 0.5, 1980-12-03 07:00:00, 70.0
-3.0, 24.0, 4.0, -3.0, None, -1.0, 1980-12-03 14:00:00, 66.0
None, 30.0, 30.0, None, None, None, 1980-12-04 07:00:00, 92.0
-5.0, None, None, -5.0, None, -5.0, 1980-12-04 14:00:00, 90.0
-9.0, 10.0, 10.0, -9.0, None, -6.0, 1980-12-05 07:00:00, 105.0
-8.0, None, None, -9.0, None, -7.0, 1980-12-05 14:00:00, 100.0
-17.0, None, None, -17.0, None, -8.0, 1980-12-06 07:00:00, 100.0
-15.0, None, None, -17.0, None, -7.0, 1980-12-06 14:00:00, 100.0
-25.0, None, None, -26.0, None, -15.0, 1980-12-07 07:00:00, 100.0
-14.0, None, None, -25.0, None, -14.0, 1980-12-07 14:00:00, 95.0
-13.0, 2.0, 2.0, -20.0, None, -12.0, 1980-12-08 07:00:00, 97.0
-10.0, 6.0, 5.0, -13.0, None, -9.0, 1980-12-08 14:00:00, 85.0
-12.0, None, None, -20.0, None, -10.0, 1980-12-09 06:00:00, 95.0
-8.0, 1.0, 1.0, -12.0, None, -8.0, 1980-12-09 15:00:00, 85.0
None, None, 2.0, None, None, None, 1980-12-10 07:00:00, 87.0
None, 40.0, 15.0, None, None, None, 1980-12-10 14:00:00, 87.0
None, None, None, None, None, None, 1980-12-11 07:00:00, 87.0
None, None, None, None, None, None, 1980-12-11 15:00:00, 87.0
None, None, None, None, None, None, 1980-12-12 07:00:00, 87.0
None, None, None, None, None, None, 1980-12-12 14:00:00, 77.0
None, None, None, None, None, None, 1980-12-13 07:00:00, 77.0
None, None, None, None, None, None, 1980-12-13 16:00:00, 77.0
None, 3.0, 3.0, None, None, None, 1980-12-14 07:00:00, 80.0
None, 4.0, 3.0, None, None, None, 1980-12-14 16:00:00, 81.0
None, None, None, None, None, None, 1980-12-15 07:00:00, 80.0
None, None, None, None, None, None, 1980-12-15 14:30:00, 75.0
None, None, None, None, None, None, 1980-12-16 07:00:00, 73.0
None, None, None, None, None, None, 1980-12-16 14:30:00, 65.0
None, None, None, None, None, None, 1980-12-17 07:00:00, 65.0
None, None, None, None, None, None, 1980-12-17 14:30:00, 65.0
None, None, None, None, None, None, 1980-12-18 07:00:00, 63.0
None, None, None, None, None, None, 1980-12-18 14:45:00, 62.0
-10.0, None, None, None, None, None, 1980-12-19 07:00:00, 62.0
1.0, None, None, None, None, None, 1980-12-19 15:00:00, 60.0
-6.0, None, 1.0, -9.0, None, None, 1980-12-20 07:00:00, 63.0
-3.0, None, None, -8.0, None, None, 1980-12-20 15:00:00, 63.0
-3.0, 7.0, 7.0, -9.0, None, None, 1980-12-21 07:00:00, 70.0
-3.0, 4.0, 4.0, -5.0, None, None, 1980-12-21 15:00:00, 72.0
-0.5, 17.0, 17.0, -4.0, None, None, 1980-12-22 07:00:00, 80.0
0.0, None, 2.0, -1.0, None, None, 1980-12-22 16:00:00, 82.0
0.0, None, None, 0.0, None, None, 1980-12-23 07:00:00, 80.0
0.0, None, None, -1.0, None, 2.0, 1980-12-23 15:00:00, 76.0
-1.0, None, None, -1.0, None, 0.5, 1980-12-24 07:00:00, 76.0
0.0, 55.0, 55.0, -1.0, None, 1.0, 1980-12-24 15:00:00, 880.0
0.0, 4.0, 1.0, 0.0, None, 1.0, 1980-12-25 07:00:00, 78.0
3.0, None, None, 0.0, None, 3.5, 1980-12-25 15:00:00, 72.0
5.0, None, None, 3.0, None, 5.0, 1980-12-26 07:00:00, 65.0
7.0, None, None, 1.0, None, 7.5, 1980-12-26 15:00:00, 60.0
7.0, None, None, 3.0, None, 8.0, 1980-12-27 07:00:00, 55.0
4.0, None, None, 2.0, None, 9.0, 1980-12-27 15:00:00, 55.0
-1.0, None, None, -1.0, None, 10.0, 1980-12-28 07:00:00, 50.0
2.0, None, None, -1.0, None, 3.0, 1980-12-28 14:00:00, 50.0
0.0, None, None, -1.0, None, 3.0, 1980-12-29 07:00:00, 50.0
0.5, None, None, -1.0, None, 2.5, 1980-12-29 14:30:00, 50.0
0.0, None, None, -1.0, None, 1.0, 1980-12-30 07:00:00, 49.0
2.0, None, None, 0.0, None, 3.0, 1980-12-30 14:30:00, 49.0
1.0, None, None, 0.0, None, 4.0, 1980-12-31 07:00:00, 48.0
3.5, None, None, 1.0, None, 3.5, 1980-12-31 14:30:00, 48.0
-2.0, None, None, -3.0, None, 3.5, 1981-01-01 06:50:00, 48.0
-1.0, None, None, -4.0, None, -0.5, 1981-01-01 14:00:00, 48.0
-7.0, None, None, -8.0, None, -1.0, 1981-01-02 07:00:00, 48.0
-3.0, None, None, -7.0, None, -3.0, 1981-01-02 16:00:00, 45.0
-8.0, None, None, -8.0, None, -3.0, 1981-01-03 07:00:00, 45.0
-5.0, None, None, -8.0, None, -4.0, 1981-01-03 16:00:00, 45.0
-5.0, None, None, -8.0, None, -4.0, 1981-01-04 06:50:00, 45.0
-5.0, None, None, -7.0, None, -5.0, 1981-01-04 16:00:00, 45.0
-7.0, 1.0, 1.0, -10.0, None, -4.0, 1981-01-05 07:00:00, 46.0
-5.0, 1.0, None, -8.0, None, -4.0, 1981-01-05 16:00:00, 46.0
-4.0, None, None, -6.0, None, -4.0, 1981-01-06 07:00:00, 46.0
-2.0, None, None, -6.0, None, -2.0, 1981-01-06 14:30:00, 46.0
-5.0, None, None, -5.0, None, -2.0, 1981-01-07 07:00:00, 46.0
-4.0, None, None, -5.0, None, -2.5, 1981-01-07 14:30:00, 46.0
-4.0, None, None, -5.0, None, -2.5, 1981-01-08 07:00:00, 46.0
-2.0, None, None, -4.0, None, -2.0, 1981-01-08 16:00:00, 46.0
-3.0, None, None, -4.0, None, -2.0, 1981-01-09 07:00:00, 46.0
-2.0, None, None, -6.0, None, -2.0, 1981-01-09 16:00:00, 46.0
-1.0, None, None, -7.0, None, -1.0, 1981-01-10 07:00:00, 46.0
2.0, None, None, -8.0, None, 2.0, 1981-01-10 15:00:00, 45.0
-12.0, None, None, -13.0, None, 2.0, 1981-01-11 07:00:00, 45.0
-2.0, None, None, -13.0, None, -2.0, 1981-01-11 16:00:00, 45.0
-10.0, None, None, -10.0, None, -1.5, 1981-01-12 07:00:00, 45.0
-3.0, None, None, -10.0, None, -3.0, 1981-01-12 15:00:00, 45.0
-4.0, None, None, -6.0, None, -3.0, 1981-01-13 07:00:00, 45.0
-4.0, None, None, -4.0, None, -4.0, 1981-01-13 14:30:00, 45.0
-10.0, None, None, -10.0, None, -4.0, 1981-01-14 07:00:00, 45.0
-9.0, None, None, -10.0, None, -9.0, 1981-01-14 14:30:00, 45.0
-9.5, None, None, -11.0, None, -4.5, 1981-01-15 07:00:00, 45.0
-9.0, None, None, -9.5, None, -4.5, 1981-01-15 14:30:00, 45.0
-13.0, None, None, -16.0, None, -9.0, 1981-01-16 07:00:00, 45.0
-14.0, None, None, -16.0, None, -12.0, 1981-01-17 07:00:00, 45.0
-5.0, None, None, -15.0, None, -5.0, 1981-01-17 14:30:00, 45.0
-4.0, 1.0, 1.0, -7.0, None, -4.0, 1981-01-18 07:00:00, 46.0
-2.0, None, None, -7.0, None, -1.0, 1981-01-18 14:00:00, 46.0
-5.0, None, None, -7.0, None, -1.0, 1981-01-19 07:00:00, 46.0
1.0, None, None, -7.0, None, 1.5, 1981-01-19 14:30:00, 46.0
-6.0, None, None, -7.0, None, 1.0, 1981-01-20 07:00:00, 46.0
-4.0, None, None, -6.0, None, 0.0, 1981-01-20 14:30:00, 46.0
-2.0, None, None, -7.0, None, 0.0, 1981-01-21 07:00:00, 46.0
2.0, None, None, -2.0, None, 4.0, 1981-01-21 14:30:00, 46.0
2.0, None, None, -1.0, None, 3.0, 1981-01-22 07:00:00, 46.0
3.0, None, None, -1.0, None, 5.0, 1981-01-22 14:30:00, 45.0
2.0, None, None, -0.5, None, 3.0, 1981-01-23 06:30:00, 43.0
3.0, None, None, 0.0, None, 4.0, 1981-01-23 14:30:00, 38.0
0.0, None, None, 0.0, None, 4.0, 1981-01-24 07:00:00, 38.0
-6.0, None, None, -7.0, None, 2.0, 1981-01-25 07:00:00, 35.0
1.0, None, None, -6.0, None, 1.0, 1981-01-25 16:00:00, 35.0
-5.0, None, None, -5.0, None, 3.0, 1981-01-26 07:00:00, 35.0
-3.0, None, None, -5.0, None, -3.0, 1981-01-26 14:30:00, 35.0
-4.0, 3.0, 3.0, -5.0, None, -1.5, 1981-01-27 07:00:00, 38.0
-3.0, None, None, -5.0, None, -1.0, 1981-01-27 14:30:00, 38.0
-4.0, 2.0, 2.0, -6.0, None, -1.0, 1981-01-28 07:00:00, 40.0
-2.5, 3.0, 1.0, -4.5, None, -1.5, 1981-01-28 14:30:00, 43.0
-2.5, 8.0, 8.0, -4.0, None, -1.5, 1981-01-29 07:00:00, 51.0
1.0, 6.0, 6.0, -3.0, None, 1.5, 1981-01-29 14:30:00, 57.0
-6.0, None, None, -10.0, None, 1.0, 1981-01-30 07:00:00, 57.0
0.0, None, None, -6.0, None, 2.0, 1981-01-30 14:30:00, 57.0
-6.5, None, None, -10.0, None, 0.0, 1981-01-31 07:00:00, 57.0
-1.0, None, None, -6.5, None, -0.5, 1981-01-31 15:00:00, 57.0
-15.0, None, None, -15.0, None, -0.5, 1981-02-01 07:00:00, 57.0
1.5, None, None, -15.0, None, 3.0, 1981-02-01 15:00:00, 57.0
-7.0, None, None, -15.0, None, -3.0, 1981-02-02 07:00:00, 57.0
-4.0, None, None, -7.5, None, -4.0, 1981-02-02 15:00:00, 57.0
-16.0, None, None, -16.0, None, -3.5, 1981-02-03 07:00:00, 57.0
-4.0, None, None, -17.0, None, -4.0, 1981-02-03 14:30:00, 57.0
None, None, None, None, None, None, 1981-02-04 07:00:00, 57.0
None, None, None, None, None, None, 1981-02-04 14:30:00, 57.0
None, None, None, None, None, None, 1981-02-05 07:00:00, 57.0
None, None, None, None, None, None, 1981-02-05 14:30:00, 57.0
None, None, None, None, None, None, 1981-02-06 07:00:00, 55.0
None, None, None, None, None, None, 1981-02-06 14:30:00, 55.0
None, None, None, None, None, None, 1981-02-07 07:00:00, 55.0
None, None, None, None, None, None, 1981-02-08 07:00:00, 55.0
None, None, None, None, None, None, 1981-02-08 14:30:00, 55.0
None, None, None, None, None, None, 1981-02-09 07:00:00, 55.0
None, 2.0, 2.0, None, None, None, 1981-02-09 14:30:00, 57.0
None, None, None, None, None, None, 1981-02-10 07:00:00, 55.0
None, None, None, None, None, None, 1981-02-10 14:30:00, 55.0
None, None, None, None, None, None, 1981-02-11 07:00:00, 55.0
None, None, None, None, None, None, 1981-02-11 14:30:00, 55.0
None, 3.0, 3.0, None, None, None, 1981-02-12 07:00:00, 58.0
None, None, None, None, None, None, 1981-02-12 14:30:00, 58.0
None, 4.0, 2.0, None, None, None, 1981-02-13 07:00:00, 62.0
None, 2.0, None, None, None, None, 1981-02-13 14:30:00, 60.0
None, 1.0, 1.0, None, None, None, 1981-02-14 07:00:00, 60.0
None, None, None, None, None, None, 1981-02-14 16:00:00, 55.0
None, 1.0, 1.0, None, None, None, 1981-02-15 07:00:00, 56.0
None, 4.0, 4.0, None, None, None, 1981-02-15 14:30:00, 60.0
None, 6.0, 6.0, None, None, None, 1981-02-16 07:00:00, 66.0
None, None, None, None, None, None, 1981-02-16 14:30:00, 58.0
None, None, None, None, None, None, 1981-02-17 07:00:00, 58.0
None, None, None, None, None, None, 1981-02-17 14:30:00, 55.0
None, 10.0, 10.0, None, None, None, 1981-02-18 07:00:00, 65.0
None, None, None, None, None, None, 1981-02-18 14:30:00, 63.0
None, 2.0, 2.0, None, None, None, 1981-02-19 07:00:00, 63.0
None, None, None, None, None, None, 1981-02-19 14:30:00, 63.0
None, 2.0, 2.0, None, None, None, 1981-02-20 07:00:00, 65.0
None, None, None, None, None, None, 1981-02-20 14:30:00, 65.0
None, None, None, None, None, None, 1981-02-21 07:00:00, 65.0
None, None, None, None, None, None, 1981-02-21 15:00:00, 64.0
None, None, None, None, None, None, 1981-02-22 07:00:00, 62.0
None, None, None, None, None, None, 1981-02-22 15:00:00, 62.0
None, None, None, None, None, None, 1981-02-23 07:00:00, 62.0
None, None, None, None, None, None, 1981-02-23 14:30:00, 61.0
None, None, None, None, None, None, 1981-02-24 07:00:00, 61.0
None, None, None, None, None, None, 1981-02-24 15:00:00, 61.0
None, 5.0, 5.0, None, None, None, 1981-02-25 07:00:00, 66.0
None, 5.0, 5.0, None, None, None, 1981-02-25 15:00:00, 66.0
None, None, None, None, None, None, 1981-02-26 06:30:00, 66.0
None, None, None, None, None, None, 1981-02-26 14:30:00, 64.0
None, None, None, None, None, None, 1981-02-27 07:00:00, 65.0
None, 5.0, 5.0, None, None, None, 1981-02-27 14:30:00, 68.0
None, None, None, None, None, None, 1981-02-28 07:00:00, 67.0
None, None, None, None, None, None, 1981-02-28 14:30:00, 67.0
None, None, None, None, None, None, 1981-03-01 07:00:00, 67.0
None, None, None, None, None, None, 1981-03-01 15:00:00, 67.0
None, None, None, None, None, None, 1981-03-02 07:00:00, 67.0
None, None, None, None, None, None, 1981-03-02 14:30:00, 65.0
None, None, None, None, None, None, 1981-03-03 07:00:00, 65.0
None, None, None, None, None, None, 1981-03-03 14:00:00, 65.0
None, None, None, None, None, None, 1981-03-04 07:00:00, 65.0
None, None, None, None, None, None, 1981-03-04 14:30:00, 64.0
None, 6.0, 6.0, None, None, None, 1981-03-05 07:00:00, 70.0
0.0, None, None, -2.0, None, 2.0, 1981-03-05 14:00:00, 70.0
-14.0, None, None, -14.5, None, 1.0, 1981-03-06 06:00:00, 70.0
1.0, None, None, -14.0, None, 2.0, 1981-03-06 14:30:00, 70.0
-11.0, None, None, -14.5, None, 1.0, 1981-03-07 06:00:00, 70.0
2.0, None, None, -12.0, None, 7.0, 1981-03-07 16:00:00, 70.0
-5.0, 1.0, 1.0, -10.0, None, 2.0, 1981-03-08 07:00:00, 71.0
6.0, 1.0, None, -8.0, None, 6.0, 1981-03-08 16:00:00, 71.0
-10.0, None, None, -11.0, None, None, 1981-03-09 07:00:00, 71.0
-8.0, None, None, -10.0, None, None, 1981-03-09 14:30:00, 70.0
-10.0, None, None, -11.0, None, 6.0, 1981-03-10 07:00:00, 70.0
6.0, None, None, -11.0, None, 8.0, 1981-03-10 14:30:00, 69.0
None, None, None, None, None, None, 1981-03-11 07:00:00, 69.0
None, None, None, None, None, None, 1981-03-11 14:30:00, 69.0
None, None, None, None, None, None, 1981-03-12 07:00:00, 69.0
None, None, None, None, None, None, 1981-03-12 14:30:00, 69.0
None, None, None, None, None, None, 1981-03-13 07:00:00, 69.0
None, None, None, None, None, None, 1981-03-13 14:30:00, 69.0
None, None, None, None, None, None, 1981-03-14 07:00:00, 69.0
None, None, None, None, None, None, 1981-03-15 07:00:00, 67.0
None, None, None, None, None, None, 1981-03-16 14:30:00, 65.0
None, None, None, None, None, None, 1981-03-17 06:45:00, 65.0
None, None, None, None, None, None, 1981-03-17 15:00:00, 65.0
None, None, None, None, None, None, 1981-03-18 07:00:00, 65.0
None, None, None, None, None, None, 1981-03-18 14:30:00, 65.0
None, None, None, None, None, None, 1981-03-19 07:00:00, 65.0
None, None, None, None, None, None, 1981-03-19 14:30:00, 63.0
None, None, None, None, None, None, 1981-03-20 07:00:00, 63.0
None, None, None, None, None, None, 1981-03-20 15:00:00, 63.0
None, 10.0, 10.0, None, None, None, 1981-03-30 07:00:00, None
None, 12.0, 12.0, None, None, None, 1981-03-31 14:00:00, None
None, 16.0, 16.0, None, None, None, 1981-04-01 07:00:00, None
None, 16.0, 16.0, None, None, None, 1981-04-06 07:00:00, None
None, 10.0, 10.0, None, None, None, 1981-04-07 07:00:00, None
None, 10.0, None, None, None, None, 1981-04-07 14:30:00, None
None, 12.0, None, None, None, None, 1981-04-08 07:00:00, None
None, 17.0, 5.0, None, None, None, 1981-04-08 15:00:00, None
None, 3.0, 3.0, None, None, None, 1981-04-09 07:00:00, None
None, 11.0, 11.0, None, None, None, 1981-04-11 07:00:00, None
None, 10.0, 10.0, None, None, None, 1981-04-12 15:00:00, None
5.0, None, None, -3.0, None, 6.0, 1981-11-10 15:00:00, 0.0
5.0, None, None, -4.5, None, 5.5, 1981-11-11 07:00:00, 0.0
5.0, None, None, -4.0, None, 5.0, 1981-11-11 17:00:00, 0.0
6.0, None, None, -5.5, None, 7.5, 1981-11-12 07:00:00, 0.0
