station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-6.0, None, None, None, -6.0, None, -1.0, 1981-01-04 06:00:00, 17.0
-3.0, None, None, None, -6.0, None, -3.0, 1981-01-04 16:00:00, 17.0
-3.0, None, None, None, -3.0, None, -3.0, 1981-01-05 06:00:00, 17.0
-2.0, None, None, None, -4.0, None, -2.0, 1981-01-05 16:00:00, 17.0
-3.0, None, None, None, -5.0, None, -2.0, 1981-01-06 06:00:00, 15.0
1.0, None, None, None, -3.0, None, 1.0, 1981-01-06 16:00:00, 15.0
-1.0, None, None, None, -1.0, None, 1.0, 1981-01-07 06:00:00, 14.0
1.0, None, None, None, -2.0, None, 1.0, 1981-01-07 16:00:00, 14.0
-0.5, None, None, None, -0.5, None, 1.0, 1981-01-08 06:00:00, 12.0
0.0, None, None, None, -1.0, None, 1.0, 1981-01-08 16:00:00, 12.0
-1.0, None, None, None, -1.0, None, 1.0, 1981-01-09 06:00:00, 12.0
2.0, None, None, None, -1.0, None, 4.0, 1981-01-09 16:00:00, 12.0
-4.0, None, None, None, -4.0, None, 4.0, 1981-01-10 06:00:00, 10.0
2.0, None, None, None, -4.0, None, 3.0, 1981-01-10 16:00:00, 10.0
-5.0, None, None, None, -5.0, None, 3.0, 1981-01-11 06:00:00, 10.0
2.0, None, None, None, -5.0, None, 2.0, 1981-01-11 16:00:00, 10.0
-6.0, None, None, None, -6.0, None, 2.0, 1981-01-12 06:00:00, 10.0
-3.0, None, None, None, -6.0, None, 0.0, 1981-01-12 16:00:00, 10.0
-8.0, None, None, None, -8.0, None, -2.0, 1981-01-13 06:00:00, 8.0
-1.0, None, None, None, -8.0, None, 0.0, 1981-01-13 16:00:00, 8.0
-7.0, None, None, None, -10.0, None, -1.0, 1981-01-14 06:00:00, 8.0
-1.0, None, None, None, -8.0, None, -1.0, 1981-01-14 16:00:00, 8.0
-8.0, None, None, None, -8.0, None, -1.0, 1981-01-15 06:00:00, 8.0
0.0, None, None, None, -9.0, None, 1.0, 1981-01-15 16:00:00, 8.0
-9.0, None, None, None, -9.0, None, 0.0, 1981-01-16 06:00:00, 8.0
-2.0, None, None, None, -9.0, None, 0.0, 1981-01-16 16:00:00, 8.0
-10.0, None, None, None, -10.0, None, -2.0, 1981-01-17 06:00:00, 8.0
-6.0, None, None, None, -12.0, None, -6.0, 1981-01-17 16:00:00, 8.0
-5.0, None, None, None, -5.0, None, -5.0, 1981-01-18 06:00:00, 8.0
0.0, None, None, None, -5.0, None, 0.0, 1981-01-18 16:00:00, 8.0
-3.0, None, None, None, -5.0, None, 0.0, 1981-01-19 06:00:00, 8.0
4.0, None, None, None, -3.0, None, 5.0, 1981-01-19 16:00:00, 8.0
-4.0, None, None, None, -5.0, None, 6.0, 1981-01-20 06:00:00, 7.0
3.0, None, None, None, -4.0, None, 3.0, 1981-01-20 16:00:00, 7.0
-4.0, None, None, None, -4.0, None, -3.0, 1981-01-21 06:00:00, 7.0
1.0, None, None, None, -4.0, None, 14.0, 1981-01-21 16:00:00, 7.0
-1.0, None, None, None, -1.0, None, 1.0, 1981-01-22 06:00:00, 7.0
5.0, None, None, None, -1.0, None, 10.0, 1981-01-22 16:00:00, 7.0
0.0, None, None, None, 0.0, None, 5.0, 1981-01-23 06:00:00, 5.0
4.0, None, None, None, 0.0, None, 4.0, 1981-01-23 16:00:00, 5.0
0.0, None, None, 1.0, 0.0, None, 4.0, 1981-01-24 06:00:00, 5.0
1.0, None, None, 7.0, 0.0, None, 2.0, 1981-01-24 16:00:00, 12.0
0.0, None, None, None, 0.0, None, 2.0, 1981-01-25 06:00:00, 12.0
0.0, None, None, None, -2.0, None, 2.0, 1981-01-25 16:00:00, 11.0
-3.0, None, None, None, -3.0, None, 2.0, 1981-01-26 06:00:00, 10.0
0.0, None, None, None, -4.0, None, 0.0, 1981-01-26 16:00:00, 10.0
-2.0, None, None, 1.0, -2.0, None, 1.0, 1981-01-27 06:00:00, 11.0
1.0, None, None, None, -2.0, None, 1.5, 1981-01-27 16:00:00, 11.0
-1.0, None, None, None, -1.5, None, 1.0, 1981-01-28 06:00:00, 11.0
0.0, None, None, 1.0, -3.0, None, 1.0, 1981-01-28 16:00:00, 11.0
0.0, None, 5.0, 4.0, -2.0, None, 1.0, 1981-01-29 06:00:00, 15.0
2.0, None, None, None, -1.0, None, 7.0, 1981-01-29 16:00:00, 15.0
-5.0, None, None, None, -5.0, None, 5.0, 1981-01-30 06:00:00, 14.0
3.0, None, None, None, -5.0, None, 4.0, 1981-01-30 16:00:00, 14.0
-3.0, None, None, None, -5.0, None, 5.0, 1981-01-31 06:00:00, 14.0
4.0, None, None, None, -4.0, None, 5.0, 1981-01-31 16:00:00, 14.0
-7.0, None, None, None, -7.0, None, 5.0, 1981-02-01 06:00:00, 14.0
0.0, None, None, None, -7.0, None, 2.0, 1981-02-01 16:00:00, 14.0
-2.0, None, None, None, -2.0, None, 1.0, 1981-02-02 06:00:00, 14.0
0.0, None, None, None, -3.0, None, 0.0, 1981-02-02 16:00:00, 14.0
-5.0, None, None, None, -7.0, None, 3.0, 1981-02-03 06:00:00, 14.0
1.0, None, None, None, -5.0, None, 2.0, 1981-02-03 16:00:00, 14.0
-12.0, None, None, None, -12.0, None, 1.0, 1981-02-04 06:00:00, 14.0
1.0, None, None, None, -13.0, None, 1.0, 1981-02-04 16:00:00, 14.0
-12.0, None, None, None, -12.0, None, 1.0, 1981-02-05 06:00:00, 14.0
-1.0, None, None, None, -12.0, None, 0.0, 1981-02-05 16:00:00, 14.0
-7.5, None, None, None, -10.0, None, -1.0, 1981-02-06 06:00:00, 14.0
-3.0, None, None, None, -8.0, None, -1.0, 1981-02-06 16:00:00, 14.0
-6.0, None, None, None, -7.0, None, -3.0, 1981-02-07 06:00:00, 14.0
-1.0, None, None, None, -6.0, None, -1.0, 1981-02-07 16:00:00, 14.0
-4.0, None, None, None, -4.0, None, -1.0, 1981-02-08 06:00:00, 14.0
0.0, None, None, None, -4.0, None, 2.0, 1981-02-08 16:00:00, 14.0
-10.0, None, 2.0, 2.0, -10.0, None, 1.0, 1981-02-09 06:00:00, 16.0
-8.0, None, None, None, -12.0, None, None, 1981-02-09 16:00:00, 16.0
-25.0, None, None, None, -25.0, None, -8.0, 1981-02-10 06:00:00, 16.0
-8.0, None, None, None, -25.0, None, -8.0, 1981-02-10 16:00:00, 16.0
-15.0, None, None, None, -17.0, None, -8.0, 1981-02-11 06:00:00, 16.0
-2.0, None, None, None, -17.0, None, -1.0, 1981-02-11 16:00:00, 16.0
-10.0, None, 1.0, 1.0, -10.0, None, -2.0, 1981-02-12 06:00:00, 16.0
-2.0, None, None, 1.0, -10.0, None, -1.0, 1981-02-12 16:00:00, 17.0
-3.0, None, 3.0, 2.0, -4.0, None, -2.0, 1981-02-13 06:00:00, 19.0
2.0, None, None, None, -3.0, None, 3.0, 1981-02-13 16:00:00, 18.0
0.0, None, None, None, -4.0, None, 3.0, 1981-02-14 06:00:00, 16.0
4.0, None, None, None, -2.0, None, 5.0, 1981-02-14 16:00:00, 16.0
3.0, None, None, None, 0.0, None, 8.0, 1981-02-15 06:00:00, 16.0
4.0, None, None, None, 2.0, None, 5.0, 1981-02-15 16:00:00, 15.0
2.0, None, None, None, 2.0, None, 4.0, 1981-02-16 06:00:00, 10.0
5.0, None, None, None, 0.0, None, 5.0, 1981-02-16 16:00:00, 10.0
5.0, None, None, None, 3.0, None, 7.0, 1981-02-17 06:00:00, 7.0
6.0, None, None, None, 4.0, None, 7.0, 1981-02-17 16:00:00, 7.0
2.0, None, None, None, 2.0, None, 6.0, 1981-02-18 06:00:00, 4.0
6.0, None, None, None, 1.0, None, 8.0, 1981-02-18 16:00:00, 4.0
1.0, None, None, None, 1.0, None, 6.0, 1981-02-19 06:00:00, 3.0
5.0, None, None, None, 0.0, None, 6.0, 1981-02-19 16:00:00, 3.0
5.0, None, None, None, 0.0, None, 5.0, 1981-02-20 16:00:00, 3.0
3.0, None, None, None, 2.0, None, 6.0, 1981-02-21 06:00:00, 3.0
5.0, None, None, None, 1.0, None, 6.0, 1981-02-21 16:00:00, 3.0
0.0, None, None, None, 0.0, None, 6.0, 1981-02-22 07:00:00, 3.0
5.0, None, None, None, 0.0, None, 6.0, 1981-02-22 16:00:00, 3.0
-3.0, None, None, None, -3.0, None, 9.0, 1981-02-23 06:00:00, 2.0
13.0, None, None, None, -3.0, None, 13.0, 1981-02-23 16:00:00, 1.0
0.0, None, None, None, 0.0, None, 14.0, 1981-02-24 06:00:00, 0.0
7.0, None, None, None, -1.0, None, 10.0, 1981-02-24 16:00:00, 0.0
0.0, None, 2.0, 2.0, -1.0, None, 10.0, 1981-02-25 06:00:00, 2.0
7.0, None, None, None, -2.0, None, 10.0, 1981-02-25 16:00:00, 0.0
-3.0, None, None, None, -5.0, None, 7.0, 1981-02-26 08:00:00, 0.0
9.0, None, None, None, -5.0, None, 9.0, 1981-02-26 16:00:00, 0.0
-3.0, None, None, None, -3.0, None, 9.0, 1981-02-27 06:00:00, 0.0
7.0, None, None, None, -3.0, None, 8.0, 1981-02-27 16:00:00, 0.0
-5.0, None, None, None, -5.0, None, 8.0, 1981-02-28 06:00:00, 0.0
10.0, None, None, None, -5.0, None, 10.0, 1981-02-28 16:00:00, 0.0
-5.0, None, None, None, -5.0, None, 16.0, 1981-03-01 06:00:00, 0.0
11.0, None, None, None, -5.0, None, 11.0, 1981-03-01 16:00:00, 0.0
-6.0, None, None, None, -6.0, None, 11.0, 1981-03-02 06:00:00, 0.0
10.0, None, None, None, -6.0, None, 10.0, 1981-03-02 14:00:00, 0.0
-3.0, None, None, None, -4.0, None, 10.0, 1981-03-03 06:00:00, 0.0
7.0, None, None, None, -3.0, None, 8.0, 1981-03-03 14:00:00, 0.0
1.0, None, None, None, 1.0, None, 7.0, 1981-03-04 06:00:00, 0.0
6.0, None, None, None, 0.0, None, 7.0, 1981-03-04 16:00:00, 0.0
2.0, None, None, None, 2.0, None, 6.0, 1981-03-05 06:00:00, 0.0
5.0, None, None, None, 1.0, None, 5.0, 1981-03-05 16:00:00, 0.0
-3.0, None, None, None, -4.0, None, 5.0, 1981-03-06 06:00:00, 0.0
6.0, None, None, None, -4.0, None, 7.0, 1981-03-06 14:00:00, 0.0
-6.0, None, None, None, -6.0, None, 7.5, 1981-03-07 06:00:00, 0.0
10.0, None, None, None, -7.0, None, 10.0, 1981-03-07 16:00:00, 0.0
0.0, None, None, None, -2.0, None, 10.0, 1981-03-08 06:00:00, 0.0
10.0, None, None, None, 0.0, None, 10.0, 1981-03-08 16:00:00, 0.0
-5.0, None, None, None, -5.0, None, 11.0, 1981-03-09 06:00:00, 0.0
14.0, None, None, None, -6.0, None, 14.0, 1981-03-09 14:00:00, 0.0
-5.0, None, None, None, -5.0, None, 14.0, 1981-03-10 06:00:00, 0.0
13.0, None, None, None, -5.0, None, 14.0, 1981-03-10 14:00:00, 0.0
-5.0, None, None, None, -5.0, None, 14.0, 1981-03-11 06:00:00, 0.0
17.0, None, None, None, -5.0, None, 17.5, 1981-03-11 14:00:00, 0.0
1.0, None, None, None, 0.0, None, 17.0, 1981-03-12 06:00:00, 0.0
15.0, None, None, None, -5.0, None, 15.0, 1981-03-12 14:00:00, 0.0
-4.0, None, None, None, -4.0, None, 15.0, 1981-03-13 06:00:00, 0.0
16.0, None, None, None, -5.0, None, 16.0, 1981-03-13 14:00:00, 0.0
-4.0, None, None, None, -4.0, None, 16.0, 1981-03-14 06:00:00, 0.0
15.0, None, None, None, -4.0, None, 15.0, 1981-03-14 14:00:00, 0.0
-4.0, None, None, None, -5.0, None, 15.0, 1981-03-15 06:00:00, 0.0
15.0, None, None, None, -4.0, None, 15.0, 1981-03-15 14:00:00, 0.0
2.0, None, None, None, -3.0, None, 17.0, 1981-03-16 06:00:00, 0.0
10.0, None, None, None, 1.0, None, 10.0, 1981-03-16 14:00:00, 0.0
1.0, None, None, None, 1.0, None, 10.0, 1981-03-17 06:00:00, 0.0
8.0, None, None, None, 0.0, None, 10.0, 1981-03-17 14:00:00, 0.0
-2.0, None, None, None, -2.0, None, 10.0, 1981-03-18 07:00:00, 0.0
8.0, None, None, None, -2.0, None, 8.0, 1981-03-18 16:00:00, 0.0
-6.0, None, None, None, -6.0, None, 9.0, 1981-03-19 07:30:00, 0.0
12.0, None, None, None, -6.0, None, 12.0, 1981-03-19 14:00:00, 0.0
-5.0, None, None, None, -5.0, None, 12.0, 1981-03-20 07:45:00, 0.0
14.0, None, None, None, -10.0, None, 18.5, 1981-03-20 14:00:00, 0.0
-3.0, None, None, None, -4.0, None, 14.0, 1981-03-21 07:30:00, 0.0
8.0, None, None, None, -5.0, None, 8.0, 1981-03-21 14:00:00, 0.0
2.0, None, None, None, -1.0, None, 11.0, 1981-03-22 07:30:00, 0.0
9.0, None, None, None, 1.0, None, 11.0, 1981-03-22 14:00:00, 0.0
0.0, None, None, None, -1.0, None, 10.0, 1981-03-23 07:30:00, 0.0
10.0, None, None, None, -1.0, None, 10.0, 1981-03-23 14:00:00, 0.0
1.0, None, None, None, -1.0, None, 10.0, 1981-03-24 07:00:00, 0.0
10.0, None, None, None, 0.0, None, 11.0, 1981-03-24 14:00:00, 0.0
1.0, None, None, None, -1.0, None, 12.0, 1981-03-25 07:30:00, 0.0
7.0, None, None, None, 1.0, None, 7.0, 1981-03-25 14:00:00, 0.0
-2.0, None, None, None, -2.0, None, 7.0, 1981-03-26 07:30:00, 0.0
11.0, None, None, None, -3.0, None, 11.0, 1981-03-26 14:00:00, 0.0
1.0, None, None, None, -2.0, None, 11.0, 1981-03-27 07:30:00, 0.0
15.0, None, None, None, 1.0, None, 15.0, 1981-03-27 14:00:00, 0.0
-1.0, None, None, None, -1.0, None, 15.0, 1981-03-28 07:30:00, 0.0
9.0, None, None, None, -3.0, None, 15.0, 1981-03-28 14:00:00, 0.0
9.0, None, None, None, 7.0, None, 11.0, 1981-03-29 14:00:00, 0.0
3.0, None, None, None, -2.0, None, 9.0, 1981-03-30 07:13:00, 0.0
9.0, None, None, None, 3.0, None, 10.0, 1981-03-30 14:00:00, 0.0
3.0, None, None, None, 2.5, None, 10.0, 1981-03-31 07:00:00, 0.0
7.0, None, None, None, 3.0, None, 9.0, 1981-03-31 14:00:00, 0.0
2.0, None, None, None, 2.0, None, 8.0, 1981-04-01 07:13:00, 0.0
9.0, None, None, None, 2.0, None, 9.0, 1981-04-01 14:00:00, 0.0
-1.0, None, None, None, -2.0, None, 9.0, 1981-04-02 07:13:00, 0.0
5.0, None, None, None, -1.0, None, 7.0, 1981-04-02 14:00:00, 0.0
1.0, None, None, None, 0.0, None, 7.0, 1981-04-03 07:00:00, 0.0
8.0, None, None, None, 1.0, None, 9.0, 1981-04-03 14:00:00, 0.0
-2.0, None, 2.0, None, -4.0, None, 8.0, 1981-04-06 07:00:00, 0.0
-2.0, None, None, None, -4.0, None, 7.0, 1981-04-07 17:00:00, 0.0
0.0, None, None, None, 0.0, None, 8.0, 1981-04-08 07:24:00, 0.0
0.0, None, 2.0, None, -4.0, None, 6.0, 1981-04-09 17:00:00, 0.0
-2.0, None, None, 4.0, -3.0, None, 6.0, 1981-04-10 07:00:00, 0.0
0.0, None, None, None, None, None, None, 1981-11-02 07:00:00, 0.0
5.0, None, None, None, None, None, None, 1981-11-02 15:30:00, 0.0
0.0, None, None, None, None, None, None, 1981-11-03 07:00:00, 0.0
7.0, None, None, None, None, None, None, 1981-11-03 15:30:00, 0.0
-1.0, None, None, None, None, None, None, 1981-11-04 07:00:00, 0.0
6.0, None, None, None, None, None, None, 1981-11-04 15:30:00, 0.0
0.0, None, None, None, None, None, None, 1981-11-05 07:00:00, 0.0
7.0, None, None, None, None, None, None, 1981-11-05 15:30:00, 0.0
-2.0, None, None, None, None, None, None, 1981-11-06 07:00:00, 0.0
7.0, None, None, None, None, None, None, 1981-11-06 15:30:00, 0.0
-2.0, None, None, None, None, None, None, 1981-11-09 07:00:00, 0.0
2.0, None, None, None, None, None, None, 1981-11-12 08:00:00, 0.0
9.0, None, None, None, None, None, None, 1981-11-12 16:00:00, 0.0
0.0, None, None, None, None, None, None, 1981-11-13 08:00:00, 0.0
5.0, None, None, None, None, None, None, 1981-11-13 16:00:00, 0.0
2.0, None, None, None, None, None, None, 1981-11-16 08:00:00, 0.0
6.0, None, None, None, None, None, None, 1981-11-16 16:00:00, 0.0
0.0, None, None, None, 0.0, None, None, 1981-11-17 08:00:00, 0.0
3.0, None, None, None, None, None, None, 1981-11-17 16:00:00, 0.0
1.0, None, None, None, 0.0, None, None, 1981-11-18 08:00:00, 0.0
5.0, None, None, None, 1.0, None, None, 1981-11-18 16:00:00, 0.0
0.0, None, None, None, 0.0, None, None, 1981-11-19 08:00:00, 0.0
5.0, None, None, None, 0.0, None, None, 1981-11-19 16:00:00, 0.0
2.0, None, None, None, 0.0, None, None, 1981-11-20 08:00:00, 0.0
4.0, None, None, None, 2.0, None, None, 1981-11-20 16:00:00, 0.0
2.0, None, None, None, None, None, None, 1981-11-21 06:00:00, 0.0
6.0, None, None, None, 2.0, None, None, 1981-11-21 16:00:00, 0.0
2.0, None, None, None, None, None, None, 1981-11-22 08:00:00, 0.0
5.0, None, None, None, 1.0, None, None, 1981-11-22 16:00:00, 0.0
0.0, None, None, None, None, None, None, 1981-11-23 06:00:00, 0.0
3.0, None, None, None, 0.0, None, None, 1981-11-23 16:00:00, 0.0
-1.0, None, None, None, -1.0, None, None, 1981-11-24 08:00:00, 0.0
3.0, None, None, None, -1.0, None, None, 1981-11-24 16:00:00, 0.0
-4.0, None, None, None, -6.0, None, None, 1981-11-25 08:00:00, 0.0
0.0, None, None, None, -4.0, None, None, 1981-11-25 16:00:00, 0.0
-5.0, None, None, None, -6.0, None, None, 1981-11-26 08:00:00, 0.0
0.0, None, None, None, -5.0, None, None, 1981-11-26 16:00:00, 0.0
-8.0, None, None, None, -9.0, None, None, 1981-11-27 08:00:00, 0.0
1.0, None, None, None, -8.0, None, None, 1981-11-27 16:00:00, 0.0
-10.0, None, None, None, -10.0, None, None, 1981-11-28 06:00:00, 0.0
0.0, None, None, None, -10.0, None, None, 1981-11-28 16:00:00, 0.0
-1.0, None, None, None, -2.0, None, None, 1981-11-29 07:00:00, 0.0
0.0, None, None, 1.0, -2.5, None, None, 1981-11-29 16:00:00, 1.0
-4.0, None, None, None, -4.0, None, None, 1981-11-30 07:00:00, 0.0
1.0, None, None, None, -5.0, None, None, 1981-11-30 16:00:00, 0.0
2.0, None, 3.0, 3.0, -2.0, None, None, 1981-12-01 08:00:00, 1.0
5.0, None, None, None, 0.0, None, None, 1981-12-01 16:00:00, 2.0
2.0, None, None, 5.0, 2.0, None, None, 1981-12-02 08:00:00, 6.0
2.0, None, 5.0, None, 0.0, None, None, 1981-12-02 16:00:00, 5.0
-12.0, None, None, None, -12.0, None, None, 1981-12-03 08:00:00, 5.0
-2.0, None, None, None, -10.0, None, None, 1981-12-03 16:00:00, 5.0
-2.0, None, None, None, -4.0, None, None, 1981-12-04 08:00:00, 5.0
2.0, None, None, None, -2.0, None, None, 1981-12-04 16:00:00, 5.0
-1.0, None, None, None, -1.0, None, None, 1981-12-05 06:00:00, 5.0
4.0, None, 5.0, None, -1.0, None, None, 1981-12-05 16:00:00, 10.0
0.0, None, None, None, 0.0, None, None, 1981-12-06 08:00:00, 4.0
2.0, None, None, None, 1.0, None, None, 1981-12-06 16:00:00, 4.0
0.0, None, None, 5.0, -1.0, None, None, 1981-12-07 07:00:00, 10.0
3.0, None, None, None, 0.0, None, None, 1981-12-07 16:00:00, 8.0
-2.0, None, None, None, -2.0, None, None, 1981-12-08 08:00:00, 8.0
0.0, None, None, None, -2.0, None, None, 1981-12-08 16:00:00, 8.0
-1.0, None, None, None, -1.0, None, None, 1981-12-09 07:00:00, 8.0
0.0, None, None, None, -2.0, None, None, 1981-12-09 16:00:00, 8.0
3.0, None, None, None, 0.0, None, None, 1981-12-10 08:00:00, 6.0
2.0, None, None, None, 2.0, None, None, 1981-12-10 16:00:00, 6.0
0.0, None, 2.0, 2.0, -2.0, None, None, 1981-12-11 08:00:00, 9.0
0.0, None, 2.0, None, -1.0, None, None, 1981-12-11 16:00:00, 9.0
-12.0, None, None, None, -12.0, None, None, 1981-12-12 07:00:00, 10.0
-2.0, None, None, None, -12.5, None, None, 1981-12-12 16:00:00, 10.0
-15.0, None, None, None, -15.0, None, None, 1981-12-13 07:00:00, 10.0
-7.0, None, None, None, -16.0, None, None, 1981-12-13 16:00:00, 10.0
-7.0, None, 5.0, 5.0, -7.0, None, None, 1981-12-14 08:30:00, 11.0
0.0, None, 5.0, 5.0, -8.0, None, None, 1981-12-14 16:00:00, 11.0
-5.0, None, None, None, -7.0, None, None, 1981-12-15 08:00:00, 13.0
-3.0, None, 3.0, 3.0, -5.0, None, None, 1981-12-15 16:00:00, 16.0
-8.0, None, 2.0, 2.0, -12.0, None, None, 1981-12-16 08:00:00, 16.0
-4.0, None, None, None, -9.0, None, None, 1981-12-16 16:00:00, 16.0
-6.0, None, None, None, -7.0, None, None, 1981-12-17 08:00:00, 15.0
-5.0, None, None, None, -7.0, None, None, 1981-12-17 16:00:00, 15.0
-4.0, None, None, None, -8.0, None, None, 1981-12-18 08:00:00, 14.0
-5.0, None, None, None, None, None, None, 1981-12-18 16:00:00, 14.0
-5.0, None, None, None, None, None, None, 1981-12-19 07:01:00, 20.0
4.0, None, 5.0, 5.0, None, None, None, 1981-12-19 16:01:00, 20.0
3.0, None, None, None, None, None, None, 1981-12-20 07:00:00, 18.0
None, None, None, None, None, None, None, 1981-12-20 16:00:00, 18.0
-4.0, None, None, None, -8.0, None, None, 1981-12-21 07:00:00, 18.0
-1.0, None, None, None, -6.0, None, None, 1981-12-21 16:00:00, 17.0
-15.0, None, None, None, -15.0, None, None, 1981-12-22 08:00:00, 17.0
-2.5, None, None, None, -15.0, None, None, 1981-12-22 16:00:00, 17.0
-13.0, None, None, None, -15.0, None, None, 1981-12-23 07:00:00, 17.0
-7.0, None, None, None, -13.0, None, None, 1981-12-23 16:00:00, 17.0
-4.0, None, 2.0, 2.0, -7.0, None, None, 1981-12-24 08:00:00, 20.0
-3.0, None, 3.0, 3.0, -6.0, None, None, 1981-12-25 16:00:00, 22.0
-10.0, None, None, None, -14.0, None, None, 1981-12-26 07:00:00, 21.0
-4.0, None, None, 6.0, -7.0, None, None, 1981-12-27 07:00:00, None
-4.0, None, None, 1.0, -10.0, None, None, 1981-12-27 16:00:00, 21.0
-15.0, None, None, None, -17.0, None, None, 1981-12-28 07:00:00, 25.0
-9.0, None, None, None, -14.0, None, None, 1981-12-28 16:00:00, 25.0
-10.0, None, None, None, -14.0, None, None, 1981-12-29 08:00:00, 24.0
-8.0, None, None, None, -13.0, None, None, 1981-12-29 16:00:00, 24.0
-20.0, None, None, None, -20.0, None, None, 1981-12-30 07:00:00, 24.0
-7.0, None, None, 2.0, -17.0, None, None, 1981-12-30 16:00:00, 24.0
-18.0, None, None, None, -18.0, None, 0.0, 1981-12-31 06:00:00, 24.0
-9.0, None, None, None, -18.0, None, None, 1981-12-31 16:00:00, 24.0
-17.0, None, 3.0, 3.0, -17.0, None, 0.0, 1982-01-01 06:00:00, 25.0
-2.0, None, 3.0, 3.0, -17.0, None, None, 1982-01-01 16:00:00, 25.0
-6.0, None, None, None, -12.0, None, None, 1982-01-02 06:00:00, 25.0
-1.0, None, 1.0, 1.0, -6.0, None, None, 1982-01-02 16:00:00, 26.0
-6.0, None, None, 4.0, -12.0, None, None, 1982-01-03 07:00:00, 29.0
1.0, None, 5.0, 8.0, -9.0, None, None, 1982-01-03 16:00:00, 31.0
-1.0, None, 2.0, 2.0, -4.0, None, None, 1982-01-04 07:00:00, 31.0
1.0, None, 4.0, 2.0, -3.0, None, None, 1982-01-04 16:00:00, 31.0
-5.0, None, None, None, -6.0, None, None, 1982-01-05 07:00:00, 31.0
None, None, None, None, None, None, None, 1982-01-05 16:00:00, 31.0
-24.0, None, None, None, -24.0, None, None, 1982-01-06 08:00:00, 31.0
-15.0, None, None, None, None, None, None, 1982-01-06 16:00:00, 31.0
-12.0, None, None, 1.0, None, None, None, 1982-01-07 08:00:00, 31.0
-10.0, None, None, 5.0, None, None, None, 1982-01-07 16:00:00, 36.0
-5.0, None, 25.0, 19.0, None, None, None, 1982-01-08 08:00:00, 50.0
-2.0, None, 25.0, None, None, None, None, 1982-01-08 16:00:00, 50.0
-4.0, None, None, None, None, None, None, 1982-01-09 07:00:00, 43.0
0.0, None, None, None, None, None, None, 1982-01-09 16:00:00, 43.0
-8.0, None, None, None, None, None, None, 1982-01-10 07:00:00, 43.0
-3.0, None, None, None, None, None, None, 1982-01-10 16:00:00, 43.0
-5.0, None, 3.0, 3.0, None, None, None, 1982-01-11 07:00:00, 46.0
-2.0, None, None, None, None, None, None, 1982-01-11 16:00:00, 44.0
-5.0, None, None, None, None, None, None, 1982-01-12 07:00:00, 42.0
-2.0, None, None, None, None, None, None, 1982-01-12 16:00:00, 40.0
-2.0, None, None, None, None, None, None, 1982-01-13 08:00:00, 39.0
0.0, None, None, None, None, None, None, 1982-01-13 16:00:00, 38.0
0.0, None, None, None, None, None, None, 1982-01-14 08:00:00, 37.0
4.0, None, None, None, None, None, None, 1982-01-14 16:00:00, 34.0
0.0, None, 2.0, 2.0, None, None, None, 1982-01-15 08:00:00, 35.0
-6.5, None, None, None, None, None, None, 1982-01-15 16:00:00, 35.0
-14.0, None, None, None, None, None, None, 1982-01-16 07:00:00, 34.0
-15.0, None, 5.0, 5.0, None, None, None, 1982-01-16 16:00:00, 37.0
-17.0, None, 9.0, 4.0, None, None, None, 1982-01-17 07:00:00, 45.0
-7.0, None, 15.0, 6.0, None, None, None, 1982-01-17 16:00:00, 49.0
-10.0, None, 14.0, 3.0, None, None, None, 1982-01-18 08:00:00, 53.0
-5.0, None, None, None, None, None, None, 1982-01-18 16:00:00, 50.0
-14.0, None, None, None, None, None, None, 1982-01-19 08:00:00, 48.0
-8.0, None, None, None, None, None, -6.0, 1982-01-19 16:00:00, 47.0
-10.0, None, None, 5.0, None, None, -5.0, 1982-01-20 08:30:00, 53.0
-7.0, None, None, None, None, None, -6.0, 1982-01-20 16:00:00, 52.0
-14.0, None, None, None, None, None, -6.0, 1982-01-21 08:00:00, 50.0
-10.0, None, None, None, None, None, -7.0, 1982-01-21 16:00:00, 47.0
-14.0, None, None, None, None, None, -10.0, 1982-01-22 08:00:00, 47.0
-12.5, None, 1.0, 1.0, None, None, -11.5, 1982-01-22 16:00:00, 47.0
-13.0, None, 3.0, 2.0, None, None, None, 1982-01-23 07:00:00, 49.0
-11.0, None, 5.0, 5.0, None, None, None, 1982-01-23 16:00:00, 55.0
3.0, None, 7.0, 7.0, None, None, None, 1982-01-24 06:00:00, 50.0
5.0, None, None, None, 3.0, None, 5.0, 1982-01-24 16:00:00, 50.0
-4.0, None, None, None, -6.0, None, 5.0, 1982-01-25 07:00:00, 50.0
0.0, None, None, None, -5.0, None, 0.0, 1982-01-25 16:00:00, 55.0
3.0, None, 3.0, 3.0, -2.0, None, 3.0, 1982-01-26 08:00:00, 58.0
3.0, None, None, None, 2.0, None, 4.0, 1982-01-26 16:00:00, 55.0
-1.0, None, None, 1.0, -1.0, None, 3.0, 1982-01-27 08:00:00, 57.0
1.0, None, None, None, -1.0, None, 3.0, 1982-01-27 16:00:00, 54.0
-4.0, None, 2.0, 1.0, -4.0, None, 3.0, 1982-01-28 08:01:00, 55.0
