station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_DIRECTION1
None, -15.3, 93.0, -16.4, -15.3, 1989-12-18 01:00:00, 115.0, 2.0, 21.0
None, -14.8, 93.0, -16.4, -14.8, 1989-12-18 02:00:00, 115.0, 3.0, 21.0
None, -14.4, 93.0, -16.4, -14.4, 1989-12-18 03:00:00, 115.0, 3.0, 21.0
None, -14.0, 93.0, -16.4, -14.0, 1989-12-18 04:00:00, 115.0, 3.0, 21.0
None, -13.9, 93.0, -16.4, -13.9, 1989-12-18 05:00:00, 115.0, 4.0, 21.0
None, -13.9, 93.0, -16.4, -13.9, 1989-12-18 06:00:00, 115.0, 4.0, 21.0
None, -14.0, 92.0, -14.0, -14.0, 1989-12-18 07:00:00, 115.0, -1.0, 21.0
None, -14.3, 92.0, -14.3, -14.0, 1989-12-18 08:00:00, 115.0, -1.0, 21.0
None, -14.7, 92.0, -14.7, -14.0, 1989-12-18 09:00:00, 115.0, -1.0, 21.0
None, -15.0, 92.0, -15.0, -14.0, 1989-12-18 10:00:00, 115.0, -1.0, 21.0
None, -14.5, 92.0, -15.0, -14.0, 1989-12-18 11:00:00, 115.0, 0.0, 21.0
None, -13.6, 92.0, -15.0, -13.6, 1989-12-18 12:00:00, 115.0, 1.0, 21.0
None, -12.8, 91.0, -15.0, -12.8, 1989-12-18 13:00:00, 115.0, 1.0, 21.0
None, -12.8, 91.0, -15.0, -12.8, 1989-12-18 14:00:00, 115.0, 1.0, 21.0
None, -13.4, 91.0, -15.0, -12.8, 1989-12-18 15:00:00, 115.0, 0.0, 21.0
None, -13.8, 92.0, -15.0, -12.8, 1989-12-18 16:00:00, 115.0, 0.0, 21.0
None, -14.3, 92.0, -15.0, -12.8, 1989-12-18 17:00:00, 115.0, -1.0, 21.0
None, -15.0, 92.0, -15.0, -12.8, 1989-12-18 18:00:00, 115.0, 0.0, 21.0
None, -15.9, 91.0, -15.9, -15.9, 1989-12-18 19:00:00, 115.0, 0.0, 21.0
None, -16.7, 91.0, -16.7, -15.9, 1989-12-18 20:00:00, 115.0, 0.0, 21.0
None, -17.4, 90.0, -17.4, -15.9, 1989-12-18 21:00:00, 115.0, -2.0, 21.0
None, -18.5, 90.0, -18.5, -15.9, 1989-12-18 22:00:00, 115.0, -3.0, 21.0
None, -19.3, 89.0, -19.3, -15.9, 1989-12-18 23:00:00, 115.0, -3.0, 21.0
None, -20.3, 89.0, -20.3, -15.9, 1989-12-19 00:00:00, 115.0, -3.0, 21.0
None, -21.0, 88.0, -21.0, -15.9, 1989-12-19 01:00:00, 115.0, -4.0, 21.0
None, -21.7, 87.0, -21.7, -15.9, 1989-12-19 02:00:00, 115.0, -4.0, 21.0
None, -22.2, 87.0, -22.2, -15.9, 1989-12-19 03:00:00, 115.0, -4.0, 21.0
None, -22.7, 86.0, -22.7, -15.9, 1989-12-19 04:00:00, 115.0, -4.0, 21.0
None, -23.3, 86.0, -23.3, -15.9, 1989-12-19 05:00:00, 115.0, -4.0, 21.0
None, -23.7, 85.0, -23.7, -15.9, 1989-12-19 06:00:00, 115.0, -4.0, 21.0
None, -24.1, 85.0, -24.1, -24.1, 1989-12-19 07:00:00, 115.0, 0.0, 21.0
None, -24.7, 84.0, -24.7, -24.1, 1989-12-19 08:00:00, 115.0, 0.0, 21.0
None, -25.3, 84.0, -25.3, -24.1, 1989-12-19 09:00:00, 115.0, 0.0, 21.0
None, -25.9, 84.0, -25.9, -24.1, 1989-12-19 10:00:00, 115.0, 0.0, 21.0
None, -26.1, 83.0, -26.1, -24.1, 1989-12-19 11:00:00, 115.0, 0.0, 21.0
None, -26.5, 82.0, -26.5, -24.1, 1989-12-19 12:00:00, 115.0, 0.0, 21.0
None, -26.7, 82.0, -26.7, -24.1, 1989-12-19 13:00:00, 115.0, 0.0, 21.0
None, -26.8, 82.0, -26.8, -24.1, 1989-12-19 14:00:00, 115.0, 1.0, 21.0
None, -27.1, 81.0, -27.1, -24.1, 1989-12-19 15:00:00, 115.0, -1.0, 21.0
None, -27.5, 81.0, -27.5, -24.1, 1989-12-19 16:00:00, None, None, None
None, -28.0, 81.0, -28.0, -24.1, 1989-12-19 17:00:00, 115.0, -2.0, 21.0
None, -28.4, 80.0, -28.4, -24.1, 1989-12-19 18:00:00, 115.0, -1.0, 21.0
None, -28.6, 81.0, -28.6, -28.6, 1989-12-19 19:00:00, 115.0, 0.0, 21.0
None, -28.8, 80.0, -28.8, -28.6, 1989-12-19 20:00:00, 115.0, -1.0, 21.0
None, -29.3, 80.0, -29.3, -28.6, 1989-12-19 21:00:00, 115.0, -1.0, 21.0
None, -29.8, 79.0, -29.8, -28.6, 1989-12-19 22:00:00, 115.0, -2.0, 21.0
None, -30.1, 79.0, -30.1, -28.6, 1989-12-19 23:00:00, 115.0, -1.0, 21.0
None, -30.4, 79.0, -30.4, -28.6, 1989-12-20 00:00:00, 115.0, -1.0, 21.0
None, -30.9, 79.0, -30.9, -28.6, 1989-12-20 01:00:00, 115.0, -1.0, 21.0
None, -31.1, 78.0, -31.1, -28.6, 1989-12-20 02:00:00, None, None, None
None, -31.2, 78.0, -31.2, -28.6, 1989-12-20 03:00:00, None, None, None
None, -31.2, 78.0, -31.2, -28.6, 1989-12-20 04:00:00, 115.0, -1.0, 21.0
None, -31.2, 78.0, -31.2, -28.6, 1989-12-20 05:00:00, 115.0, 0.0, 21.0
None, -31.2, 78.0, -31.2, -28.6, 1989-12-20 06:00:00, 115.0, 0.0, 21.0
None, -31.1, 78.0, -31.1, -31.1, 1989-12-20 07:00:00, 115.0, 1.0, 21.0
None, -31.2, 78.0, -31.2, -31.1, 1989-12-20 08:00:00, 115.0, 2.0, 21.0
None, -31.4, 78.0, -31.4, -31.1, 1989-12-20 09:00:00, 115.0, 0.0, 21.0
None, -30.2, 79.0, -31.4, -30.2, 1989-12-20 10:00:00, 115.0, None, 21.0
None, -29.4, 80.0, -31.4, -29.4, 1989-12-20 11:00:00, 115.0, 20.0, 21.0
None, -28.3, 80.0, -31.4, -28.3, 1989-12-20 12:00:00, 115.0, 21.0, 21.0
None, -27.6, 80.0, -31.4, -27.6, 1989-12-20 13:00:00, 115.0, 15.0, 21.0
None, -27.5, 79.0, -31.4, -27.5, 1989-12-20 14:00:00, 115.0, 15.0, 21.0
None, -27.5, 79.0, -31.4, -27.5, 1989-12-20 15:00:00, 115.0, 15.0, 21.0
None, -28.1, 79.0, -31.4, -27.5, 1989-12-20 16:00:00, 115.0, 13.0, 21.0
None, -28.8, 79.0, -31.4, -27.5, 1989-12-20 17:00:00, 115.0, 12.0, 21.0
None, -29.7, 79.0, -31.4, -27.5, 1989-12-20 18:00:00, 115.0, 14.0, 21.0
None, -30.4, 79.0, -30.4, -30.4, 1989-12-20 19:00:00, 115.0, -3.0, 21.0
None, -30.7, 79.0, -30.7, -30.4, 1989-12-20 20:00:00, 115.0, -5.0, 21.0
None, -30.4, 79.0, -30.7, -30.4, 1989-12-20 21:00:00, 115.0, 0.0, 21.0
None, -29.7, 80.0, -30.7, -29.7, 1989-12-20 22:00:00, 115.0, 1.0, 21.0
None, -28.4, 80.0, -30.7, -28.4, 1989-12-20 23:00:00, 115.0, 1.0, 21.0
None, -27.9, 81.0, -30.7, -27.9, 1989-12-21 00:00:00, 115.0, 0.0, 21.0
None, -27.2, 81.0, -30.7, -27.2, 1989-12-21 01:00:00, 115.0, 1.0, 21.0
None, -25.5, 82.0, -30.7, -25.5, 1989-12-21 03:00:00, 115.0, 4.0, 21.0
None, -24.0, 84.0, -30.7, -24.0, 1989-12-21 04:00:00, 115.0, 8.0, 21.0
None, -22.5, 85.0, -30.7, -22.5, 1989-12-21 05:00:00, 115.0, 14.0, 21.0
None, -21.3, 86.0, -30.7, -21.3, 1989-12-21 06:00:00, 115.0, 16.0, 21.0
None, -20.8, 86.0, -20.8, -20.8, 1989-12-21 07:00:00, 115.0, -8.0, 21.0
None, -21.2, 86.0, -21.2, -20.8, 1989-12-21 08:00:00, 115.0, None, 21.0
None, -19.0, 87.0, -21.2, -19.0, 1989-12-21 09:00:00, 115.0, None, 21.0
None, -18.0, 87.0, -21.2, -18.0, 1989-12-21 10:00:00, 115.0, None, 21.0
None, -16.8, 88.0, -21.2, -16.8, 1989-12-21 11:00:00, 115.0, None, 21.0
None, None, None, None, None, 1989-12-21 12:00:00, 115.0, None, 21.0
None, -14.8, 89.0, -21.2, -14.8, 1989-12-21 13:00:00, None, None, None
None, None, None, None, None, 1989-12-21 15:00:00, 115.0, None, 21.0
None, None, None, None, None, 1989-12-21 16:00:00, None, None, None
None, -9.9, 94.0, -9.9, -9.9, 1989-12-21 19:00:00, None, None, None
None, None, None, None, None, 1989-12-21 20:00:00, 115.0, 0.0, 21.0
None, -9.3, 96.0, -9.9, -9.3, 1989-12-21 21:00:00, None, None, None
None, None, None, None, None, 1989-12-21 23:00:00, 115.0, 1.0, 21.0
None, None, None, None, None, 1989-12-22 00:00:00, None, None, None
None, None, None, None, None, 1989-12-22 03:00:00, 115.0, 9.0, 21.0
None, -7.7, 97.0, -9.9, -7.7, 1989-12-22 04:00:00, None, None, None
None, -7.1, 98.0, -9.9, -7.1, 1989-12-22 05:00:00, None, None, None
None, None, None, None, None, 1989-12-22 06:00:00, 115.0, 16.0, 21.0
None, -5.7, 98.0, -5.7, -5.7, 1989-12-22 07:00:00, 115.0, 2.0, 21.0
None, -5.3, 98.0, -5.7, -5.3, 1989-12-22 08:00:00, 115.0, 4.0, 21.0
None, -4.8, 98.0, -5.7, -4.8, 1989-12-22 09:00:00, 115.0, 5.0, 21.0
None, -4.3, 98.0, -5.7, -4.3, 1989-12-22 10:00:00, 115.0, 6.0, 21.0
None, -3.7, 98.0, -5.7, -3.7, 1989-12-22 11:00:00, 115.0, 7.0, 21.0
None, -2.9, 98.0, -5.7, -2.9, 1989-12-22 12:00:00, 115.0, 8.0, 21.0
None, -2.2, 98.0, -5.7, -2.2, 1989-12-22 13:00:00, 115.0, 9.0, 21.0
None, -2.0, 98.0, -5.7, -2.0, 1989-12-22 14:00:00, 115.0, 10.0, 21.0
None, -1.6, 98.0, -5.7, -1.6, 1989-12-22 15:00:00, 115.0, 10.0, 21.0
None, -1.4, 98.0, -5.7, -1.4, 1989-12-22 16:00:00, 115.0, 10.0, 21.0
None, -1.1, 99.0, -5.7, -1.1, 1989-12-22 17:00:00, 115.0, 10.0, 21.0
None, -0.8, 99.0, -5.7, -0.8, 1989-12-22 18:00:00, 115.0, 11.0, 21.0
None, -0.6, 99.0, -0.6, -0.6, 1989-12-22 19:00:00, 115.0, 0.0, 21.0
None, -0.7, 98.0, -0.7, -0.6, 1989-12-22 20:00:00, 115.0, 1.0, 21.0
None, -0.8, 99.0, -0.8, -0.6, 1989-12-22 21:00:00, 115.0, 1.0, 21.0
None, -0.9, 98.0, -0.9, -0.6, 1989-12-22 22:00:00, 115.0, 1.0, 21.0
None, -0.9, 99.0, -0.9, -0.6, 1989-12-22 23:00:00, 115.0, 1.0, 21.0
None, -0.7, 99.0, -0.9, -0.6, 1989-12-23 00:00:00, 115.0, 1.0, 21.0
None, -0.6, 98.0, -0.9, -0.6, 1989-12-23 01:00:00, 115.0, 1.0, 21.0
None, -0.7, 99.0, -0.9, -0.6, 1989-12-23 02:00:00, 115.0, 1.0, 21.0
None, -0.8, 98.0, -0.9, -0.6, 1989-12-23 03:00:00, 115.0, 2.0, 21.0
None, -0.8, 99.0, -0.9, -0.6, 1989-12-23 04:00:00, 115.0, 3.0, 21.0
None, -0.9, 98.0, -0.9, -0.6, 1989-12-23 05:00:00, 115.0, 5.0, 21.0
None, -0.7, 98.0, -0.9, -0.6, 1989-12-23 06:00:00, 115.0, 7.0, 21.0
None, None, None, None, None, 1989-12-23 07:00:00, 115.0, 1.0, 21.0
None, -0.2, 98.0, -0.5, -0.2, 1989-12-23 08:00:00, 115.0, 2.0, 21.0
None, -0.3, 98.0, -0.5, -0.2, 1989-12-23 09:00:00, None, None, None
None, -0.5, 98.0, -0.5, -0.2, 1989-12-23 10:00:00, 115.0, 1.0, 21.0
None, -0.4, 98.0, -0.5, -0.2, 1989-12-23 11:00:00, 115.0, 1.0, 21.0
None, -0.1, 97.0, -0.5, -0.1, 1989-12-23 12:00:00, 115.0, 1.0, 21.0
None, 0.1, 97.0, -0.5, 0.1, 1989-12-23 13:00:00, 115.0, 1.0, 21.0
None, 0.0, 97.0, -0.5, 0.1, 1989-12-23 14:00:00, 115.0, 1.0, 21.0
None, -0.2, 96.0, -0.5, 0.1, 1989-12-23 15:00:00, 115.0, 2.0, 21.0
None, -0.3, 97.0, -0.5, 0.1, 1989-12-23 16:00:00, 115.0, 3.0, 21.0
None, -0.2, 97.0, -0.5, 0.1, 1989-12-23 17:00:00, 115.0, 3.0, 21.0
None, -0.2, 97.0, -0.5, 0.1, 1989-12-23 18:00:00, 115.0, 3.0, 21.0
None, -0.1, 98.0, -0.1, -0.1, 1989-12-23 20:00:00, 115.0, 1.0, 21.0
None, -0.1, 98.0, -0.1, -0.1, 1989-12-23 21:00:00, 115.0, 1.0, 21.0
None, -0.1, 98.0, -0.1, -0.1, 1989-12-23 22:00:00, 115.0, 2.0, 21.0
None, 0.0, 98.0, -0.1, 0.0, 1989-12-23 23:00:00, 115.0, 3.0, 21.0
None, 0.0, 98.0, -0.1, 0.0, 1989-12-24 00:00:00, 115.0, 3.0, 21.0
None, 0.1, 98.0, -0.1, 0.1, 1989-12-24 01:00:00, 115.0, 4.0, 21.0
None, 0.2, 98.0, -0.1, 0.2, 1989-12-24 02:00:00, 115.0, 4.0, 21.0
None, 0.2, 98.0, -0.1, 0.2, 1989-12-24 03:00:00, 115.0, 3.0, 21.0
None, 0.2, 98.0, -0.1, 0.2, 1989-12-24 04:00:00, 115.0, 3.0, 21.0
None, 0.2, 98.0, -0.1, 0.2, 1989-12-24 05:00:00, 115.0, 3.0, 21.0
None, 0.2, 98.0, -0.1, 0.2, 1989-12-24 06:00:00, 115.0, 3.0, 21.0
None, 0.2, 98.0, 0.2, 0.2, 1989-12-24 07:00:00, 115.0, 0.0, 21.0
None, 0.2, 98.0, 0.2, 0.2, 1989-12-24 08:00:00, 115.0, 0.0, 21.0
None, None, None, None, None, 1989-12-24 09:00:00, 115.0, 0.0, 21.0
None, 0.2, 98.0, 0.2, 0.2, 1989-12-24 10:00:00, 115.0, 0.0, 21.0
None, 0.3, 98.0, 0.2, 0.3, 1989-12-24 11:00:00, 115.0, -1.0, 21.0
None, None, None, None, None, 1989-12-24 12:00:00, 115.0, 0.0, 21.0
None, 0.5, 97.0, 0.2, 0.5, 1989-12-24 13:00:00, 115.0, 0.0, 21.0
None, 0.3, 97.0, 0.2, 0.5, 1989-12-24 14:00:00, 115.0, 1.0, 21.0
None, 0.4, 97.0, 0.2, 0.5, 1989-12-24 15:00:00, 115.0, 1.0, 21.0
None, 0.6, 98.0, 0.2, 0.6, 1989-12-24 16:00:00, 115.0, 2.0, 21.0
None, 0.6, 97.0, 0.2, 0.6, 1989-12-24 17:00:00, 115.0, 2.0, 21.0
None, 0.6, 98.0, 0.2, 0.6, 1989-12-24 18:00:00, 115.0, 2.0, 21.0
None, 0.6, 98.0, 0.6, 0.6, 1989-12-24 19:00:00, 115.0, 0.0, 21.0
None, None, None, None, None, 1989-12-24 20:00:00, 115.0, 0.0, 21.0
None, 0.5, 98.0, 0.5, 0.6, 1989-12-24 21:00:00, 115.0, 1.0, 21.0
None, 0.5, 98.0, 0.5, 0.6, 1989-12-24 22:00:00, 115.0, 1.0, 21.0
None, 0.4, 98.0, 0.4, 0.6, 1989-12-24 23:00:00, 115.0, 2.0, 21.0
None, 0.4, 98.0, 0.4, 0.6, 1989-12-25 00:00:00, 115.0, 2.0, 21.0
None, 0.2, 98.0, 0.2, 0.6, 1989-12-25 01:00:00, 115.0, 2.0, 21.0
None, 0.2, 98.0, 0.2, 0.6, 1989-12-25 02:00:00, 115.0, 3.0, 21.0
None, 0.1, 98.0, 0.1, 0.6, 1989-12-25 03:00:00, 115.0, 3.0, 21.0
None, 0.1, 98.0, 0.1, 0.6, 1989-12-25 04:00:00, 115.0, 3.0, 21.0
None, 0.1, 98.0, 0.1, 0.6, 1989-12-25 05:00:00, 115.0, 4.0, 21.0
None, -0.3, 97.0, -0.3, 0.0, 1989-12-27 09:00:00, 115.0, -1.0, 21.0
None, -0.2, 97.0, -0.3, 0.0, 1989-12-27 10:00:00, 115.0, -1.0, 21.0
None, 0.0, 97.0, -0.3, 0.0, 1989-12-27 11:00:00, 115.0, -1.0, 21.0
None, 0.5, 97.0, -0.3, 0.5, 1989-12-27 12:00:00, 115.0, -1.0, 21.0
None, 0.6, 96.0, -0.3, 0.6, 1989-12-27 13:00:00, 115.0, 0.0, 21.0
None, 0.3, 96.0, -0.3, 0.6, 1989-12-27 14:00:00, 115.0, -1.0, 21.0
None, -0.1, 95.0, -0.3, 0.6, 1989-12-27 15:00:00, 115.0, 1.0, 21.0
None, -0.6, 96.0, -0.6, 0.6, 1989-12-27 16:00:00, 115.0, 1.0, 21.0
None, -1.1, 96.0, -1.1, 0.6, 1989-12-27 17:00:00, 115.0, 0.0, 21.0
None, -1.5, 96.0, -1.5, 0.6, 1989-12-27 18:00:00, 115.0, -1.0, 21.0
None, -1.7, 96.0, -1.7, -1.7, 1989-12-27 19:00:00, 115.0, 0.0, 21.0
None, -2.3, 96.0, -2.3, -1.7, 1989-12-27 20:00:00, 115.0, -1.0, 21.0
None, -3.3, 96.0, -3.3, -1.7, 1989-12-27 21:00:00, 115.0, -2.0, 21.0
None, -3.9, 97.0, -3.9, -1.7, 1989-12-27 22:00:00, 115.0, -3.0, 21.0
None, -4.7, 97.0, -4.7, -1.7, 1989-12-27 23:00:00, 115.0, -3.0, 21.0
None, -4.2, 97.0, -4.7, -1.7, 1989-12-28 00:00:00, 115.0, -2.0, 21.0
None, -4.6, 97.0, -4.7, -1.7, 1989-12-28 01:00:00, 115.0, -3.0, 21.0
None, -3.5, 97.0, -4.7, -1.7, 1989-12-28 02:00:00, 115.0, -1.0, 21.0
None, None, None, None, None, 1989-12-28 03:00:00, 115.0, -1.0, 21.0
None, -4.6, 96.0, -4.7, -1.7, 1989-12-28 04:00:00, 115.0, -3.0, 21.0
None, -4.5, 96.0, -4.7, -1.7, 1989-12-28 05:00:00, 115.0, -3.0, 21.0
None, -4.2, 97.0, -4.7, -1.7, 1989-12-28 06:00:00, None, None, None
None, -4.3, 97.0, -4.4, -4.3, 1989-12-28 08:00:00, 115.0, 0.0, 21.0
None, -4.4, 97.0, -4.4, -4.3, 1989-12-28 09:00:00, 115.0, 0.0, 21.0
None, -4.0, 96.0, -4.4, -4.0, 1989-12-28 10:00:00, 115.0, 1.0, 21.0
None, -3.9, 95.0, -4.4, -3.9, 1989-12-28 11:00:00, 115.0, 1.0, 21.0
None, -3.6, 95.0, -4.4, -3.6, 1989-12-28 12:00:00, 115.0, 1.0, 21.0
None, -2.9, 95.0, -4.4, -2.9, 1989-12-28 13:00:00, 115.0, 3.0, 21.0
None, -2.8, 94.0, -4.4, -2.8, 1989-12-28 14:00:00, 115.0, 4.0, 21.0
None, -3.2, 94.0, -4.4, -2.8, 1989-12-28 15:00:00, 115.0, 3.0, 21.0
None, -3.6, 95.0, -4.4, -2.8, 1989-12-28 16:00:00, None, None, None
None, -3.9, 96.0, -4.4, -2.8, 1989-12-28 17:00:00, 115.0, 3.0, 21.0
None, -3.9, 96.0, -4.4, -2.8, 1989-12-28 18:00:00, 115.0, 3.0, 21.0
None, -3.8, 96.0, -3.8, -3.8, 1989-12-28 19:00:00, 115.0, 0.0, 21.0
None, -3.6, 96.0, -3.8, -3.6, 1989-12-28 20:00:00, 115.0, 1.0, 21.0
None, -3.8, 97.0, -3.8, -3.6, 1989-12-28 21:00:00, 115.0, 1.0, 21.0
None, -3.8, 97.0, -3.8, -3.6, 1989-12-28 22:00:00, 115.0, 2.0, 21.0
None, -3.6, 97.0, -3.8, -3.6, 1989-12-28 23:00:00, 115.0, 2.0, 21.0
None, -3.6, 97.0, -3.8, -3.6, 1989-12-29 00:00:00, 115.0, 2.0, 21.0
None, -3.6, 97.0, -3.8, -3.6, 1989-12-29 01:00:00, 115.0, 2.0, 21.0
None, -3.6, 97.0, -3.8, -3.6, 1989-12-29 02:00:00, 115.0, 2.0, 21.0
None, -3.8, 97.0, -3.8, -3.6, 1989-12-29 03:00:00, 115.0, 2.0, 21.0
None, -3.9, 96.0, -3.9, -3.6, 1989-12-29 04:00:00, 115.0, 2.0, 21.0
None, -4.0, 94.0, -4.0, -3.6, 1989-12-29 05:00:00, 115.0, 2.0, 21.0
None, -4.2, 95.0, -4.2, -3.6, 1989-12-29 06:00:00, 115.0, 2.0, 21.0
None, -4.5, 95.0, -4.5, -4.5, 1989-12-29 07:00:00, 115.0, -1.0, 21.0
None, -4.6, 95.0, -4.6, -4.5, 1989-12-29 08:00:00, None, -1.0, None
None, -4.7, 96.0, -4.7, -4.5, 1989-12-29 09:00:00, 115.0, -2.0, 21.0
None, -4.1, 94.0, -4.7, -4.1, 1989-12-29 12:00:00, None, None, None
None, -3.9, 93.0, -4.7, -3.9, 1989-12-29 13:00:00, 115.0, 0.0, 21.0
None, -3.9, 93.0, -4.7, -3.9, 1989-12-29 14:00:00, 115.0, 0.0, 21.0
None, -3.9, 93.0, -4.7, -3.9, 1989-12-29 15:00:00, 115.0, 0.0, 21.0
None, -4.3, 93.0, -4.7, -3.9, 1989-12-29 16:00:00, 115.0, -1.0, 21.0
None, -4.9, 94.0, -4.9, -3.9, 1989-12-29 17:00:00, 115.0, -3.0, 21.0
None, -2.7, 97.0, -2.7, -2.6, 1989-12-31 23:00:00, 115.0, 4.0, 21.0
None, -2.6, 97.0, -2.7, -2.6, 1990-01-01 00:00:00, 115.0, 5.0, 21.0
None, None, None, None, None, 1990-01-01 01:00:00, 115.0, 5.0, 21.0
None, -2.5, 97.0, -2.7, -2.5, 1990-01-01 02:00:00, 115.0, 5.0, 21.0
None, None, None, None, None, 1990-01-01 03:00:00, 115.0, 6.0, 21.0
None, -2.6, 97.0, -2.7, -2.5, 1990-01-01 04:00:00, 115.0, 6.0, 21.0
None, -2.7, 97.0, -2.7, -2.5, 1990-01-01 05:00:00, 115.0, 8.0, 21.0
None, -2.7, 97.0, -2.7, -2.5, 1990-01-01 06:00:00, 115.0, 9.0, 21.0
None, -3.8, 97.0, -3.8, -3.8, 1990-01-01 07:00:00, 115.0, -1.0, 21.0
None, -4.7, 96.0, -4.7, -3.8, 1990-01-01 08:00:00, None, None, None
None, -5.3, 95.0, -5.3, -3.8, 1990-01-01 09:00:00, 115.0, -2.0, 21.0
None, -5.9, 94.0, -5.9, -3.8, 1990-01-01 10:00:00, 115.0, -3.0, 21.0
None, -5.8, 94.0, -5.9, -3.8, 1990-01-01 11:00:00, 115.0, -3.0, 21.0
None, -5.6, 93.0, -5.9, -3.8, 1990-01-01 12:00:00, 115.0, -2.0, 21.0
None, -5.5, 91.0, -5.9, -3.8, 1990-01-01 13:00:00, 115.0, -2.0, 21.0
None, -5.9, 90.0, -5.9, -3.8, 1990-01-01 14:00:00, 115.0, -3.0, 21.0
None, -7.0, 87.0, -7.0, -3.8, 1990-01-01 15:00:00, 115.0, -4.0, 21.0
None, -20.5, 87.0, -20.5, -14.8, 1990-01-02 04:00:00, 115.0, -3.0, 21.0
None, -19.9, 88.0, -20.5, -14.8, 1990-01-02 05:00:00, 115.0, -2.0, 21.0
None, -19.4, 89.0, -20.5, -14.8, 1990-01-02 06:00:00, 115.0, -1.0, 21.0
None, -18.9, 89.0, -18.9, -18.9, 1990-01-02 07:00:00, 115.0, 1.0, 21.0
None, -18.4, 89.0, -18.9, -18.4, 1990-01-02 08:00:00, 115.0, 0.0, 21.0
None, -16.8, 91.0, -18.9, -16.8, 1990-01-02 09:00:00, 115.0, 2.0, 21.0
None, -15.5, 92.0, -18.9, -15.5, 1990-01-02 10:00:00, 115.0, 3.0, 21.0
None, -14.1, 92.0, -18.9, -14.1, 1990-01-02 11:00:00, 115.0, 4.0, 21.0
None, -12.9, 93.0, -18.9, -12.9, 1990-01-02 12:00:00, 115.0, 4.0, 21.0
None, -10.7, 93.0, -18.9, -10.7, 1990-01-02 13:00:00, 115.0, 6.0, 21.0
None, -10.6, 92.0, -18.9, -10.6, 1990-01-02 14:00:00, 115.0, 6.0, 21.0
None, -10.4, 93.0, -18.9, -10.4, 1990-01-02 15:00:00, 115.0, 7.0, 21.0
None, -10.4, 93.0, -18.9, -10.4, 1990-01-02 16:00:00, 115.0, 8.0, 21.0
None, -10.4, 94.0, -18.9, -10.4, 1990-01-02 17:00:00, 115.0, 9.0, 21.0
None, -10.1, 95.0, -18.9, -10.1, 1990-01-02 18:00:00, 115.0, 9.0, 21.0
None, -9.5, 95.0, -9.5, -9.5, 1990-01-02 19:00:00, 115.0, 1.0, 21.0
None, -8.9, 96.0, -9.5, -8.9, 1990-01-02 20:00:00, 115.0, 3.0, 21.0
None, -7.7, 96.0, -9.5, -7.7, 1990-01-02 21:00:00, 115.0, 4.0, 21.0
None, -7.8, 96.0, -9.5, -7.7, 1990-01-02 22:00:00, 115.0, 4.0, 21.0
None, -7.5, 96.0, -9.5, -7.5, 1990-01-02 23:00:00, 115.0, 5.0, 21.0
None, -7.5, 96.0, -9.5, -7.5, 1990-01-03 00:00:00, None, None, None
None, None, None, None, None, 1990-01-03 03:00:00, 115.0, -2.0, 21.0
None, -19.4, 85.0, -19.4, -7.5, 1990-01-03 04:00:00, 115.0, -4.0, 21.0
None, None, None, None, None, 1990-01-03 05:00:00, 115.0, -6.0, 21.0
None, -20.5, 86.0, -20.5, -7.5, 1990-01-03 06:00:00, 115.0, -6.0, 21.0
None, -20.7, 86.0, -20.7, -20.7, 1990-01-03 07:00:00, 115.0, 0.0, 21.0
None, -21.3, 87.0, -21.3, -20.7, 1990-01-03 08:00:00, None, None, None
None, -20.5, 86.0, -21.3, -20.5, 1990-01-03 12:00:00, 115.0, 2.0, 21.0
None, -19.6, 86.0, -21.3, -19.6, 1990-01-03 13:00:00, 115.0, 13.0, 21.0
None, -19.0, 86.0, -21.3, -19.0, 1990-01-03 14:00:00, 115.0, 11.0, 21.0
None, -18.5, 84.0, -21.3, -18.5, 1990-01-03 15:00:00, 115.0, 10.0, 21.0
None, -18.6, 84.0, -21.3, -18.5, 1990-01-03 16:00:00, 115.0, 8.0, 21.0
None, -19.3, 84.0, -21.3, -18.5, 1990-01-03 17:00:00, 115.0, 6.0, 21.0
None, -19.5, 85.0, -21.3, -18.5, 1990-01-03 18:00:00, 115.0, 6.0, 21.0
None, -19.5, 86.0, -19.5, -19.5, 1990-01-03 19:00:00, 115.0, -1.0, 21.0
None, -19.7, 86.0, -19.7, -19.5, 1990-01-03 20:00:00, 115.0, 0.0, 21.0
None, -19.5, 86.0, -19.7, -19.5, 1990-01-03 21:00:00, 115.0, 1.0, 21.0
None, -19.1, 87.0, -19.7, -19.1, 1990-01-03 22:00:00, 115.0, 2.0, 21.0
None, -18.2, 88.0, -19.7, -18.2, 1990-01-03 23:00:00, 115.0, 4.0, 21.0
None, -16.8, 90.0, -19.7, -16.8, 1990-01-04 00:00:00, 115.0, 7.0, 21.0
None, -13.7, 94.0, -19.7, -13.7, 1990-01-04 01:00:00, 115.0, 6.0, 21.0
None, -11.0, 96.0, -19.7, -11.0, 1990-01-04 02:00:00, 115.0, 7.0, 21.0
