station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 5.7, 137.0, None, 1986-10-07 08:00:00, 5.6, None, None, None, None, 5.7, 0.0, None, None
None, 5.9, 138.0, None, 1986-10-07 09:00:00, 5.6, None, None, None, None, 5.9, 0.0, None, None
None, 6.6, 133.0, None, 1986-10-07 10:00:00, 5.6, None, None, None, None, 6.6, 0.0, None, None
None, 6.9, 127.0, None, 1986-10-07 11:00:00, 5.6, None, None, None, None, 6.9, 0.0, None, None
None, 9.9, 94.0, None, 1986-10-07 12:00:00, 5.6, None, None, None, None, 9.9, 0.0, None, None
None, 11.1, 85.0, None, 1986-10-07 13:00:00, 5.6, None, None, None, None, 11.1, 0.0, None, None
None, 13.6, 73.0, None, 1986-10-07 14:00:00, 5.6, None, None, None, None, 13.6, 1.0, None, None
None, 11.6, 74.0, None, 1986-10-07 15:00:00, 5.6, None, None, None, None, 13.6, 2.0, None, None
None, 10.0, 84.0, None, 1986-10-07 16:00:00, 5.6, None, None, None, None, 13.6, 1.0, None, None
None, 9.4, 90.0, None, 1986-10-07 17:00:00, 5.6, None, None, None, None, 13.6, 1.0, None, None
None, 8.1, 98.0, None, 1986-10-07 18:00:00, 5.6, None, None, None, None, 13.6, 1.0, None, None
None, 7.4, 104.0, None, 1986-10-07 19:00:00, 7.4, None, None, None, None, 7.4, 0.0, None, None
None, 7.2, 108.0, None, 1986-10-07 20:00:00, 7.2, None, None, None, None, 7.4, -1.0, None, None
None, 6.6, 112.0, None, 1986-10-07 21:00:00, 6.6, None, None, None, None, 7.4, -1.0, None, None
None, 6.2, 117.0, None, 1986-10-07 22:00:00, 6.2, None, None, None, None, 7.4, -1.0, None, None
None, 6.3, 119.0, None, 1986-10-07 23:00:00, 6.2, None, None, None, None, 7.4, -1.0, None, None
None, 5.8, 117.0, None, 1986-10-08 00:00:00, 5.8, None, None, None, None, 7.4, -1.0, None, None
None, 5.6, 112.0, None, 1986-10-08 01:00:00, 5.6, None, None, None, None, 7.4, -1.0, None, None
None, 5.3, 112.0, None, 1986-10-08 02:00:00, 5.3, None, None, None, None, 7.4, -1.0, None, None
None, 5.2, 106.0, None, 1986-10-08 03:00:00, 5.2, None, None, None, None, 7.4, -1.0, None, None
None, 5.0, 105.0, None, 1986-10-08 04:00:00, 5.0, None, None, None, None, 7.4, -2.0, None, None
None, 4.8, 104.0, None, 1986-10-08 05:00:00, 4.8, None, None, None, None, 7.4, -1.0, None, None
None, 4.9, 102.0, None, 1986-10-08 06:00:00, 4.8, None, None, None, None, 7.4, -1.0, None, None
None, 4.5, 102.0, None, 1986-10-08 07:00:00, 4.5, None, None, None, None, 4.5, 0.0, None, None
None, 7.0, 93.0, None, 1986-10-08 08:00:00, 4.5, None, None, None, None, 7.0, -1.0, None, None
None, 11.2, 72.0, None, 1986-10-08 09:00:00, 4.5, None, None, None, None, 11.2, -1.0, None, None
None, 13.0, 63.0, None, 1986-10-08 10:00:00, 4.5, None, None, None, None, 13.0, -2.0, None, None
None, 13.6, 56.0, None, 1986-10-08 11:00:00, 4.5, None, None, None, None, 13.6, -1.0, None, None
None, 15.5, 55.0, None, 1986-10-08 12:00:00, 4.5, None, None, None, None, 15.5, 0.0, None, None
None, 16.8, 48.0, None, 1986-10-08 13:00:00, 4.5, None, None, None, None, 16.8, 0.0, None, None
None, 16.9, 43.0, None, 1986-10-08 14:00:00, 4.5, None, None, None, None, 16.9, 2.0, None, None
None, 16.4, 44.0, None, 1986-10-08 15:00:00, 4.5, None, None, None, None, 16.9, 3.0, None, None
None, 13.4, 57.0, None, 1986-10-08 17:00:00, 4.5, None, None, None, None, 16.9, 1.0, None, None
None, 13.0, 56.0, None, 1986-10-08 18:00:00, 4.5, None, None, None, None, 16.9, 1.0, None, None
None, 9.0, 75.0, None, 1986-10-08 19:00:00, 9.0, None, None, None, None, 9.0, 0.0, None, None
None, 8.4, 81.0, None, 1986-10-08 20:00:00, 8.4, None, None, None, None, 9.0, -1.0, None, None
None, 8.0, 83.0, None, 1986-10-08 21:00:00, 8.0, None, None, None, None, 9.0, -1.0, None, None
None, 7.1, 90.0, None, 1986-10-08 22:00:00, 7.1, None, None, None, None, 9.0, -1.0, None, None
None, 6.6, 99.0, None, 1986-10-08 23:00:00, 6.6, None, None, None, None, 9.0, -1.0, None, None
None, 6.8, 93.0, None, 1986-10-09 00:00:00, 6.6, None, None, None, None, 9.0, -2.0, None, None
None, 6.6, 91.0, None, 1986-10-09 01:00:00, 6.6, None, None, None, None, 9.0, -2.0, None, None
None, 6.2, 94.0, None, 1986-10-09 02:00:00, 6.2, None, None, None, None, 9.0, -2.0, None, None
None, 5.7, 97.0, None, 1986-10-09 03:00:00, 5.7, None, None, None, None, 9.0, -2.0, None, None
None, 5.5, 102.0, None, 1986-10-09 04:00:00, 5.5, None, None, None, None, 9.0, -2.0, None, None
None, 4.8, 116.0, None, 1986-10-09 05:00:00, 4.8, None, None, None, None, 9.0, -2.0, None, None
None, 4.7, 125.0, None, 1986-10-09 06:00:00, 4.7, None, None, None, None, 9.0, -1.0, None, None
None, 4.3, 128.0, None, 1986-10-09 07:00:00, 4.3, None, None, None, None, 4.3, 0.0, None, None
None, 5.2, 130.0, None, 1986-10-09 08:00:00, 4.3, None, None, None, None, 5.2, 0.0, None, None
None, 8.0, 97.0, None, 1986-10-09 09:00:00, 4.3, None, None, None, None, 8.0, -1.0, None, None
None, 8.6, 96.0, None, 1986-10-09 10:00:00, 4.3, None, None, None, None, 8.6, -2.0, None, None
None, 9.8, 86.0, None, 1986-10-09 11:00:00, 4.3, None, None, None, None, 9.8, -1.0, None, None
None, 10.6, 84.0, None, 1986-10-09 12:00:00, 4.3, None, None, None, None, 10.6, 0.0, None, None
None, 11.6, 81.0, None, 1986-10-09 13:00:00, 4.3, None, None, None, None, 11.6, 0.0, None, None
None, 12.2, 75.0, None, 1986-10-09 14:00:00, 4.3, None, None, None, None, 12.2, 1.0, None, None
None, 12.3, 75.0, None, 1986-10-09 15:00:00, 4.3, None, None, None, None, 12.3, 2.0, None, None
None, 11.3, 82.0, None, 1986-10-09 16:00:00, 4.3, None, None, None, None, 12.3, 2.0, None, None
None, 11.8, 79.0, None, 1986-10-09 17:00:00, 4.3, None, None, None, None, 12.3, 2.0, None, None
None, 11.3, 81.0, None, 1986-10-09 18:00:00, 4.3, None, None, None, None, 12.3, 1.0, None, None
None, 6.6, 103.0, None, 1986-10-09 19:00:00, 6.6, None, None, None, None, 6.6, 0.0, None, None
None, 6.5, 87.0, None, 1986-10-09 20:00:00, 6.5, None, None, None, None, 6.6, -1.0, None, None
None, 4.7, 86.0, None, 1986-10-09 21:00:00, 4.7, None, None, None, None, 6.6, -1.0, None, None
None, 4.8, 75.0, None, 1986-10-09 22:00:00, 4.7, None, None, None, None, 6.6, -2.0, None, None
None, 4.4, 75.0, None, 1986-10-09 23:00:00, 4.4, None, None, None, None, 6.6, -1.0, None, None
None, 3.8, 77.0, None, 1986-10-10 00:00:00, 3.8, None, None, None, None, 6.6, -2.0, None, None
None, 2.9, 79.0, None, 1986-10-10 01:00:00, 2.9, None, None, None, None, 6.6, -2.0, None, None
None, 2.6, 81.0, None, 1986-10-10 02:00:00, 2.6, None, None, None, None, 6.6, -2.0, None, None
None, 2.2, 81.0, None, 1986-10-10 03:00:00, 2.2, None, None, None, None, 6.6, -2.0, None, None
None, 2.2, 75.0, None, 1986-10-10 04:00:00, 2.2, None, None, None, None, 6.6, -2.0, None, None
None, 2.1, 77.0, None, 1986-10-10 05:00:00, 2.1, None, None, None, None, 6.6, -2.0, None, None
None, 1.9, 79.0, None, 1986-10-10 06:00:00, 1.9, None, None, None, None, 6.6, -2.0, None, None
None, 1.5, 82.0, None, 1986-10-10 07:00:00, 1.5, None, None, None, None, 1.5, 0.0, None, None
None, 2.9, 80.0, None, 1986-10-10 08:00:00, 1.5, None, None, None, None, 2.9, 0.0, None, None
None, 6.3, 69.0, None, 1986-10-10 09:00:00, 1.5, None, None, None, None, 6.3, 0.0, None, None
None, 9.3, 58.0, None, 1986-10-10 10:00:00, 1.5, None, None, None, None, 9.3, -1.0, None, None
None, 10.3, 54.0, None, 1986-10-10 11:00:00, 1.5, None, None, None, None, 10.3, 0.0, None, None
None, 11.7, 45.0, None, 1986-10-10 12:00:00, 1.5, None, None, None, None, 11.7, 0.0, None, None
None, 11.7, 39.0, None, 1986-10-10 13:00:00, 1.5, None, None, None, None, 11.7, 1.0, None, None
None, 11.8, 37.0, None, 1986-10-10 14:00:00, 1.5, None, None, None, None, 11.8, 2.0, None, None
None, 10.5, 37.0, None, 1986-10-10 15:00:00, 1.5, None, None, None, None, 11.8, 2.0, None, None
None, 10.7, 39.0, None, 1986-10-10 16:00:00, 1.5, None, None, None, None, 11.8, 2.0, None, None
None, 10.6, 38.0, None, 1986-10-10 17:00:00, 1.5, None, None, None, None, 11.8, 1.0, None, None
None, 8.3, 49.0, None, 1986-10-10 18:00:00, 1.5, None, None, None, None, 11.8, 1.0, None, None
None, 4.2, 69.0, None, 1986-10-10 19:00:00, 4.2, None, None, None, None, 4.2, -1.0, None, None
None, 3.5, 74.0, None, 1986-10-10 20:00:00, 3.5, None, None, None, None, 4.2, -1.0, None, None
None, 3.0, 75.0, None, 1986-10-10 21:00:00, 3.0, None, None, None, None, 4.2, -1.0, None, None
None, 2.9, 74.0, None, 1986-10-10 22:00:00, 2.9, None, None, None, None, 4.2, -1.0, None, None
None, 2.4, 73.0, None, 1986-10-10 23:00:00, 2.4, None, None, None, None, 4.2, -1.0, None, None
None, 2.1, 77.0, None, 1986-10-11 00:00:00, 2.1, None, None, None, None, 4.2, -1.0, None, None
None, 2.3, 79.0, None, 1986-10-11 01:00:00, 2.1, None, None, None, None, 4.2, -1.0, None, None
None, 1.6, 81.0, None, 1986-10-11 02:00:00, 1.6, None, None, None, None, 4.2, -2.0, None, None
None, 2.0, 79.0, None, 1986-10-11 03:00:00, 1.6, None, None, None, None, 4.2, -1.0, None, None
None, 1.6, 81.0, None, 1986-10-11 04:00:00, 1.6, None, None, None, None, 4.2, -2.0, None, None
None, 1.6, 82.0, None, 1986-10-11 05:00:00, 1.6, None, None, None, None, 4.2, -2.0, None, None
None, 1.4, 82.0, None, 1986-10-11 06:00:00, 1.4, None, None, None, None, 4.2, -2.0, None, None
None, 0.7, 86.0, None, 1986-10-11 07:00:00, 0.7, None, None, None, None, 0.7, 0.0, None, None
None, 2.0, 85.0, None, 1986-10-11 08:00:00, 0.7, None, None, None, None, 2.0, 0.0, None, None
None, 7.1, 61.0, None, 1986-10-11 09:00:00, 0.7, None, None, None, None, 7.1, 0.0, None, None
None, 9.8, 52.0, None, 1986-10-11 10:00:00, 0.7, None, None, None, None, 9.8, -1.0, None, None
None, 12.2, 38.0, None, 1986-10-11 11:00:00, 0.7, None, None, None, None, 12.2, 0.0, None, None
None, 13.4, 35.0, None, 1986-10-11 12:00:00, 0.7, None, None, None, None, 13.4, 0.0, None, None
None, 14.8, 28.0, None, 1986-10-11 13:00:00, 0.7, None, None, None, None, 14.8, 1.0, None, None
None, 15.7, 23.0, None, 1986-10-11 14:00:00, 0.7, None, None, None, None, 15.7, 2.0, None, None
None, 15.7, 18.0, None, 1986-10-11 15:00:00, 0.7, None, None, None, None, 15.7, 3.0, None, None
None, 15.6, 18.0, None, 1986-10-11 16:00:00, 0.7, None, None, None, None, 15.7, 2.0, None, None
None, 15.1, 20.0, None, 1986-10-11 17:00:00, 0.7, None, None, None, None, 15.7, 2.0, None, None
None, 12.1, 29.0, None, 1986-10-11 18:00:00, 0.7, None, None, None, None, 15.7, 1.0, None, None
None, 7.7, 44.0, None, 1986-10-11 19:00:00, 7.7, None, None, None, None, 7.7, 0.0, None, None
None, 8.2, 39.0, None, 1986-10-11 20:00:00, 7.7, None, None, None, None, 8.2, 0.0, None, None
None, 7.6, 43.0, None, 1986-10-11 21:00:00, 7.6, None, None, None, None, 8.2, -1.0, None, None
None, 7.3, 50.0, None, 1986-10-11 22:00:00, 7.3, None, None, None, None, 8.2, -1.0, None, None
None, 6.5, 55.0, None, 1986-10-11 23:00:00, 6.5, None, None, None, None, 8.2, -1.0, None, None
None, 6.6, 56.0, None, 1986-10-12 00:00:00, 6.5, None, None, None, None, 8.2, -2.0, None, None
None, 6.5, 58.0, None, 1986-10-12 01:00:00, 6.5, None, None, None, None, 8.2, -1.0, None, None
None, 6.1, 60.0, None, 1986-10-12 02:00:00, 6.1, None, None, None, None, 8.2, -1.0, None, None
None, 5.9, 63.0, None, 1986-10-12 03:00:00, 5.9, None, None, None, None, 8.2, -1.0, None, None
None, 5.8, 61.0, None, 1986-10-12 04:00:00, 5.8, None, None, None, None, 8.2, -1.0, None, None
None, 6.0, 57.0, None, 1986-10-12 05:00:00, 5.8, None, None, None, None, 8.2, -1.0, None, None
None, 6.2, 55.0, None, 1986-10-12 06:00:00, 5.8, None, None, None, None, 8.2, -1.0, None, None
None, 6.7, 48.0, None, 1986-10-12 07:00:00, 6.7, None, None, None, None, 6.7, 0.0, None, None
None, 7.9, 44.0, None, 1986-10-12 08:00:00, 6.7, None, None, None, None, 7.9, 0.0, None, None
None, 10.9, 35.0, None, 1986-10-12 09:00:00, 6.7, None, None, None, None, 10.9, -1.0, None, None
None, 14.0, 32.0, None, 1986-10-12 10:00:00, 6.7, None, None, None, None, 14.0, -2.0, None, None
None, 15.1, 34.0, None, 1986-10-12 11:00:00, 6.7, None, None, None, None, 15.1, -1.0, None, None
None, 16.3, 26.0, None, 1986-10-12 12:00:00, 6.7, None, None, None, None, 16.3, 0.0, None, None
None, 17.1, 20.0, None, 1986-10-12 13:00:00, 6.7, None, None, None, None, 17.1, 0.0, None, None
None, 18.5, 23.0, None, 1986-10-12 14:00:00, 6.7, None, None, None, None, 18.5, 2.0, None, None
None, 18.2, 24.0, None, 1986-10-12 15:00:00, 6.7, None, None, None, None, 18.5, 3.0, None, None
None, 17.3, 22.0, None, 1986-10-12 16:00:00, 6.7, None, None, None, None, 18.5, 2.0, None, None
None, 17.1, 21.0, None, 1986-10-12 17:00:00, 6.7, None, None, None, None, 18.5, 1.0, None, None
None, 14.1, 22.0, None, 1986-10-12 18:00:00, 6.7, None, None, None, None, 18.5, 1.0, None, None
None, 10.8, 24.0, None, 1986-10-12 19:00:00, 10.8, None, None, None, None, 10.8, 0.0, None, None
None, 10.0, 26.0, None, 1986-10-12 20:00:00, 10.0, None, None, None, None, 10.8, -1.0, None, None
None, 9.9, 27.0, None, 1986-10-12 21:00:00, 9.9, None, None, None, None, 10.8, -1.0, None, None
None, 9.6, 26.0, None, 1986-10-12 22:00:00, 9.6, None, None, None, None, 10.8, -1.0, None, None
None, 9.4, 29.0, None, 1986-10-12 23:00:00, 9.4, None, None, None, None, 10.8, -2.0, None, None
None, 9.1, 32.0, None, 1986-10-13 00:00:00, 9.1, None, None, None, None, 10.8, -2.0, None, None
None, 9.3, 30.0, None, 1986-10-13 01:00:00, 9.1, None, None, None, None, 10.8, -2.0, None, None
None, 8.7, 30.0, None, 1986-10-13 02:00:00, 8.7, None, None, None, None, 10.8, -2.0, None, None
None, 8.6, 29.0, None, 1986-10-13 03:00:00, 8.6, None, None, None, None, 10.8, -2.0, None, None
None, 8.4, 32.0, None, 1986-10-13 04:00:00, 8.4, None, None, None, None, 10.8, -2.0, None, None
None, 8.1, 35.0, None, 1986-10-13 05:00:00, 8.1, None, None, None, None, 10.8, -2.0, None, None
None, 7.2, 38.0, None, 1986-10-13 06:00:00, 7.2, None, None, None, None, 10.8, -2.0, None, None
None, 7.3, 36.0, None, 1986-10-13 07:00:00, 7.3, None, None, None, None, 7.3, 0.0, None, None
None, 9.0, 31.0, None, 1986-10-13 08:00:00, 7.3, None, None, None, None, 9.0, 0.0, None, None
None, 10.6, 30.0, None, 1986-10-13 09:00:00, 7.3, None, None, None, None, 10.6, -1.0, None, None
None, 11.7, 32.0, None, 1986-10-13 10:00:00, 7.3, None, None, None, None, 11.7, -1.0, None, None
None, 13.6, 29.0, None, 1986-10-13 11:00:00, 7.3, None, None, None, None, 13.6, -1.0, None, None
None, 14.1, 27.0, None, 1986-10-13 12:00:00, 7.3, None, None, None, None, 14.1, 0.0, None, None
None, 14.7, 30.0, None, 1986-10-13 13:00:00, 7.3, None, None, None, None, 14.7, 1.0, None, None
None, 13.9, 30.0, None, 1986-10-13 14:00:00, 7.3, None, None, None, None, 14.7, 1.0, None, None
None, 13.9, 33.0, None, 1986-10-13 15:00:00, 7.3, None, None, None, None, 14.7, 1.0, None, None
None, 11.6, 38.0, None, 1986-10-13 16:00:00, 7.3, None, None, None, None, 14.7, 1.0, None, None
None, 10.8, 41.0, None, 1986-10-13 17:00:00, 7.3, None, None, None, None, 14.7, 1.0, None, None
None, 8.8, 45.0, None, 1986-10-13 18:00:00, 7.3, None, None, None, None, 14.7, 1.0, None, None
None, 7.8, 50.0, None, 1986-10-13 19:00:00, 7.8, None, None, None, None, 7.8, 0.0, None, None
None, 7.2, 53.0, None, 1986-10-13 20:00:00, 7.2, None, None, None, None, 7.8, -1.0, None, None
None, 6.7, 58.0, None, 1986-10-13 21:00:00, 6.7, None, None, None, None, 7.8, -1.0, None, None
None, 7.0, 48.0, None, 1986-10-13 22:00:00, 6.7, None, None, None, None, 7.8, -1.0, None, None
None, 6.7, 50.0, None, 1986-10-13 23:00:00, 6.7, None, None, None, None, 7.8, -1.0, None, None
None, 6.1, 56.0, None, 1986-10-14 00:00:00, 6.1, None, None, None, None, 7.8, -1.0, None, None
None, 5.9, 56.0, None, 1986-10-14 01:00:00, 5.9, None, None, None, None, 7.8, -1.0, None, None
None, 6.4, 47.0, None, 1986-10-14 02:00:00, 5.9, None, None, None, None, 7.8, -1.0, None, None
None, 6.5, 49.0, None, 1986-10-14 03:00:00, 5.9, None, None, None, None, 7.8, -1.0, None, None
None, 6.2, 46.0, None, 1986-10-14 04:00:00, 5.9, None, None, None, None, 7.8, -1.0, None, None
None, 6.2, 47.0, None, 1986-10-14 05:00:00, 5.9, None, None, None, None, 7.8, -2.0, None, None
None, 6.3, 47.0, None, 1986-10-14 06:00:00, 5.9, None, None, None, None, 7.8, -2.0, None, None
None, 4.9, 52.0, None, 1986-10-14 07:00:00, 4.9, None, None, None, None, 4.9, 0.0, None, None
None, 6.8, 48.0, None, 1986-10-14 08:00:00, 4.9, None, None, None, None, 6.8, 0.0, None, None
None, 12.7, 28.0, None, 1986-10-14 09:00:00, 4.9, None, None, None, None, 12.7, 0.0, None, None
None, 14.9, 33.0, None, 1986-10-14 10:00:00, 4.9, None, None, None, None, 14.9, -2.0, None, None
None, 16.0, 26.0, None, 1986-10-14 11:00:00, 4.9, None, None, None, None, 16.0, -1.0, None, None
None, 17.4, 29.0, None, 1986-10-14 12:00:00, 4.9, None, None, None, None, 17.4, 0.0, None, None
None, 17.5, 19.0, None, 1986-10-14 13:00:00, 4.9, None, None, None, None, 17.5, 0.0, None, None
None, 18.1, 23.0, None, 1986-10-14 14:00:00, 4.9, None, None, None, None, 18.1, 2.0, None, None
None, 17.7, 25.0, None, 1986-10-14 15:00:00, 4.9, None, None, None, None, 18.1, 2.0, None, None
None, 17.0, 27.0, None, 1986-10-14 16:00:00, 4.9, None, None, None, None, 18.1, 2.0, None, None
None, 17.2, 29.0, None, 1986-10-14 17:00:00, 4.9, None, None, None, None, 18.1, 1.0, None, None
None, 14.5, 24.0, None, 1986-10-14 18:00:00, 4.9, None, None, None, None, 18.1, 2.0, None, None
None, 10.8, 32.0, None, 1986-10-14 19:00:00, 10.8, None, None, None, None, 10.8, 0.0, None, None
None, 10.4, 33.0, None, 1986-10-14 20:00:00, 10.4, None, None, None, None, 10.8, -1.0, None, None
None, 10.4, 32.0, None, 1986-10-14 21:00:00, 10.4, None, None, None, None, 10.8, -1.0, None, None
None, 9.7, 35.0, None, 1986-10-14 22:00:00, 9.7, None, None, None, None, 10.8, -1.0, None, None
None, 9.7, 34.0, None, 1986-10-14 23:00:00, 9.7, None, None, None, None, 10.8, -2.0, None, None
None, 9.9, 36.0, None, 1986-10-15 00:00:00, 9.7, None, None, None, None, 10.8, -2.0, None, None
None, 9.5, 35.0, None, 1986-10-15 01:00:00, 9.5, None, None, None, None, 10.8, -2.0, None, None
None, 9.5, 37.0, None, 1986-10-15 02:00:00, 9.5, None, None, None, None, 10.8, -2.0, None, None
None, 9.4, 36.0, None, 1986-10-15 03:00:00, 9.4, None, None, None, None, 10.8, -2.0, None, None
None, 9.6, 36.0, None, 1986-10-15 04:00:00, 9.4, None, None, None, None, 10.8, -2.0, None, None
None, 9.2, 38.0, None, 1986-10-15 05:00:00, 9.2, None, None, None, None, 10.8, -2.0, None, None
None, 8.8, 39.0, None, 1986-10-15 06:00:00, 8.8, None, None, None, None, 10.8, -2.0, None, None
None, 9.6, 35.0, None, 1986-10-15 07:00:00, 9.6, None, None, None, None, 9.6, 0.0, None, None
None, 10.5, 32.0, None, 1986-10-15 08:00:00, 9.6, None, None, None, None, 10.5, 0.0, None, None
None, 14.9, 27.0, None, 1986-10-15 09:00:00, 9.6, None, None, None, None, 14.9, 0.0, None, None
None, 17.5, 28.0, None, 1986-10-15 10:00:00, 9.6, None, None, None, None, 17.5, -2.0, None, None
None, 19.3, 22.0, None, 1986-10-15 11:00:00, 9.6, None, None, None, None, 19.3, -1.0, None, None
None, 20.5, 22.0, None, 1986-10-15 12:00:00, 9.6, None, None, None, None, 20.5, 0.0, None, None
None, 22.1, 19.0, None, 1986-10-15 13:00:00, 9.6, None, None, None, None, 22.1, 1.0, None, None
None, 20.7, 10.0, None, 1986-10-15 14:00:00, 9.6, None, None, None, None, 22.1, 2.0, None, None
None, 22.1, 18.0, None, 1986-10-15 15:00:00, 9.6, None, None, None, None, 22.1, 2.0, None, None
None, 20.2, 22.0, None, 1986-10-15 16:00:00, 9.6, None, None, None, None, 22.1, 2.0, None, None
None, 20.6, 26.0, None, 1986-10-15 17:00:00, 9.6, None, None, None, None, 22.1, 1.0, None, None
None, 17.2, 28.0, None, 1986-10-15 18:00:00, 9.6, None, None, None, None, 22.1, 1.0, None, None
None, 13.1, 32.0, None, 1986-10-15 19:00:00, 13.1, None, None, None, None, 13.1, -1.0, None, None
None, 12.4, 34.0, None, 1986-10-15 20:00:00, 12.4, None, None, None, None, 13.1, -1.0, None, None
