station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -7.278, 93.4, None, None, None, None, None, None, None, -8.0, 903.0, None, 2019-12-01 11:00:00, None, 34.35, None
None, -7.34, 93.1, None, None, None, None, None, None, None, -8.0, 902.0, None, 2019-12-01 12:00:00, None, 34.39, None
None, -6.736, 94.1, None, None, None, None, None, None, None, -7.0, 902.0, None, 2019-12-01 13:00:00, None, 34.6, None
None, -5.376, 92.5, None, None, None, None, None, None, None, -6.0, 901.0, None, 2019-12-01 14:00:00, None, 34.72, None
None, -5.88, 93.6, None, None, None, None, None, None, None, -7.0, 900.0, None, 2019-12-01 15:00:00, None, 34.83, None
None, -5.847, 94.8, None, None, None, None, None, None, None, -6.0, 900.0, None, 2019-12-01 16:00:00, None, 35.22, None
None, -5.944, 95.7, None, None, None, None, None, None, None, -6.0, 899.0, None, 2019-12-01 17:00:00, None, 35.42, None
None, -5.969, 95.6, None, None, None, None, None, None, None, -6.0, 898.0, None, 2019-12-01 18:00:00, None, 35.79, None
None, -5.231, 97.5, None, None, None, None, None, None, None, -5.0, 896.0, None, 2019-12-01 19:00:00, None, 35.83, None
None, -5.188, 96.0, None, None, None, None, None, None, None, -6.0, 895.0, None, 2019-12-01 20:00:00, None, 35.95, None
None, -4.66, 96.8, None, None, None, None, None, None, None, -5.0, 894.0, None, 2019-12-01 21:00:00, None, 35.79, None
None, -4.878, 96.5, None, None, None, None, None, None, None, -5.0, 894.0, None, 2019-12-01 22:00:00, None, 35.69, None
None, -4.19, 97.6, None, None, None, None, None, None, None, -4.0, 893.0, None, 2019-12-01 23:00:00, None, 35.87, None
None, -4.148, 96.3, None, None, None, None, None, None, None, -5.0, 892.0, None, 2019-12-02 00:00:00, None, 34.88, None
None, -3.657, 96.9, None, None, None, None, None, None, None, -4.0, 890.0, None, 2019-12-02 01:00:00, None, 34.83, None
None, -3.035, 95.2, None, None, None, None, None, None, None, -4.0, 889.0, None, 2019-12-02 02:00:00, None, 34.95, None
None, -1.978, 93.9, None, None, None, None, None, None, None, -3.0, 888.0, None, 2019-12-02 03:00:00, None, 34.96, None
None, -1.934, 93.2, None, None, None, None, None, None, None, -3.0, 887.0, None, 2019-12-02 04:00:00, None, 34.83, None
None, -1.286, 93.5, None, None, None, None, None, None, None, -2.0, 886.0, None, 2019-12-02 05:00:00, None, 35.85, None
None, -1.32, 91.6, None, None, None, None, None, None, None, -2.0, 886.0, None, 2019-12-02 06:00:00, None, 35.72, None
None, -1.421, 92.3, None, None, None, None, None, None, None, -2.0, 886.0, None, 2019-12-02 07:00:00, None, 35.28, None
None, -2.005, 94.9, None, None, None, None, None, None, None, -3.0, 886.0, None, 2019-12-02 08:00:00, None, 35.3, None
None, -2.748, 96.3, None, None, None, None, None, None, None, -3.0, 885.0, None, 2019-12-02 09:00:00, None, 34.9, None
None, -2.268, 95.4, None, None, None, None, None, None, None, -3.0, 885.0, None, 2019-12-02 10:00:00, None, 35.24, None
None, -1.033, 90.9, None, None, None, None, None, None, None, -2.0, 886.0, None, 2019-12-02 11:00:00, None, 35.38, None
None, -2.227, 94.8, None, None, None, None, None, None, None, -3.0, 885.0, None, 2019-12-02 12:00:00, None, 34.68, None
None, -2.168, 96.9, None, None, None, None, None, None, None, -3.0, 885.0, None, 2019-12-02 13:00:00, None, 34.67, None
None, -1.779, 95.2, None, None, None, None, None, None, None, -2.0, 885.0, None, 2019-12-02 14:00:00, None, 34.76, None
None, -1.481, 96.8, None, None, None, None, None, None, None, -2.0, 886.0, None, 2019-12-02 15:00:00, None, 35.12, None
None, -2.448, 98.0, None, None, None, None, None, None, None, -3.0, 887.0, None, 2019-12-02 16:00:00, None, 34.8, None
None, -1.873, 98.6, None, None, None, None, None, None, None, -2.0, 887.0, None, 2019-12-02 17:00:00, None, 34.5, None
None, -1.573, 98.7, None, None, None, None, None, None, None, -2.0, 888.0, None, 2019-12-02 18:00:00, None, 34.2, None
None, -1.594, 98.4, None, None, None, None, None, None, None, -2.0, 888.0, None, 2019-12-02 19:00:00, None, 36.57, None
None, -2.435, 98.2, None, None, None, None, None, None, None, -3.0, 889.0, None, 2019-12-02 20:00:00, None, 36.11, None
None, -2.959, 97.8, None, None, None, None, None, None, None, -3.0, 891.0, None, 2019-12-02 21:00:00, None, 36.23, None
None, -3.408, 97.6, None, None, None, None, None, None, None, -4.0, 892.0, None, 2019-12-02 22:00:00, None, 36.23, None
None, -3.992, 94.5, None, None, None, None, None, None, None, -5.0, 893.0, None, 2019-12-02 23:00:00, None, 35.74, None
None, -5.008, 96.3, None, None, None, None, None, None, None, -5.0, 894.0, None, 2019-12-03 00:00:00, None, 36.01, None
None, -5.436, 95.2, None, None, None, None, None, None, None, -6.0, 895.0, None, 2019-12-03 01:00:00, None, 35.43, None
None, -5.675, 95.9, None, None, None, None, None, None, None, -6.0, 895.0, None, 2019-12-03 02:00:00, None, 35.38, None
None, -6.165, 96.2, None, None, None, None, None, None, None, -7.0, 897.0, None, 2019-12-03 03:00:00, None, 35.58, None
None, -8.43, 95.4, None, None, None, None, None, None, None, -9.0, 897.0, None, 2019-12-03 04:00:00, None, 35.6, None
None, -7.716, 94.9, None, None, None, None, None, None, None, -8.0, 897.0, None, 2019-12-03 05:00:00, None, 35.35, None
None, -7.979, 94.5, None, None, None, None, None, None, None, -9.0, 897.0, None, 2019-12-03 06:00:00, None, 35.04, None
None, -9.29, 94.4, None, None, None, None, None, None, None, -10.0, 896.0, None, 2019-12-03 07:00:00, None, 35.56, None
None, -9.69, 94.7, None, None, None, None, None, None, None, -10.0, 896.0, None, 2019-12-03 08:00:00, None, 35.43, None
None, -8.87, 96.1, None, None, None, None, None, None, None, -9.0, 896.0, None, 2019-12-03 09:00:00, None, 35.87, None
None, -8.27, 94.8, None, None, None, None, None, None, None, -9.0, 896.0, None, 2019-12-03 10:00:00, None, 35.81, None
None, -7.008, 94.7, None, None, None, None, None, None, None, -8.0, 897.0, None, 2019-12-03 11:00:00, None, 35.97, None
None, -5.982, 94.3, None, None, None, None, None, None, None, -7.0, 897.0, None, 2019-12-03 12:00:00, None, 35.75, None
None, -5.011, 91.4, None, None, None, None, None, None, None, -6.0, 898.0, None, 2019-12-03 13:00:00, None, 35.64, None
None, -3.412, 90.6, None, None, None, None, None, None, None, -5.0, 898.0, None, 2019-12-03 14:00:00, None, 36.09, None
None, -4.066, 93.8, None, None, None, None, None, None, None, -5.0, 898.0, None, 2019-12-03 15:00:00, None, 36.19, None
None, -5.563, 95.5, None, None, None, None, None, None, None, -6.0, 898.0, None, 2019-12-03 16:00:00, None, 35.58, None
None, -6.735, 94.8, None, None, None, None, None, None, None, -7.0, 898.0, None, 2019-12-03 17:00:00, None, 35.84, None
None, -8.41, 95.2, None, None, None, None, None, None, None, -9.0, 898.0, None, 2019-12-03 18:00:00, None, 36.04, None
None, -9.11, 95.1, None, None, None, None, None, None, None, -10.0, 898.0, None, 2019-12-03 19:00:00, None, 35.94, None
None, -9.85, 94.2, None, None, None, None, None, None, None, -11.0, 898.0, None, 2019-12-03 20:00:00, None, 36.56, None
None, -10.62, 92.7, None, None, None, None, None, None, None, -11.0, 898.0, None, 2019-12-03 21:00:00, None, 35.8, None
None, -11.16, 93.4, None, None, None, None, None, None, None, -12.0, 898.0, None, 2019-12-03 22:00:00, None, 35.37, None
None, -10.47, 93.3, None, None, None, None, None, None, None, -11.0, 899.0, None, 2019-12-03 23:00:00, None, 36.21, None
None, -10.76, 93.1, None, None, None, None, None, None, None, -12.0, 899.0, None, 2019-12-04 00:00:00, None, 36.09, None
None, -10.77, 93.2, None, None, None, None, None, None, None, -12.0, 900.0, None, 2019-12-04 01:00:00, None, 36.1, None
None, -10.25, 93.5, None, None, None, None, None, None, None, -11.0, 900.0, None, 2019-12-04 02:00:00, None, 36.11, None
None, -10.51, 93.3, None, None, None, None, None, None, None, -11.0, 901.0, None, 2019-12-04 03:00:00, None, 36.03, None
None, -10.24, 93.4, None, None, None, None, None, None, None, -11.0, 901.0, None, 2019-12-04 04:00:00, None, 35.95, None
None, -10.19, 93.5, None, None, None, None, None, None, None, -11.0, 901.0, None, 2019-12-04 05:00:00, None, 36.04, None
None, -9.77, 94.6, None, None, None, None, None, None, None, -10.0, 901.0, None, 2019-12-04 06:00:00, None, 36.08, None
None, -9.56, 93.7, None, None, None, None, None, None, None, -10.0, 902.0, None, 2019-12-04 07:00:00, None, 35.86, None
None, -10.3, 93.9, None, None, None, None, None, None, None, -11.0, 902.0, None, 2019-12-04 08:00:00, None, 35.77, None
None, -10.2, 93.5, None, None, None, None, None, None, None, -11.0, 902.0, None, 2019-12-04 09:00:00, None, 35.84, None
None, -10.54, 93.1, None, None, None, None, None, None, None, -11.0, 902.0, None, 2019-12-04 10:00:00, None, 35.88, None
None, -10.92, 91.9, None, None, None, None, None, None, None, -12.0, 902.0, None, 2019-12-04 11:00:00, None, 35.46, None
None, -10.35, 92.5, None, None, None, None, None, None, None, -11.0, 903.0, None, 2019-12-04 12:00:00, None, 35.86, None
None, -8.6, 92.9, None, None, None, None, None, None, None, -9.0, 903.0, None, 2019-12-04 13:00:00, None, 35.92, None
None, -7.64, 90.8, None, None, None, None, None, None, None, -9.0, 903.0, None, 2019-12-04 14:00:00, None, 35.84, None
None, -7.105, 93.4, None, None, None, None, None, None, None, -8.0, 903.0, None, 2019-12-04 15:00:00, None, 36.04, None
None, -7.924, 93.8, None, None, None, None, None, None, None, -9.0, 903.0, None, 2019-12-04 16:00:00, None, 35.85, None
None, -9.73, 93.5, None, None, None, None, None, None, None, -10.0, 903.0, None, 2019-12-04 17:00:00, None, 35.78, None
None, -9.8, 94.2, None, None, None, None, None, None, None, -10.0, 903.0, None, 2019-12-04 18:00:00, None, 35.71, None
None, -9.8, 93.6, None, None, None, None, None, None, None, -11.0, 903.0, None, 2019-12-04 19:00:00, None, 35.78, None
None, -9.56, 93.7, None, None, None, None, None, None, None, -10.0, 903.0, None, 2019-12-04 20:00:00, None, 35.6, None
None, -9.32, 94.1, None, None, None, None, None, None, None, -10.0, 904.0, None, 2019-12-04 21:00:00, None, 36.3, None
None, -9.7, 94.3, None, None, None, None, None, None, None, -10.0, 904.0, None, 2019-12-04 22:00:00, None, 36.59, None
None, -8.87, 95.0, None, None, None, None, None, None, None, -9.0, 904.0, None, 2019-12-04 23:00:00, None, 36.61, None
None, -8.67, 94.4, None, None, None, None, None, None, None, -9.0, 905.0, None, 2019-12-05 00:00:00, None, 36.54, None
None, -8.39, 94.4, None, None, None, None, None, None, None, -9.0, 905.0, None, 2019-12-05 01:00:00, None, 36.26, None
None, -7.811, 95.0, None, None, None, None, None, None, None, -8.0, 906.0, None, 2019-12-05 02:00:00, None, 36.67, None
None, -7.834, 93.3, None, None, None, None, None, None, None, -9.0, 907.0, None, 2019-12-05 03:00:00, None, 37.21, None
None, -7.003, 97.6, None, None, None, None, None, None, None, -7.0, 907.0, None, 2019-12-05 04:00:00, None, 37.66, None
None, -6.472, 96.6, None, None, None, None, None, None, None, -7.0, 907.0, None, 2019-12-05 05:00:00, None, 37.65, None
None, -6.366, 96.0, None, None, None, None, None, None, None, -7.0, 908.0, None, 2019-12-05 06:00:00, None, 37.46, None
None, -6.155, 96.1, None, None, None, None, None, None, None, -7.0, 908.0, None, 2019-12-05 07:00:00, None, 37.18, None
None, -5.991, 96.2, None, None, None, None, None, None, None, -6.0, 908.0, None, 2019-12-05 08:00:00, None, 37.21, None
None, -5.894, 96.2, None, None, None, None, None, None, None, -6.0, 909.0, None, 2019-12-05 09:00:00, None, 37.19, None
None, -5.747, 96.0, None, None, None, None, None, None, None, -6.0, 909.0, None, 2019-12-05 10:00:00, None, 37.15, None
None, -5.885, 93.9, None, None, None, None, None, None, None, -7.0, 909.0, None, 2019-12-05 11:00:00, None, 36.9, None
None, -6.137, 93.8, None, None, None, None, None, None, None, -7.0, 909.0, None, 2019-12-05 12:00:00, None, 37.01, None
None, -5.707, 92.5, None, None, None, None, None, None, None, -7.0, 910.0, None, 2019-12-05 13:00:00, None, 36.79, None
None, -6.454, 93.0, None, None, None, None, None, None, None, -7.0, 910.0, None, 2019-12-05 14:00:00, None, 36.66, None
None, -7.207, 94.0, None, None, None, None, None, None, None, -8.0, 910.0, None, 2019-12-05 15:00:00, None, 36.74, None
None, -8.36, 94.6, None, None, None, None, None, None, None, -9.0, 909.0, None, 2019-12-05 16:00:00, None, 36.86, None
None, -9.24, 93.8, None, None, None, None, None, None, None, -10.0, 908.0, None, 2019-12-05 17:00:00, None, 36.83, None
None, -10.34, 94.5, None, None, None, None, None, None, None, -11.0, 908.0, None, 2019-12-05 18:00:00, None, 37.01, None
None, -11.68, 92.3, None, None, None, None, None, None, None, -13.0, 908.0, None, 2019-12-05 19:00:00, None, 36.58, None
None, -12.38, 91.8, None, None, None, None, None, None, None, -13.0, 907.0, None, 2019-12-05 20:00:00, None, 36.88, None
None, -13.28, 91.3, None, None, None, None, None, None, None, -14.0, 907.0, None, 2019-12-05 21:00:00, None, 36.58, None
None, -13.67, 91.9, None, None, None, None, None, None, None, -15.0, 906.0, None, 2019-12-05 22:00:00, None, 36.52, None
None, -13.42, 89.8, None, None, None, None, None, None, None, -15.0, 906.0, None, 2019-12-05 23:00:00, None, 36.79, None
None, -12.98, 91.7, None, None, None, None, None, None, None, -14.0, 906.0, None, 2019-12-06 00:00:00, None, 36.9, None
None, -12.93, 92.6, None, None, None, None, None, None, None, -14.0, 906.0, None, 2019-12-06 01:00:00, None, 36.98, None
None, -12.06, 92.7, None, None, None, None, None, None, None, -13.0, 906.0, None, 2019-12-06 02:00:00, None, 37.11, None
None, -11.29, 93.0, None, None, None, None, None, None, None, -12.0, 905.0, None, 2019-12-06 03:00:00, None, 37.1, None
None, -10.96, 92.8, None, None, None, None, None, None, None, -12.0, 905.0, None, 2019-12-06 04:00:00, None, 37.07, None
None, -10.7, 93.1, None, None, None, None, None, None, None, -12.0, 904.0, None, 2019-12-06 05:00:00, None, 37.08, None
None, -10.37, 93.5, None, None, None, None, None, None, None, -11.0, 904.0, None, 2019-12-06 06:00:00, None, 37.14, None
None, -9.94, 93.5, None, None, None, None, None, None, None, -11.0, 904.0, None, 2019-12-06 07:00:00, None, 36.83, None
None, -9.72, 94.1, None, None, None, None, None, None, None, -10.0, 905.0, None, 2019-12-06 08:00:00, None, 36.81, None
None, -9.41, 93.8, None, None, None, None, None, None, None, -10.0, 905.0, None, 2019-12-06 09:00:00, None, 36.89, None
None, -9.13, 92.3, None, None, None, None, None, None, None, -10.0, 905.0, None, 2019-12-06 10:00:00, None, 36.67, None
None, -8.69, 93.6, None, None, None, None, None, None, None, -9.0, 905.0, None, 2019-12-06 11:00:00, None, 36.79, None
None, -7.921, 93.6, None, None, None, None, None, None, None, -9.0, 905.0, None, 2019-12-06 12:00:00, None, 36.85, None
None, -7.675, 91.9, None, None, None, None, None, None, None, -9.0, 905.0, None, 2019-12-06 13:00:00, None, 36.79, None
None, -8.05, 92.1, None, None, None, None, None, None, None, -9.0, 905.0, None, 2019-12-06 14:00:00, None, 36.61, None
None, -7.594, 93.6, None, None, None, None, None, None, None, -8.0, 905.0, None, 2019-12-06 15:00:00, None, 36.92, None
None, -8.26, 92.5, None, None, None, None, None, None, None, -9.0, 904.0, None, 2019-12-06 16:00:00, None, 36.65, None
None, -8.7, 94.1, None, None, None, None, None, None, None, -9.0, 904.0, None, 2019-12-06 17:00:00, None, 36.79, None
None, -9.16, 93.2, None, None, None, None, None, None, None, -10.0, 904.0, None, 2019-12-06 18:00:00, None, 36.72, None
None, -10.16, 92.7, None, None, None, None, None, None, None, -11.0, 904.0, None, 2019-12-06 19:00:00, None, 36.52, None
None, -10.43, 92.3, None, None, None, None, None, None, None, -11.0, 904.0, None, 2019-12-06 20:00:00, None, 36.49, None
None, -10.66, 93.0, None, None, None, None, None, None, None, -11.0, 904.0, None, 2019-12-06 21:00:00, None, 36.61, None
None, -10.7, 93.3, None, None, None, None, None, None, None, -11.0, 905.0, None, 2019-12-06 22:00:00, None, 36.58, None
None, -11.94, 91.6, None, None, None, None, None, None, None, -13.0, 905.0, None, 2019-12-06 23:00:00, None, 36.2, None
None, -13.21, 91.8, None, None, None, None, None, None, None, -14.0, 905.0, None, 2019-12-07 00:00:00, None, 36.25, None
None, -11.87, 92.6, None, None, None, None, None, None, None, -13.0, 905.0, None, 2019-12-07 01:00:00, None, 36.71, None
None, -11.98, 92.4, None, None, None, None, None, None, None, -13.0, 905.0, None, 2019-12-07 02:00:00, None, 36.67, None
None, -11.72, 92.2, None, None, None, None, None, None, None, -13.0, 905.0, None, 2019-12-07 03:00:00, None, 36.67, None
None, -10.91, 93.1, None, None, None, None, None, None, None, -12.0, 906.0, None, 2019-12-07 04:00:00, None, 36.68, None
None, -11.3, 92.6, None, None, None, None, None, None, None, -12.0, 906.0, None, 2019-12-07 05:00:00, None, 36.75, None
None, -11.34, 91.8, None, None, None, None, None, None, None, -12.0, 906.0, None, 2019-12-07 06:00:00, None, 36.61, None
None, -11.2, 92.4, None, None, None, None, None, None, None, -12.0, 906.0, None, 2019-12-07 07:00:00, None, 36.57, None
None, -11.06, 92.8, None, None, None, None, None, None, None, -12.0, 906.0, None, 2019-12-07 08:00:00, None, 36.54, None
None, -10.97, 92.9, None, None, None, None, None, None, None, -12.0, 906.0, None, 2019-12-07 09:00:00, None, 36.51, None
None, -10.44, 93.0, None, None, None, None, None, None, None, -11.0, 907.0, None, 2019-12-07 10:00:00, None, 36.54, None
None, -9.46, 92.1, None, None, None, None, None, None, None, -10.0, 907.0, None, 2019-12-07 11:00:00, None, 36.44, None
None, -9.14, 92.0, None, None, None, None, None, None, None, -10.0, 908.0, None, 2019-12-07 12:00:00, None, 36.44, None
None, -8.79, 90.3, None, None, None, None, None, None, None, -10.0, 908.0, None, 2019-12-07 13:00:00, None, 36.43, None
