station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, 24.54, 46.46, 40.3, 46.0, 12.0, 24.5, 24.4, 12.0, 0.0, None, 2021-06-28 00:00:00, None, None
None, 22.56, 50.86, 40.3, 51.0, 13.0, 22.6, 22.5, 13.0, 0.0, None, 2021-06-28 01:00:00, None, None
None, 21.66, 53.69, 40.3, 54.0, 13.0, 21.7, 21.7, 13.0, 0.0, None, 2021-06-28 02:00:00, None, None
None, 19.99, 57.98, 40.3, 58.0, 11.0, 20.0, 19.9, 11.0, 0.0, None, 2021-06-28 03:00:00, None, None
None, 18.88, 60.48, 40.3, 60.0, 11.0, 18.9, 18.8, 11.0, 0.0, None, 2021-06-28 04:00:00, None, None
None, 17.82, 64.24, 40.3, 64.0, 11.0, 17.8, 17.6, 11.0, 0.0, None, 2021-06-28 05:00:00, None, None
None, 17.05, 69.5, 40.3, 70.0, 12.0, 17.1, 16.9, 12.0, 0.0, None, 2021-06-28 06:00:00, None, None
None, 17.28, 71.4, 17.7, 71.0, 12.0, 17.3, 17.0, 12.0, 0.0, None, 2021-06-28 07:00:00, None, None
None, 20.68, 61.9, 20.7, 62.0, 13.0, 20.7, 17.0, 13.0, 0.0, None, 2021-06-28 08:00:00, None, None
None, 24.77, 49.37, 24.7, 49.0, 13.0, 24.8, 17.0, 13.0, 0.0, None, 2021-06-28 09:00:00, None, None
None, 27.01, 39.33, 26.9, 39.0, 12.0, 27.0, 17.0, 12.0, 0.0, None, 2021-06-28 10:00:00, None, None
None, 30.41, 30.89, 30.5, 31.0, 12.0, 30.4, 17.0, 12.0, 0.0, None, 2021-06-28 11:00:00, None, None
None, 32.9, 26.1, 32.7, 26.0, 11.0, 32.9, 17.0, 11.0, 0.0, None, 2021-06-28 12:00:00, None, None
None, 36.15, 22.54, 36.0, 23.0, 11.0, 36.2, 17.0, 11.0, 0.0, None, 2021-06-28 13:00:00, None, None
None, 38.23, 21.7, 38.4, 22.0, 13.0, 38.2, 17.0, 13.0, 0.0, None, 2021-06-28 14:00:00, None, None
None, 41.33, 16.1, 41.0, 16.0, 10.0, 41.3, 17.0, 10.0, 0.0, None, 2021-06-28 15:00:00, None, None
None, 41.07, 15.66, 42.1, 16.0, 10.0, 41.1, 17.0, 10.0, -0.9, None, 2021-06-28 16:00:00, None, None
None, 41.21, 15.01, 42.1, 15.0, 10.0, 41.2, 17.0, 10.0, -0.1, None, 2021-06-28 17:00:00, None, None
None, 41.33, 18.33, 42.1, 18.0, 13.0, 41.3, 17.0, 13.0, 0.0, None, 2021-06-28 18:00:00, None, None
None, 38.57, 20.25, 41.4, 20.0, 12.0, 38.6, 38.5, 12.0, 0.0, None, 2021-06-28 19:00:00, None, None
None, 32.74, 31.57, 41.4, 32.0, 13.0, 32.7, 33.0, 13.0, 0.0, None, 2021-06-28 20:00:00, None, None
None, 32.48, 25.73, 41.4, 26.0, 10.0, 32.5, 31.2, 10.0, 0.0, None, 2021-06-28 21:00:00, None, None
None, 30.77, 28.17, 41.4, 28.0, 10.0, 30.8, 30.9, 10.0, 0.0, None, 2021-06-28 22:00:00, None, None
None, 26.92, 35.72, 41.4, 36.0, 10.0, 26.9, 27.1, 10.0, -1.0, None, 2021-06-28 23:00:00, None, None
None, 24.42, 42.77, 41.4, 43.0, 10.0, 24.4, 24.3, 10.0, 0.0, None, 2021-06-29 00:00:00, None, None
None, 22.81, 46.88, 41.4, 47.0, 10.0, 22.8, 22.7, 10.0, 0.0, None, 2021-06-29 01:00:00, None, None
None, 21.42, 51.16, 41.4, 51.0, 11.0, 21.4, 21.4, 11.0, 0.0, None, 2021-06-29 02:00:00, None, None
None, 19.94, 53.87, 41.4, 54.0, 11.0, 19.9, 20.0, 11.0, 0.0, None, 2021-06-29 03:00:00, None, None
None, 18.61, 58.46, 41.4, 58.0, 10.0, 18.6, 18.6, 10.0, 0.0, None, 2021-06-29 04:00:00, None, None
None, 17.6, 60.86, 41.4, 61.0, 10.0, 17.6, 17.6, 10.0, 0.0, None, 2021-06-29 05:00:00, None, None
None, 16.93, 66.16, 41.4, 66.0, 10.0, 16.9, 17.0, 10.0, 0.0, None, 2021-06-29 06:00:00, None, None
None, 17.25, 68.57, 17.5, 69.0, 11.0, 17.3, 16.6, 11.0, 0.0, None, 2021-06-29 07:00:00, None, None
None, 21.01, 58.82, 21.0, 59.0, 12.0, 21.0, 16.6, 12.0, 0.0, None, 2021-06-29 08:00:00, None, None
None, 24.93, 47.73, 24.9, 48.0, 13.0, 24.9, 16.6, 13.0, 0.7, None, 2021-06-29 09:00:00, None, None
None, 27.68, 42.11, 27.7, 42.0, 15.0, 27.7, 16.6, 15.0, 0.3, None, 2021-06-29 10:00:00, None, None
None, 30.49, 31.59, 30.6, 32.0, 12.0, 30.5, 16.6, 12.0, 0.0, None, 2021-06-29 11:00:00, None, None
None, 33.32, 25.19, 33.3, 25.0, 11.0, 33.3, 16.6, 11.0, 0.0, None, 2021-06-29 12:00:00, None, None
None, 36.44, 21.8, 36.5, 22.0, 11.0, 36.4, 16.6, 11.0, 0.0, None, 2021-06-29 13:00:00, None, None
None, 39.51, 20.0, 39.6, 20.0, 12.0, 39.5, 16.6, 12.0, 0.0, None, 2021-06-29 14:00:00, None, None
None, 40.97, 17.86, 41.1, 18.0, 12.0, 41.0, 16.6, 12.0, -1.0, None, 2021-06-29 15:00:00, None, None
None, 41.76, 16.8, 41.9, 17.0, 12.0, 41.8, 16.6, 12.0, 0.0, None, 2021-06-29 16:00:00, None, None
None, 42.54, 13.99, 42.8, 14.0, 9.0, 42.5, 16.6, 9.0, 0.0, None, 2021-06-29 17:00:00, None, None
None, 42.48, 14.11, 42.8, 14.0, 11.0, 42.5, 16.6, 11.0, 0.0, None, 2021-06-29 18:00:00, None, None
None, 40.68, 17.01, 42.5, 17.0, 11.0, 40.7, 40.3, 11.0, -1.0, None, 2021-06-29 19:00:00, None, None
None, 33.81, 31.63, 42.5, 32.0, 15.0, 33.8, 34.0, 15.0, 0.0, None, 2021-06-29 20:00:00, None, None
None, 31.21, 32.14, 42.5, 32.0, 12.0, 31.2, 31.2, 12.0, 0.0, None, 2021-06-29 21:00:00, None, None
None, 32.04, 26.27, 42.5, 26.0, 10.0, 32.0, 31.1, 10.0, 0.0, None, 2021-06-29 22:00:00, None, None
None, 28.43, 32.09, 42.5, 32.0, 10.0, 28.4, 28.4, 10.0, 0.0, None, 2021-06-29 23:00:00, None, None
None, 22.49, 63.66, 42.5, 64.0, 15.0, 22.5, 22.6, 15.0, 0.0, None, 2021-06-30 00:00:00, None, None
None, 22.04, 55.27, 42.5, 55.0, 13.0, 22.0, 21.8, 13.0, 0.0, None, 2021-06-30 01:00:00, None, None
None, 21.23, 53.56, 42.5, 54.0, 11.0, 21.2, 21.2, 11.0, 0.0, None, 2021-06-30 02:00:00, None, None
None, 20.6, 53.67, 42.5, 54.0, 11.0, 20.6, 20.2, 11.0, 0.0, None, 2021-06-30 03:00:00, None, None
None, 18.68, 58.4, 42.5, 58.0, 10.0, 18.7, 18.6, 10.0, 0.0, None, 2021-06-30 04:00:00, None, None
None, 17.61, 60.93, 42.5, 61.0, 10.0, 17.6, 17.7, 10.0, 0.0, None, 2021-06-30 05:00:00, None, None
None, 17.34, 66.24, 42.5, 66.0, 10.0, 17.3, 17.3, 10.0, 0.0, None, 2021-06-30 06:00:00, None, None
None, 17.69, 66.55, 17.8, 67.0, 12.0, 17.7, 17.1, 12.0, 0.0, None, 2021-06-30 07:00:00, None, None
None, 21.13, 56.81, 21.2, 57.0, 12.0, 21.1, 17.1, 12.0, 0.0, None, 2021-06-30 08:00:00, None, None
None, 25.02, 46.25, 25.1, 46.0, 13.0, 25.0, 17.1, 13.0, 0.0, None, 2021-06-30 09:00:00, None, None
None, 27.8, 36.78, 27.8, 37.0, 11.0, 27.8, 17.1, 11.0, 0.0, None, 2021-06-30 10:00:00, None, None
None, 31.07, 27.18, 31.1, 27.0, 10.0, 31.1, 17.1, 10.0, 0.0, None, 2021-06-30 11:00:00, None, None
None, 33.37, 23.91, 33.4, 24.0, 10.0, 33.4, 17.1, 10.0, 0.0, None, 2021-06-30 12:00:00, None, None
None, 36.01, 22.06, 36.2, 22.0, 12.0, 36.0, 17.1, 12.0, 0.0, None, 2021-06-30 13:00:00, None, None
None, 39.12, 18.92, 39.1, 19.0, 12.0, 39.1, 17.1, 12.0, 0.0, None, 2021-06-30 14:00:00, None, None
None, 40.93, 15.81, 41.5, 16.0, 9.0, 40.9, 17.1, 9.0, 0.0, None, 2021-06-30 15:00:00, None, None
None, 40.27, 17.86, 41.5, 18.0, 11.0, 40.3, 17.1, 11.0, -0.1, None, 2021-06-30 16:00:00, None, None
None, 38.83, 21.06, 41.5, 21.0, 13.0, 38.8, 17.1, 13.0, -0.9, None, 2021-06-30 17:00:00, None, None
None, 37.65, 23.74, 41.5, 24.0, 13.0, 37.7, 17.1, 13.0, 0.0, None, 2021-06-30 18:00:00, None, None
None, 35.96, 24.56, 37.8, 25.0, 13.0, 36.0, 35.8, 13.0, 0.0, None, 2021-06-30 19:00:00, None, None
None, 33.37, 29.29, 37.8, 29.0, 13.0, 33.4, 33.5, 13.0, 0.0, None, 2021-06-30 20:00:00, None, None
None, 31.11, 35.39, 37.8, 35.0, 14.0, 31.1, 31.1, 14.0, 0.0, None, 2021-06-30 21:00:00, None, None
None, 29.2, 40.26, 37.8, 40.0, 15.0, 29.2, 28.9, 15.0, -0.5, None, 2021-06-30 22:00:00, None, None
None, 28.48, 40.57, 37.8, 41.0, 14.0, 28.5, 28.3, 14.0, -0.2, None, 2021-06-30 23:00:00, None, None
None, 27.29, 42.14, 37.8, 42.0, 14.0, 27.3, 27.3, 14.0, -0.3, None, 2021-07-01 00:00:00, None, None
None, 26.04, 45.29, 37.8, 45.0, 13.0, 26.0, 25.9, 13.0, 0.0, None, 2021-07-01 01:00:00, None, None
None, 24.97, 49.66, 37.8, 50.0, 13.0, 25.0, 24.9, 13.0, 0.0, None, 2021-07-01 02:00:00, None, None
None, 24.22, 51.67, 37.8, 52.0, 14.0, 24.2, 24.1, 14.0, 0.0, None, 2021-07-01 03:00:00, None, None
None, 23.23, 55.01, 37.8, 55.0, 14.0, 23.2, 23.2, 14.0, 0.1, None, 2021-07-01 04:00:00, None, None
None, 22.19, 57.93, 37.8, 58.0, 14.0, 22.2, 22.1, 14.0, 0.0, None, 2021-07-01 05:00:00, None, None
None, 21.72, 58.71, 37.8, 59.0, 14.0, 21.7, 21.5, 14.0, -0.1, None, 2021-07-01 06:00:00, None, None
None, 19.47, 66.17, 21.9, 66.0, 13.0, 19.5, 19.4, 13.0, 0.0, None, 2021-07-01 07:00:00, None, None
None, 22.62, 57.11, 22.6, 57.0, 13.0, 22.6, 19.4, 13.0, 0.1, None, 2021-07-01 08:00:00, None, None
None, 24.7, 49.06, 24.9, 49.0, 14.0, 24.7, 19.4, 14.0, 0.1, None, 2021-07-01 09:00:00, None, None
None, 26.24, 45.58, 26.3, 46.0, 14.0, 26.2, 19.4, 14.0, -0.2, None, 2021-07-01 10:00:00, None, None
None, 28.41, 39.81, 28.6, 40.0, 13.0, 28.4, 19.4, 13.0, 0.0, None, 2021-07-01 11:00:00, None, None
None, 29.63, 38.26, 29.7, 38.0, 14.0, 29.6, 19.4, 14.0, 0.0, None, 2021-07-01 12:00:00, None, None
None, 31.27, 35.04, 31.4, 35.0, 13.0, 31.3, 19.4, 13.0, 0.1, None, 2021-07-01 13:00:00, None, None
None, 31.7, 34.1, 32.1, 34.0, 14.0, 31.7, 19.4, 14.0, -0.2, None, 2021-07-01 14:00:00, None, None
None, 32.48, 31.67, 32.8, 32.0, 14.0, 32.5, 19.4, 14.0, 0.0, None, 2021-07-01 15:00:00, None, None
None, 32.6, 30.8, 33.0, 31.0, 13.0, 32.6, 19.4, 13.0, 0.0, None, 2021-07-01 16:00:00, None, None
None, 31.99, 32.0, 33.0, 32.0, 13.0, 32.0, 19.4, 13.0, 0.0, None, 2021-07-01 17:00:00, None, None
None, 31.2, 32.1, 33.0, 32.0, 13.0, 31.2, 19.4, 13.0, -0.1, None, 2021-07-01 18:00:00, None, None
None, 28.92, 35.19, 31.3, 35.0, 12.0, 28.9, 28.8, 12.0, -0.5, None, 2021-07-01 19:00:00, None, None
None, 28.21, 37.51, 31.3, 38.0, 12.0, 28.2, 27.9, 12.0, -0.3, None, 2021-07-01 20:00:00, None, None
None, 27.08, 37.98, 31.3, 38.0, 12.0, 27.1, 26.9, 12.0, 0.0, None, 2021-07-01 21:00:00, None, None
None, 25.37, 42.77, 31.3, 43.0, 12.0, 25.4, 25.4, 12.0, 0.0, None, 2021-07-01 22:00:00, None, None
None, 23.78, 58.35, 31.3, 58.0, 15.0, 23.8, 24.1, 15.0, 0.0, None, 2021-07-01 23:00:00, None, None
None, 18.87, 90.8, 31.3, 91.0, 18.0, 18.9, 18.7, 18.0, 1.0, None, 2021-07-02 00:00:00, None, None
None, 18.1, 91.5, 31.3, 92.0, 17.0, 18.1, 17.9, 17.0, 0.0, None, 2021-07-02 01:00:00, None, None
None, 18.52, 88.1, 31.3, 88.0, 17.0, 18.5, 17.9, 17.0, 0.7, None, 2021-07-02 02:00:00, None, None
None, 17.62, 86.9, 31.3, 87.0, 15.0, 17.6, 17.5, 15.0, 0.3, None, 2021-07-02 03:00:00, None, None
None, 16.32, 87.4, 31.3, 87.0, 14.0, 16.3, 16.2, 14.0, 0.0, None, 2021-07-02 04:00:00, None, None
None, 15.3, 87.9, 31.3, 88.0, 14.0, 15.3, 15.3, 14.0, 0.0, None, 2021-07-02 05:00:00, None, None
None, 14.34, 92.2, 31.3, 92.0, 13.0, 14.3, 14.2, 13.0, 0.0, None, 2021-07-02 06:00:00, None, None
None, 14.94, 89.5, 15.1, 90.0, 13.0, 14.9, 14.3, 13.0, 0.0, None, 2021-07-02 07:00:00, None, None
None, 17.66, 79.19, 17.6, 79.0, 14.0, 17.7, 14.3, 14.0, 0.0, None, 2021-07-02 08:00:00, None, None
None, 21.04, 59.97, 21.0, 60.0, 14.0, 21.0, 14.3, 14.0, 0.0, None, 2021-07-02 09:00:00, None, None
None, 23.53, 48.14, 23.6, 48.0, 12.0, 23.5, 14.3, 12.0, 0.0, None, 2021-07-02 10:00:00, None, None
None, 25.55, 37.51, 25.7, 38.0, 10.0, 25.6, 14.3, 10.0, 0.0, None, 2021-07-02 11:00:00, None, None
None, 27.46, 32.8, 27.4, 33.0, 9.0, 27.5, 14.3, 9.0, 0.0, None, 2021-07-02 12:00:00, None, None
None, 29.22, 28.33, 29.3, 28.0, 8.0, 29.2, 14.3, 8.0, 0.0, None, 2021-07-02 13:00:00, None, None
None, 30.65, 24.53, 30.8, 25.0, 8.0, 30.7, 14.3, 8.0, 0.0, None, 2021-07-02 14:00:00, None, None
None, 33.46, 22.81, 33.9, 23.0, 9.0, 33.5, 14.3, 9.0, 0.0, None, 2021-07-02 15:00:00, None, None
None, 33.66, 21.27, 34.2, 21.0, 9.0, 33.7, 14.3, 9.0, 0.0, None, 2021-07-02 16:00:00, None, None
None, 33.49, 22.13, 34.2, 22.0, 9.0, 33.5, 14.3, 9.0, 0.0, None, 2021-07-02 17:00:00, None, None
None, 32.83, 22.99, 34.2, 23.0, 9.0, 32.8, 14.3, 9.0, 0.0, None, 2021-07-02 18:00:00, None, None
None, 31.24, 26.58, 32.9, 27.0, 10.0, 31.2, 31.2, 10.0, 0.0, None, 2021-07-02 19:00:00, None, None
2.0, 28.87, 30.86, 32.9, 31.0, 10.0, 28.9, 28.9, 10.0, 0.0, None, 2021-07-02 20:00:00, None, None
None, 27.47, 33.24, 32.9, 33.0, 10.0, 27.5, 27.2, 10.0, -0.8, None, 2021-07-02 21:00:00, None, None
None, 26.12, 36.62, 32.9, 37.0, 10.0, 26.1, 26.0, 10.0, -0.2, None, 2021-07-02 22:00:00, None, None
None, 25.04, 37.91, 32.9, 38.0, 10.0, 25.0, 25.1, 10.0, 0.0, None, 2021-07-02 23:00:00, None, None
None, 22.61, 46.91, 32.9, 47.0, 10.0, 22.6, 22.6, 10.0, 0.0, None, 2021-07-03 00:00:00, None, None
None, 19.8, 56.96, 32.9, 57.0, 11.0, 19.8, 19.8, 11.0, 0.0, None, 2021-07-03 01:00:00, None, None
None, 18.82, 61.83, 32.9, 62.0, 12.0, 18.8, 18.8, 12.0, 0.0, None, 2021-07-03 02:00:00, None, None
None, 19.07, 59.42, 32.9, 59.0, 11.0, 19.1, 18.5, 11.0, 0.0, None, 2021-07-03 03:00:00, None, None
None, 17.9, 63.48, 32.9, 63.0, 11.0, 17.9, 18.0, 11.0, 0.0, None, 2021-07-03 04:00:00, None, None
None, 16.09, 71.75, 32.9, 72.0, 11.0, 16.1, 16.1, 11.0, 0.0, None, 2021-07-03 05:00:00, None, None
None, 15.51, 73.86, 32.9, 74.0, 11.0, 15.5, 15.4, 11.0, 0.0, None, 2021-07-03 06:00:00, None, None
None, 16.67, 71.73, 16.8, 72.0, 11.0, 16.7, 15.5, 11.0, 0.0, None, 2021-07-03 07:00:00, None, None
None, 18.33, 62.65, 18.4, 63.0, 11.0, 18.3, 15.5, 11.0, 0.0, None, 2021-07-03 08:00:00, None, None
None, 20.45, 56.56, 20.7, 57.0, 12.0, 20.5, 15.5, 12.0, 1.0, None, 2021-07-03 09:00:00, None, None
None, 23.0, 41.53, 23.1, 42.0, 9.0, 23.0, 15.5, 9.0, 0.0, None, 2021-07-03 10:00:00, None, None
None, 25.69, 34.91, 25.9, 35.0, 10.0, 25.7, 15.5, 10.0, 0.0, None, 2021-07-03 11:00:00, None, None
None, 27.3, 31.85, 27.3, 32.0, 9.0, 27.3, 15.5, 9.0, -0.1, None, 2021-07-03 12:00:00, None, None
None, 30.09, 26.3, 30.1, 26.0, 8.0, 30.1, 15.5, 8.0, 0.1, None, 2021-07-03 13:00:00, None, None
None, 31.4, 24.9, 31.8, 25.0, 8.0, 31.4, 15.5, 8.0, 0.0, None, 2021-07-03 14:00:00, None, None
None, 32.5, 22.72, 32.9, 23.0, 8.0, 32.5, 15.5, 8.0, -0.3, None, 2021-07-03 15:00:00, None, None
None, 32.69, 21.04, 33.3, 21.0, 7.0, 32.7, 15.5, 7.0, -0.7, None, 2021-07-03 16:00:00, None, None
None, 32.87, 20.9, 33.5, 21.0, 8.0, 32.9, 15.5, 8.0, 0.0, None, 2021-07-03 17:00:00, None, None
None, 32.14, 21.75, 33.5, 22.0, 8.0, 32.1, 15.5, 8.0, 0.0, None, 2021-07-03 18:00:00, None, None
None, 31.09, 21.87, 32.3, 22.0, 8.0, 31.1, 30.6, 8.0, 0.0, None, 2021-07-03 19:00:00, None, None
None, 28.5, 24.83, 32.3, 25.0, 6.0, 28.5, 28.5, 6.0, -0.1, None, 2021-07-03 20:00:00, None, None
None, 25.33, 35.12, 32.3, 35.0, 9.0, 25.3, 25.1, 9.0, -0.9, None, 2021-07-03 21:00:00, None, None
None, 26.09, 30.34, 32.3, 30.0, 8.0, 26.1, 24.8, 8.0, 0.0, None, 2021-07-03 22:00:00, None, None
None, 23.66, 39.48, 32.3, 39.0, 9.0, 23.7, 23.7, 9.0, 0.0, None, 2021-07-03 23:00:00, None, None
None, 20.3, 49.55, 32.3, 50.0, 9.0, 20.3, 20.4, 9.0, 0.0, None, 2021-07-04 00:00:00, None, None
None, 22.9, 40.27, 32.3, 40.0, 9.0, 22.9, 20.3, 9.0, 0.0, None, 2021-07-04 01:00:00, None, None
None, 21.5, 47.43, 32.3, 47.0, 9.0, 21.5, 20.3, 9.0, 0.0, None, 2021-07-04 02:00:00, None, None
None, 20.27, 49.96, 32.3, 50.0, 9.0, 20.3, 20.2, 9.0, 0.0, None, 2021-07-04 03:00:00, None, None
None, 18.62, 56.18, 32.3, 56.0, 9.0, 18.6, 18.6, 9.0, 0.0, None, 2021-07-04 04:00:00, None, None
None, 17.76, 60.86, 32.3, 61.0, 10.0, 17.8, 17.8, 10.0, 0.0, None, 2021-07-04 05:00:00, None, None
None, 16.55, 64.76, 32.3, 65.0, 10.0, 16.6, 16.5, 10.0, 0.0, None, 2021-07-04 06:00:00, None, None
None, 17.08, 67.54, 17.5, 68.0, 11.0, 17.1, 16.5, 11.0, 0.0, None, 2021-07-04 07:00:00, None, None
None, 16.9, 72.28, 17.5, 72.0, 12.0, 16.9, 16.5, 12.0, 0.0, None, 2021-07-04 08:00:00, None, None
None, 20.55, 54.08, 20.6, 54.0, 11.0, 20.6, 16.5, 11.0, 0.0, None, 2021-07-04 09:00:00, None, None
None, 22.11, 49.69, 22.0, 50.0, 11.0, 22.1, 16.5, 11.0, 0.1, None, 2021-07-04 10:00:00, None, None
None, 24.22, 41.94, 24.3, 42.0, 11.0, 24.2, 16.5, 11.0, 0.6, None, 2021-07-04 11:00:00, None, None
None, 26.56, 36.57, 26.4, 37.0, 10.0, 26.6, 16.5, 10.0, -0.7, None, 2021-07-04 12:00:00, None, None
None, 28.05, 33.59, 28.1, 34.0, 11.0, 28.1, 16.5, 11.0, 0.0, None, 2021-07-04 13:00:00, None, None
None, 29.23, 29.19, 30.1, 29.0, 10.0, 29.2, 16.5, 10.0, 0.0, None, 2021-07-04 14:00:00, None, None
None, 27.87, 32.72, 30.1, 33.0, 11.0, 27.9, 16.5, 11.0, -0.1, None, 2021-07-04 15:00:00, None, None
None, 26.57, 34.19, 30.1, 34.0, 10.0, 26.6, 16.5, 10.0, 0.0, None, 2021-07-04 16:00:00, None, None
None, 24.74, 44.76, 30.1, 45.0, 12.0, 24.7, 16.5, 12.0, 0.0, None, 2021-07-04 17:00:00, None, None
None, 21.7, 56.95, 30.1, 57.0, 12.0, 21.7, 16.5, 12.0, 0.0, None, 2021-07-04 18:00:00, None, None
None, 23.04, 53.63, 23.4, 54.0, 14.0, 23.0, 21.7, 14.0, 0.0, None, 2021-07-04 19:00:00, None, None
None, 20.05, 80.0, 23.4, 80.0, 17.0, 20.1, 20.0, 17.0, 0.0, None, 2021-07-04 20:00:00, None, None
None, 18.13, 93.6, 23.4, 94.0, 17.0, 18.1, 18.0, 17.0, 1.0, None, 2021-07-04 21:00:00, None, None
None, 16.31, 95.1, 23.4, 95.0, 16.0, 16.3, 16.3, 16.0, 0.0, None, 2021-07-04 22:00:00, None, None
None, 15.19, 95.9, 23.4, 96.0, 14.0, 15.2, 15.1, 14.0, 0.9, None, 2021-07-04 23:00:00, None, None
None, 14.22, 96.5, 23.4, 97.0, 14.0, 14.2, 14.2, 14.0, 0.1, None, 2021-07-05 00:00:00, None, None
None, 13.7, 96.9, 23.4, 97.0, 13.0, 13.7, 13.6, 13.0, 0.0, None, 2021-07-05 01:00:00, None, None
None, 12.94, 96.5, 23.4, 97.0, 13.0, 12.9, 13.0, 13.0, 0.0, None, 2021-07-05 02:00:00, None, None
None, 12.4, 97.1, 23.4, 97.0, 12.0, 12.4, 12.3, 12.0, 0.0, None, 2021-07-05 03:00:00, None, None
None, 12.26, 97.3, 23.4, 97.0, 12.0, 12.3, 12.0, 12.0, 0.0, None, 2021-07-05 04:00:00, None, None
None, 11.77, 96.4, 23.4, 96.0, 11.0, 11.8, 11.8, 11.0, 0.0, None, 2021-07-05 05:00:00, None, None
None, 12.11, 96.4, 23.4, 96.0, 12.0, 12.1, 11.8, 12.0, 0.0, None, 2021-07-05 06:00:00, None, None
None, 12.77, 95.9, 13.0, 96.0, 12.0, 12.8, 12.0, 12.0, 0.0, None, 2021-07-05 07:00:00, None, None
None, 14.61, 87.5, 14.5, 88.0, 13.0, 14.6, 12.0, 13.0, 0.0, None, 2021-07-05 08:00:00, None, None
None, 16.81, 82.1, 17.1, 82.0, 13.0, 16.8, 12.0, 13.0, 0.0, None, 2021-07-05 09:00:00, None, None
None, 19.77, 62.67, 19.8, 63.0, 13.0, 19.8, 12.0, 13.0, 0.0, None, 2021-07-05 10:00:00, None, None
None, 22.12, 55.16, 22.0, 55.0, 13.0, 22.1, 12.0, 13.0, 0.0, None, 2021-07-05 11:00:00, None, None
None, 24.59, 46.63, 24.5, 47.0, 13.0, 24.6, 12.0, 13.0, 0.0, None, 2021-07-05 12:00:00, None, None
None, 27.6, 36.56, 27.6, 37.0, 11.0, 27.6, 12.0, 11.0, 0.0, None, 2021-07-05 13:00:00, None, None
None, 30.35, 32.12, 30.0, 32.0, 12.0, 30.4, 12.0, 12.0, 0.0, None, 2021-07-05 14:00:00, None, None
1.9, 31.22, 26.45, 31.0, 26.0, 10.0, 31.2, 12.0, 10.0, 0.0, None, 2021-07-05 15:00:00, None, None
None, 28.71, 30.35, 31.3, 30.0, 9.0, 28.7, 12.0, 9.0, -0.1, None, 2021-07-05 16:00:00, None, None
None, 27.98, 34.41, 31.3, 34.0, 10.0, 28.0, 12.0, 10.0, 0.1, None, 2021-07-05 17:00:00, None, None
None, 26.83, 37.48, 31.3, 37.0, 11.0, 26.8, 12.0, 11.0, -0.7, None, 2021-07-05 18:00:00, None, None
None, 25.59, 41.21, 28.3, 41.0, 12.0, 25.6, 25.6, 12.0, 0.3, None, 2021-07-05 19:00:00, None, None
None, 24.16, 43.49, 28.3, 43.0, 11.0, 24.2, 24.2, 11.0, -0.7, None, 2021-07-05 20:00:00, None, None
None, 22.37, 45.59, 28.3, 46.0, 10.0, 22.4, 22.5, 10.0, 0.0, None, 2021-07-05 21:00:00, None, None
None, 20.9, 56.7, 28.3, 57.0, 12.0, 20.9, 20.9, 12.0, 0.0, None, 2021-07-05 22:00:00, None, None
None, 19.73, 62.58, 28.3, 63.0, 12.0, 19.7, 19.7, 12.0, 0.0, None, 2021-07-05 23:00:00, None, None
None, 17.69, 71.36, 28.3, 71.0, 13.0, 17.7, 17.7, 13.0, 0.0, None, 2021-07-06 00:00:00, None, None
None, 16.21, 73.12, 28.3, 73.0, 12.0, 16.2, 16.2, 12.0, 0.0, None, 2021-07-06 01:00:00, None, None
None, 15.96, 73.55, 28.3, 74.0, 12.0, 16.0, 15.6, 12.0, 0.0, None, 2021-07-06 02:00:00, None, None
None, 14.71, 76.76, 28.3, 77.0, 10.0, 14.7, 14.7, 10.0, 0.9, None, 2021-07-06 03:00:00, None, None
None, 13.74, 80.1, 28.3, 80.0, 10.0, 13.7, 13.7, 10.0, 0.0, None, 2021-07-06 04:00:00, None, None
None, 12.87, 83.3, 28.3, 83.0, 10.0, 12.9, 12.7, 10.0, 0.0, None, 2021-07-06 05:00:00, None, None
None, 12.84, 83.9, 28.3, 84.0, 11.0, 12.8, 12.5, 11.0, 0.0, None, 2021-07-06 06:00:00, None, None
None, 13.03, 85.8, 13.2, 86.0, 11.0, 13.0, 12.7, 11.0, 0.0, None, 2021-07-06 07:00:00, None, None
None, 16.39, 71.0, 16.3, 71.0, 11.0, 16.4, 12.7, 11.0, 0.0, None, 2021-07-06 08:00:00, None, None
None, 19.16, 60.03, 19.1, 60.0, 11.0, 19.2, 12.7, 11.0, 0.0, None, 2021-07-06 09:00:00, None, None
None, 21.36, 52.51, 21.3, 53.0, 11.0, 21.4, 12.7, 11.0, 0.0, None, 2021-07-06 10:00:00, None, None
None, 24.48, 43.63, 24.4, 44.0, 11.0, 24.5, 12.7, 11.0, 0.0, None, 2021-07-06 11:00:00, None, None
None, 25.97, 39.02, 25.9, 39.0, 10.0, 26.0, 12.7, 10.0, 0.0, None, 2021-07-06 12:00:00, None, None
None, 28.59, 29.72, 28.8, 30.0, 9.0, 28.6, 12.7, 9.0, 0.0, None, 2021-07-06 13:00:00, None, None
