station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, ACTUAL_WIND_DIRECTION, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
720.0, -18.19, 262.2, -18.37, 0.018, -17.53, 2010-11-19 07:00:00, 1.81, 0.0, 0.423, 0.847, 262.0
720.0, -18.44, 267.6, -18.68, 0.018, -17.53, 2010-11-19 08:00:00, 3.007, 0.0, 0.423, 0.847, 268.8
720.0, -18.55, 273.5, -18.82, 0.018, -17.53, 2010-11-19 09:00:00, 4.994, 0.0, 0.422, 0.847, 272.7
720.0, -18.84, 275.7, -18.84, 0.018, -17.53, 2010-11-19 10:00:00, 6.901, 0.0, 0.421, 0.847, 282.2
720.0, -18.62, 295.0, -18.84, 0.018, -17.53, 2010-11-19 11:00:00, 10.24, 0.0, 0.419, 0.847, 285.3
720.0, -18.65, 300.1, -18.84, 0.018, -17.53, 2010-11-19 12:00:00, 9.36, 0.0, 0.418, 0.847, 290.8
720.0, -18.57, 274.2, -18.84, 0.018, -17.53, 2010-11-19 13:00:00, 6.997, 0.0, 0.42, 0.847, 288.6
720.0, -18.27, 284.7, -18.84, 0.018, -17.53, 2010-11-19 14:00:00, 6.265, 0.0, 0.421, 0.847, 281.5
720.0, -18.46, 268.8, -18.84, 0.018, -17.53, 2010-11-19 15:00:00, 4.802, 0.0, 0.422, 0.847, 273.1
720.0, -18.67, 266.1, -18.84, 0.018, -17.53, 2010-11-19 16:00:00, 3.104, 0.0, 0.423, 0.847, 268.3
720.0, -18.69, 276.5, -18.84, 0.018, -17.53, 2010-11-19 17:00:00, 4.951, 0.0, 0.422, 0.847, 273.0
720.0, -18.46, 280.2, -18.93, 0.018, -17.53, 2010-11-19 18:00:00, 5.557, 0.0, 0.421, 0.847, 278.2
720.0, -18.36, 295.7, -18.64, 0.018, -18.36, 2010-11-19 19:00:00, 6.444, 0.0, 0.421, 0.847, 285.9
720.0, -17.74, 285.6, -18.66, 0.018, -17.32, 2010-11-19 20:00:00, 7.66, 0.0, 0.42, 0.847, 287.3
720.0, -18.26, 285.1, -18.66, 0.018, -17.32, 2010-11-19 21:00:00, 7.03, 0.0, 0.421, 0.847, 283.8
720.0, -18.42, 283.7, -18.67, 0.018, -17.32, 2010-11-19 22:00:00, 5.316, 0.0, 0.422, 0.847, 284.0
720.0, -18.63, 286.6, -18.89, 0.018, -17.32, 2010-11-19 23:00:00, 5.776, 0.0, 0.421, 0.847, 288.1
720.0, -18.46, 286.0, -18.89, 0.018, -17.32, 2010-11-20 00:00:00, 4.017, 0.0, 0.422, 0.847, 288.2
720.0, -18.31, 273.3, -18.89, 0.018, -17.32, 2010-11-20 01:00:00, 5.802, 0.0, 0.422, 0.847, 284.7
720.0, -18.02, 266.8, -18.89, 0.018, -17.32, 2010-11-20 02:00:00, 4.902, 0.0, 0.422, 0.847, 271.2
720.0, -18.37, 275.1, -18.89, 0.018, -17.32, 2010-11-20 03:00:00, 7.71, 0.0, 0.42, 0.847, 274.7
720.0, -18.19, 261.5, -18.89, 0.018, -17.32, 2010-11-20 04:00:00, 7.55, 0.0, 0.42, 0.847, 269.6
720.0, -17.89, 261.3, -18.89, 0.018, -16.95, 2010-11-20 05:00:00, 1.941, 0.0, 0.423, 0.847, 262.4
720.0, -17.22, 261.5, -18.89, 0.018, -16.32, 2010-11-20 06:00:00, 0.514, 0.0, 0.423, 0.847, 261.7
720.0, -16.02, 266.7, -17.51, 0.018, -15.84, 2010-11-20 07:00:00, 1.679, 0.0, 0.423, 0.847, 266.5
720.0, -15.27, 265.6, -17.51, 0.018, -15.14, 2010-11-20 08:00:00, 0.211, 0.0, 0.423, 0.847, 265.9
720.0, -15.43, 259.1, -17.51, 0.018, -14.8, 2010-11-20 09:00:00, 1.551, 0.0, 0.423, 0.847, 259.6
720.0, -14.78, 264.9, -17.51, 0.018, -14.78, 2010-11-20 10:00:00, 1.244, 0.0, 0.423, 0.847, 260.2
720.0, -14.98, 266.8, -17.51, 0.018, -14.3, 2010-11-20 11:00:00, 0.181, 0.0, 0.423, 0.847, 266.8
720.0, -14.33, 266.8, -17.51, 0.018, -14.22, 2010-11-20 12:00:00, 0.196, 0.0, 0.423, 0.847, 266.7
720.0, -13.54, 266.8, -17.51, 0.018, -13.47, 2010-11-20 13:00:00, 0.217, 0.0, 0.423, 0.847, 266.8
720.0, -13.09, 266.8, -17.51, 0.018, -13.08, 2010-11-20 14:00:00, 0.161, 0.0, 0.423, 0.847, 266.8
720.0, -13.43, 266.7, -17.51, 0.018, -13.08, 2010-11-20 15:00:00, 0.244, 0.0, 0.423, 0.847, 266.7
720.0, -13.89, 266.8, -17.51, 0.018, -13.08, 2010-11-20 16:00:00, 0.0, 0.0, 0.423, 0.847, 266.7
720.0, -13.36, 266.8, -17.51, 0.018, -13.08, 2010-11-20 17:00:00, 0.0, 0.0, 0.423, 0.847, 266.8
720.0, -12.98, 266.8, -17.51, 0.018, -12.98, 2010-11-20 18:00:00, 0.0, 0.0, 0.423, 0.847, 266.8
720.0, -12.77, 266.8, -13.04, 0.018, -12.53, 2010-11-20 19:00:00, 0.0, 0.0, 0.423, 0.847, 266.8
720.0, -12.88, 266.8, -13.04, 0.018, -12.53, 2010-11-20 20:00:00, 0.0, 0.0, 0.423, 0.847, 266.8
720.0, -12.98, 262.8, -13.04, 0.018, -12.53, 2010-11-20 21:00:00, 1.332, 0.0, 0.423, 0.847, 265.4
720.0, -13.02, 261.9, -13.16, 0.018, -12.53, 2010-11-20 22:00:00, 0.382, 0.0, 0.423, 0.847, 262.2
720.0, -13.16, 261.5, -13.21, 0.018, -12.53, 2010-11-20 23:00:00, 0.165, 0.0, 0.423, 0.847, 261.7
720.0, -13.42, 261.5, -13.42, 0.018, -12.53, 2010-11-21 00:00:00, 0.0, 0.0, 0.423, 0.847, 261.5
720.0, -13.61, 261.4, -13.69, 0.018, -12.53, 2010-11-21 01:00:00, 0.0, 0.0, 0.423, 0.847, 261.6
720.0, -14.21, 263.1, -14.21, 0.018, -12.53, 2010-11-21 02:00:00, 0.696, 0.0, 0.423, 0.847, 262.9
720.0, -14.88, 262.2, -14.89, 0.018, -12.53, 2010-11-21 03:00:00, 1.133, 0.0, 0.423, 0.847, 263.0
720.0, -15.44, 261.2, -15.44, 0.018, -12.53, 2010-11-21 04:00:00, 0.633, 0.0, 0.423, 0.847, 262.4
720.0, -15.83, 263.9, -15.94, 0.018, -12.53, 2010-11-21 05:00:00, 1.492, 0.0, 0.423, 0.847, 262.7
720.0, -16.29, 265.7, -16.29, 0.018, -12.53, 2010-11-21 06:00:00, 2.017, 0.0, 0.423, 0.847, 265.1
720.0, -16.51, 268.3, -16.56, 0.018, -16.13, 2010-11-21 07:00:00, 2.269, 0.0, 0.423, 0.847, 265.4
720.0, -16.89, 265.0, -16.98, 0.018, -16.13, 2010-11-21 08:00:00, 1.094, 0.0, 0.423, 0.847, 265.9
720.0, -17.27, 261.7, -17.32, 0.018, -16.13, 2010-11-21 09:00:00, 1.016, 0.0, 0.423, 0.847, 262.4
720.0, -17.07, 263.8, -17.44, 0.018, -16.13, 2010-11-21 10:00:00, 1.018, 0.0, 0.423, 0.847, 262.5
720.0, -16.84, 271.5, -17.44, 0.018, -16.13, 2010-11-21 11:00:00, 3.86, 0.0, 0.423, 0.847, 265.4
720.0, -17.32, 284.4, -17.44, 0.018, -16.13, 2010-11-21 12:00:00, 5.695, 0.0, 0.421, 0.847, 269.5
720.0, -17.45, 271.5, -17.49, 0.018, -16.13, 2010-11-21 13:00:00, 5.453, 0.0, 0.422, 0.847, 275.3
720.0, -17.28, 260.2, -17.52, 0.018, -16.13, 2010-11-21 14:00:00, 5.542, 0.0, 0.422, 0.847, 269.2
720.0, -16.96, 260.8, -17.52, 0.018, -16.13, 2010-11-21 15:00:00, 2.488, 0.0, 0.423, 0.847, 262.1
720.0, -17.19, 262.2, -17.55, 0.018, -16.13, 2010-11-21 16:00:00, 0.367, 0.0, 0.423, 0.847, 261.6
720.0, -17.3, 263.5, -17.55, 0.018, -16.13, 2010-11-21 17:00:00, 1.631, 0.0, 0.423, 0.847, 264.8
720.0, -17.44, 262.3, -17.65, 0.018, -16.13, 2010-11-21 18:00:00, 1.485, 0.0, 0.423, 0.847, 263.9
720.0, -17.59, 266.4, -17.68, 0.018, -17.09, 2010-11-21 19:00:00, 2.258, 0.0, 0.423, 0.847, 265.0
720.0, -18.37, 266.2, -18.37, 0.018, -17.09, 2010-11-21 20:00:00, 0.784, 0.0, 0.423, 0.847, 266.2
720.0, -18.44, 269.5, -18.66, 0.018, -17.09, 2010-11-21 21:00:00, 2.619, 0.0, 0.423, 0.847, 266.8
720.0, -19.14, 265.9, -19.23, 0.018, -17.09, 2010-11-21 22:00:00, 3.598, 0.0, 0.423, 0.847, 267.8
720.0, -19.67, 266.7, -19.67, 0.018, -17.09, 2010-11-21 23:00:00, 2.041, 0.0, 0.423, 0.847, 267.6
720.0, -20.14, 271.9, -20.14, 0.018, -17.09, 2010-11-22 00:00:00, 3.735, 0.0, 0.423, 0.847, 271.6
720.0, -20.83, 272.7, -20.83, 0.018, -17.09, 2010-11-22 01:00:00, 4.972, 0.0, 0.422, 0.847, 271.8
720.0, -21.42, 282.8, -21.46, 0.018, -17.09, 2010-11-22 02:00:00, 6.332, 0.0, 0.422, 0.847, 272.0
720.0, -22.11, 277.0, -22.11, 0.018, -17.09, 2010-11-22 03:00:00, 6.551, 0.0, 0.431, 0.847, 277.8
720.0, -22.39, 295.6, -22.67, 0.021, -17.09, 2010-11-22 04:00:00, 7.34, 0.0, 0.466, 0.917, 284.4
720.0, -22.83, 287.8, -23.0, 0.021, -17.09, 2010-11-22 05:00:00, 6.703, 0.0, 0.478, 0.988, 283.9
720.0, -23.06, 289.3, -23.52, 0.021, -17.09, 2010-11-22 06:00:00, 8.18, 0.0, 0.483, 1.058, 287.2
720.0, -23.35, 286.8, -23.44, 0.021, -22.79, 2010-11-22 07:00:00, 6.2, 0.0, 0.492, 0.988, 291.3
720.0, -23.08, 290.7, -23.46, 0.021, -22.79, 2010-11-22 08:00:00, 6.494, 0.0, 0.492, 0.988, 290.9
720.0, -23.09, 282.6, -23.64, 0.021, -22.79, 2010-11-22 09:00:00, 7.55, 0.0, 0.489, 0.988, 295.3
720.0, -22.61, 305.5, -23.64, 0.021, -22.16, 2010-11-22 10:00:00, 10.14, 0.0, 0.47, 0.988, 291.8
720.0, -21.85, 289.4, -23.64, 0.018, -21.85, 2010-11-22 11:00:00, 6.974, 0.0, 0.445, 0.988, 289.6
720.0, -21.0, 305.0, -23.64, 0.021, -20.83, 2010-11-22 12:00:00, 5.102, 0.0, 0.444, 0.847, 295.1
720.0, -19.72, 287.0, -23.64, 0.018, -19.16, 2010-11-22 13:00:00, 4.131, 0.0, 0.424, 0.917, 296.5
720.0, -18.55, 282.1, -23.64, 0.018, -18.55, 2010-11-22 14:00:00, 2.833, 0.0, 0.423, 0.847, 284.2
720.0, -17.53, 282.0, -23.64, 0.018, -17.29, 2010-11-22 15:00:00, 0.242, 0.0, 0.423, 0.847, 282.1
720.0, -17.89, 282.0, -23.64, 0.018, -17.13, 2010-11-22 16:00:00, 0.134, 0.0, 0.423, 0.847, 282.0
720.0, -16.61, 281.8, -23.64, 0.018, -16.14, 2010-11-22 17:00:00, 0.0, 0.0, 0.423, 0.847, 282.0
720.0, -16.2, 281.8, -23.64, 0.018, -15.88, 2010-11-22 18:00:00, 0.225, 0.0, 0.423, 0.847, 281.8
720.0, -13.62, 281.8, -16.73, 0.018, -13.59, 2010-11-22 19:00:00, 0.0, 0.0, 0.423, 0.847, 281.8
720.0, -13.32, 281.8, -16.73, 0.018, -11.9, 2010-11-22 20:00:00, 0.0, 0.0, 0.423, 0.847, 281.8
720.0, -13.89, 281.8, -16.73, 0.018, -11.9, 2010-11-22 21:00:00, 0.165, 0.0, 0.423, 0.847, 281.8
720.0, -13.36, 281.8, -16.73, 0.018, -11.9, 2010-11-22 22:00:00, 0.17, 0.0, 0.423, 0.847, 281.8
720.0, -13.04, 281.8, -16.73, 0.018, -11.9, 2010-11-22 23:00:00, 0.17, 0.0, 0.423, 0.847, 281.8
720.0, -12.66, 281.8, -16.73, 0.018, -11.9, 2010-11-23 00:00:00, 0.17, 0.0, 0.423, 0.847, 281.8
720.0, -12.96, 281.7, -16.73, 0.018, -11.9, 2010-11-23 01:00:00, 0.119, 0.0, 0.423, 0.847, 281.7
720.0, -14.01, 281.7, -16.73, 0.018, -11.9, 2010-11-23 02:00:00, 0.0, 0.0, 0.423, 0.847, 281.7
720.0, -14.39, 281.8, -17.84, 0.018, -11.9, 2010-11-23 03:00:00, 0.088, 0.0, 0.423, 0.847, 281.7
720.0, -14.2, 281.8, -17.84, 0.018, -11.9, 2010-11-23 04:00:00, 0.101, 0.0, 0.423, 0.847, 281.8
720.0, -13.99, 281.8, -17.84, 0.018, -11.9, 2010-11-23 05:00:00, 0.175, 0.0, 0.423, 0.847, 281.8
720.0, -16.55, 281.7, -17.84, 0.018, -11.9, 2010-11-23 06:00:00, 0.165, 0.0, 0.423, 0.847, 281.7
720.0, -14.96, 281.8, -17.35, 0.018, -13.29, 2010-11-23 07:00:00, 0.179, 0.0, 0.423, 0.847, 281.8
720.0, -14.27, 281.8, -17.35, 0.018, -13.29, 2010-11-23 08:00:00, 0.175, 0.0, 0.423, 0.847, 281.8
720.0, -13.35, 281.8, -17.35, 0.018, -13.29, 2010-11-23 09:00:00, 0.177, 0.0, 0.423, 0.847, 281.8
720.0, -10.74, 281.7, -17.35, 0.018, -10.59, 2010-11-23 10:00:00, 0.0, 0.0, 0.423, 0.847, 281.7
720.0, -10.68, 281.8, -17.35, 0.018, -10.35, 2010-11-23 11:00:00, 0.0, 0.0, 0.423, 0.847, 281.8
720.0, -10.18, 281.7, -17.35, 0.018, -10.16, 2010-11-23 12:00:00, 0.158, 0.0, 0.423, 0.847, 281.8
720.0, -10.23, 281.7, -17.35, 0.018, -9.4, 2010-11-23 13:00:00, 0.0, 0.0, 0.423, 0.847, 281.7
720.0, -9.96, 281.8, -17.35, 0.018, -9.4, 2010-11-23 14:00:00, 0.145, 0.0, 0.423, 0.847, 281.7
720.0, -9.8, 281.7, -17.35, 0.018, -9.25, 2010-11-23 15:00:00, 0.186, 0.0, 0.423, 0.847, 281.8
720.0, -9.44, 281.7, -17.35, 0.018, -8.82, 2010-11-23 16:00:00, 0.151, 0.0, 0.423, 0.847, 281.7
720.0, -10.88, 281.7, -17.35, 0.018, -8.82, 2010-11-23 17:00:00, 0.0, 0.0, 0.423, 0.847, 281.7
720.0, -8.86, 281.7, -17.35, 0.018, -7.94, 2010-11-23 18:00:00, 0.0, 0.0, 0.423, 0.847, 281.7
720.0, -6.999, 281.7, -9.25, 0.018, -6.96, 2010-11-23 19:00:00, 0.0, 0.0, 0.423, 0.847, 281.7
720.0, -6.631, 281.8, -9.25, 0.018, -6.573, 2010-11-23 20:00:00, 0.218, 0.0, 0.423, 0.847, 281.8
720.0, -5.842, 281.8, -9.25, 0.018, -5.842, 2010-11-23 21:00:00, 0.028, 0.0, 0.423, 0.847, 281.8
720.0, -6.825, 281.8, -9.25, 0.018, -5.842, 2010-11-23 22:00:00, 0.048, 0.0, 0.423, 0.847, 281.8
720.0, -9.75, 281.7, -10.01, 0.018, -5.842, 2010-11-23 23:00:00, 0.255, 0.0, 0.423, 0.847, 281.7
720.0, -9.61, 281.7, -10.01, 0.018, -5.842, 2010-11-24 00:00:00, 0.165, 0.0, 0.423, 0.847, 281.7
720.0, -9.99, 281.6, -10.1, 0.018, -5.842, 2010-11-24 01:00:00, 0.028, 0.0, 0.423, 0.847, 281.7
720.0, -9.83, 281.6, -10.2, 0.018, -5.842, 2010-11-24 02:00:00, 0.105, 0.0, 0.423, 0.847, 281.6
720.0, -9.9, 281.6, -10.68, 0.018, -5.842, 2010-11-24 03:00:00, 0.108, 0.0, 0.423, 0.847, 281.6
720.0, -10.01, 281.6, -10.68, 0.018, -5.842, 2010-11-24 04:00:00, 0.112, 0.0, 0.423, 0.847, 281.6
720.0, -9.54, 281.6, -10.68, 0.018, -5.842, 2010-11-24 05:00:00, 0.112, 0.0, 0.423, 0.847, 281.6
720.0, -9.29, 281.6, -10.68, 0.018, -5.842, 2010-11-24 06:00:00, 0.112, 0.0, 0.423, 0.847, 281.6
720.0, -8.96, 281.6, -9.44, 0.018, -8.91, 2010-11-24 07:00:00, 0.112, 0.0, 0.423, 0.847, 281.6
720.0, -8.64, 281.6, -9.44, 0.018, -8.58, 2010-11-24 08:00:00, 0.112, 0.0, 0.423, 0.847, 281.6
720.0, -8.49, 281.6, -9.44, 0.018, -8.49, 2010-11-24 09:00:00, 0.112, 0.0, 0.423, 0.847, 281.6
720.0, -8.03, 281.6, -9.44, 0.018, -7.84, 2010-11-24 10:00:00, 0.143, 0.0, 0.423, 0.847, 281.6
720.0, -9.47, 281.6, -9.47, 0.018, -7.84, 2010-11-24 11:00:00, 0.0, 0.0, 0.423, 0.847, 281.6
720.0, -9.02, 281.6, -9.57, 0.018, -7.84, 2010-11-24 12:00:00, 0.084, 0.0, 0.423, 0.847, 281.6
720.0, -8.75, 219.0, -9.57, 0.018, -7.84, 2010-11-24 13:00:00, 41.59, 0.0, 0.305, 0.847, 229.0
720.0, -8.71, 213.8, -9.57, 0.018, -7.84, 2010-11-24 14:00:00, 2.092, 0.0, 0.423, 0.847, 215.6
720.0, -8.32, 213.2, -9.57, 0.018, -7.84, 2010-11-24 15:00:00, 0.204, 0.0, 0.423, 0.847, 213.3
720.0, -8.27, 213.2, -9.57, 0.018, -7.84, 2010-11-24 16:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -8.07, 213.2, -9.57, 0.018, -7.84, 2010-11-24 17:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -8.04, 213.2, -9.57, 0.018, -7.84, 2010-11-24 18:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.9, 213.2, -8.05, 0.018, -7.83, 2010-11-24 19:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.67, 213.2, -8.05, 0.018, -7.64, 2010-11-24 20:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.41, 213.2, -8.05, 0.018, -7.41, 2010-11-24 21:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.13, 213.2, -8.05, 0.018, -7.09, 2010-11-24 22:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.42, 213.2, -8.05, 0.018, -7.03, 2010-11-24 23:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.44, 213.2, -8.05, 0.018, -7.03, 2010-11-25 00:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.29, 213.2, -8.05, 0.018, -7.03, 2010-11-25 01:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.56, 213.2, -8.05, 0.018, -7.03, 2010-11-25 02:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.83, 213.2, -8.05, 0.018, -7.03, 2010-11-25 03:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -8.01, 213.2, -8.05, 0.018, -7.03, 2010-11-25 04:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -8.31, 213.2, -8.32, 0.018, -7.03, 2010-11-25 05:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -8.24, 213.2, -8.32, 0.018, -7.03, 2010-11-25 06:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -8.17, 213.2, -8.26, 0.018, -8.15, 2010-11-25 07:00:00, 0.131, 0.0, 0.423, 0.847, 213.2
720.0, -8.12, 213.2, -8.26, 0.018, -8.09, 2010-11-25 08:00:00, 0.163, 0.0, 0.423, 0.847, 213.2
720.0, -7.99, 213.2, -8.26, 0.018, -7.99, 2010-11-25 09:00:00, 0.125, 0.0, 0.423, 0.847, 213.2
720.0, -7.71, 233.3, -8.26, 0.018, -7.71, 2010-11-25 10:00:00, 10.1, 0.0, 0.417, 0.847, 222.6
720.0, -7.59, 233.3, -8.26, 0.018, -7.58, 2010-11-25 11:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -7.27, 233.3, -8.26, 0.018, -7.27, 2010-11-25 12:00:00, 0.048, 0.0, 0.423, 0.847, 233.3
720.0, -7.38, 233.4, -8.26, 0.018, -7.27, 2010-11-25 13:00:00, 0.0, 0.0, 0.423, 0.847, 233.4
720.0, -7.96, 233.4, -8.26, 0.018, -7.25, 2010-11-25 14:00:00, 0.0, 0.0, 0.423, 0.847, 233.4
720.0, -8.32, 233.3, -8.44, 0.018, -7.25, 2010-11-25 15:00:00, 0.0, 0.0, 0.423, 0.847, 233.4
720.0, -8.72, 233.3, -8.72, 0.018, -7.25, 2010-11-25 16:00:00, 0.101, 0.0, 0.423, 0.847, 233.3
720.0, -8.96, 233.3, -9.05, 0.018, -7.25, 2010-11-25 17:00:00, 0.079, 0.0, 0.423, 0.847, 233.3
720.0, -8.64, 233.4, -9.07, 0.018, -7.25, 2010-11-25 18:00:00, 0.172, 0.0, 0.423, 0.847, 233.3
720.0, -8.61, 233.4, -8.64, 0.018, -8.49, 2010-11-25 19:00:00, 0.194, 0.0, 0.423, 0.847, 233.4
720.0, -8.49, 233.3, -8.67, 0.018, -8.44, 2010-11-25 20:00:00, 0.143, 0.0, 0.423, 0.847, 233.3
720.0, -8.15, 233.3, -8.67, 0.018, -8.11, 2010-11-25 21:00:00, 0.119, 0.0, 0.423, 0.847, 233.3
720.0, -8.34, 233.3, -8.67, 0.018, -8.06, 2010-11-25 22:00:00, 0.14, 0.0, 0.423, 0.847, 233.3
720.0, -7.97, 233.3, -8.67, 0.018, -7.85, 2010-11-25 23:00:00, 0.161, 0.0, 0.423, 0.847, 233.3
720.0, -7.84, 233.3, -8.67, 0.018, -7.64, 2010-11-26 00:00:00, 0.108, 0.0, 0.423, 0.847, 233.3
720.0, -7.82, 233.3, -8.67, 0.018, -7.64, 2010-11-26 01:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -7.8, 233.3, -8.67, 0.018, -7.64, 2010-11-26 02:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -8.29, 233.3, -8.67, 0.018, -7.64, 2010-11-26 03:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -8.49, 233.3, -8.67, 0.018, -7.64, 2010-11-26 04:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -8.89, 233.3, -8.89, 0.018, -7.64, 2010-11-26 05:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -9.05, 233.3, -9.05, 0.018, -7.64, 2010-11-26 06:00:00, 0.0, 0.0, 0.423, 0.847, 233.3
720.0, -9.07, 233.3, -9.07, 0.018, -9.0, 2010-11-26 07:00:00, 0.131, 0.0, 0.423, 0.847, 233.3
720.0, -9.09, 233.4, -9.11, 0.018, -9.0, 2010-11-26 08:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -8.83, 233.4, -9.11, 0.018, -8.83, 2010-11-26 09:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -8.55, 233.3, -9.11, 0.018, -8.54, 2010-11-26 10:00:00, 0.143, 0.0, 0.423, 0.847, 233.3
720.0, -8.3, 233.3, -9.11, 0.018, -8.3, 2010-11-26 11:00:00, 0.175, 0.0, 0.423, 0.847, 233.3
720.0, -8.39, 233.3, -9.11, 0.018, -8.22, 2010-11-26 12:00:00, 0.161, 0.0, 0.423, 0.847, 233.3
720.0, -8.77, 233.3, -9.11, 0.018, -8.22, 2010-11-26 13:00:00, 0.125, 0.0, 0.423, 0.847, 233.3
720.0, -8.8, 233.3, -9.11, 0.018, -8.22, 2010-11-26 14:00:00, 0.093, 0.0, 0.423, 0.847, 233.3
720.0, -8.84, 233.3, -9.11, 0.018, -8.22, 2010-11-26 15:00:00, 0.137, 0.0, 0.423, 0.847, 233.3
720.0, -8.97, 233.3, -9.11, 0.018, -8.22, 2010-11-26 16:00:00, 0.161, 0.0, 0.423, 0.847, 233.3
720.0, -9.21, 233.3, -9.21, 0.018, -8.22, 2010-11-26 17:00:00, 0.19, 0.0, 0.423, 0.847, 233.3
720.0, -9.48, 233.4, -9.48, 0.018, -8.22, 2010-11-26 18:00:00, 0.177, 0.0, 0.423, 0.847, 233.3
720.0, -9.56, 233.4, -9.57, 0.018, -9.48, 2010-11-26 19:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -9.55, 233.4, -9.59, 0.018, -9.48, 2010-11-26 20:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -9.6, 233.4, -9.62, 0.018, -9.48, 2010-11-26 21:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -9.47, 233.4, -9.62, 0.018, -9.46, 2010-11-26 22:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -9.7, 233.4, -9.7, 0.018, -9.46, 2010-11-26 23:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -9.9, 233.4, -9.9, 0.018, -9.46, 2010-11-27 00:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -9.98, 233.4, -9.98, 0.018, -9.46, 2010-11-27 01:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -10.05, 233.4, -10.05, 0.018, -9.46, 2010-11-27 02:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -10.26, 233.4, -10.26, 0.018, -9.46, 2010-11-27 03:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -10.45, 233.4, -10.45, 0.018, -9.46, 2010-11-27 04:00:00, 0.192, 0.0, 0.423, 0.847, 233.4
720.0, -10.66, 233.4, -10.66, 0.018, -9.46, 2010-11-27 05:00:00, 0.119, 0.0, 0.423, 0.847, 233.4
720.0, -10.76, 233.4, -10.76, 0.018, -9.46, 2010-11-27 06:00:00, 0.084, 0.0, 0.423, 0.847, 233.4
720.0, -10.81, 233.4, -10.81, 0.018, -10.76, 2010-11-27 07:00:00, 0.134, 0.0, 0.423, 0.847, 233.4
720.0, -10.86, 233.4, -10.86, 0.018, -10.76, 2010-11-27 08:00:00, 0.148, 0.0, 0.423, 0.847, 233.4
720.0, -10.91, 233.4, -10.92, 0.018, -10.76, 2010-11-27 09:00:00, 0.048, 0.0, 0.423, 0.847, 233.4
720.0, -10.4, 233.4, -10.92, 0.018, -10.4, 2010-11-27 10:00:00, 0.119, 0.0, 0.423, 0.847, 233.4
720.0, -8.86, 233.4, -10.92, 0.018, -8.86, 2010-11-27 11:00:00, 0.125, 0.0, 0.423, 0.847, 233.4
720.0, -8.33, 233.3, -10.92, 0.018, -8.32, 2010-11-27 12:00:00, 0.168, 0.0, 0.423, 0.847, 233.3
720.0, -8.43, 233.3, -10.92, 0.018, -8.32, 2010-11-27 13:00:00, 0.074, 0.0, 0.423, 0.847, 233.3
720.0, -8.26, 233.3, -10.92, 0.018, -8.26, 2010-11-27 14:00:00, 0.175, 0.0, 0.423, 0.847, 233.3
720.0, -8.53, 233.3, -10.92, 0.018, -8.09, 2010-11-27 15:00:00, 0.101, 0.0, 0.423, 0.847, 233.3
720.0, -9.6, 233.3, -10.92, 0.018, -8.09, 2010-11-27 16:00:00, 0.112, 0.0, 0.423, 0.847, 233.3
