station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -2.485, 84.9, 9.4, None, 9.43, 1.376, 179.4, -4.0, None, -2.5, -2.7, -4.0, 0.0, None, 0.0, 85.0, 2021-05-03 02:00:00, -6999.0, -6999.0
None, -2.858, 86.1, 9.4, None, 12.79, 1.793, 187.0, -4.0, None, -2.9, -3.0, -4.0, 0.0, None, 0.0, 86.0, 2021-05-03 03:00:00, -6999.0, -6999.0
None, -3.32, 87.5, 9.4, None, 15.8, 1.839, 188.0, -5.0, None, -3.3, -3.4, -5.0, 0.0, None, 0.0, 88.0, 2021-05-03 04:00:00, -6999.0, -6999.0
None, -3.827, 88.3, 9.4, None, 13.61, 1.679, 186.7, -5.0, None, -3.8, -3.7, -5.0, 0.0, None, 0.0, 88.0, 2021-05-03 05:00:00, -6999.0, -6999.0
None, -3.704, 89.5, 9.4, None, 13.58, 1.695, 181.1, -5.0, None, -3.7, -4.0, -5.0, 0.0, None, 0.0, 90.0, 2021-05-03 06:00:00, -6999.0, -6999.0
None, -1.844, 83.6, -1.9, None, 29.46, 2.623, 173.2, -4.0, None, -1.8, -3.7, -4.0, 0.0, None, 0.0, 84.0, 2021-05-03 07:00:00, -6999.0, -6999.0
None, 2.446, 62.4, 2.3, None, 10.44, 2.432, 160.0, -4.0, None, 2.4, -3.7, -4.0, 0.0, None, 0.0, 62.0, 2021-05-03 08:00:00, -6999.0, -6999.0
None, 5.482, 55.71, 5.9, None, 27.57, 3.473, 159.8, -3.0, None, 5.5, -3.7, -3.0, 0.0, None, 0.0, 56.0, 2021-05-03 09:00:00, -6999.0, -6999.0
None, 8.08, 41.94, 7.9, None, 34.82, 4.042, 161.3, -4.0, None, 8.1, -3.7, -4.0, 0.0, None, 0.0, 42.0, 2021-05-03 10:00:00, -6999.0, -6999.0
None, 9.55, 36.54, 9.6, None, 37.34, 4.161, 162.6, -5.0, None, 9.6, -3.7, -5.0, 0.0, None, 0.0, 37.0, 2021-05-03 11:00:00, -6999.0, -6999.0
None, 10.64, 32.54, 10.6, None, 35.79, 3.891, 154.8, -5.0, None, 10.6, -3.7, -5.0, 0.0, None, 0.0, 33.0, 2021-05-03 12:00:00, -6999.0, -6999.0
None, 10.58, 32.65, 10.9, None, 74.93, 3.912, 305.9, -5.0, None, 10.6, -3.7, -5.0, 0.0, None, 0.0, 33.0, 2021-05-03 13:00:00, -6999.0, -6999.0
None, 9.69, 40.58, 10.9, None, 31.31, 9.13, 157.0, -3.0, None, 9.7, -3.7, -3.0, 0.0, None, 0.0, 41.0, 2021-05-03 14:00:00, -6999.0, -6999.0
None, 9.07, 49.74, 10.9, None, 56.13, 7.121, 142.1, -1.0, None, 9.1, -3.7, -1.0, 0.0, None, 0.0, 50.0, 2021-05-03 15:00:00, -6999.0, -6999.0
None, 9.54, 45.67, 10.9, None, 31.56, 10.0, 354.8, -2.0, None, 9.5, -3.7, -2.0, 0.0, None, 0.0, 46.0, 2021-05-03 16:00:00, -6999.0, -6999.0
None, 9.2, 48.35, 10.9, None, 50.51, 6.706, 0.275, -1.0, None, 9.2, -3.7, -1.0, 0.0, None, 0.0, 48.0, 2021-05-03 17:00:00, -6999.0, -6999.0
None, 7.669, 61.31, 10.9, None, 63.97, 7.026, 347.3, 1.0, None, 7.7, -3.7, 1.0, 0.0, None, 0.0, 61.0, 2021-05-03 18:00:00, -6999.0, -6999.0
None, 8.35, 58.33, 8.7, None, 65.58, 2.588, 211.8, 1.0, None, 8.4, 7.6, 1.0, 0.0, None, 0.0, 58.0, 2021-05-03 19:00:00, -6999.0, -6999.0
None, 7.88, 56.15, 8.7, None, 66.65, 2.598, 348.6, 0.0, None, 7.9, 7.6, 0.0, 0.0, None, 0.0, 56.0, 2021-05-03 20:00:00, -6999.0, -6999.0
None, 6.975, 60.71, 8.7, None, 43.76, 3.873, 0.978, 0.0, None, 7.0, 6.8, 0.0, 0.0, None, 0.0, 61.0, 2021-05-03 21:00:00, -6999.0, -6999.0
None, 5.54, 68.56, 8.7, None, 72.78, 1.808, 255.7, 0.0, None, 5.5, 5.6, 0.0, 0.0, None, 0.0, 69.0, 2021-05-03 22:00:00, -6999.0, -6999.0
None, 3.656, 74.56, 8.7, None, 64.23, 1.075, 256.1, -1.0, None, 3.7, 3.7, -1.0, 0.0, None, 0.0, 75.0, 2021-05-03 23:00:00, -6999.0, -6999.0
None, 1.78, 80.7, 8.7, None, 47.9, 1.18, 175.5, -1.0, None, 1.8, 1.9, -1.0, 0.0, None, 0.0, 81.0, 2021-05-04 00:00:00, -6999.0, -6999.0
None, -0.084, 85.2, 8.7, None, 42.35, 1.261, 170.3, -2.0, None, -0.1, -0.1, -2.0, 0.0, None, 0.0, 85.0, 2021-05-04 01:00:00, -6999.0, -6999.0
None, -0.867, 88.6, 8.7, None, 26.48, 0.95, 172.5, -2.0, None, -0.9, -1.0, -2.0, 0.0, None, 0.0, 89.0, 2021-05-04 02:00:00, -6999.0, -6999.0
None, -0.84, 88.8, 8.7, None, 20.98, 1.014, 164.5, -3.0, None, -0.8, -1.2, -3.0, 0.0, None, 0.0, 89.0, 2021-05-04 03:00:00, -6999.0, -6999.0
None, -0.89, 89.2, 8.7, None, 40.44, 1.15, 175.9, -2.0, None, -0.9, -1.2, -2.0, 0.0, None, 0.0, 89.0, 2021-05-04 04:00:00, -6999.0, -6999.0
None, -0.238, 89.2, 8.7, None, 78.75, 0.724, 135.1, -1.0, None, -0.2, -1.2, -1.0, 0.0, None, 0.0, 89.0, 2021-05-04 05:00:00, -6999.0, -6999.0
None, 0.458, 93.8, 8.7, None, 74.64, 0.86, 293.3, -1.0, None, 0.5, -1.2, -1.0, 0.0, None, 1.0, 94.0, 2021-05-04 06:00:00, -6999.0, -6999.0
None, 0.903, 95.7, 0.9, None, 55.13, 1.043, 311.0, 1.0, None, 0.9, 0.4, 1.0, 0.0, None, 0.0, 96.0, 2021-05-04 07:00:00, -6999.0, -6999.0
None, 1.933, 95.6, 1.9, None, 69.23, 3.167, 279.6, 1.0, None, 1.9, 0.4, 1.0, 0.0, None, 0.0, 96.0, 2021-05-04 08:00:00, -6999.0, -6999.0
None, 3.077, 86.8, 3.3, None, 19.08, 12.73, 345.5, 1.0, None, 3.1, 0.4, 1.0, 0.0, None, 0.0, 87.0, 2021-05-04 09:00:00, -6999.0, -6999.0
None, 5.127, 79.67, 5.1, None, 22.56, 12.09, 351.5, 2.0, None, 5.1, 0.4, 2.0, 0.0, None, 0.0, 80.0, 2021-05-04 10:00:00, -6999.0, -6999.0
None, 6.633, 70.18, 7.4, None, 26.61, 10.28, 356.4, 1.0, None, 6.6, 0.4, 1.0, 0.0, None, 0.0, 70.0, 2021-05-04 11:00:00, -6999.0, -6999.0
None, 7.787, 58.9, 8.8, None, 47.57, 7.256, 357.6, 0.0, None, 7.8, 0.4, 0.0, 0.0, None, 0.0, 59.0, 2021-05-04 12:00:00, -6999.0, -6999.0
None, 6.68, 63.31, 9.0, None, 27.29, 11.0, 350.8, 0.0, None, 6.7, 0.4, 0.0, 0.0, None, 0.0, 63.0, 2021-05-04 13:00:00, -6999.0, -6999.0
None, 6.981, 58.34, 9.0, None, 75.18, 6.378, 63.12, -1.0, None, 7.0, 0.4, -1.0, 0.0, None, 0.0, 58.0, 2021-05-04 14:00:00, -6999.0, -6999.0
None, 6.748, 57.02, 9.0, None, 43.92, 10.1, 356.5, -1.0, None, 6.7, 0.4, -1.0, 0.0, None, 0.0, 57.0, 2021-05-04 15:00:00, -6999.0, -6999.0
None, 8.09, 47.05, 9.4, None, 68.13, 6.766, 320.5, -3.0, None, 8.1, 0.4, -3.0, 0.0, None, 0.0, 47.0, 2021-05-04 16:00:00, -6999.0, -6999.0
None, 7.453, 50.14, 9.4, None, 67.44, 6.497, 87.2, -2.0, None, 7.5, 0.4, -2.0, 0.0, None, 0.0, 50.0, 2021-05-04 17:00:00, -6999.0, -6999.0
None, 7.508, 51.26, 9.4, None, 56.99, 7.306, 1.934, -2.0, None, 7.5, 0.4, -2.0, 0.0, None, 0.0, 51.0, 2021-05-04 18:00:00, -6999.0, -6999.0
None, 6.748, 53.93, 8.2, None, 45.79, 10.01, 352.4, -2.0, None, 6.7, 6.9, -2.0, 0.0, None, 0.0, 54.0, 2021-05-04 19:00:00, -6999.0, -6999.0
None, 5.882, 59.97, 8.2, None, 52.2, 5.776, 338.4, -1.0, None, 5.9, 5.9, -1.0, 0.0, None, 0.0, 60.0, 2021-05-04 20:00:00, -6999.0, -6999.0
None, 4.707, 67.63, 8.2, None, 23.37, 9.37, 338.3, -1.0, None, 4.7, 4.7, -1.0, 0.0, None, 0.0, 68.0, 2021-05-04 21:00:00, -6999.0, -6999.0
None, 2.228, 77.42, 8.2, None, 21.06, 7.475, 342.0, -1.0, None, 2.2, 2.1, -1.0, 0.0, None, 0.0, 77.0, 2021-05-04 22:00:00, -6999.0, -6999.0
None, 0.112, 83.9, 8.2, None, 75.51, 2.521, 265.4, -2.0, None, 0.1, -0.1, -2.0, 0.0, None, 0.0, 84.0, 2021-05-04 23:00:00, -6999.0, -6999.0
None, -1.311, 87.5, 8.2, None, 36.28, 0.787, 163.3, -3.0, None, -1.3, -1.5, -3.0, 0.0, None, 0.0, 88.0, 2021-05-05 00:00:00, -6999.0, -6999.0
None, -1.986, 89.9, 8.2, None, 60.95, 0.284, 195.0, -3.0, None, -2.0, -2.1, -3.0, 0.0, None, 0.0, 90.0, 2021-05-05 01:00:00, -6999.0, -6999.0
None, -2.37, 90.8, 8.2, None, 52.69, 0.186, 158.7, -3.0, None, -2.4, -2.6, -3.0, 0.0, None, 0.0, 91.0, 2021-05-05 02:00:00, -6999.0, -6999.0
None, -2.783, 91.6, 8.2, None, 33.13, 0.437, 171.9, -4.0, None, -2.8, -3.0, -4.0, 0.0, None, 0.0, 92.0, 2021-05-05 03:00:00, -6999.0, -6999.0
None, -3.287, 92.4, 8.2, None, 58.61, 0.404, 144.1, -5.0, None, -3.3, -3.5, -5.0, 0.0, None, 0.0, 92.0, 2021-05-05 04:00:00, -6999.0, -6999.0
None, -3.85, 92.6, 8.2, None, 78.29, 0.162, 128.7, -5.0, None, -3.9, -4.1, -5.0, 0.0, None, 0.0, 93.0, 2021-05-05 05:00:00, -6999.0, -6999.0
None, -4.346, 92.6, 8.2, None, 57.3, 0.283, 179.4, -5.0, None, -4.3, -4.5, -5.0, 0.0, None, 0.0, 93.0, 2021-05-05 06:00:00, -6999.0, -6999.0
None, -2.437, 92.7, -2.5, None, 42.21, 0.135, 337.4, -4.0, None, -2.4, -4.3, -4.0, 0.0, None, 0.0, 93.0, 2021-05-05 07:00:00, -6999.0, -6999.0
None, 2.243, 66.34, 2.5, None, 69.7, 0.335, 29.85, -4.0, None, 2.2, -4.3, -4.0, 0.0, None, 0.0, 66.0, 2021-05-05 08:00:00, -6999.0, -6999.0
None, 5.364, 49.58, 5.4, None, 66.13, 2.713, 351.0, -5.0, None, 5.4, -4.3, -5.0, 0.0, None, 0.0, 50.0, 2021-05-05 09:00:00, -6999.0, -6999.0
None, 7.886, 41.61, 7.8, None, 29.18, 6.022, 163.5, -5.0, None, 7.9, -4.3, -5.0, 0.0, None, 0.0, 42.0, 2021-05-05 10:00:00, -6999.0, -6999.0
None, 11.32, 30.07, 11.4, None, 59.55, 4.656, 171.2, -5.0, None, 11.3, -4.3, -5.0, 0.0, None, 0.0, 30.0, 2021-05-05 12:00:00, -6999.0, -6999.0
None, 12.37, 26.12, 12.5, None, 35.18, 7.709, 341.7, -7.0, None, 12.4, -4.3, -7.0, 0.0, None, 0.0, 26.0, 2021-05-05 13:00:00, -6999.0, -6999.0
None, 13.3, 20.29, 14.2, None, 47.53, 6.971, 344.2, -9.0, None, 13.3, -4.3, -9.0, 0.0, None, 0.0, 20.0, 2021-05-05 14:00:00, -6999.0, -6999.0
None, 13.37, 20.0, 14.6, None, 30.72, 10.4, 353.6, -9.0, None, 13.4, -4.3, -9.0, 0.0, None, 0.0, 20.0, 2021-05-05 15:00:00, -6999.0, -6999.0
None, 14.79, 21.12, 14.8, None, 36.26, 10.27, 347.4, -7.0, None, 14.8, -4.3, -7.0, 0.0, None, 0.0, 21.0, 2021-05-05 16:00:00, -6999.0, -6999.0
None, 13.7, 22.59, 14.8, None, 33.99, 11.32, 348.2, -7.0, None, 13.7, -4.3, -7.0, 0.0, None, 0.0, 23.0, 2021-05-05 17:00:00, -6999.0, -6999.0
None, 13.27, 23.42, 14.8, None, 22.82, 10.46, 351.7, -7.0, None, 13.3, -4.3, -7.0, 0.0, None, 0.0, 23.0, 2021-05-05 18:00:00, -6999.0, -6999.0
None, 12.52, 24.94, 13.3, None, 24.82, 7.899, 359.6, -6.0, None, 12.5, 12.5, -6.0, 0.0, None, 0.0, 25.0, 2021-05-05 19:00:00, -6999.0, -6999.0
None, 10.54, 38.4, 13.3, None, 26.89, 5.637, 347.4, -3.0, None, 10.5, 10.6, -3.0, 0.0, None, 0.0, 38.0, 2021-05-05 20:00:00, -6999.0, -6999.0
None, 6.885, 47.94, 13.3, None, 54.26, 1.608, 201.6, -3.0, None, 6.9, 6.9, -3.0, 0.0, None, 0.0, 48.0, 2021-05-05 21:00:00, -6999.0, -6999.0
None, 5.238, 59.97, 13.3, None, 46.06, 0.949, 169.2, -2.0, None, 5.2, 5.3, -2.0, 0.0, None, 0.0, 60.0, 2021-05-05 22:00:00, -6999.0, -6999.0
None, 4.382, 59.34, 13.3, None, 34.4, 1.241, 168.9, -3.0, None, 4.4, 4.3, -3.0, 0.0, None, 0.0, 59.0, 2021-05-05 23:00:00, -6999.0, -6999.0
None, 2.87, 67.63, 13.3, None, 29.21, 1.196, 167.5, -3.0, None, 2.9, 3.0, -3.0, 0.0, None, 0.0, 68.0, 2021-05-06 00:00:00, -6999.0, -6999.0
None, 1.153, 72.49, 13.3, None, 24.13, 2.13, 171.4, -3.0, None, 1.2, 1.0, -3.0, 0.0, None, 0.0, 72.0, 2021-05-06 01:00:00, -6999.0, -6999.0
None, 0.487, 72.47, 13.3, None, 14.7, 3.115, 171.5, -4.0, None, 0.5, 0.5, -4.0, 0.0, None, 0.0, 72.0, 2021-05-06 02:00:00, -6999.0, -6999.0
None, -0.144, 76.04, 13.3, None, 13.65, 2.591, 176.1, -3.0, None, -0.1, -0.2, -3.0, 0.0, None, 0.0, 76.0, 2021-05-06 03:00:00, -6999.0, -6999.0
None, 0.064, 76.66, 13.3, None, 13.75, 3.092, 178.9, -3.0, None, 0.1, -0.6, -3.0, 0.0, None, 0.0, 77.0, 2021-05-06 04:00:00, -6999.0, -6999.0
None, 0.433, 76.06, 13.3, None, 12.14, 3.339, 178.6, -4.0, None, 0.4, -0.6, -4.0, 0.0, None, 0.0, 76.0, 2021-05-06 05:00:00, -6999.0, -6999.0
None, 0.385, 77.89, 13.3, None, 14.78, 3.376, 178.2, -3.0, None, 0.4, -0.6, -3.0, 0.0, None, 0.0, 78.0, 2021-05-06 06:00:00, -6999.0, -6999.0
None, 2.178, 67.92, 2.3, None, 11.61, 4.401, 178.7, -3.0, None, 2.2, 0.2, -3.0, 0.0, None, 0.0, 68.0, 2021-05-06 07:00:00, -6999.0, -6999.0
None, 6.67, 49.35, 6.4, None, 15.85, 3.795, 171.6, -3.0, None, 6.7, 0.2, -3.0, 0.0, None, 0.0, 49.0, 2021-05-06 08:00:00, -6999.0, -6999.0
None, 9.73, 33.5, 9.9, None, 21.58, 3.117, 162.2, -6.0, None, 9.7, 0.2, -6.0, 0.0, None, 0.0, 34.0, 2021-05-06 09:00:00, -6999.0, -6999.0
None, 12.49, 29.52, 12.4, None, 22.7, 5.412, 172.8, -5.0, None, 12.5, 0.2, -5.0, 0.0, None, 0.0, 30.0, 2021-05-06 10:00:00, -6999.0, -6999.0
None, 14.03, 24.7, 14.0, None, 35.9, 4.788, 173.6, -6.0, None, 14.0, 0.2, -6.0, 0.0, None, 0.0, 25.0, 2021-05-06 11:00:00, -6999.0, -6999.0
None, 15.63, 23.38, 15.8, None, 49.77, 4.823, 176.9, -5.0, None, 15.6, 0.2, -5.0, 0.0, None, 0.0, 23.0, 2021-05-06 12:00:00, -6999.0, -6999.0
None, 17.27, 22.96, 18.3, None, 63.86, 5.766, 356.1, -4.0, None, 17.3, 0.2, -4.0, 0.0, None, 0.0, 23.0, 2021-05-06 14:00:00, -6999.0, -6999.0
None, 15.57, 33.56, 18.3, None, 56.59, 6.246, 309.5, -1.0, None, 15.6, 0.2, -1.0, 0.0, None, 0.0, 34.0, 2021-05-06 15:00:00, -6999.0, -6999.0
None, 14.15, 43.4, 18.3, None, 46.25, 5.34, 3.698, 2.0, None, 14.2, 0.2, 2.0, 0.0, None, 0.0, 43.0, 2021-05-06 16:00:00, -6999.0, -6999.0
None, 14.66, 41.97, 18.3, None, 22.27, 7.807, 329.6, 2.0, None, 14.7, 0.2, 2.0, 0.0, None, 0.0, 42.0, 2021-05-06 17:00:00, -6999.0, -6999.0
None, 14.94, 42.62, 18.3, None, 51.08, 3.424, 320.6, 2.0, None, 14.9, 0.2, 2.0, 0.0, None, 0.0, 43.0, 2021-05-06 18:00:00, -6999.0, -6999.0
None, 14.27, 51.58, 15.1, None, 49.31, 1.086, 190.0, 5.0, None, 14.3, 14.3, 5.0, 0.0, None, 0.0, 52.0, 2021-05-06 19:00:00, -6999.0, -6999.0
None, 10.78, 62.17, 15.1, None, 39.99, 0.822, 185.1, 4.0, None, 10.8, 10.9, 4.0, 0.0, None, 0.0, 62.0, 2021-05-06 20:00:00, -6999.0, -6999.0
None, 8.09, 67.12, 15.1, None, 38.05, 1.008, 167.8, 3.0, None, 8.1, 8.0, 3.0, 0.0, None, 0.0, 67.0, 2021-05-06 21:00:00, -6999.0, -6999.0
None, 5.829, 72.47, 15.1, None, 50.5, 1.308, 181.7, 1.0, None, 5.8, 5.8, 1.0, 0.0, None, 0.0, 72.0, 2021-05-06 22:00:00, -6999.0, -6999.0
None, 4.231, 76.08, 15.1, None, 33.14, 1.62, 161.3, 0.0, None, 4.2, 4.1, 0.0, 0.0, None, 0.0, 76.0, 2021-05-06 23:00:00, -6999.0, -6999.0
None, 4.005, 77.17, 15.1, None, 48.44, 1.38, 154.7, 0.0, None, 4.0, 3.5, 0.0, 0.0, None, 0.0, 77.0, 2021-05-07 00:00:00, -6999.0, -6999.0
None, 7.86, 65.35, 15.1, None, 52.98, 8.03, 346.3, 2.0, None, 7.9, 3.5, 2.0, 0.0, None, 0.0, 65.0, 2021-05-07 01:00:00, -6999.0, -6999.0
None, 6.182, 74.51, 15.1, None, 59.09, 7.705, 329.8, 2.0, None, 6.2, 3.5, 2.0, 0.0, None, 0.0, 75.0, 2021-05-07 02:00:00, -6999.0, -6999.0
None, 5.667, 78.35, 15.1, None, 73.54, 2.514, 263.4, 2.0, None, 5.7, 3.5, 2.0, 0.0, None, 0.0, 78.0, 2021-05-07 03:00:00, -6999.0, -6999.0
None, 4.263, 82.1, 15.1, None, 63.13, 1.281, 150.0, 1.0, None, 4.3, 3.5, 1.0, 0.0, None, 0.0, 82.0, 2021-05-07 04:00:00, -6999.0, -6999.0
None, 7.547, 76.69, 15.1, None, 46.17, 8.13, 334.7, 4.0, None, 7.5, 3.5, 4.0, 0.0, None, 0.0, 77.0, 2021-05-07 05:00:00, -6999.0, -6999.0
None, 7.693, 71.99, 15.1, None, 39.97, 7.179, 321.2, 3.0, None, 7.7, 3.5, 3.0, 0.0, None, 0.0, 72.0, 2021-05-07 06:00:00, -6999.0, -6999.0
None, 7.19, 77.38, 8.1, None, 48.32, 4.955, 345.6, 3.0, None, 7.2, 6.7, 3.0, 0.0, None, 0.0, 77.0, 2021-05-07 07:00:00, -6999.0, -6999.0
None, 7.674, 74.33, 8.1, None, 25.38, 8.23, 1.879, 3.0, None, 7.7, 6.7, 3.0, 0.0, None, 0.0, 74.0, 2021-05-07 08:00:00, -6999.0, -6999.0
None, 8.37, 67.49, 8.4, None, 35.83, 8.43, 10.17, 3.0, None, 8.4, 6.7, 3.0, 0.0, None, 0.0, 67.0, 2021-05-07 09:00:00, -6999.0, -6999.0
None, 8.28, 62.83, 8.5, None, 26.75, 8.36, 1.865, 2.0, None, 8.3, 6.7, 2.0, 0.0, None, 0.0, 63.0, 2021-05-07 10:00:00, -6999.0, -6999.0
None, 9.58, 54.0, 9.7, None, 38.72, 6.012, 10.48, 0.0, None, 9.6, 6.7, 0.0, 0.0, None, 0.0, 54.0, 2021-05-07 11:00:00, -6999.0, -6999.0
None, 10.49, 46.42, 10.7, None, 68.59, 5.305, 27.0, -1.0, None, 10.5, 6.7, -1.0, 0.0, None, 0.0, 46.0, 2021-05-07 12:00:00, -6999.0, -6999.0
None, 10.65, 45.02, 10.9, None, 26.64, 11.81, 358.0, -1.0, None, 10.7, 6.7, -1.0, 0.0, None, 0.0, 45.0, 2021-05-07 13:00:00, -6999.0, -6999.0
None, 9.27, 52.87, 10.9, None, 49.53, 12.75, 3.133, 0.0, None, 9.3, 6.7, 0.0, 0.0, None, 0.0, 53.0, 2021-05-07 14:00:00, -6999.0, -6999.0
None, 8.58, 52.3, 10.9, None, 47.57, 7.412, 23.86, 0.0, None, 8.6, 6.7, 0.0, 0.0, None, 0.0, 52.0, 2021-05-07 15:00:00, -6999.0, -6999.0
None, 7.09, 66.47, 10.9, None, 55.94, 8.04, 23.51, 2.0, None, 7.1, 6.3, 2.0, 0.0, None, 0.0, 66.0, 2021-05-07 16:00:00, -6999.0, -6999.0
None, 6.437, 68.97, 10.9, None, 52.52, 6.539, 40.54, 1.0, None, 6.4, 6.3, 1.0, 0.0, None, 0.0, 69.0, 2021-05-07 17:00:00, -6999.0, -6999.0
None, 5.572, 70.26, 10.9, None, 63.97, 3.935, 123.5, 1.0, None, 5.6, 5.6, 1.0, 0.0, None, 0.0, 70.0, 2021-05-07 18:00:00, -6999.0, -6999.0
None, 5.179, 72.9, 5.6, None, 70.15, 4.365, 114.3, 0.0, None, 5.2, 5.1, 0.0, 0.0, None, 0.0, 73.0, 2021-05-07 19:00:00, -6999.0, -6999.0
None, 4.647, 76.16, 5.6, None, 38.7, 8.53, 338.5, 1.0, None, 4.6, 4.7, 1.0, 0.0, None, 0.0, 76.0, 2021-05-07 20:00:00, -6999.0, -6999.0
None, 4.727, 75.19, 5.6, None, 56.38, 4.928, 13.22, 0.0, None, 4.7, 4.6, 0.0, 0.0, None, 0.0, 75.0, 2021-05-07 21:00:00, -6999.0, -6999.0
None, 4.12, 78.26, 5.6, None, 32.09, 8.16, 353.8, 0.0, None, 4.1, 4.2, 0.0, 0.0, None, 0.0, 78.0, 2021-05-07 22:00:00, -6999.0, -6999.0
None, 3.279, 83.8, 5.6, None, 65.83, 4.026, 309.6, 1.0, None, 3.3, 3.2, 1.0, 0.0, None, 0.0, 84.0, 2021-05-07 23:00:00, -6999.0, -6999.0
None, 3.43, 83.2, 5.6, None, 33.16, 4.175, 336.3, 1.0, None, 3.4, 3.2, 1.0, 0.0, None, 0.0, 83.0, 2021-05-08 00:00:00, -6999.0, -6999.0
None, 3.013, 83.2, 5.6, None, 20.99, 8.42, 342.9, 1.0, None, 3.0, 3.0, 1.0, 0.0, None, 0.0, 83.0, 2021-05-08 01:00:00, -6999.0, -6999.0
None, 2.778, 84.7, 5.6, None, 19.14, 10.31, 355.3, 1.0, None, 2.8, 2.6, 1.0, 0.0, None, 0.0, 85.0, 2021-05-08 02:00:00, -6999.0, -6999.0
None, 2.421, 85.1, 5.6, None, 17.7, 12.05, 348.7, 0.0, None, 2.4, 2.4, 0.0, 0.0, None, 0.0, 85.0, 2021-05-08 03:00:00, -6999.0, -6999.0
None, 2.457, 80.2, 5.6, None, 20.19, 11.74, 346.0, 0.0, None, 2.5, 2.3, 0.0, 0.0, None, 0.0, 80.0, 2021-05-08 04:00:00, -6999.0, -6999.0
None, 2.284, 78.92, 5.6, None, 18.63, 13.28, 341.6, -1.0, None, 2.3, 2.3, -1.0, 0.0, None, 0.0, 79.0, 2021-05-08 05:00:00, -6999.0, -6999.0
None, 2.297, 79.63, 5.6, None, 21.33, 8.82, 2.209, -1.0, None, 2.3, 2.0, -1.0, 0.0, None, 0.0, 80.0, 2021-05-08 06:00:00, -6999.0, -6999.0
None, 2.811, 77.57, 2.8, None, 21.26, 8.78, 4.55, -1.0, None, 2.8, 2.2, -1.0, 0.0, None, 0.0, 78.0, 2021-05-08 07:00:00, -6999.0, -6999.0
None, 4.072, 66.99, 4.2, None, 25.2, 8.64, 5.24, -1.0, None, 4.1, 2.2, -1.0, 0.0, None, 0.0, 67.0, 2021-05-08 08:00:00, -6999.0, -6999.0
None, 5.369, 60.76, 5.3, None, 42.92, 6.283, 21.18, -2.0, None, 5.4, 2.2, -2.0, 0.0, None, 0.0, 61.0, 2021-05-08 09:00:00, -6999.0, -6999.0
None, 6.001, 53.37, 6.1, None, 36.59, 7.409, 17.06, -3.0, None, 6.0, 2.2, -3.0, 0.0, None, 0.0, 53.0, 2021-05-08 10:00:00, -6999.0, -6999.0
None, 6.909, 43.77, 7.0, None, 37.57, 7.797, 13.61, -5.0, None, 6.9, 2.2, -5.0, 0.0, None, 0.0, 44.0, 2021-05-08 11:00:00, -6999.0, -6999.0
None, 7.253, 42.7, 7.4, None, 48.67, 7.064, 28.01, -4.0, None, 7.3, 2.2, -4.0, 0.0, None, 0.0, 43.0, 2021-05-08 12:00:00, -6999.0, -6999.0
None, 8.3, 40.13, 8.2, None, 45.54, 8.59, 14.79, -4.0, None, 8.3, 2.2, -4.0, 0.0, None, 0.0, 40.0, 2021-05-08 13:00:00, -6999.0, -6999.0
None, 9.43, 34.27, 10.0, None, 49.52, 9.32, 8.54, -6.0, None, 9.4, 2.2, -6.0, 0.0, None, 0.0, 34.0, 2021-05-08 14:00:00, -6999.0, -6999.0
None, 8.38, 39.93, 10.0, None, 47.11, 9.54, 17.99, -5.0, None, 8.4, 2.2, -5.0, 0.0, None, 0.0, 40.0, 2021-05-08 15:00:00, -6999.0, -6999.0
None, 7.671, 42.58, 10.0, None, 33.63, 11.81, 10.6, -4.0, None, 7.7, 2.2, -4.0, 0.0, None, 0.0, 43.0, 2021-05-08 16:00:00, -6999.0, -6999.0
None, 8.75, 38.49, 10.0, None, 65.36, 5.519, 40.1, -5.0, None, 8.8, 2.2, -5.0, 0.0, None, 0.0, 38.0, 2021-05-08 17:00:00, -6999.0, -6999.0
None, 9.23, 32.47, 10.0, None, 33.72, 8.47, 350.6, -7.0, None, 9.2, 2.2, -7.0, 0.0, None, 0.0, 32.0, 2021-05-08 18:00:00, -6999.0, -6999.0
None, 8.23, 35.28, 9.6, None, 32.85, 9.81, 0.43, -6.0, None, 8.2, 8.2, -6.0, 0.0, None, 0.0, 35.0, 2021-05-08 19:00:00, -6999.0, -6999.0
None, 7.08, 39.34, 9.6, None, 76.8, 3.891, 302.0, -6.0, None, 7.1, 6.8, -6.0, 0.0, None, 0.0, 39.0, 2021-05-08 20:00:00, -6999.0, -6999.0
None, 6.238, 48.55, 9.6, None, 74.92, 2.785, 218.7, -4.0, None, 6.2, 6.3, -4.0, 0.0, None, 0.0, 49.0, 2021-05-08 21:00:00, -6999.0, -6999.0
