station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-5.854, 94.3, -3.9, 94.0, 11.2, 26.0, 3.5, 219.4, 3.479, -5.9, -8.8, -6.0, 219.0, -6.0, 2020-10-20 17:00:00
-6.44, 93.8, -3.9, 94.0, 9.1, 16.55, 3.8, 226.7, 3.804, -6.4, -8.8, -7.0, 227.0, -7.0, 2020-10-20 18:00:00
-6.95, 93.4, -6.4, 93.0, 9.6, 14.52, 4.8, 229.4, 4.768, -7.0, -7.0, -8.0, 229.0, -8.0, 2020-10-20 19:00:00
-7.237, 93.1, -6.4, 93.0, 12.3, 12.24, 7.2, 253.0, 7.239, -7.2, -7.3, -8.0, 253.0, -8.0, 2020-10-20 20:00:00
-7.406, 92.9, -6.4, 93.0, 7.4, 15.4, 3.7, 224.9, 3.723, -7.4, -7.5, -8.0, 225.0, -8.0, 2020-10-20 21:00:00
-7.377, 92.9, -6.4, 93.0, 9.4, 17.25, 4.4, 218.0, 4.355, -7.4, -7.5, -8.0, 218.0, -8.0, 2020-10-20 22:00:00
-7.626, 92.7, -6.4, 93.0, 8.9, 16.49, 4.3, 224.9, 4.25, -7.6, -7.7, -8.0, 225.0, -8.0, 2020-10-20 23:00:00
-7.799, 92.6, -6.4, 93.0, 12.1, 22.46, 5.1, 214.3, 5.087, -7.8, -7.9, -9.0, 214.0, -9.0, 2020-10-21 00:00:00
-7.83, 92.6, -6.4, 93.0, 14.8, 37.05, 4.5, 218.3, 4.531, -7.8, -7.9, -9.0, 218.0, -9.0, 2020-10-21 01:00:00
-7.634, 92.7, -6.4, 93.0, 10.0, 22.56, 4.9, 231.6, 4.885, -7.6, -7.9, -8.0, 232.0, -8.0, 2020-10-21 02:00:00
-7.606, 92.8, -6.4, 93.0, 15.5, 25.23, 5.8, 269.1, 5.756, -7.6, -7.9, -9.0, 269.0, -9.0, 2020-10-21 03:00:00
-8.77, 91.6, -6.4, 92.0, 32.5, 27.75, 12.5, 301.1, 12.52, -8.8, -8.8, -10.0, 301.0, -10.0, 2020-10-21 04:00:00
-8.92, 91.6, -6.4, 92.0, 18.6, 34.09, 9.0, 263.5, 9.02, -8.9, -9.1, -10.0, 264.0, -10.0, 2020-10-21 05:00:00
-9.07, 91.6, -6.4, 92.0, 18.3, 11.73, 14.3, 262.7, 14.31, -9.1, -9.1, -10.0, 263.0, -10.0, 2020-10-21 06:00:00
-9.41, 91.2, -9.0, 91.0, 20.2, 12.34, 13.1, 254.1, 13.09, -9.4, -9.4, -10.0, 254.0, -10.0, 2020-10-21 07:00:00
-9.56, 91.1, -9.0, 91.0, 17.6, 13.8, 12.5, 257.4, 12.5, -9.6, -9.5, -11.0, 257.0, -11.0, 2020-10-21 08:00:00
-9.44, 91.1, -9.0, 91.0, 15.5, 13.07, 10.8, 249.9, 10.83, -9.4, -9.7, -10.0, 250.0, -10.0, 2020-10-21 09:00:00
-8.56, 91.4, -8.4, 91.0, 12.3, 11.37, 8.4, 244.2, 8.37, -8.6, -9.7, -9.0, 244.0, -9.0, 2020-10-21 10:00:00
-8.33, 91.6, -8.2, 92.0, 10.9, 9.24, 7.3, 231.9, 7.34, -8.3, -9.7, -9.0, 232.0, -9.0, 2020-10-21 11:00:00
-7.956, 92.3, -7.8, 92.0, 10.9, 14.03, 6.8, 257.9, 6.819, -8.0, -9.7, -9.0, 258.0, -9.0, 2020-10-21 12:00:00
-7.174, 92.3, -7.1, 92.0, 12.4, 8.98, 9.3, 244.0, 9.32, -7.2, -9.7, -8.0, 244.0, -8.0, 2020-10-21 13:00:00
-6.22, 92.9, -6.2, 93.0, 11.2, 8.56, 8.7, 242.2, 8.68, -6.2, -9.7, -7.0, 242.0, -7.0, 2020-10-21 14:00:00
-6.409, 92.6, -5.8, 93.0, 13.3, 8.55, 10.1, 251.1, 10.14, -6.4, -9.7, -7.0, 251.0, -7.0, 2020-10-21 15:00:00
-7.753, 92.4, -5.8, 92.0, 11.6, 14.38, 7.4, 246.9, 7.446, -7.8, -9.7, -9.0, 247.0, -9.0, 2020-10-21 16:00:00
-8.28, 92.0, -5.8, 92.0, 11.2, 13.96, 6.1, 246.7, 6.056, -8.3, -9.7, -9.0, 247.0, -9.0, 2020-10-21 17:00:00
-8.96, 91.4, -5.8, 91.0, 9.6, 15.03, 5.9, 246.5, 5.876, -9.0, -9.7, -10.0, 247.0, -10.0, 2020-10-21 18:00:00
-9.82, 90.9, -9.0, 91.0, 12.9, 19.01, 8.7, 251.2, 8.66, -9.8, -9.9, -11.0, 251.0, -11.0, 2020-10-21 19:00:00
-10.24, 90.5, -9.0, 91.0, 13.6, 13.72, 9.3, 239.3, 9.32, -10.2, -10.3, -11.0, 239.0, -11.0, 2020-10-21 20:00:00
-10.29, 90.5, -9.0, 91.0, 14.0, 19.7, 9.0, 255.7, 9.01, -10.3, -10.4, -12.0, 256.0, -12.0, 2020-10-21 21:00:00
-10.54, 90.3, -9.0, 90.0, 10.9, 11.9, 6.5, 222.1, 6.548, -10.5, -10.6, -12.0, 222.0, -12.0, 2020-10-21 22:00:00
-10.6, 90.2, -9.0, 90.0, 7.7, 5.491, 5.9, 223.4, 5.939, -10.6, -10.7, -12.0, 223.0, -12.0, 2020-10-21 23:00:00
-10.73, 90.1, -9.0, 90.0, 6.6, 4.48, 5.0, 224.7, 4.957, -10.7, -10.7, -12.0, 225.0, -12.0, 2020-10-22 00:00:00
-10.78, 90.0, -9.0, 90.0, 4.7, 14.42, 3.2, 222.5, 3.213, -10.8, -10.9, -12.0, 223.0, -12.0, 2020-10-22 01:00:00
-10.77, 89.9, -9.0, 90.0, 4.4, 12.97, 1.0, 229.6, 1.026, -10.8, -10.9, -12.0, 230.0, -12.0, 2020-10-22 02:00:00
-11.01, 89.6, -9.0, 90.0, 0.0, 10.47, 0.0, 228.6, 0.0, -11.0, -11.0, -12.0, 229.0, -12.0, 2020-10-22 03:00:00
-10.83, 89.8, -9.0, 90.0, 0.0, 16.51, 0.0, 311.9, 0.0, -10.8, -11.0, -12.0, 312.0, -12.0, 2020-10-22 04:00:00
-10.81, 89.9, -9.0, 90.0, 0.0, 31.02, 0.0, 265.3, 0.0, -10.8, -11.0, -12.0, 265.0, -12.0, 2020-10-22 05:00:00
-10.78, 89.9, -9.0, 90.0, 0.0, 15.87, 0.0, 318.3, 0.0, -10.8, -11.0, -12.0, 318.0, -12.0, 2020-10-22 06:00:00
-10.96, 89.8, -10.7, 90.0, 0.0, 10.3, 0.0, 333.3, 0.0, -11.0, -11.0, -12.0, 333.0, -12.0, 2020-10-22 07:00:00
-10.94, 89.8, -10.7, 90.0, 0.0, 32.61, 0.0, 328.4, 0.0, -10.9, -11.1, -12.0, 328.0, -12.0, 2020-10-22 08:00:00
-10.68, 90.0, -10.6, 90.0, 0.0, 28.78, 0.0, 320.2, 0.0, -10.7, -11.1, -12.0, 320.0, -12.0, 2020-10-22 09:00:00
-10.0, 90.8, -9.9, 91.0, 0.0, 43.23, 0.0, 25.08, 0.0, -10.0, -11.1, -11.0, 25.0, -11.0, 2020-10-22 10:00:00
-8.66, 91.5, -8.7, 92.0, 0.0, 30.59, 0.0, 89.0, 0.0, -8.7, -11.1, -10.0, 89.0, -10.0, 2020-10-22 11:00:00
-9.44, 90.8, -8.7, 91.0, 0.0, 9.92, 0.0, 87.8, 0.0, -9.4, -11.1, -10.0, 88.0, -10.0, 2020-10-22 12:00:00
-8.53, 91.9, -8.6, 92.0, 0.0, 38.29, 0.0, 357.3, 0.0, -8.5, -11.1, -10.0, 357.0, -10.0, 2020-10-22 13:00:00
-7.646, 92.7, -7.6, 93.0, 0.0, 13.24, 0.0, 277.1, 0.0, -7.6, -11.1, -9.0, 277.0, -9.0, 2020-10-22 14:00:00
-7.287, 93.0, -7.2, 93.0, 0.0, 20.37, 0.0, 273.9, 0.0, -7.3, -11.1, -8.0, 274.0, -8.0, 2020-10-22 15:00:00
-9.62, 90.7, -7.2, 91.0, 0.0, 11.52, 0.0, 252.3, 0.0, -9.6, -11.1, -11.0, 252.0, -11.0, 2020-10-22 16:00:00
-10.3, 90.3, -7.2, 90.0, 0.0, 17.51, 0.0, 266.6, 0.0, -10.3, -11.1, -12.0, 267.0, -12.0, 2020-10-22 17:00:00
-11.08, 89.7, -7.2, 90.0, 0.0, 17.68, 0.0, 261.6, 0.0, -11.1, -11.1, -12.0, 262.0, -12.0, 2020-10-22 18:00:00
-11.35, 89.5, -11.0, 90.0, 0.0, 9.73, 0.0, 264.3, 0.0, -11.4, -11.4, -13.0, 264.0, -13.0, 2020-10-22 19:00:00
-11.67, 89.3, -11.0, 89.0, 0.0, 7.863, 0.0, 252.5, 0.0, -11.7, -11.8, -13.0, 253.0, -13.0, 2020-10-22 20:00:00
-11.88, 89.1, -11.0, 89.0, 0.0, 10.3, 0.0, 247.1, 0.0, -11.9, -11.9, -13.0, 247.0, -13.0, 2020-10-22 21:00:00
-11.86, 89.1, -11.0, 89.0, 0.0, 20.06, 0.0, 262.7, 0.0, -11.9, -11.9, -13.0, 263.0, -13.0, 2020-10-22 22:00:00
-11.83, 89.1, -11.0, 89.0, 0.0, 12.02, 0.0, 235.7, 0.0, -11.8, -11.9, -13.0, 236.0, -13.0, 2020-10-22 23:00:00
-11.9, 89.0, -11.0, 89.0, 0.0, 23.04, 0.0, 246.7, 0.0, -11.9, -11.9, -13.0, 247.0, -13.0, 2020-10-23 00:00:00
-11.98, 88.9, -11.0, 89.0, 0.0, 12.98, 0.0, 234.0, 0.0, -12.0, -12.1, -13.0, 234.0, -13.0, 2020-10-23 01:00:00
-12.48, 88.6, -11.0, 89.0, 0.0, 9.87, 0.0, 216.5, 0.0, -12.5, -12.5, -14.0, 217.0, -14.0, 2020-10-23 02:00:00
-12.68, 88.4, -11.0, 88.0, 0.0, 10.77, 0.0, 211.9, 0.0, -12.7, -12.8, -14.0, 212.0, -14.0, 2020-10-23 03:00:00
-12.92, 88.2, -11.0, 88.0, 0.0, 13.77, 0.0, 195.4, 0.0, -12.9, -13.0, -14.0, 195.0, -14.0, 2020-10-23 04:00:00
-13.01, 88.2, -11.0, 88.0, 0.0, 23.38, 0.0, 160.3, 0.0, -13.0, -13.2, -14.0, 160.0, -14.0, 2020-10-23 05:00:00
-12.74, 88.3, -11.0, 88.0, 0.0, 6.882, 0.0, 126.1, 0.0, -12.7, -13.2, -14.0, 126.0, -14.0, 2020-10-23 06:00:00
-13.11, 87.9, -12.7, 88.0, 0.0, 25.5, 0.0, 139.0, 0.0, -13.1, -13.2, -15.0, 139.0, -15.0, 2020-10-23 07:00:00
-13.17, 87.9, -12.7, 88.0, 0.0, 10.93, 0.0, 122.6, 0.0, -13.2, -13.3, -14.0, 123.0, -14.0, 2020-10-23 08:00:00
-12.43, 88.8, -12.4, 89.0, 0.0, 7.063, 0.0, 126.7, 0.0, -12.4, -13.3, -14.0, 127.0, -14.0, 2020-10-23 09:00:00
-12.2, 88.8, -12.1, 89.0, 0.0, 7.845, 0.0, 117.3, 0.0, -12.2, -13.3, -13.0, 117.0, -13.0, 2020-10-23 10:00:00
-12.15, 88.8, -12.0, 89.0, 0.0, 6.127, 0.0, 116.0, 0.0, -12.2, -13.3, -13.0, 116.0, -13.0, 2020-10-23 11:00:00
-11.77, 89.1, -11.8, 89.0, 0.0, 8.42, 0.0, 105.7, 0.0, -11.8, -13.3, -13.0, 106.0, -13.0, 2020-10-23 12:00:00
-11.62, 89.2, -11.5, 89.0, 0.0, 3.862, 0.0, 96.3, 0.0, -11.6, -13.3, -13.0, 96.0, -13.0, 2020-10-23 13:00:00
-11.31, 89.6, -11.3, 90.0, 0.0, 4.688, 0.0, 92.3, 0.0, -11.3, -13.3, -13.0, 92.0, -13.0, 2020-10-23 14:00:00
-11.31, 89.6, -11.2, 90.0, 0.0, 6.623, 0.0, 84.3, 0.0, -11.3, -13.3, -12.0, 84.0, -12.0, 2020-10-23 15:00:00
-11.33, 89.6, -11.2, 90.0, 0.0, 6.066, 0.0, 77.78, 0.0, -11.3, -13.3, -12.0, 78.0, -12.0, 2020-10-23 16:00:00
-11.46, 89.4, -11.2, 89.0, 0.0, 5.702, 0.0, 77.01, 0.0, -11.5, -13.3, -13.0, 77.0, -13.0, 2020-10-23 17:00:00
-11.5, 89.4, -11.2, 89.0, 0.0, 4.782, 0.0, 80.2, 0.0, -11.5, -13.3, -13.0, 80.0, -13.0, 2020-10-23 18:00:00
-11.69, 89.2, -11.4, 89.0, 0.0, 4.19, 0.0, 80.4, 0.0, -11.7, -11.8, -13.0, 80.0, -13.0, 2020-10-23 19:00:00
-11.77, 89.2, -11.4, 89.0, 0.0, 3.445, 0.0, 84.8, 0.0, -11.8, -11.9, -13.0, 85.0, -13.0, 2020-10-23 20:00:00
-11.95, 89.0, -11.4, 89.0, 0.0, 3.79, 0.0, 85.3, 0.0, -12.0, -12.0, -13.0, 85.0, -13.0, 2020-10-23 21:00:00
-11.91, 89.1, -11.4, 89.0, 0.0, 4.276, 0.0, 84.1, 0.0, -11.9, -12.0, -13.0, 84.0, -13.0, 2020-10-23 22:00:00
-12.07, 88.9, -11.4, 89.0, 0.0, 4.173, 0.0, 82.9, 0.0, -12.1, -12.1, -13.0, 83.0, -13.0, 2020-10-23 23:00:00
-12.11, 88.9, -11.4, 89.0, 0.0, 7.091, 0.0, 83.4, 0.0, -12.1, -12.3, -14.0, 83.0, -14.0, 2020-10-24 00:00:00
-12.19, 88.8, -11.4, 89.0, 0.0, 5.948, 0.0, 84.6, 0.0, -12.2, -12.4, -14.0, 85.0, -14.0, 2020-10-24 01:00:00
-12.42, 88.6, -11.4, 89.0, 0.0, 9.94, 0.0, 81.3, 0.0, -12.4, -12.4, -14.0, 81.0, -14.0, 2020-10-24 02:00:00
-13.26, 87.9, -11.4, 88.0, 0.0, 14.06, 0.0, 82.5, 0.0, -13.3, -13.3, -15.0, 83.0, -15.0, 2020-10-24 03:00:00
-14.15, 87.1, -11.4, 87.0, 0.0, 12.4, 0.0, 75.5, 0.0, -14.2, -14.1, -16.0, 76.0, -16.0, 2020-10-24 04:00:00
-14.97, 86.5, -11.4, 87.0, 0.0, 11.92, 0.0, 78.22, 0.0, -15.0, -15.0, -17.0, 78.0, -17.0, 2020-10-24 05:00:00
-15.73, 85.8, -11.4, 86.0, 0.0, 10.15, 0.0, 78.16, 0.0, -15.7, -15.7, -17.0, 78.0, -17.0, 2020-10-24 06:00:00
-16.36, 85.4, -15.7, 85.0, 0.0, 10.37, 0.0, 79.4, 0.0, -16.4, -16.3, -18.0, 79.0, -18.0, 2020-10-24 07:00:00
-16.82, 85.0, -15.7, 85.0, 0.0, 7.103, 0.0, 77.15, 0.0, -16.8, -16.8, -18.0, 77.0, -18.0, 2020-10-24 08:00:00
-16.88, 85.0, -15.7, 85.0, 0.0, 9.95, 0.0, 76.93, 0.0, -16.9, -17.1, -19.0, 77.0, -19.0, 2020-10-24 09:00:00
-16.85, 85.0, -15.7, 85.0, 0.0, 8.86, 0.0, 76.5, 0.0, -16.9, -17.1, -19.0, 77.0, -19.0, 2020-10-24 10:00:00
-16.29, 85.6, -15.7, 86.0, 0.0, 11.52, 0.0, 80.1, 0.0, -16.3, -17.1, -18.0, 80.0, -18.0, 2020-10-24 11:00:00
-16.87, 84.9, -15.7, 85.0, 0.0, 8.24, 0.0, 74.74, 0.0, -16.9, -17.1, -19.0, 75.0, -19.0, 2020-10-24 12:00:00
-16.66, 85.2, -15.7, 85.0, 0.0, 6.473, 0.0, 76.44, 0.0, -16.7, -17.1, -18.0, 76.0, -18.0, 2020-10-24 13:00:00
-16.03, 85.8, -15.7, 86.0, 0.0, 6.042, 0.0, 76.21, 0.0, -16.0, -17.1, -18.0, 76.0, -18.0, 2020-10-24 14:00:00
-15.95, 85.8, -15.7, 86.0, 0.0, 9.26, 0.0, 81.1, 0.0, -16.0, -17.1, -17.0, 81.0, -17.0, 2020-10-24 15:00:00
-15.65, 85.9, -15.5, 86.0, 0.0, 8.67, 0.0, 77.19, 0.0, -15.7, -17.1, -17.0, 77.0, -17.0, 2020-10-24 16:00:00
-15.83, 85.8, -15.4, 86.0, 0.0, 14.22, 0.0, 84.1, 0.0, -15.8, -17.1, -17.0, 84.0, -17.0, 2020-10-24 17:00:00
-16.37, 85.4, -15.4, 85.0, 0.0, 10.66, 0.0, 85.4, 0.0, -16.4, -17.1, -18.0, 85.0, -18.0, 2020-10-24 18:00:00
-16.62, 85.1, -16.2, 85.0, 0.0, 9.45, 0.0, 83.9, 0.0, -16.6, -16.7, -18.0, 84.0, -18.0, 2020-10-24 19:00:00
-17.09, 84.8, -16.2, 85.0, 0.0, 9.63, 0.0, 70.37, 0.0, -17.1, -17.2, -19.0, 70.0, -19.0, 2020-10-24 20:00:00
-17.36, 84.5, -16.2, 85.0, 0.0, 9.13, 0.0, 78.03, 0.0, -17.4, -17.4, -19.0, 78.0, -19.0, 2020-10-24 21:00:00
-17.73, 84.3, -16.2, 84.0, 0.0, 11.6, 0.0, 77.63, 0.0, -17.7, -17.7, -20.0, 78.0, -20.0, 2020-10-24 22:00:00
-17.9, 84.1, -16.2, 84.0, 0.0, 8.93, 0.0, 83.6, 0.0, -17.9, -18.0, -20.0, 84.0, -20.0, 2020-10-24 23:00:00
-18.21, 83.6, -16.2, 84.0, 0.0, 0.637, 0.0, 81.4, 0.0, -18.2, -18.3, -20.0, 81.0, -20.0, 2020-10-25 00:00:00
-18.69, 83.3, -16.2, 83.0, 0.0, 9.85, 0.0, 91.6, 0.0, -18.7, -18.8, -21.0, 92.0, -21.0, 2020-10-25 01:00:00
-18.48, 83.5, -16.2, 84.0, 0.0, 7.983, 0.0, 85.4, 0.0, -18.5, -18.8, -21.0, 85.0, -21.0, 2020-10-25 02:00:00
-17.91, 84.1, -16.2, 84.0, 0.0, 7.738, 0.0, 75.89, 0.0, -17.9, -18.8, -20.0, 76.0, -20.0, 2020-10-25 03:00:00
-17.74, 83.8, -16.2, 84.0, 0.0, 41.9, 0.0, 25.97, 0.0, -17.7, -18.8, -19.0, 26.0, -19.0, 2020-10-25 04:00:00
-17.97, 83.7, -16.2, 84.0, 0.0, 8.5, 0.0, 319.7, 0.0, -18.0, -18.8, -20.0, 320.0, -20.0, 2020-10-25 05:00:00
-17.77, 83.8, -16.2, 84.0, 0.0, 0.071, 0.0, 311.8, 0.0, -17.8, -18.8, -20.0, 312.0, -20.0, 2020-10-25 06:00:00
-17.69, 84.0, -17.7, 84.0, 0.0, 0.095, 0.0, 311.8, 0.0, -17.7, -17.9, -19.0, 312.0, -19.0, 2020-10-25 07:00:00
-16.55, 85.3, -16.6, 85.0, 0.0, 0.326, 0.0, 311.1, 0.0, -16.6, -17.9, -18.0, 311.0, -18.0, 2020-10-25 08:00:00
-16.16, 85.4, -16.2, 85.0, 0.0, 0.253, 0.0, 310.3, 0.0, -16.2, -17.9, -18.0, 310.0, -18.0, 2020-10-25 09:00:00
-14.94, 86.2, -15.0, 86.0, 0.0, 21.46, 0.0, 284.3, 0.0, -14.9, -17.9, -17.0, 284.0, -17.0, 2020-10-25 10:00:00
-13.96, 86.5, -13.9, 87.0, 0.0, 10.21, 0.0, 242.7, 0.0, -14.0, -17.9, -16.0, 243.0, -16.0, 2020-10-25 11:00:00
-12.58, 87.7, -12.6, 88.0, 0.0, 15.66, 0.0, 255.0, 0.0, -12.6, -17.9, -14.0, 255.0, -14.0, 2020-10-25 12:00:00
-12.49, 86.8, -12.5, 87.0, 0.0, 6.569, 0.0, 240.1, 0.0, -12.5, -17.9, -14.0, 240.0, -14.0, 2020-10-25 13:00:00
-11.85, 87.6, -11.9, 88.0, 0.0, 7.036, 0.0, 249.8, 0.0, -11.9, -17.9, -13.0, 250.0, -13.0, 2020-10-25 14:00:00
-10.94, 88.6, -10.7, 89.0, 27.3, 12.32, 14.8, 257.6, 14.84, -10.9, -17.9, -12.0, 258.0, -12.0, 2020-10-25 15:00:00
-11.61, 88.1, -10.7, 88.0, 28.3, 15.13, 18.7, 266.7, 18.74, -11.6, -17.9, -13.0, 267.0, -13.0, 2020-10-25 16:00:00
-12.68, 88.0, -10.7, 88.0, 28.9, 9.94, 21.2, 278.0, 21.16, -12.7, -17.9, -14.0, 278.0, -14.0, 2020-10-25 17:00:00
-12.76, 88.2, -10.7, 88.0, 30.5, 8.62, 24.0, 272.1, 23.96, -12.8, -17.9, -14.0, 272.0, -14.0, 2020-10-25 18:00:00
-12.91, 88.1, -12.7, 88.0, 37.1, 10.6, 25.9, 274.1, 25.85, -12.9, -13.0, -14.0, 274.0, -14.0, 2020-10-25 19:00:00
-13.1, 88.0, -12.7, 88.0, 33.5, 12.1, 26.0, 275.4, 25.97, -13.1, -13.1, -14.0, 275.0, -14.0, 2020-10-25 20:00:00
-12.97, 88.1, -12.7, 88.0, 34.4, 11.92, 25.6, 280.2, 25.59, -13.0, -13.1, -14.0, 280.0, -14.0, 2020-10-25 21:00:00
-12.76, 88.3, -12.7, 88.0, 35.2, 13.3, 27.2, 267.8, 27.18, -12.8, -13.1, -14.0, 268.0, -14.0, 2020-10-25 22:00:00
-12.92, 88.2, -12.7, 88.0, 35.6, 10.82, 26.3, 280.3, 26.26, -12.9, -13.1, -14.0, 280.0, -14.0, 2020-10-25 23:00:00
-13.08, 87.6, -12.7, 88.0, 36.7, 12.11, 26.0, 280.7, 26.02, -13.1, -13.2, -15.0, 281.0, -15.0, 2020-10-26 00:00:00
-13.21, 87.7, -12.7, 88.0, 33.6, 10.58, 23.2, 284.7, 23.22, -13.2, -13.3, -15.0, 285.0, -15.0, 2020-10-26 01:00:00
-13.22, 87.8, -12.7, 88.0, 37.0, 9.91, 27.8, 275.6, 27.77, -13.2, -13.4, -15.0, 276.0, -15.0, 2020-10-26 02:00:00
-13.66, 87.5, -12.7, 88.0, 35.2, 10.37, 29.4, 266.3, 29.43, -13.7, -13.8, -15.0, 266.0, -15.0, 2020-10-26 03:00:00
-13.62, 87.5, -12.7, 88.0, 37.6, 10.27, 25.6, 288.8, 25.63, -13.6, -13.8, -15.0, 289.0, -15.0, 2020-10-26 04:00:00
-13.29, 87.8, -12.7, 88.0, 36.7, 13.9, 25.9, 271.0, 25.85, -13.3, -13.8, -15.0, 271.0, -15.0, 2020-10-26 05:00:00
-13.03, 88.1, -12.7, 88.0, 34.4, 7.909, 26.6, 247.9, 26.61, -13.0, -13.8, -14.0, 248.0, -14.0, 2020-10-26 06:00:00
-11.02, 89.6, -10.8, 90.0, 32.7, 18.12, 24.1, 273.3, 24.1, -11.0, -13.1, -12.0, 273.0, -12.0, 2020-10-26 07:00:00
-11.17, 89.5, -10.7, 90.0, 31.1, 9.36, 23.3, 292.1, 23.29, -11.2, -13.1, -12.0, 292.0, -12.0, 2020-10-26 08:00:00
-11.06, 89.5, -10.7, 90.0, 30.8, 10.96, 22.5, 292.6, 22.48, -11.1, -13.1, -12.0, 293.0, -12.0, 2020-10-26 09:00:00
-11.27, 89.4, -10.7, 89.0, 30.0, 12.38, 21.1, 289.3, 21.1, -11.3, -13.1, -12.0, 289.0, -12.0, 2020-10-26 10:00:00
-11.14, 89.5, -10.7, 90.0, 31.8, 13.02, 19.0, 284.1, 19.04, -11.1, -13.1, -12.0, 284.0, -12.0, 2020-10-26 11:00:00
-10.88, 89.7, -10.7, 90.0, 27.8, 13.46, 18.9, 281.1, 18.88, -10.9, -13.1, -12.0, 281.0, -12.0, 2020-10-26 12:00:00
-10.47, 90.2, -10.5, 90.0, 28.9, 16.82, 16.5, 265.3, 16.47, -10.5, -13.1, -12.0, 265.0, -12.0, 2020-10-26 13:00:00
-9.59, 90.8, -9.6, 91.0, 32.3, 12.86, 21.4, 277.5, 21.37, -9.6, -13.1, -11.0, 278.0, -11.0, 2020-10-26 14:00:00
-8.89, 91.3, -8.7, 91.0, 45.3, 10.84, 30.2, 284.2, 30.22, -8.9, -13.1, -10.0, 284.0, -10.0, 2020-10-26 15:00:00
-8.64, 91.5, -8.4, 92.0, 53.8, 13.89, 36.5, 274.7, 36.53, -8.6, -13.1, -10.0, 275.0, -10.0, 2020-10-26 16:00:00
-8.47, 92.0, -8.4, 92.0, 46.9, 10.97, 35.8, 271.7, 35.81, -8.5, -13.1, -10.0, 272.0, -10.0, 2020-10-26 17:00:00
-7.339, 93.0, -7.3, 93.0, 52.9, 10.62, 41.2, 270.4, 41.18, -7.3, -13.1, -8.0, 270.0, -8.0, 2020-10-26 18:00:00
-6.253, 94.0, -6.2, 94.0, 47.8, 12.17, 35.0, 277.4, 34.99, -6.3, -7.4, -7.0, 277.0, -7.0, 2020-10-26 19:00:00
-5.57, 94.5, -5.5, 95.0, 43.6, 10.57, 31.0, 279.8, 31.02, -5.6, -7.4, -6.0, 280.0, -6.0, 2020-10-26 20:00:00
-4.836, 95.1, -4.9, 95.0, 42.0, 10.82, 29.8, 286.1, 29.79, -4.8, -7.4, -5.0, 286.0, -5.0, 2020-10-26 21:00:00
-4.515, 95.4, -4.4, 95.0, 43.7, 9.67, 31.0, 276.5, 31.01, -4.5, -7.4, -5.0, 277.0, -5.0, 2020-10-26 22:00:00
-4.617, 95.4, -4.4, 95.0, 40.1, 11.29, 28.5, 276.0, 28.45, -4.6, -7.4, -5.0, 276.0, -5.0, 2020-10-26 23:00:00
-5.139, 94.8, -4.4, 95.0, 35.2, 10.9, 24.7, 281.6, 24.71, -5.1, -7.4, -6.0, 282.0, -6.0, 2020-10-27 00:00:00
-5.47, 94.7, -4.4, 95.0, 31.5, 10.84, 19.6, 282.3, 19.57, -5.5, -7.4, -6.0, 282.0, -6.0, 2020-10-27 01:00:00
-5.141, 95.0, -4.4, 95.0, 28.7, 11.56, 20.3, 264.0, 20.31, -5.1, -7.4, -6.0, 264.0, -6.0, 2020-10-27 02:00:00
-5.078, 94.7, -4.4, 95.0, 27.9, 12.35, 20.3, 255.8, 20.26, -5.1, -7.4, -6.0, 256.0, -6.0, 2020-10-27 03:00:00
-5.421, 94.7, -4.4, 95.0, 24.3, 13.08, 18.9, 252.7, 18.89, -5.4, -7.4, -6.0, 253.0, -6.0, 2020-10-27 04:00:00
-4.701, 95.3, -4.4, 95.0, 19.6, 13.04, 12.6, 281.1, 12.63, -4.7, -7.4, -5.0, 281.0, -5.0, 2020-10-27 05:00:00
-4.785, 95.2, -4.4, 95.0, 17.9, 13.42, 11.6, 289.1, 11.62, -4.8, -7.4, -5.0, 289.0, -5.0, 2020-10-27 06:00:00
-4.845, 95.1, -4.7, 95.0, 19.6, 13.96, 13.1, 283.5, 13.1, -4.8, -5.0, -6.0, 284.0, -6.0, 2020-10-27 07:00:00
-5.222, 94.8, -4.7, 95.0, 18.8, 12.14, 13.0, 286.3, 12.95, -5.2, -5.2, -6.0, 286.0, -6.0, 2020-10-27 08:00:00
-5.596, 94.4, -4.7, 94.0, 21.9, 12.12, 14.0, 285.5, 14.01, -5.6, -5.6, -6.0, 286.0, -6.0, 2020-10-27 09:00:00
-5.336, 94.8, -4.7, 95.0, 19.0, 14.52, 12.9, 279.7, 12.87, -5.3, -5.8, -6.0, 280.0, -6.0, 2020-10-27 10:00:00
-5.776, 94.2, -4.7, 94.0, 20.9, 12.48, 13.5, 290.3, 13.48, -5.8, -5.8, -7.0, 290.0, -7.0, 2020-10-27 11:00:00
-5.707, 94.1, -4.7, 94.0, 20.4, 12.16, 14.2, 293.6, 14.21, -5.7, -5.8, -7.0, 294.0, -7.0, 2020-10-27 12:00:00
